"TOA5","OwascoMetInternet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","333","TRB_Avg"
"2023-05-02 17:35:30",80049,9.29,53.63,969.8177,321.7,0,"2023-05-02 17:30:30"
"2023-05-02 18:05:30",80050,9.14,54.23,970.2688,157,0,"2023-05-02 18:00:30"
"2023-05-02 18:35:30",80051,7.873,71.14,970.8448,55.57,0,"2023-05-02 18:30:30"
"2023-05-02 19:05:30",80052,6.517,85.6,971.2513,35.84,0,"2023-05-02 19:00:30"
"2023-05-02 19:35:30",80053,6.534,85.8,971.5562,13.61,0,"2023-05-02 19:30:30"
"2023-05-02 20:05:30",80054,6.2,87.1,971.8026,2.021,0,"2023-05-02 20:00:30"
"2023-05-02 20:35:30",80055,5.962,87.5,972.1887,0.026,0,"2023-05-02 20:30:30"
"2023-05-02 21:05:30",80056,5.891,89.1,972.3971,0,0,"2023-05-02 21:00:30"
"2023-05-02 21:35:30",80057,5.845,89,972.6595,0,0,"2023-05-02 21:30:30"
"2023-05-02 22:05:30",80058,5.774,88.2,972.6579,0,0,"2023-05-02 22:00:30"
"2023-05-02 22:35:30",80059,5.637,88.6,972.3939,0,0,"2023-05-02 22:30:30"
"2023-05-02 23:05:30",80060,5.609,89.4,972.4134,0,0,"2023-05-02 23:00:30"
"2023-05-02 23:35:30",80061,5.692,91.4,972.3483,0,0,"2023-05-02 23:30:30"
"2023-05-03 00:05:30",80062,5.528,91.2,972.3154,0,0,"2023-05-03 00:00:30"
"2023-05-03 00:35:30",80063,4.894,88.4,972.4211,0,0,"2023-05-03 00:30:30"
"2023-05-03 01:05:30",80064,4.884,87.7,972.363,0,0,"2023-05-03 01:00:30"
"2023-05-03 01:35:30",80065,4.806,90.5,972.2547,0,0,"2023-05-03 01:30:30"
"2023-05-03 02:05:30",80066,3.768,90.6,972.31,0,0,"2023-05-03 02:00:30"
"2023-05-03 02:35:30",80067,3.739,90.2,971.9597,0,0,"2023-05-03 02:30:30"
"2023-05-03 03:05:30",80068,3.724,92.4,971.8193,0,0,"2023-05-03 03:00:30"
"2023-05-03 03:35:30",80069,3.866,92.7,971.6697,0,0,"2023-05-03 03:30:30"
"2023-05-03 04:05:30",80070,3.933,93.7,971.6003,0,0,"2023-05-03 04:00:30"
"2023-05-03 04:35:30",80071,4.006,93,971.5705,0,0,"2023-05-03 04:30:30"
"2023-05-03 05:05:30",80072,4.084,94.3,971.5342,0,0,"2023-05-03 05:00:30"
"2023-05-03 05:35:30",80073,4.296,95.6,971.5444,0.001,0,"2023-05-03 05:30:30"
"2023-05-03 06:05:30",80074,4.385,89.5,971.7017,0.971,0,"2023-05-03 06:00:30"
"2023-05-03 06:35:30",80075,4.266,90.1,971.989,9.27,0,"2023-05-03 06:30:30"
"2023-05-03 07:05:30",80076,4.231,89.8,972.2969,35.83,0,"2023-05-03 07:00:30"
"2023-05-03 07:35:30",80077,4.193,89.5,972.5274,46.42,0,"2023-05-03 07:30:30"
"2023-05-03 08:05:30",80078,4.087,92.7,972.7051,44.63,0,"2023-05-03 08:00:30"
"2023-05-03 08:35:30",80079,4.097,88.6,972.9113,79.48,0,"2023-05-03 08:30:30"
"2023-05-03 09:05:30",80080,4.213,89.9,973.2853,99.9,0,"2023-05-03 09:00:30"
"2023-05-03 09:35:30",80081,4.357,88.7,973.5634,132.9,0,"2023-05-03 09:30:30"
"2023-05-03 10:05:30",80082,4.457,88.5,973.8253,171.3,0,"2023-05-03 10:00:30"
"2023-05-03 10:35:30",80083,4.619,88.3,974.0378,211.1,0,"2023-05-03 10:30:30"
"2023-05-03 11:05:30",80084,4.669,88.5,974.4129,185.7,0,"2023-05-03 11:00:30"
"2023-05-03 11:35:30",80085,4.81,88.9,974.5756,139.5,0,"2023-05-03 11:30:30"
"2023-05-03 12:05:30",80086,5.038,87.1,974.7078,334.9,0,"2023-05-03 12:00:30"
"2023-05-03 12:35:30",80087,5.37,85.5,974.7847,341.9,0,"2023-05-03 12:30:30"
"2023-05-03 13:05:30",80088,5.397,87.3,974.8101,367.6,0,"2023-05-03 13:00:30"
"2023-05-03 13:35:30",80089,5.675,83.6,974.9245,508,0,"2023-05-03 13:30:30"
"2023-05-03 14:05:30",80090,5.972,83.5,975.0767,515.9,0,"2023-05-03 14:00:30"
"2023-05-03 14:35:30",80091,6.138,84.3,975.2553,407.7,0,"2023-05-03 14:30:30"
"2023-05-03 15:05:30",80092,6.186,85.6,975.2207,376.9,0,"2023-05-03 15:00:30"
"2023-05-03 15:35:30",80093,6.273,85.1,975.3781,261.4,0,"2023-05-03 15:30:30"
"2023-05-03 16:05:30",80094,6.413,84.3,975.5107,210.6,0,"2023-05-03 16:00:30"
"2023-05-03 16:35:30",80095,6.561,83.3,975.6965,262.8,0,"2023-05-03 16:30:30"
"2023-05-03 17:05:30",80096,6.562,81.1,976.0915,147.4,0,"2023-05-03 17:00:30"
"2023-05-03 17:35:30",80097,6.504,81.5,976.5742,154.4,0,"2023-05-03 17:30:30"
"2023-05-03 18:05:30",80098,6.568,82,977.0129,33.54,0,"2023-05-03 18:00:30"
"2023-05-03 18:35:30",80099,6.546,81.1,977.4332,46.57,0,"2023-05-03 18:30:30"
"2023-05-03 19:05:30",80100,6.593,79.82,977.7196,26.94,0,"2023-05-03 19:00:30"
"2023-05-03 19:35:30",80101,6.565,79.72,978.1689,11.02,0,"2023-05-03 19:30:30"
"2023-05-03 20:05:30",80102,6.439,79.68,978.5363,1.283,0,"2023-05-03 20:00:30"
"2023-05-03 20:35:30",80103,6.396,80.2,978.8784,0.241,0,"2023-05-03 20:30:30"
"2023-05-03 21:05:30",80104,6.143,83.2,979.2827,0.017,0,"2023-05-03 21:00:30"
"2023-05-03 21:35:30",80105,5.925,85.7,979.6566,0.019,0,"2023-05-03 21:30:30"
"2023-05-03 22:05:30",80106,5.833,86.8,979.9676,0.007,0,"2023-05-03 22:00:30"
"2023-05-03 22:35:30",80107,5.79,86.7,980.2525,0.006,0,"2023-05-03 22:30:30"
"2023-05-03 23:05:30",80108,5.861,88.3,980.3648,0.008,0,"2023-05-03 23:00:30"
"2023-05-03 23:35:30",80109,5.806,89.4,980.519,0.01,0,"2023-05-03 23:30:30"
"2023-05-04 00:05:30",80110,5.65,90.4,980.6689,0.008,0,"2023-05-04 00:00:30"
"2023-05-04 00:35:30",80111,5.636,91.2,980.8189,0,0,"2023-05-04 00:30:30"
"2023-05-04 01:05:30",80112,5.603,92.4,981.0181,0.006,0,"2023-05-04 01:00:30"
"2023-05-04 01:35:30",80113,5.671,93.7,981.1356,0.002,0,"2023-05-04 01:30:30"
"2023-05-04 02:05:30",80114,5.718,96.6,981.356,0.003,0,"2023-05-04 02:00:30"
"2023-05-04 02:35:30",80115,5.743,97.8,981.3165,0,0,"2023-05-04 02:30:30"
"2023-05-04 03:05:30",80116,5.832,99.9,981.5203,0,0,"2023-05-04 03:00:30"
"2023-05-04 03:35:30",80117,5.911,99.8,981.7794,0,0,"2023-05-04 03:30:30"
"2023-05-04 04:05:30",80118,6.018,99.7,981.9849,0,0,"2023-05-04 04:00:30"
"2023-05-04 04:35:30",80119,6.124,100,982.2245,0,0,"2023-05-04 04:30:30"
"2023-05-04 05:05:30",80120,6.088,100,982.6658,0.001,0,"2023-05-04 05:00:30"
"2023-05-04 05:35:30",80121,5.956,99.7,983.0946,0.039,0,"2023-05-04 05:30:30"
"2023-05-04 06:05:30",80122,5.997,100,983.4351,2.621,0,"2023-05-04 06:00:30"
"2023-05-04 06:35:30",80123,6.157,100,983.8319,21.23,0,"2023-05-04 06:30:30"
"2023-05-04 07:05:30",80124,6.29,99.5,984.4196,14.93,0,"2023-05-04 07:00:30"
"2023-05-04 07:35:30",80125,6.393,99.7,984.6349,102.9,0,"2023-05-04 07:30:30"
"2023-05-04 08:05:30",80126,6.684,95.9,985.0912,98.9,0,"2023-05-04 08:00:30"
"2023-05-04 08:35:30",80127,6.828,94.6,985.5185,140.4,0,"2023-05-04 08:30:30"
"2023-05-04 09:05:30",80128,7.008,94.6,985.9598,147.6,0,"2023-05-04 09:00:30"
"2023-05-04 09:35:30",80129,7.143,94.8,986.2606,183.9,0,"2023-05-04 09:30:30"
"2023-05-04 10:05:30",80130,7.461,90.7,986.533,201.3,0,"2023-05-04 10:00:30"
"2023-05-04 10:35:30",80131,7.654,89.2,986.8929,226.5,0,"2023-05-04 10:30:30"
"2023-05-04 11:05:30",80132,8.07,85.1,987.155,305.7,0,"2023-05-04 11:00:30"
"2023-05-04 11:35:30",80133,8.31,81.2,987.245,246.7,0,"2023-05-04 11:30:30"
"2023-05-04 12:05:30",80134,8.62,79.91,987.4376,303.3,0,"2023-05-04 12:00:30"
"2023-05-04 12:35:30",80135,8.95,78.57,987.6143,150.2,0,"2023-05-04 12:30:30"
"2023-05-04 13:05:30",80136,9.28,75.54,987.6367,291.4,0,"2023-05-04 13:00:30"
"2023-05-04 13:35:30",80137,9.88,75.64,987.8956,1092,0,"2023-05-04 13:30:30"
"2023-05-04 14:05:30",80138,9.5,79.44,988.183,311.6,0,"2023-05-04 14:00:30"
"2023-05-04 14:35:30",80139,9.9,75.22,988.3416,620.5,0,"2023-05-04 14:30:30"
"2023-05-04 15:05:30",80140,9.72,77.21,988.4154,431.1,0,"2023-05-04 15:00:30"
"2023-05-04 15:35:30",80141,9.82,77.04,988.5142,687.8,0,"2023-05-04 15:30:30"
"2023-05-04 16:05:30",80142,10.21,72.45,988.7331,663.5,0,"2023-05-04 16:00:30"
"2023-05-04 16:35:30",80143,9.68,75.03,989.122,172.9,0,"2023-05-04 16:30:30"
"2023-05-04 17:05:30",80144,9.42,74.87,989.5931,344.6,0,"2023-05-04 17:00:30"
"2023-05-04 17:35:30",80145,9.71,69.95,990.0258,466.1,0,"2023-05-04 17:30:30"
"2023-05-04 18:05:30",80146,9.54,69.74,990.3842,156.8,0,"2023-05-04 18:00:30"
"2023-05-04 18:35:30",80147,9.29,74.73,990.5672,89.5,0,"2023-05-04 18:30:30"
"2023-05-04 19:05:30",80148,9.44,72.55,990.883,137.9,0,"2023-05-04 19:00:30"
"2023-05-04 19:35:30",80149,9.13,75.68,991.1843,78.14,0,"2023-05-04 19:30:30"
"2023-05-04 20:05:30",80150,8.9,78.42,991.5338,7.075,0,"2023-05-04 20:00:30"
"2023-05-04 20:35:30",80151,8.69,80.3,991.8083,0.247,0,"2023-05-04 20:30:30"
"2023-05-04 21:05:30",80152,8.2,84.2,992.1901,0,0,"2023-05-04 21:00:30"
"2023-05-04 21:35:30",80153,7.848,86,992.5918,0,0,"2023-05-04 21:30:30"
"2023-05-04 22:05:30",80154,7.443,88.3,992.748,0,0,"2023-05-04 22:00:30"
"2023-05-04 22:35:30",80155,7.19,90.2,993.0109,0.001,0,"2023-05-04 22:30:30"
"2023-05-04 23:05:30",80156,7.052,90.1,993.2183,0.001,0,"2023-05-04 23:00:30"
"2023-05-04 23:35:30",80157,7.166,90.6,993.3811,0.001,0,"2023-05-04 23:30:30"
"2023-05-05 00:05:30",80158,7.086,92.3,993.6652,0,0,"2023-05-05 00:00:30"
"2023-05-05 00:35:30",80159,6.959,95.1,993.7881,0,0,"2023-05-05 00:30:30"
"2023-05-05 01:05:30",80160,6.847,96.2,993.9611,0,0,"2023-05-05 01:00:30"
"2023-05-05 01:35:30",80161,6.838,96.3,994.1038,0.001,0,"2023-05-05 01:30:30"
"2023-05-05 02:05:30",80162,6.831,96,994.2474,0.001,0,"2023-05-05 02:00:30"
"2023-05-05 02:35:30",80163,6.875,95.2,994.2333,0.001,0,"2023-05-05 02:30:30"
"2023-05-05 03:05:30",80164,6.914,95.1,994.3561,0,0,"2023-05-05 03:00:30"
"2023-05-05 03:35:30",80165,6.905,95.5,994.5973,0.002,0,"2023-05-05 03:30:30"
"2023-05-05 04:05:30",80166,6.922,95.8,994.859,0,0,"2023-05-05 04:00:30"
"2023-05-05 04:35:30",80167,6.852,96.1,994.9939,0.001,0,"2023-05-05 04:30:30"
"2023-05-05 05:05:30",80168,6.835,96.1,995.2277,0.001,0,"2023-05-05 05:00:30"
"2023-05-05 05:35:30",80169,6.791,96.4,995.4461,0.244,0,"2023-05-05 05:30:30"
"2023-05-05 06:05:30",80170,6.758,96.7,995.7222,4.087,0,"2023-05-05 06:00:30"
"2023-05-05 06:35:30",80171,6.792,95.8,996.1932,23.94,0,"2023-05-05 06:30:30"
"2023-05-05 07:05:30",80172,6.877,94.5,996.5422,60.88,0,"2023-05-05 07:00:30"
"2023-05-05 07:35:30",80173,7.014,93.4,997.0524,140.4,0,"2023-05-05 07:30:30"
"2023-05-05 08:05:30",80174,7.147,92.6,997.464,223.2,0,"2023-05-05 08:00:30"
"2023-05-05 08:35:30",80175,7.357,91.4,997.7509,284.6,0,"2023-05-05 08:30:30"
"2023-05-05 09:05:30",80176,7.905,88.4,998.0255,350.2,0,"2023-05-05 09:00:30"
"2023-05-05 09:35:30",80177,8.35,81.2,998.0932,499.2,0,"2023-05-05 09:30:30"
"2023-05-05 10:05:30",80178,9,78.56,998.3784,680.1,0,"2023-05-05 10:00:30"
"2023-05-05 10:35:30",80179,9.55,76.07,998.5554,714.9,0,"2023-05-05 10:30:30"
"2023-05-05 11:05:30",80180,10.04,71.17,998.6432,753.7,0,"2023-05-05 11:00:30"
"2023-05-05 11:35:30",80181,10.36,69.14,998.7321,456.6,0,"2023-05-05 11:30:30"
"2023-05-05 12:05:30",80182,10.67,68.63,998.7087,518.6,0,"2023-05-05 12:00:30"
"2023-05-05 12:35:30",80183,10.9,66.97,998.798,534.6,0,"2023-05-05 12:30:30"
"2023-05-05 13:05:30",80184,11.18,66.98,998.6176,404.8,0,"2023-05-05 13:00:30"
"2023-05-05 13:35:30",80185,11.78,63.26,998.5131,674.7,0,"2023-05-05 13:30:30"
"2023-05-05 14:05:30",80186,11.83,67.22,998.4468,456.1,0,"2023-05-05 14:00:30"
"2023-05-05 14:35:30",80187,12.35,61.76,998.3912,601.5,0,"2023-05-05 14:30:30"
"2023-05-05 15:05:30",80188,12.66,60.33,998.2159,530.7,0,"2023-05-05 15:00:30"
"2023-05-05 15:35:30",80189,12.45,63.38,998.0872,289.8,0,"2023-05-05 15:30:30"
"2023-05-05 16:05:30",80190,12.27,65.45,998.0641,333.8,0,"2023-05-05 16:00:30"
"2023-05-05 16:35:30",80191,12.43,65.11,997.9055,502.7,0,"2023-05-05 16:30:30"
"2023-05-05 17:05:30",80192,13.04,58.46,997.9553,537.8,0,"2023-05-05 17:00:30"
"2023-05-05 17:35:30",80193,12.3,65.44,997.9618,230.4,0,"2023-05-05 17:30:30"
"2023-05-05 18:05:30",80194,12.29,66.31,998.0159,66.27,0,"2023-05-05 18:00:30"
"2023-05-05 18:35:30",80195,12.04,70.06,998.0845,214.7,0,"2023-05-05 18:30:30"
"2023-05-05 19:05:30",80196,12.37,64.57,998.2663,41.36,0,"2023-05-05 19:00:30"
"2023-05-05 19:35:30",80197,11.47,73.18,998.3467,40.94,0,"2023-05-05 19:30:30"
"2023-05-05 20:05:30",80198,10.33,81.3,998.5394,7.299,0,"2023-05-05 20:00:30"
"2023-05-05 20:35:30",80199,10.63,77.05,998.7186,0.234,0,"2023-05-05 20:30:30"
"2023-05-05 21:05:30",80200,10.32,79.97,998.9575,0,0,"2023-05-05 21:00:30"
"2023-05-05 21:35:30",80201,9.17,79.8,999.2296,0,0,"2023-05-05 21:30:30"
"2023-05-05 22:05:30",80202,8.58,88.8,999.5344,0,0,"2023-05-05 22:00:30"
"2023-05-05 22:35:30",80203,8.24,89.8,999.6797,0,0,"2023-05-05 22:30:30"
"2023-05-05 23:05:30",80204,7.94,89.4,999.7012,0,0,"2023-05-05 23:00:30"
"2023-05-05 23:35:30",80205,7.551,91.9,999.6377,0,0,"2023-05-05 23:30:30"
"2023-05-06 00:05:30",80206,6.904,93.6,999.7811,0,0,"2023-05-06 00:00:30"
"2023-05-06 00:35:30",80207,7.169,94.4,999.7989,0.001,0,"2023-05-06 00:30:30"
"2023-05-06 01:05:30",80208,7.052,94.2,999.9898,0.002,0,"2023-05-06 01:00:30"
"2023-05-06 01:35:30",80209,6.657,97.3,999.8253,0.002,0,"2023-05-06 01:30:30"
"2023-05-06 02:05:30",80210,6.283,98.2,999.8186,0.002,0,"2023-05-06 02:00:30"
"2023-05-06 02:35:30",80211,6.401,100,999.8725,0.002,0,"2023-05-06 02:30:30"
"2023-05-06 03:05:30",80212,6.148,100,1000.062,0.001,0,"2023-05-06 03:00:30"
"2023-05-06 03:35:30",80213,5.923,100,1000.317,0.001,0,"2023-05-06 03:30:30"
"2023-05-06 04:05:30",80214,5.711,100,1000.554,0,0,"2023-05-06 04:00:30"
"2023-05-06 04:35:30",80215,5.634,99.3,1000.73,0.001,0,"2023-05-06 04:30:30"
"2023-05-06 05:05:30",80216,5.351,100,1000.657,0.002,0,"2023-05-06 05:00:30"
"2023-05-06 05:35:30",80217,5.261,100,1000.639,0.247,0,"2023-05-06 05:30:30"
"2023-05-06 06:05:30",80218,5.029,100,1000.897,7.904,0,"2023-05-06 06:00:30"
"2023-05-06 06:35:30",80219,5.089,100,1001.167,37.91,0,"2023-05-06 06:30:30"
"2023-05-06 07:05:30",80220,5.573,96.6,1001.22,133.4,0,"2023-05-06 07:00:30"
"2023-05-06 07:35:30",80221,5.648,95.8,1001.523,171.4,0,"2023-05-06 07:30:30"
"2023-05-06 08:05:30",80222,6.295,92.1,1001.381,297.2,0,"2023-05-06 08:00:30"
"2023-05-06 08:35:30",80223,7.058,89.1,1001.343,386.1,0,"2023-05-06 08:30:30"
"2023-05-06 09:05:30",80224,7.967,86.4,1001.304,470.4,0,"2023-05-06 09:00:30"
"2023-05-06 09:35:30",80225,9.16,84.1,1001.269,553.2,0,"2023-05-06 09:30:30"
"2023-05-06 10:05:30",80226,10.44,74.56,1001.215,628.1,0,"2023-05-06 10:00:30"
"2023-05-06 10:35:30",80227,11.12,71.62,1001.001,696,0,"2023-05-06 10:30:30"
"2023-05-06 11:05:30",80228,12.1,63.23,1000.782,756.4,0,"2023-05-06 11:00:30"
"2023-05-06 11:35:30",80229,12.72,62.34,1000.606,806,0,"2023-05-06 11:30:30"
"2023-05-06 12:05:30",80230,13.37,68.49,1000.257,845,0,"2023-05-06 12:00:30"
"2023-05-06 12:35:30",80231,15.35,58.94,999.9041,875,0,"2023-05-06 12:30:30"
"2023-05-06 13:05:30",80232,15.31,51.27,999.5175,937,0,"2023-05-06 13:00:30"
"2023-05-06 13:35:30",80233,15.82,55.75,999.2852,967,0,"2023-05-06 13:30:30"
"2023-05-06 14:05:30",80234,16.49,45.01,998.9206,936,0,"2023-05-06 14:00:30"
"2023-05-06 14:35:30",80235,16.33,44.55,998.7003,959,0,"2023-05-06 14:30:30"
"2023-05-06 15:05:30",80236,16.3,45.2,998.4777,360.6,0,"2023-05-06 15:00:30"
"2023-05-06 15:35:30",80237,15.3,52.46,998.1703,275.3,0,"2023-05-06 15:30:30"
"2023-05-06 16:05:30",80238,14.95,54.18,997.8632,759.9,0,"2023-05-06 16:00:30"
"2023-05-06 16:35:30",80239,15.23,50.17,997.5078,623.7,0,"2023-05-06 16:30:30"
"2023-05-06 17:05:30",80240,16.18,41.48,997.4048,527,0,"2023-05-06 17:00:30"
"2023-05-06 17:35:30",80241,14.87,50.03,997.0178,441.7,0,"2023-05-06 17:30:30"
"2023-05-06 18:05:30",80242,15.72,43.32,996.7028,351.3,0,"2023-05-06 18:00:30"
"2023-05-06 18:35:30",80243,16.25,36.78,996.5672,260.7,0,"2023-05-06 18:30:30"
"2023-05-06 19:05:30",80244,17.17,34.13,996.4286,169.3,0,"2023-05-06 19:00:30"
"2023-05-06 19:35:30",80245,16.72,34.6,996.4298,84.6,0,"2023-05-06 19:30:30"
"2023-05-06 20:05:30",80246,13.71,52.02,996.4307,5.554,0,"2023-05-06 20:00:30"
"2023-05-06 20:35:30",80247,12.67,58.08,996.4097,0.099,0,"2023-05-06 20:30:30"
"2023-05-06 21:05:30",80248,11.13,71.51,996.6697,0,0,"2023-05-06 21:00:30"
"2023-05-06 21:35:30",80249,10.1,84,996.6636,0,0,"2023-05-06 21:30:30"
"2023-05-06 22:05:30",80250,9.73,83.5,996.4647,0,0,"2023-05-06 22:00:30"
"2023-05-06 22:35:30",80251,10.23,77.68,996.277,0,0,"2023-05-06 22:30:30"
"2023-05-06 23:05:30",80252,9.78,76.63,996.2621,0,0,"2023-05-06 23:00:30"
"2023-05-06 23:35:30",80253,9.35,77.68,996.1432,0,0,"2023-05-06 23:30:30"
"2023-05-07 00:05:30",80254,8.91,79.59,996.1035,0,0,"2023-05-07 00:00:30"
"2023-05-07 00:35:30",80255,8.83,81.1,995.7904,0.002,0,"2023-05-07 00:30:30"
"2023-05-07 01:05:30",80256,8.3,81.4,995.679,0.001,0,"2023-05-07 01:00:30"
"2023-05-07 01:35:30",80257,8.23,78.15,995.7725,0,0,"2023-05-07 01:30:30"
"2023-05-07 02:05:30",80258,7.912,84,995.4815,0.001,0,"2023-05-07 02:00:30"
"2023-05-07 02:35:30",80259,7.603,82.3,995.5453,0.003,0,"2023-05-07 02:30:30"
"2023-05-07 03:05:30",80260,7.463,85.2,995.3639,0.002,0,"2023-05-07 03:00:30"
"2023-05-07 03:35:30",80261,7.373,84.9,995.1265,0.002,0,"2023-05-07 03:30:30"
"2023-05-07 04:05:30",80262,7.126,84.2,994.8008,0.001,0,"2023-05-07 04:00:30"
"2023-05-07 04:35:30",80263,6.986,83.3,994.3769,0.001,0,"2023-05-07 04:30:30"
"2023-05-07 05:05:30",80264,6.903,82.3,994.0894,0.001,0,"2023-05-07 05:00:30"
"2023-05-07 05:35:30",80265,6.61,83.3,993.9097,0.263,0,"2023-05-07 05:30:30"
"2023-05-07 06:05:30",80266,6.847,80.3,993.7547,10.23,0,"2023-05-07 06:00:30"
"2023-05-07 06:35:30",80267,6.99,79.79,993.6451,34.99,0,"2023-05-07 06:30:30"
"2023-05-07 07:05:30",80268,7.078,83.2,993.5931,137.5,0,"2023-05-07 07:00:30"
"2023-05-07 07:35:30",80269,7.457,78.2,993.3165,56.59,0,"2023-05-07 07:30:30"
"2023-05-07 08:05:30",80270,8.92,70.26,992.847,297.3,0,"2023-05-07 08:00:30"
"2023-05-07 08:35:30",80271,9.96,65.96,992.6376,386.9,0,"2023-05-07 08:30:30"
"2023-05-07 09:05:30",80272,10.82,66.65,992.0283,547,0,"2023-05-07 09:00:30"
"2023-05-07 09:35:30",80273,11.54,67.62,991.962,377.5,0,"2023-05-07 09:30:30"
"2023-05-07 10:05:30",80274,12.06,66.45,991.6986,560.9,0,"2023-05-07 10:00:30"
"2023-05-07 10:35:30",80275,14.23,48.61,991.1512,602.8,0,"2023-05-07 10:30:30"
"2023-05-07 11:05:30",80276,16.2,42.41,990.5549,729.1,0,"2023-05-07 11:00:30"
"2023-05-07 11:35:30",80277,16.93,38.33,990.2694,828,0,"2023-05-07 11:30:30"
"2023-05-07 12:05:30",80278,17.98,37.2,989.7814,846,0,"2023-05-07 12:00:30"
"2023-05-07 12:35:30",80279,19.45,31.11,989.0926,826,0,"2023-05-07 12:30:30"
"2023-05-07 13:05:30",80280,19.91,33.1,988.7925,816,0,"2023-05-07 13:00:30"
"2023-05-07 13:35:30",80281,20.56,30.55,988.098,760.4,0,"2023-05-07 13:30:30"
"2023-05-07 14:05:30",80282,20.63,31.18,987.4716,516.1,0,"2023-05-07 14:00:30"
"2023-05-07 14:35:30",80283,21,32.02,986.9249,551.3,0,"2023-05-07 14:30:30"
"2023-05-07 15:05:30",80284,20.9,30.29,986.4165,443.2,0,"2023-05-07 15:00:30"
"2023-05-07 15:35:30",80285,19.28,37.26,986.235,170.1,0,"2023-05-07 15:30:30"
"2023-05-07 16:05:30",80286,15.99,62.36,985.7103,158.8,0,"2023-05-07 16:00:30"
"2023-05-07 16:35:30",80287,16.87,51.73,985.1859,100.5,0,"2023-05-07 16:30:30"
"2023-05-07 17:05:30",80288,17.48,50.26,985.214,58.36,0,"2023-05-07 17:00:30"
"2023-05-07 17:35:30",80289,16.15,65.23,984.9557,41.45,0,"2023-05-07 17:30:30"
"2023-05-07 18:05:30",80290,17.3,52.66,985.1884,37.66,0,"2023-05-07 18:00:30"
