"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","SondeHourly"
"TIMESTAMP","RECORD","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)"
"2023-05-03 02:55:00",17366,4.75,44.02,343.68,-0.02,0.34,100.3,12.88,1.14,5.78,9.92
"2023-05-03 03:55:00",17367,4.75,44.02,344.21,0.03,0.43,100.47,12.9,1.13,5.77,9.91
"2023-05-03 04:55:00",17368,4.69,44.01,343.8,-0.09,0.37,100.34,12.9,1.15,5.78,9.79
"2023-05-03 05:55:00",17369,4.69,44.01,344.54,-0.13,0.32,100.37,12.91,1.1,5.78,9.91
"2023-05-03 06:55:00",17370,4.73,44.02,343.73,-0.04,0.33,100.37,12.9,1.15,5.78,9.93
"2023-05-03 07:55:00",17371,4.76,44.03,344.03,-0.1,0.3,100.58,12.91,1.19,5.78,9.96
"2023-05-03 08:55:00",17372,4.78,44.03,343.69,-0.06,0.37,100.47,12.89,1.15,5.78,10.35
"2023-05-03 09:55:00",17373,4.78,44.04,343.77,-0.09,0.32,100.51,12.9,1.15,5.78,10.97
"2023-05-03 10:55:00",17374,4.8,44.04,343.8,-0.12,0.33,100.46,12.88,1.15,5.78,10.97
"2023-05-03 11:55:00",17375,4.71,44.04,343.82,-0.02,0.38,100.59,12.93,1.16,5.78,11.94
"2023-05-03 12:55:00",17376,4.71,44.02,344.17,-0.05,0.27,100.45,12.91,1.04,5.78,11.55
"2023-05-03 13:55:00",17377,4.7,44.02,343.83,-0.04,0.36,100.48,12.92,1.17,5.78,11.7
"2023-05-03 14:55:00",17378,4.69,44.02,343.85,0.01,0.34,100.5,12.93,1.19,5.78,11.88
"2023-05-03 15:55:00",17379,4.68,44.02,343.95,-0.15,0.35,100.52,12.93,1.22,5.78,11.45
"2023-05-03 16:55:00",17380,4.66,44.03,343.87,-0.07,0.32,100.51,12.94,1.14,5.78,11.53
"2023-05-03 17:55:00",17381,4.65,44.04,344.22,-0.06,0.29,100.22,12.9,1.15,5.78,10.73
"2023-05-03 18:55:00",17382,4.63,44.04,343.89,-0.07,0.33,100.37,12.93,1.17,5.78,10.37
"2023-05-03 19:55:00",17383,4.64,44.06,344.58,0.08,0.24,100.34,12.92,1.15,5.78,10.23
"2023-05-03 20:55:00",17384,4.62,44.06,343.85,-0.09,0.34,100.28,12.92,1.16,5.78,10.19
"2023-05-03 21:55:00",17385,4.6,44.07,344.09,-0.15,0.36,100.03,12.89,1.17,5.78,10.11
"2023-05-03 22:55:00",17386,4.6,44.07,343.9,-0.08,0.3,100.24,12.92,1.14,5.78,10.2
"2023-05-03 23:55:00",17387,4.64,44.08,343.81,-0.12,0.33,100.42,12.93,1.17,5.78,10.08
"2023-05-04 00:55:00",17388,4.69,43.95,344.12,-0.08,0.22,100.46,12.92,1.13,5.78,9.92
"2023-05-04 01:55:00",17389,4.7,43.96,343.84,-0.08,0.29,100.87,12.97,1.16,5.78,10.04
"2023-05-04 02:55:00",17390,4.71,43.97,344.02,-0.04,0.27,100.79,12.96,1.13,5.78,9.97
"2023-05-04 03:55:00",17391,4.73,43.97,343.77,-0.08,0.29,100.81,12.95,1.15,5.78,9.94
"2023-05-04 04:55:00",17392,4.76,43.97,343.79,-0.14,0.27,101.08,12.98,1.16,5.78,9.92
"2023-05-04 05:55:00",17393,4.78,43.98,343.6,-0.15,0.3,101.04,12.97,1.15,5.78,9.87
"2023-05-04 06:55:00",17394,4.76,43.99,343.69,-0.09,0.31,101,12.97,1.16,5.78,9.87
"2023-05-04 07:55:00",17395,4.76,44,344.06,-0.05,0.29,100.97,12.96,1.07,5.78,10.45
"2023-05-04 08:55:00",17396,4.78,44.01,343.66,-0.1,0.29,101.15,12.98,1.16,5.78,10.84
"2023-05-04 09:55:00",17397,4.82,44.01,343.88,-0.15,0.31,101.22,12.98,1.16,5.78,11.01
"2023-05-04 10:55:00",17398,4.8,44.02,343.65,-0.12,0.35,101.22,12.98,1.15,5.78,11.38
"2023-05-04 11:55:00",17399,4.8,44.03,343.9,-0.02,0.3,101.17,12.97,1.13,5.78,11.36
"2023-05-04 12:55:00",17400,4.81,43.96,343.78,-0.25,0.32,101.06,12.96,1.13,5.78,11.35
"2023-05-04 13:55:00",17401,4.79,43.97,343.63,-0.15,0.3,101.23,12.99,1.12,5.78,11.91
"2023-05-04 14:55:00",17402,4.79,43.97,344.02,-0.12,0.42,101.21,12.98,1.11,5.78,11.28
"2023-05-04 15:55:00",17403,4.82,43.98,343.73,-0.11,0.3,100.96,12.94,1.15,5.78,11.58
"2023-05-04 16:55:00",17404,4.78,43.98,344.15,-0.18,0.3,101.3,13,1.12,5.78,11.73
"2023-05-04 17:55:00",17405,4.83,43.99,343.67,-0.12,0.3,101.12,12.96,1.13,5.78,11.38
"2023-05-04 18:55:00",17406,4.81,44,344.03,-0.24,0.34,101.12,12.96,1.09,5.78,10.78
"2023-05-04 19:55:00",17407,4.81,44,343.99,-0.08,0.31,101.19,12.98,1.15,5.78,10.41
"2023-05-04 20:55:00",17408,4.82,44.01,343.68,-0.12,0.28,101.1,12.96,1.15,5.78,10.28
"2023-05-04 21:55:00",17409,4.87,44.02,343.93,-0.16,0.3,101.53,13,1.06,5.78,10.27
"2023-05-04 22:55:00",17410,4.9,44.02,343.58,-0.14,0.3,101.64,13,1.14,5.78,10.24
"2023-05-04 23:55:00",17411,4.94,44.02,343.7,-0.23,0.28,101.72,13,1.08,5.78,10.22
"2023-05-05 00:55:00",17412,4.98,43.9,343.1,-0.09,0.35,101.79,12.99,1.13,5.78,10.07
"2023-05-05 01:55:00",17413,4.88,43.9,343.58,-0.14,0.31,101.61,13,1.15,5.78,10.14
"2023-05-05 02:55:00",17414,4.87,43.9,344.05,-0.08,0.27,101.36,12.97,1.11,5.78,10.09
"2023-05-05 03:55:00",17415,4.84,43.91,343.67,-0.12,0.29,101.1,12.95,1.14,5.78,10.11
"2023-05-05 04:55:00",17416,4.83,43.91,344.17,0.01,0.27,101.27,12.98,1.11,5.78,10.07
"2023-05-05 05:55:00",17417,4.87,43.92,343.47,-0.08,0.31,102.02,13.06,1.12,5.79,10.05
"2023-05-05 06:55:00",17418,4.9,43.92,344.01,-0.28,0.34,101.95,13.04,1.12,5.78,10.16
"2023-05-05 07:55:00",17419,4.99,43.94,343.55,-0.11,0.28,101.78,12.99,1.13,5.78,10.79
"2023-05-05 08:55:00",17420,5,43.94,344.01,-0.21,0.28,101.8,12.99,1.1,5.78,11.64
"2023-05-05 09:55:00",17421,4.99,43.94,343.59,-0.2,0.31,101.92,13.01,1.13,5.78,11.75
"2023-05-05 10:55:00",17422,5.01,43.94,343.51,-0.15,0.29,101.93,13,1.08,5.79,11.87
"2023-05-05 11:55:00",17423,4.96,43.94,343.81,-0.27,0.25,101.5,12.96,1.13,5.78,11.42
"2023-05-05 12:55:00",17424,4.99,43.96,343.51,-0.2,0.26,101.56,12.96,1.12,5.79,11.05
"2023-05-05 13:55:00",17425,5.02,43.96,343.57,-0.14,0.34,101.66,12.96,1.13,5.78,11.28
"2023-05-05 14:55:00",17426,5,43.96,343.56,-0.2,0.26,101.61,12.96,1.15,5.78,11.94
"2023-05-05 15:55:00",17427,5,43.95,343.61,-0.16,0.28,101.55,12.96,1.11,5.79,11.98
"2023-05-05 16:55:00",17428,5,43.95,343.93,-0.2,0.31,101.66,12.97,1.16,5.79,11.72
"2023-05-05 17:55:00",17429,4.99,43.95,343.55,-0.17,0.27,101.67,12.97,1.12,5.78,10.8
"2023-05-05 18:55:00",17430,5.01,43.95,343.89,-0.19,0.29,102.05,13.02,1.06,5.79,10.66
"2023-05-05 19:55:00",17431,4.99,43.96,343.49,-0.14,0.25,101.98,13.01,1.12,5.79,10.54
"2023-05-05 20:55:00",17432,4.94,43.96,343.61,-0.17,0.29,101.67,12.99,1.15,5.79,10.31
"2023-05-05 21:55:00",17433,5.02,43.97,343.4,-0.11,0.3,102.19,13.03,1.13,5.79,10.28
"2023-05-05 22:55:00",17434,5.01,43.97,343.37,-0.11,0.29,102.34,13.05,1.12,5.79,10.21
"2023-05-05 23:55:00",17435,4.95,43.97,343.58,-0.14,0.29,101.91,13.02,1.19,5.79,10.17
"2023-05-06 00:55:00",17436,4.83,44.03,343.73,-0.16,0.3,100.86,12.93,1.13,5.79,10.14
"2023-05-06 01:55:00",17437,4.83,44.03,344.17,-0.19,0.2,100.81,12.92,1.14,5.78,10.15
"2023-05-06 02:55:00",17438,4.89,44.03,343.54,-0.16,0.27,101.7,13.01,1.14,5.79,10.13
"2023-05-06 03:55:00",17439,4.96,44.04,343.64,-0.24,0.28,102.14,13.04,1.09,5.79,10.07
"2023-05-06 04:55:00",17440,5.04,44.04,343.52,-0.06,0.33,102.58,13.07,1.17,5.79,10.05
"2023-05-06 05:55:00",17441,4.76,44.04,343.97,-0.1,0.28,100.27,12.87,1.15,5.79,10.03
"2023-05-06 06:55:00",17442,4.82,44.04,343.81,-0.13,0.27,100.89,12.93,1.14,5.79,10.19
"2023-05-06 07:55:00",17443,4.82,44.05,343.85,-0.14,0.27,100.65,12.9,1.13,5.79,11.02
"2023-05-06 08:55:00",17444,4.87,44.05,343.8,-0.11,0.28,100.62,12.88,1.21,5.79,11.65
"2023-05-06 09:55:00",17445,4.89,44.04,343.94,-0.12,0.3,100.02,12.8,1.12,5.78,11.53
"2023-05-06 10:55:00",17446,4.92,44.04,344.31,-0.06,0.36,99.5,12.72,1.18,5.79,11.22
"2023-05-06 11:55:00",17447,4.91,44.03,344.06,-0.15,0.29,99.32,12.7,1.13,5.79,11.46
"2023-05-06 12:55:00",17448,4.92,43.98,344.03,-0.21,0.28,99.39,12.71,1.12,5.79,11.84
"2023-05-06 13:55:00",17449,4.93,43.98,344.43,-0.23,0.28,99.44,12.71,1.11,5.78,11.09
"2023-05-06 14:55:00",17450,4.92,43.97,344.04,-0.15,0.27,99.51,12.72,1.14,5.79,11.03
"2023-05-06 15:55:00",17451,4.92,43.97,344.32,-0.22,0.27,99.66,12.74,1.16,5.79,11.42
"2023-05-06 16:55:00",17452,4.92,43.96,343.95,-0.21,0.26,99.75,12.75,1.14,5.78,11.07
"2023-05-06 17:55:00",17453,4.91,43.96,343.97,-0.18,0.27,99.83,12.77,1.14,5.79,11.21
"2023-05-06 18:55:00",17454,4.92,43.95,344.25,-0.2,0.26,99.7,12.75,1.13,5.79,11.38
"2023-05-06 19:55:00",17455,4.91,43.95,344.01,-0.19,0.27,99.74,12.75,1.11,5.79,10.46
"2023-05-06 20:55:00",17456,4.92,43.95,344.06,-0.18,0.32,99.66,12.74,1.09,5.79,10.25
"2023-05-06 21:55:00",17457,4.92,43.95,344.04,-0.17,0.25,99.59,12.73,1.16,5.79,10.23
"2023-05-06 22:55:00",17458,4.93,43.95,344.22,-0.05,0.19,99.72,12.75,1.13,5.79,10.16
"2023-05-06 23:55:00",17459,4.92,43.95,343.95,-0.23,0.24,99.78,12.76,1.13,5.79,10.05
"2023-05-07 00:55:00",17460,4.92,44.03,344.01,-0.19,0.23,99.61,12.73,1.1,5.78,10.07
"2023-05-07 01:55:00",17461,4.91,44.03,344.16,-0.18,0.21,100.02,12.79,1.09,5.79,10.07
"2023-05-07 02:55:00",17462,4.94,44.03,344.07,-0.18,0.27,99.49,12.71,1.13,5.79,10.07
"2023-05-07 03:55:00",17463,4.96,44.02,344.01,-0.12,0.25,99.59,12.72,1.18,5.79,10.04
"2023-05-07 04:55:00",17464,4.91,44.01,344.05,-0.15,0.25,99.83,12.77,1.13,5.79,10.04
"2023-05-07 05:55:00",17465,4.93,44.01,344.31,-0.22,0.31,100.02,12.79,1.11,5.79,10.02
"2023-05-07 06:55:00",17466,4.94,44.01,343.97,-0.17,0.28,100.02,12.78,1.14,5.78,10.25
"2023-05-07 07:55:00",17467,4.95,44,343.94,-0.2,0.24,100.06,12.78,1.17,5.79,10.99
"2023-05-07 08:55:00",17468,4.96,44,344.31,-0.27,0.3,100.13,12.79,1.11,5.79,11.64
"2023-05-07 09:55:00",17469,4.94,43.99,343.94,-0.16,0.24,99.94,12.77,1.14,5.79,11.17
"2023-05-07 10:55:00",17470,4.86,43.98,344.45,-0.11,0.29,99.88,12.79,1.13,5.79,11.48
"2023-05-07 11:55:00",17471,4.86,43.97,343.86,-0.12,0.29,100.01,12.8,1.13,5.79,11.68
"2023-05-07 12:55:00",17472,4.85,44,344.35,-0.19,0.35,99.92,12.8,1.16,5.79,11.65
"2023-05-07 13:55:00",17473,4.82,43.99,344.27,-0.13,0.26,99.92,12.8,1.16,5.79,11.06
"2023-05-07 14:55:00",17474,4.79,43.98,344.09,-0.02,0.27,100.18,12.85,1.12,5.79,11.42
"2023-05-07 15:55:00",17475,4.86,43.97,344.4,-0.12,0.19,100.32,12.85,1.17,5.79,11.43
"2023-05-07 16:55:00",17476,4.97,43.96,343.94,-0.1,0.27,100.46,12.83,1.15,5.79,10.62
"2023-05-07 17:55:00",17477,4.79,43.96,344.34,-0.12,0.24,100.15,12.85,1.13,5.79,10.37
"2023-05-07 18:55:00",17478,4.75,43.97,344.29,-0.07,0.28,100.24,12.87,1.13,5.79,10.3
"2023-05-07 19:55:00",17479,4.81,43.97,344.58,-0.12,0.23,100.19,12.84,1.17,5.79,10.27
"2023-05-07 20:55:00",17480,4.74,43.97,344.11,-0.13,0.27,100.09,12.85,1.14,5.79,10.19
"2023-05-07 21:55:00",17481,4.86,43.98,343.94,-0.08,0.25,100.25,12.84,1.14,5.79,10.16
"2023-05-07 22:55:00",17482,4.74,43.97,344.32,-0.13,0.23,100.46,12.9,1.15,5.79,10.13
"2023-05-07 23:55:00",17483,4.75,43.96,343.84,-0.07,0.25,100.53,12.91,1.16,5.79,10.09
"2023-05-08 00:55:00",17484,4.73,44.02,344.06,0.01,0.23,100.6,12.92,1.08,5.79,10.06
"2023-05-08 01:55:00",17485,4.72,44.02,344.13,0.11,0.3,100.61,12.93,1.15,5.79,9.99
"2023-05-08 02:55:00",17486,4.74,44.02,344.16,-0.09,0.18,100.5,12.91,1.2,5.79,10.02
"2023-05-08 03:55:00",17487,4.71,44.02,344.1,-0.02,0.24,100.54,12.92,1.15,5.79,9.96
"2023-05-08 04:55:00",17488,4.86,44.02,343.78,-0.08,0.26,101.21,12.96,1.15,5.79,10.06
"2023-05-08 05:55:00",17489,4.71,44.02,344.32,0.04,0.14,100.53,12.92,1.08,5.79,10.05
"2023-05-08 06:55:00",17490,4.71,44.04,344.05,0.04,0.24,100.63,12.94,1.15,5.79,10.4
"2023-05-08 07:55:00",17491,4.7,44.04,344.75,-0.02,0.25,100.62,12.94,1.08,5.79,11
"2023-05-08 08:55:00",17492,4.7,44.04,344.04,-0.04,0.28,100.59,12.93,1.12,5.79,11.1
"2023-05-08 09:55:00",17493,4.7,44.04,344.63,-0.02,0.22,100.58,12.93,1.15,5.79,11.24
"2023-05-08 10:55:00",17494,4.69,44.03,344.06,-0.01,0.24,100.48,12.92,1.17,5.79,11.72
"2023-05-08 11:55:00",17495,4.68,44.04,344.45,0.04,0.28,100.48,12.93,1.17,5.79,11.83
"2023-05-08 12:55:00",17496,4.68,44.1,344.58,0.17,0.28,100.73,12.96,1.17,5.79,12.03
"2023-05-08 13:55:00",17497,4.68,44.1,344.08,-0.06,0.26,100.68,12.95,1.14,5.79,11.29
"2023-05-08 14:55:00",17498,4.7,44.11,344.23,-0.03,0.28,100.74,12.95,1.18,5.79,11.65
"2023-05-08 15:55:00",17499,4.7,44.1,344,-0.03,0.26,100.68,12.94,1.14,5.79,11.37
"2023-05-08 16:55:00",17500,4.7,44.11,344.34,-0.05,0.28,100.61,12.93,1.19,5.79,11.2
"2023-05-08 17:55:00",17501,4.71,44.1,344.03,-0.11,0.26,100.69,12.94,1.15,5.79,11.2
"2023-05-08 18:55:00",17502,4.72,44.1,344.37,-0.03,0.19,100.47,12.91,1.14,5.79,11.37
"2023-05-08 19:55:00",17503,4.72,44.11,344.06,-0.07,0.27,100.44,12.91,1.16,5.79,10.33
"2023-05-08 20:55:00",17504,4.75,44.11,344.22,-0.12,0.19,100.7,12.93,1.15,5.79,10.29
"2023-05-08 21:55:00",17505,4.76,44.12,343.95,-0.09,0.23,100.57,12.91,1.17,5.79,10.25
"2023-05-08 22:55:00",17506,4.79,44.12,343.89,-0.1,0.31,100.75,12.92,1.18,5.79,10.16
"2023-05-08 23:55:00",17507,4.77,44.12,344.22,0.01,0.24,100.55,12.9,1.12,5.79,10.13
"2023-05-09 00:55:00",17508,4.82,43.91,343.6,-0.11,0.23,100.46,12.88,1.13,5.79,10.12
"2023-05-09 01:55:00",17509,4.8,43.91,344.17,-0.12,0.24,100.53,12.89,1.14,5.79,10.12
"2023-05-09 02:55:00",17510,4.79,43.91,343.92,-0.13,0.27,100.44,12.88,1.15,5.79,10.04
"2023-05-09 03:55:00",17511,4.79,43.92,344.18,-0.17,0.24,100.49,12.89,1.14,5.79,10.08
"2023-05-09 04:55:00",17512,4.79,43.92,343.95,-0.13,0.26,100.46,12.89,1.14,5.79,10.05
"2023-05-09 05:55:00",17513,4.8,43.93,343.93,-0.09,0.25,100.61,12.9,1.14,5.79,9.98
"2023-05-09 06:55:00",17514,4.82,43.94,344.49,-0.02,0.28,100.55,12.89,1.18,5.79,10.08
"2023-05-09 07:55:00",17515,4.85,43.94,343.88,-0.16,0.22,100.63,12.89,1.11,5.79,11.01
"2023-05-09 08:55:00",17516,4.86,43.94,344.26,-0.14,0.22,100.68,12.89,1.15,5.79,12.11
"2023-05-09 09:55:00",17517,4.87,43.95,343.83,-0.13,0.24,100.67,12.89,1.15,5.79,11.84
"2023-05-09 10:55:00",17518,4.88,43.95,343.88,-0.19,0.22,100.78,12.9,1.17,5.79,12.09
"2023-05-09 11:55:00",17519,4.87,43.95,343.84,-0.18,0.26,100.73,12.89,1.14,5.79,11.95
"2023-05-09 12:55:00",17520,4.87,43.98,343.85,-0.15,0.27,100.85,12.91,1.15,5.79,11.72
"2023-05-09 13:55:00",17521,4.85,43.98,344.19,-0.16,0.22,100.77,12.9,1.11,5.79,11.16
"2023-05-09 14:55:00",17522,4.82,43.99,343.95,-0.14,0.27,100.52,12.88,1.15,5.8,11.68
"2023-05-09 15:55:00",17523,4.81,43.99,344.18,-0.12,0.26,100.56,12.89,1.22,5.79,11.62
"2023-05-09 16:55:00",17524,4.83,43.98,343.9,-0.14,0.26,100.61,12.89,1.13,5.79,11.51
"2023-05-09 17:55:00",17525,4.86,43.99,344.31,-0.19,0.28,100.78,12.91,1.08,5.79,11.44
"2023-05-09 18:55:00",17526,4.88,43.99,343.84,-0.12,0.24,100.77,12.9,1.14,5.79,11.65
"2023-05-09 19:55:00",17527,4.98,44,343.7,-0.18,0.24,100.75,12.86,1.15,5.79,10.37
"2023-05-09 20:55:00",17528,4.98,44,344.08,-0.23,0.24,101.07,12.9,1.13,5.79,10.24
"2023-05-09 21:55:00",17529,4.98,44,343.71,-0.12,0.25,101.17,12.91,1.14,5.8,10.19
"2023-05-09 22:55:00",17530,5.03,44.01,343.8,-0.07,0.26,101.48,12.94,1.15,5.79,10.19
"2023-05-09 23:55:00",17531,5.03,44.01,343.52,-0.13,0.29,101.44,12.93,1.13,5.79,10.16
"2023-05-10 00:55:00",17532,4.98,43.95,344.2,-0.17,0.2,101.36,12.94,1.17,5.79,10.13
"2023-05-10 01:55:00",17533,5,43.95,343.56,-0.11,0.29,101.65,12.97,1.14,5.79,10.09
"2023-05-10 02:55:00",17534,4.89,43.95,343.78,-0.16,0.28,101,12.92,1.14,5.79,10.06
"2023-05-10 03:55:00",17535,4.87,43.95,343.87,-0.03,0.33,100.97,12.93,1.09,5.79,10.06
"2023-05-10 04:55:00",17536,4.87,43.96,343.81,-0.14,0.27,101.28,12.96,1.14,5.79,10.01
"2023-05-10 05:55:00",17537,4.91,43.96,343.86,-0.18,0.27,101.26,12.95,1.11,5.79,9.95
"2023-05-10 06:55:00",17538,4.85,43.96,343.86,-0.13,0.27,101.2,12.96,1.13,5.79,10.26
"2023-05-10 07:55:00",17539,4.97,43.96,343.65,-0.15,0.3,101.97,13.02,1.12,5.79,11.01
"2023-05-10 08:55:00",17540,5.04,43.96,343.52,-0.13,0.27,102.48,13.06,1.14,5.79,11.91
"2023-05-10 09:55:00",17541,5.06,43.96,343.77,-0.1,0.34,102.6,13.07,1.18,5.79,11.93
"2023-05-10 10:55:00",17542,4.95,43.97,343.78,-0.1,0.29,101.62,12.98,1.15,5.8,11.48
"2023-05-10 11:55:00",17543,4.94,43.96,343.75,-0.08,0.38,101.66,12.99,1.15,5.79,11.12
"2023-05-10 12:55:00",17544,4.88,44,343.96,0.01,0.21,101.03,12.93,1.1,5.79,11.25
"2023-05-10 13:55:00",17545,4.89,44,343.91,-0.04,0.29,100.97,12.92,1.15,5.79,11.7
"2023-05-10 14:55:00",17546,4.95,43.97,344,-0.12,0.48,101.06,12.91,1.16,5.79,11.11
"2023-05-10 15:55:00",17547,4.88,43.98,343.95,-0.11,0.32,100.55,12.87,1.16,5.79,12.12
"2023-05-10 16:55:00",17548,4.92,43.98,343.84,-0.14,0.32,100.62,12.86,1.15,5.79,11.89
"2023-05-10 17:55:00",17549,4.95,43.98,344.21,-0.16,0.31,100.72,12.87,1.14,5.79,11.91
"2023-05-10 18:55:00",17550,4.97,43.98,343.9,-0.13,0.36,100.75,12.86,1.16,5.79,11.36
"2023-05-10 19:55:00",17551,4.97,43.98,344.29,-0.11,0.36,100.68,12.86,1.18,5.79,10.35
"2023-05-10 20:55:00",17552,4.97,43.98,343.86,-0.25,0.4,100.73,12.86,1.18,5.79,10.23
"2023-05-10 21:55:00",17553,4.99,43.99,343.78,-0.23,0.38,100.69,12.86,1.29,5.8,10.19
"2023-05-10 22:55:00",17554,4.97,43.98,343.93,-0.14,0.34,100.68,12.85,1.16,5.79,10.14
"2023-05-10 23:55:00",17555,4.97,43.99,344.01,-0.09,0.45,100.68,12.85,1.2,5.79,10.15
"2023-05-11 00:55:00",17556,4.96,43.99,344.3,-0.11,0.34,100.7,12.86,1.21,5.79,10.1
"2023-05-11 01:55:00",17557,4.92,43.99,343.96,-0.16,0.37,100.48,12.84,1.16,5.79,10.12
"2023-05-11 02:55:00",17558,4.91,43.99,344.08,-0.18,0.36,100.61,12.86,1.13,5.79,9.98
"2023-05-11 03:55:00",17559,4.92,43.99,343.96,-0.18,0.4,100.49,12.85,1.17,5.79,10.01
"2023-05-11 04:55:00",17560,4.93,43.99,344.14,-0.21,0.44,100.37,12.83,1.17,5.8,9.97
"2023-05-11 05:55:00",17561,4.95,43.99,343.97,-0.16,0.37,100.38,12.82,1.16,5.79,9.98
"2023-05-11 06:55:00",17562,4.96,44,344.41,-0.08,0.4,100.57,12.84,1.19,5.79,10.29
"2023-05-11 07:55:00",17563,4.97,44,343.91,-0.2,0.45,100.66,12.85,1.17,5.8,10.98
"2023-05-11 08:55:00",17564,4.98,44,343.9,-0.17,0.45,100.52,12.83,1.21,5.79,11.57
"2023-05-11 09:55:00",17565,4.96,44,343.98,0.03,0.43,100.46,12.83,1.22,5.79,11.44
"2023-05-11 10:55:00",17566,4.93,43.99,343.99,-0.14,0.47,100.37,12.83,1.2,5.79,11.15
"2023-05-11 11:55:00",17567,4.92,43.99,344.12,-0.17,0.32,100.28,12.82,1.2,5.79,11.29
"2023-05-11 12:55:00",17568,4.92,44.02,344.03,-0.14,0.55,100.66,12.87,1.2,5.79,11.22
"2023-05-11 13:55:00",17569,4.88,44.01,344,-0.15,0.5,100.75,12.89,1.2,5.79,11.24
"2023-05-11 14:55:00",17570,4.85,44.01,344.22,-0.14,0.45,100.89,12.92,1.2,5.79,11.36
"2023-05-11 15:55:00",17571,4.8,44,344.1,-0.18,0.33,100.54,12.89,1.16,5.79,11.66
"2023-05-11 16:55:00",17572,4.8,43.99,344.65,-0.19,0.27,100.63,12.91,1.19,5.79,11.33
"2023-05-11 17:55:00",17573,4.81,43.99,344.03,-0.12,0.36,100.82,12.93,1.18,5.8,11.81
"2023-05-11 18:55:00",17574,4.82,43.99,344.31,-0.15,0.53,100.96,12.94,1.18,5.8,11.38
"2023-05-11 19:55:00",17575,4.79,43.99,344.08,-0.12,0.37,100.73,12.92,1.17,5.79,10.77
