"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","EventLog"
"TIMESTAMP","RECORD","EventMsg","EventDetails"
"TS","RN","",""
"2021-05-26 00:46:15",152850,"      [05/26/2021 00:49:38.86]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152851,"      [05/26/2021 00:49:39.88]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152852,"      [05/26/2021 00:49:40.23]    (DBG Cont. Move) : (1401);newReading --  _CurrDept(32.68); _8PrevDpt(32.45);   BadCount(0)","Fltreset  OK  # data  5.72 32.68 331.81 -3.48 -0.01 100.51 12.59 0.30 5.97 9.75   # "
"2021-05-26 00:46:15",152853,"      [05/26/2021 00:49:40.25]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(32.68); _Temp1(33.33);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152854,"      [05/26/2021 00:49:40.28]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152855,"      [05/26/2021 00:49:41.30]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152856,"      [05/26/2021 00:49:41.65]    (DBG Cont. Move) : (1411);newReading --  _CurrDept(32.89); _8PrevDpt(32.68);   BadCount(0)","Fltreset  OK  # data  5.70 32.89 332.22 -3.48 -0.02 100.54 12.59 0.30 5.97 9.75   # "
"2021-05-26 00:46:15",152857,"      [05/26/2021 00:49:41.67]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(32.89); _Temp1(33.54);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152858,"      [05/26/2021 00:49:41.70]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152859,"      [05/26/2021 00:49:42.72]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152860,"      [05/26/2021 00:49:43.07]    (DBG Cont. Move) : (1421);newReading --  _CurrDept(33.1); _8PrevDpt(32.89);   BadCount(0)","Fltreset  OK  # data  5.71 33.10 331.98 -3.50 -0.02 100.57 12.60 0.30 5.97 9.75   # "
"2021-05-26 00:46:15",152861,"      [05/26/2021 00:49:43.09]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(33.1); _Temp1(33.75);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152862,"      [05/26/2021 00:49:43.12]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152863,"      [05/26/2021 00:49:44.14]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152864,"      [05/26/2021 00:49:44.49]    (DBG Cont. Move) : (1431);newReading --  _CurrDept(33.3); _8PrevDpt(33.1);   BadCount(0)","Fltreset  OK  # data  5.69 33.30 331.74 -3.48 -0.02 100.59 12.60 0.30 5.97 9.75   # "
"2021-05-26 00:46:15",152865,"      [05/26/2021 00:49:44.51]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(33.3); _Temp1(33.95);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152866,"      [05/26/2021 00:49:44.54]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152867,"      [05/26/2021 00:49:45.56]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152868,"      [05/26/2021 00:49:45.91]    (DBG Cont. Move) : (1441);newReading --  _CurrDept(33.52); _8PrevDpt(33.3);   BadCount(0)","Fltreset  OK  # data  5.69 33.52 331.23 -3.47 -0.01 100.62 12.61 0.31 5.97 9.75   # "
"2021-05-26 00:46:15",152869,"      [05/26/2021 00:49:45.93]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(33.52); _Temp1(34.17);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152870,"      [05/26/2021 00:49:45.96]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152871,"      [05/26/2021 00:49:46.98]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152872,"      [05/26/2021 00:49:47.32]    (DBG Cont. Move) : (1451);newReading --  _CurrDept(33.7); _8PrevDpt(33.52);   BadCount(0)","Fltreset  OK  # data  5.69 33.70 332.09 -3.48 0.00 100.65 12.62 0.30 5.97 9.75   # "
"2021-05-26 00:46:15",152873,"      [05/26/2021 00:49:47.33]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(33.7); _Temp1(34.35);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152874,"      [05/26/2021 00:49:47.37]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152875,"      [05/26/2021 00:49:48.39]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152876,"      [05/26/2021 00:49:48.73]    (DBG Cont. Move) : (1461);newReading --  _CurrDept(34.01); _8PrevDpt(33.7);   BadCount(0)","Fltreset  OK  # data  5.68 34.01 331.63 -3.48 -0.02 100.68 12.62 0.30 5.97 9.81   # "
"2021-05-26 00:46:15",152877,"      [05/26/2021 00:49:48.75]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(34.01); _Temp1(34.66);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152878,"      [05/26/2021 00:49:48.78]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152879,"      [05/26/2021 00:49:49.80]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152880,"      [05/26/2021 00:49:50.15]    (DBG Cont. Move) : (1471);newReading --  _CurrDept(34.21); _8PrevDpt(34.01);   BadCount(0)","Fltreset  OK  # data  5.68 34.21 331.89 -3.48 -0.02 100.70 12.62 0.31 5.97 9.81   # "
"2021-05-26 00:46:15",152881,"      [05/26/2021 00:49:50.17]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(34.21); _Temp1(34.86);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152882,"      [05/26/2021 00:49:50.20]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152883,"      [05/26/2021 00:49:51.22]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152884,"      [05/26/2021 00:49:51.57]    (DBG Cont. Move) : (1481);newReading --  _CurrDept(34.37); _8PrevDpt(34.21);   BadCount(0)","Fltreset  OK  # data  5.68 34.37 331.97 -3.49 0.00 100.71 12.63 0.32 5.97 9.81   # "
"2021-05-26 00:46:15",152885,"      [05/26/2021 00:49:51.59]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(34.37); _Temp1(35.02);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152886,"      [05/26/2021 00:49:51.62]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152887,"      [05/26/2021 00:49:52.64]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152888,"      [05/26/2021 00:49:52.99]    (DBG Cont. Move) : (1491);newReading --  _CurrDept(34.65); _8PrevDpt(34.37);   BadCount(0)","Fltreset  OK  # data  5.68 34.65 332.03 -3.47 0.01 100.69 12.62 0.32 5.97 9.81   # "
"2021-05-26 00:46:15",152889,"      [05/26/2021 00:49:53.01]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(34.65); _Temp1(35.3);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152890,"      [05/26/2021 00:49:53.04]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152891,"      [05/26/2021 00:49:54.06]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152892,"      [05/26/2021 00:49:54.41]    (DBG Cont. Move) : (1501);newReading --  _CurrDept(34.8); _8PrevDpt(34.65);   BadCount(0)","Fltreset  OK  # data  5.69 34.80 332.46 -3.48 0.01 100.67 12.62 0.31 5.97 9.81   # "
"2021-05-26 00:46:15",152893,"      [05/26/2021 00:49:54.43]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(34.8); _Temp1(35.45);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152894,"      [05/26/2021 00:49:54.46]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152895,"      [05/26/2021 00:49:55.48]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152896,"      [05/26/2021 00:49:55.83]    (DBG Cont. Move) : (1511);newReading --  _CurrDept(34.99); _8PrevDpt(34.8);   BadCount(0)","Fltreset  OK  # data  5.67 34.99 332.32 -3.47 0.00 100.64 12.62 0.32 5.97 9.81   # "
"2021-05-26 00:46:15",152897,"      [05/26/2021 00:49:55.85]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(34.99); _Temp1(35.64);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152898,"      [05/26/2021 00:49:55.88]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152899,"      [05/26/2021 00:49:56.90]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152900,"      [05/26/2021 00:49:57.25]    (DBG Cont. Move) : (1521);newReading --  _CurrDept(35.3); _8PrevDpt(34.99);   BadCount(0)","Fltreset  OK  # data  5.65 35.30 332.07 -3.48 -0.03 100.61 12.62 0.33 5.97 9.81   # "
"2021-05-26 00:46:15",152901,"      [05/26/2021 00:49:57.27]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(35.3); _Temp1(35.95);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152902,"      [05/26/2021 00:49:57.30]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152903,"      [05/26/2021 00:49:58.32]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152904,"      [05/26/2021 00:49:58.67]    (DBG Cont. Move) : (1531);newReading --  _CurrDept(35.58); _8PrevDpt(35.3);   BadCount(0)","Fltreset  OK  # data  5.65 35.58 332.14 -3.47 -0.03 100.57 12.62 0.33 5.97 9.81   # "
"2021-05-26 00:46:15",152905,"      [05/26/2021 00:49:58.69]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(35.58); _Temp1(36.23);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152906,"      [05/26/2021 00:49:58.72]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152907,"      [05/26/2021 00:49:59.74]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152908,"      [05/26/2021 00:50:00.09]    (DBG Cont. Move) : (1541);newReading --  _CurrDept(35.72); _8PrevDpt(35.58);   BadCount(0)","Fltreset  OK  # data  5.64 35.72 331.89 -3.48 -0.01 100.52 12.61 0.33 5.97 9.81   # "
"2021-05-26 00:46:15",152909,"      [05/26/2021 00:50:00.11]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(35.72); _Temp1(36.37);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152910,"      [05/26/2021 00:50:00.14]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152911,"      [05/26/2021 00:50:01.16]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152912,"      [05/26/2021 00:50:01.51]    (DBG Cont. Move) : (1551);newReading --  _CurrDept(35.92); _8PrevDpt(35.72);   BadCount(0)","Fltreset  OK  # data  5.64 35.92 331.61 -3.47 -0.01 100.45 12.61 0.32 5.97 9.81   # "
"2021-05-26 00:46:15",152913,"      [05/26/2021 00:50:01.53]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(35.92); _Temp1(36.57);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152914,"      [05/26/2021 00:50:01.56]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152915,"      [05/26/2021 00:50:02.58]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152916,"      [05/26/2021 00:50:02.93]    (DBG Cont. Move) : (1561);newReading --  _CurrDept(36.21); _8PrevDpt(35.92);   BadCount(0)","Fltreset  OK  # data  5.63 36.21 332.59 -3.47 0.01 100.40 12.60 0.34 5.97 9.81   # "
"2021-05-26 00:46:15",152917,"      [05/26/2021 00:50:02.95]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(36.21); _Temp1(36.86);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152918,"      [05/26/2021 00:50:02.98]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152919,"      [05/26/2021 00:50:04]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152920,"      [05/26/2021 00:50:04.35]    (DBG Cont. Move) : (1571);newReading --  _CurrDept(36.42); _8PrevDpt(36.21);   BadCount(0)","Fltreset  OK  # data  5.62 36.42 332.30 -3.46 0.01 100.37 12.60 0.34 5.97 9.81   # "
"2021-05-26 00:46:15",152921,"      [05/26/2021 00:50:04.37]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(36.42); _Temp1(37.07);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152922,"      [05/26/2021 00:50:04.40]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152923,"      [05/26/2021 00:50:05.42]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152924,"      [05/26/2021 00:50:05.77]    (DBG Cont. Move) : (1581);newReading --  _CurrDept(36.61); _8PrevDpt(36.42);   BadCount(0)","Fltreset  OK  # data  5.61 36.61 332.02 -3.46 0.01 100.33 12.60 0.35 5.97 9.81   # "
"2021-05-26 00:46:15",152925,"      [05/26/2021 00:50:05.79]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(36.61); _Temp1(37.26);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152926,"      [05/26/2021 00:50:05.82]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152927,"      [05/26/2021 00:50:06.84]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152928,"      [05/26/2021 00:50:07.19]    (DBG Cont. Move) : (1591);newReading --  _CurrDept(36.8); _8PrevDpt(36.61);   BadCount(0)","Fltreset  OK  # data  5.61 36.80 332.06 -3.46 0.02 100.31 12.60 0.36 5.97 9.81   # "
"2021-05-26 00:46:15",152929,"      [05/26/2021 00:50:07.21]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(36.8); _Temp1(37.45);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152930,"      [05/26/2021 00:50:07.24]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152931,"      [05/26/2021 00:50:08.26]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152932,"      [05/26/2021 00:50:08.61]    (DBG Cont. Move) : (1601);newReading --  _CurrDept(37.08); _8PrevDpt(36.8);   BadCount(0)","Fltreset  OK  # data  5.60 37.08 332.21 -3.46 0.04 100.29 12.60 0.36 5.98 9.76   # "
"2021-05-26 00:46:15",152933,"      [05/26/2021 00:50:08.63]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(37.08); _Temp1(37.73);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152934,"      [05/26/2021 00:50:08.66]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152935,"      [05/26/2021 00:50:09.68]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152936,"      [05/26/2021 00:50:10.03]    (DBG Cont. Move) : (1611);newReading --  _CurrDept(37.29); _8PrevDpt(37.08);   BadCount(0)","Fltreset  OK  # data  5.61 37.29 332.27 -3.45 0.04 100.28 12.60 0.37 5.98 9.76   # "
"2021-05-26 00:46:15",152937,"      [05/26/2021 00:50:10.05]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(37.29); _Temp1(37.94);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152938,"      [05/26/2021 00:50:10.08]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152939,"      [05/26/2021 00:50:11.10]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152940,"      [05/26/2021 00:50:11.45]    (DBG Cont. Move) : (1621);newReading --  _CurrDept(37.46); _8PrevDpt(37.29);   BadCount(0)","Fltreset  OK  # data  5.60 37.46 332.05 -3.44 0.04 100.25 12.59 0.38 5.98 9.76   # "
"2021-05-26 00:46:15",152941,"      [05/26/2021 00:50:11.47]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(37.46); _Temp1(38.11);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152942,"      [05/26/2021 00:50:11.50]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152943,"      [05/26/2021 00:50:12.52]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152944,"      [05/26/2021 00:50:12.87]    (DBG Cont. Move) : (1631);newReading --  _CurrDept(37.65); _8PrevDpt(37.46);   BadCount(0)","Fltreset  OK  # data  5.60 37.65 332.06 -3.45 0.02 100.24 12.59 0.38 5.98 9.76   # "
"2021-05-26 00:46:15",152945,"      [05/26/2021 00:50:12.89]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(37.65); _Temp1(38.3);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152946,"      [05/26/2021 00:50:12.92]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152947,"      [05/26/2021 00:50:13.94]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152948,"      [05/26/2021 00:50:14.29]    (DBG Cont. Move) : (1641);newReading --  _CurrDept(37.88); _8PrevDpt(37.65);   BadCount(0)","Fltreset  OK  # data  5.60 37.88 332.12 -3.45 -0.02 100.23 12.59 0.38 5.98 9.76   # "
"2021-05-26 00:46:15",152949,"      [05/26/2021 00:50:14.31]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(37.88); _Temp1(38.53);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152950,"      [05/26/2021 00:50:14.34]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152951,"      [05/26/2021 00:50:15.36]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152952,"      [05/26/2021 00:50:15.71]    (DBG Cont. Move) : (1651);newReading --  _CurrDept(38.11); _8PrevDpt(37.88);   BadCount(0)","Fltreset  OK  # data  5.60 38.11 332.09 -3.46 -0.04 100.22 12.59 0.38 5.98 9.76   # "
"2021-05-26 00:46:15",152953,"      [05/26/2021 00:50:15.73]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(38.11); _Temp1(38.76);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152954,"      [05/26/2021 00:50:15.76]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152955,"      [05/26/2021 00:50:16.78]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152956,"      [05/26/2021 00:50:17.13]    (DBG Cont. Move) : (1661);newReading --  _CurrDept(38.33); _8PrevDpt(38.11);   BadCount(0)","Fltreset  OK  # data  5.60 38.33 332.06 -3.46 -0.06 100.21 12.59 0.38 5.98 9.76   # "
"2021-05-26 00:46:15",152957,"      [05/26/2021 00:50:17.15]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(38.33); _Temp1(38.98);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152958,"      [05/26/2021 00:50:17.18]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152959,"      [05/26/2021 00:50:18.20]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152960,"      [05/26/2021 00:50:18.55]    (DBG Cont. Move) : (1671);newReading --  _CurrDept(38.54); _8PrevDpt(38.33);   BadCount(0)","Fltreset  OK  # data  5.59 38.54 332.17 -3.47 -0.06 100.19 12.59 0.38 5.97 9.79   # "
"2021-05-26 00:46:15",152961,"      [05/26/2021 00:50:18.57]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(38.54); _Temp1(39.19);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152962,"      [05/26/2021 00:50:18.60]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152963,"      [05/26/2021 00:50:19.62]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152964,"      [05/26/2021 00:50:19.97]    (DBG Cont. Move) : (1681);newReading --  _CurrDept(38.76); _8PrevDpt(38.54);   BadCount(0)","Fltreset  OK  # data  5.59 38.76 331.91 -3.48 -0.09 100.17 12.59 0.38 5.97 9.79   # "
"2021-05-26 00:46:15",152965,"      [05/26/2021 00:50:19.99]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(38.76); _Temp1(39.41);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152966,"      [05/26/2021 00:50:20.02]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152967,"      [05/26/2021 00:50:21.04]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152968,"      [05/26/2021 00:50:21.39]    (DBG Cont. Move) : (1691);newReading --  _CurrDept(38.97); _8PrevDpt(38.76);   BadCount(0)","Fltreset  OK  # data  5.59 38.97 331.91 -3.46 -0.10 100.14 12.58 0.39 5.97 9.79   # "
"2021-05-26 00:46:15",152969,"      [05/26/2021 00:50:21.41]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(38.97); _Temp1(39.62);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152970,"      [05/26/2021 00:50:21.44]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152971,"      [05/26/2021 00:50:22.46]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152972,"      [05/26/2021 00:50:22.81]    (DBG Cont. Move) : (1701);newReading --  _CurrDept(39.15); _8PrevDpt(38.97);   BadCount(0)","Fltreset  OK  # data  5.58 39.15 332.37 -3.44 -0.09 100.11 12.58 0.39 5.97 9.79   # "
"2021-05-26 00:46:15",152973,"      [05/26/2021 00:50:22.83]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(39.15); _Temp1(39.8);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152974,"      [05/26/2021 00:50:22.86]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152975,"      [05/26/2021 00:50:23.88]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152976,"      [05/26/2021 00:50:24.23]    (DBG Cont. Move) : (1711);newReading --  _CurrDept(39.36); _8PrevDpt(39.15);   BadCount(0)","Fltreset  OK  # data  5.58 39.36 331.82 -3.45 -0.06 100.07 12.58 0.37 5.97 9.79   # "
"2021-05-26 00:46:15",152977,"      [05/26/2021 00:50:24.25]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(39.36); _Temp1(40.01);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152978,"      [05/26/2021 00:50:24.28]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152979,"      [05/26/2021 00:50:25.30]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152980,"      [05/26/2021 00:50:25.64]    (DBG Cont. Move) : (1721);newReading --  _CurrDept(39.6); _8PrevDpt(39.36);   BadCount(0)","Fltreset  OK  # data  5.58 39.60 331.91 -3.43 -0.06 100.05 12.58 0.36 5.97 9.79   # "
"2021-05-26 00:46:15",152981,"      [05/26/2021 00:50:25.66]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(39.6); _Temp1(40.25);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152982,"      [05/26/2021 00:50:25.69]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152983,"      [05/26/2021 00:50:26.71]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152984,"      [05/26/2021 00:50:27.05]    (DBG Cont. Move) : (1731);newReading --  _CurrDept(39.82); _8PrevDpt(39.6);   BadCount(0)","Fltreset  OK  # data  5.57 39.82 332.20 -3.42 -0.03 100.00 12.57 0.35 5.97 9.79   # "
"2021-05-26 00:46:15",152985,"      [05/26/2021 00:50:27.07]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(39.82); _Temp1(40.47);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152986,"      [05/26/2021 00:50:27.10]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152987,"      [05/26/2021 00:50:28.12]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152988,"      [05/26/2021 00:50:28.47]    (DBG Cont. Move) : (1741);newReading --  _CurrDept(40.07); _8PrevDpt(39.82);   BadCount(0)","Fltreset  OK  # data  5.56 40.07 331.80 -3.40 -0.03 99.96 12.57 0.35 5.97 9.86   # "
"2021-05-26 00:46:15",152989,"      [05/26/2021 00:50:28.49]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(40.07); _Temp1(40.72);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152990,"      [05/26/2021 00:50:28.52]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152991,"      [05/26/2021 00:50:29.54]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152992,"      [05/26/2021 00:50:29.89]    (DBG Cont. Move) : (1751);newReading --  _CurrDept(40.19); _8PrevDpt(40.07);   BadCount(0)","Fltreset  OK  # data  5.55 40.19 332.50 -3.41 -0.01 99.93 12.57 0.33 5.97 9.86   # "
"2021-05-26 00:46:15",152993,"      [05/26/2021 00:50:29.91]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(40.19); _Temp1(40.84);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152994,"      [05/26/2021 00:50:29.94]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152995,"      [05/26/2021 00:50:30.96]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",152996,"      [05/26/2021 00:50:31.31]    (DBG Cont. Move) : (1761);newReading --  _CurrDept(40.39); _8PrevDpt(40.19);   BadCount(0)","Fltreset  OK  # data  5.54 40.39 332.03 -3.40 -0.02 99.88 12.56 0.33 5.97 9.86   # "
"2021-05-26 00:46:15",152997,"      [05/26/2021 00:50:31.33]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(40.39); _Temp1(41.04);   (lag-castawayAdj(0.65))",""
"2021-05-26 00:46:15",152998,"      [05/26/2021 00:50:31.36]    (DBG Cont. Move) : just sent FilterReset command",""
"2021-05-26 00:46:15",152999,"      [05/26/2021 00:50:32.38]    (DBG Cont. Move) : just sent Data Command",""
"2021-05-26 00:46:15",153000,"      [05/26/2021 00:50:32.73]    (DBG Cont. Move) : (1771);newReading --  _CurrDept(40.65); _8PrevDpt(40.39);   BadCount(0)","Fltreset  OK  # data  5.54 40.65 332.15 -3.40 -0.01 99.83 12.56 0.33 5.97 9.86   # "
