"TOA5","OwascoMetInternet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","22473","WindMax"
"TIMESTAMP","RECORD","W_SpdRaw_Max","W_SpdRaw_TMx"
"TS","RN","",""
"","","Max","TMx"
"2019-10-30 12:35:31",52859,2.744,"2019-10-30 12:34:05"
"2021-04-09 15:35:39",62007,1.999,"2021-04-09 15:30:15"
"2021-04-17 14:35:30",62008,5.821,"2021-04-17 14:30:30"
"2021-04-17 15:05:30",62009,5.9,"2021-04-17 15:04:55"
"2021-04-17 15:35:30",62010,6.723,"2021-04-17 15:30:55"
"2021-04-17 16:05:30",62011,5.076,"2021-04-17 16:00:00"
"2021-04-17 16:35:30",62012,5.939,"2021-04-17 16:31:10"
"2021-04-17 17:05:30",62013,4.606,"2021-04-17 17:04:25"
"2021-04-17 17:35:30",62014,4.9,"2021-04-17 17:33:50"
"2021-04-17 18:05:30",62015,3.312,"2021-04-17 18:00:40"
"2021-04-17 18:35:30",62016,4.175,"2021-04-17 18:34:05"
"2021-04-17 19:05:30",62017,3.156,"2021-04-17 19:00:00"
"2021-04-17 19:35:30",62018,2.215,"2021-04-17 19:30:00"
"2021-04-17 20:05:30",62019,2.058,"2021-04-17 20:00:00"
"2021-04-17 20:35:30",62020,1.039,"2021-04-17 20:35:10"
"2021-04-17 21:05:30",62021,1.392,"2021-04-17 21:05:30"
"2021-04-17 21:35:30",62022,1.901,"2021-04-17 21:35:05"
"2021-04-17 22:05:30",62023,1.803,"2021-04-17 22:00:00"
"2021-04-17 22:35:30",62024,2.176,"2021-04-17 22:34:15"
"2021-04-17 23:05:30",62025,1.803,"2021-04-17 23:00:00"
"2021-04-17 23:35:30",62026,2.352,"2021-04-17 23:30:50"
"2021-04-18 00:05:30",62027,2.646,"2021-04-18 00:02:30"
"2021-04-18 00:35:30",62028,2.058,"2021-04-18 00:30:45"
"2021-04-18 01:05:30",62029,2.136,"2021-04-18 01:03:25"
"2021-04-18 01:35:30",62030,3.038,"2021-04-18 01:32:10"
"2021-04-18 02:05:30",62031,3.391,"2021-04-18 02:03:10"
"2021-04-18 02:35:30",62032,3.371,"2021-04-18 02:30:55"
"2021-04-18 03:05:30",62033,3.077,"2021-04-18 03:00:00"
"2021-04-18 03:35:30",62034,2.489,"2021-04-18 03:31:15"
"2021-04-18 04:05:30",62035,2.352,"2021-04-18 04:00:25"
"2021-04-18 04:35:30",62036,2.901,"2021-04-18 04:33:05"
"2021-04-18 05:05:30",62037,2.744,"2021-04-18 05:00:00"
"2021-04-18 05:35:30",62038,1.901,"2021-04-18 05:31:05"
"2021-04-18 06:05:30",62039,2.215,"2021-04-18 06:04:35"
"2021-04-18 06:35:30",62040,1.823,"2021-04-18 06:30:00"
"2021-04-18 07:05:30",62041,3.391,"2021-04-18 07:00:10"
"2021-04-18 07:35:30",62042,3.156,"2021-04-18 07:30:10"
"2021-04-18 08:05:30",62043,1.94,"2021-04-18 08:00:00"
"2021-04-18 08:35:30",62044,1.607,"2021-04-18 08:30:30"
"2021-04-18 09:05:30",62045,3.45,"2021-04-18 09:03:00"
"2021-04-18 09:35:30",62046,4.822,"2021-04-18 09:30:30"
"2021-04-18 10:05:30",62047,4.175,"2021-04-18 10:02:25"
"2021-04-18 10:35:30",62048,4.645,"2021-04-18 10:34:50"
"2021-04-18 11:05:30",62049,5.312,"2021-04-18 11:05:00"
"2021-04-18 11:35:30",62050,4.155,"2021-04-18 11:30:10"
"2021-04-18 12:05:30",62051,3.214,"2021-04-18 12:05:30"
"2021-04-18 12:35:30",62052,4.645,"2021-04-18 12:32:10"
"2021-04-18 13:05:30",62053,4.351,"2021-04-18 13:00:10"
"2021-04-18 13:35:30",62054,4.234,"2021-04-18 13:31:55"
"2021-04-18 14:05:30",62055,3.959,"2021-04-18 14:00:00"
"2021-04-18 14:35:30",62056,2.293,"2021-04-18 14:30:00"
"2021-04-18 15:05:30",62057,2.117,"2021-04-18 15:00:00"
"2021-04-18 15:35:30",62058,3.685,"2021-04-18 15:30:25"
"2021-04-18 16:05:30",62059,2.509,"2021-04-18 16:00:00"
"2021-04-18 16:35:30",62060,0.588,"2021-04-18 16:30:30"
"2021-04-18 17:05:30",62061,5.057,"2021-04-18 17:05:25"
"2021-04-18 17:35:30",62062,5.331,"2021-04-18 17:30:50"
"2021-04-18 18:05:30",62063,3.802,"2021-04-18 18:05:25"
"2021-04-18 18:35:30",62064,3.626,"2021-04-18 18:30:00"
"2021-04-18 19:05:30",62065,2.372,"2021-04-18 19:00:50"
"2021-04-18 19:35:30",62066,1.725,"2021-04-18 19:34:40"
"2021-04-18 20:05:30",62067,1.98,"2021-04-18 20:05:10"
"2021-04-18 20:35:30",62068,1.823,"2021-04-18 20:30:00"
"2021-04-18 21:05:30",62069,1.686,"2021-04-18 21:05:30"
"2021-04-18 21:35:30",62070,2.842,"2021-04-18 21:30:15"
"2021-04-18 22:05:30",62071,3.332,"2021-04-18 22:02:40"
"2021-04-18 22:35:30",62072,3.195,"2021-04-18 22:30:10"
"2021-04-18 23:05:30",62073,2.332,"2021-04-18 23:00:00"
"2021-04-18 23:35:30",62074,2.862,"2021-04-18 23:34:55"
"2021-04-19 00:05:30",62075,2.607,"2021-04-19 00:01:10"
"2021-04-19 00:35:30",62076,4.861,"2021-04-19 00:35:00"
"2021-04-19 01:05:30",62077,4.861,"2021-04-19 01:00:10"
"2021-04-19 01:35:30",62078,4.096,"2021-04-19 01:30:00"
"2021-04-19 02:05:30",62079,5.194,"2021-04-19 02:04:25"
"2021-04-19 02:35:30",62080,5.449,"2021-04-19 02:33:55"
"2021-04-19 03:05:30",62081,5.547,"2021-04-19 03:05:05"
"2021-04-19 03:35:30",62082,6.801,"2021-04-19 03:34:10"
"2021-04-19 04:05:30",62083,6.468,"2021-04-19 04:00:35"
"2021-04-19 04:35:30",62084,5.86,"2021-04-19 04:30:00"
"2021-04-19 05:05:30",62085,5.919,"2021-04-19 05:03:30"
"2021-04-19 05:35:30",62086,6.625,"2021-04-19 05:31:20"
"2021-04-19 06:05:30",62087,5.664,"2021-04-19 06:00:10"
"2021-04-19 06:35:30",62088,5.429,"2021-04-19 06:30:00"
"2021-04-19 07:05:30",62089,5.057,"2021-04-19 07:00:15"
"2021-04-19 07:35:30",62090,4.351,"2021-04-19 07:31:15"
"2021-04-19 08:05:30",62091,3.979,"2021-04-19 08:01:40"
"2021-04-19 08:35:30",62092,4.528,"2021-04-19 08:30:10"
"2021-04-19 09:05:30",62093,3.41,"2021-04-19 09:00:00"
"2021-04-19 09:35:30",62094,2.45,"2021-04-19 09:33:15"
"2021-04-19 10:05:30",62095,1.686,"2021-04-19 10:00:00"
"2021-04-19 10:35:30",62096,1.45,"2021-04-19 10:30:00"
"2021-04-19 11:05:30",62097,0.784,"2021-04-19 11:00:35"
"2021-04-19 11:35:30",62098,0.804,"2021-04-19 11:34:55"
"2021-04-19 12:05:30",62099,0.764,"2021-04-19 12:00:00"
"2021-04-19 12:35:30",62100,1.901,"2021-04-19 12:31:20"
"2021-04-19 13:05:30",62101,8.02,"2021-04-19 13:02:45"
"2021-04-19 13:35:30",62102,7.095,"2021-04-19 13:30:00"
"2021-04-19 14:05:30",62103,5.272,"2021-04-19 14:00:00"
"2021-04-19 14:35:30",62104,2.411,"2021-04-19 14:30:00"
"2021-04-19 15:05:30",62105,2.509,"2021-04-19 15:04:45"
"2021-04-19 15:35:30",62106,3.293,"2021-04-19 15:31:35"
"2021-04-19 16:05:30",62107,1.764,"2021-04-19 16:00:00"
"2021-04-19 16:35:30",62108,5.468,"2021-04-19 16:31:10"
"2021-04-19 17:05:30",62109,2.136,"2021-04-19 17:00:00"
"2021-04-19 17:35:30",62110,3.234,"2021-04-19 17:32:55"
"2021-04-19 18:05:30",62111,1.803,"2021-04-19 18:00:00"
"2021-04-19 18:35:30",62112,2.47,"2021-04-19 18:34:40"
"2021-04-19 19:05:30",62113,2.274,"2021-04-19 19:04:25"
"2021-04-19 19:35:30",62114,2.45,"2021-04-19 19:31:50"
"2021-04-19 20:05:30",62115,2.979,"2021-04-19 20:05:00"
"2021-04-19 20:35:30",62116,3.116,"2021-04-19 20:31:30"
"2021-04-19 21:05:30",62117,3.508,"2021-04-19 21:00:10"
"2021-04-19 21:35:30",62118,5.076,"2021-04-19 21:31:00"
"2021-04-19 22:05:30",62119,4.547,"2021-04-19 22:00:15"
"2021-04-19 22:35:30",62120,5.468,"2021-04-19 22:33:55"
"2021-04-19 23:05:30",62121,5.547,"2021-04-19 23:03:50"
"2021-04-19 23:35:30",62122,5.292,"2021-04-19 23:30:00"
"2021-04-20 00:05:30",62123,4.194,"2021-04-20 00:05:30"
"2021-04-20 00:35:30",62124,4.194,"2021-04-20 00:30:00"
"2021-04-20 01:05:30",62125,4.018,"2021-04-20 01:01:35"
"2021-04-20 01:35:30",62126,2.803,"2021-04-20 01:30:00"
"2021-04-20 02:05:30",62127,2.999,"2021-04-20 02:00:10"
"2021-04-20 02:35:30",62128,2.842,"2021-04-20 02:30:15"
"2021-04-20 03:05:30",62129,2.862,"2021-04-20 03:04:40"
"2021-04-20 03:35:30",62130,4.214,"2021-04-20 03:35:15"
"2021-04-20 04:05:30",62131,5.018,"2021-04-20 04:04:50"
"2021-04-20 04:35:30",62132,4.92,"2021-04-20 04:34:20"
"2021-04-20 05:05:30",62133,5.802,"2021-04-20 05:00:35"
"2021-04-20 05:35:30",62134,5.174,"2021-04-20 05:30:00"
"2021-04-20 06:05:30",62135,1.725,"2021-04-20 06:00:55"
"2021-04-20 06:35:30",62136,1.529,"2021-04-20 06:32:40"
"2021-04-20 07:05:30",62137,2.019,"2021-04-20 07:02:05"
"2021-04-20 07:35:30",62138,4.782,"2021-04-20 07:30:55"
"2021-04-20 08:05:30",62139,5.704,"2021-04-20 08:04:25"
"2021-04-20 08:35:30",62140,4.018,"2021-04-20 08:30:40"
"2021-04-20 09:05:30",62141,4.88,"2021-04-20 09:01:25"
"2021-04-20 09:35:30",62142,5.057,"2021-04-20 09:34:55"
"2021-04-20 10:05:30",62143,5.076,"2021-04-20 10:02:50"
"2021-04-20 10:35:30",62144,7.742,"2021-04-20 10:31:05"
"2021-04-20 11:05:30",62145,6.37,"2021-04-20 11:04:50"
"2021-04-20 11:35:30",62146,8.43,"2021-04-20 11:30:20"
"2021-04-20 12:05:30",62147,7.468,"2021-04-20 12:00:00"
"2021-04-20 12:35:30",62148,6.644,"2021-04-20 12:30:55"
"2021-04-20 13:05:30",62149,9.04,"2021-04-20 13:01:15"
"2021-04-20 13:35:30",62150,8.98,"2021-04-20 13:33:00"
"2021-04-20 14:05:30",62151,9.37,"2021-04-20 14:03:55"
"2021-04-20 14:35:30",62152,7.193,"2021-04-20 14:31:00"
"2021-04-20 15:05:30",62153,7.526,"2021-04-20 15:04:30"
"2021-04-20 15:35:30",62154,7.585,"2021-04-20 15:33:50"
"2021-04-20 16:05:30",62155,5.9,"2021-04-20 16:02:00"
"2021-04-20 16:35:30",62156,4.978,"2021-04-20 16:34:15"
"2021-04-20 17:05:30",62157,6.684,"2021-04-20 17:03:05"
"2021-04-20 17:35:30",62158,5.723,"2021-04-20 17:30:00"
"2021-04-20 18:05:30",62159,6.86,"2021-04-20 18:03:10"
"2021-04-20 18:35:30",62160,5.018,"2021-04-20 18:30:00"
"2021-04-20 19:05:30",62161,5.351,"2021-04-20 19:04:40"
"2021-04-20 19:35:30",62162,5.312,"2021-04-20 19:31:35"
"2021-04-20 20:05:30",62163,5.331,"2021-04-20 20:03:35"
"2021-04-20 20:35:30",62164,5.41,"2021-04-20 20:35:00"
"2021-04-20 21:05:30",62165,5.076,"2021-04-20 21:00:15"
"2021-04-20 21:35:30",62166,4.939,"2021-04-20 21:34:50"
"2021-04-20 22:05:30",62167,5.488,"2021-04-20 22:02:00"
"2021-04-20 22:35:30",62168,4.959,"2021-04-20 22:30:15"
"2021-04-20 23:05:30",62169,4.763,"2021-04-20 23:05:30"
"2021-04-20 23:35:30",62170,4.763,"2021-04-20 23:30:00"
"2021-04-21 00:05:30",62171,4.057,"2021-04-21 00:03:50"
"2021-04-21 00:35:30",62172,5.214,"2021-04-21 00:33:20"
