"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","SondeHourly"
"TIMESTAMP","RECORD","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)"
"2021-04-18 13:55:00",8390,4.43,43.99,331.48,-3.48,0.38,102.26,13.24,0.65,5.97,10.55
"2021-04-18 14:55:00",8391,4.37,43.99,331.63,-3.52,0.26,102.08,13.24,0.61,5.97,10.34
"2021-04-18 15:55:00",8392,4.26,43.99,331.56,-3.52,0.13,101.41,13.19,0.64,5.97,10.5
"2021-04-18 16:55:00",8393,4.38,43.97,331.69,-3.44,0.23,102.25,13.26,0.64,5.97,10.69
"2021-04-18 17:55:00",8394,4.31,43.99,331.49,-3.51,0.21,101.96,13.25,0.66,5.97,10.63
"2021-04-18 18:55:00",8395,4.2,43.99,331.66,-3.49,0.23,101.84,13.27,0.63,5.97,10.65
"2021-04-18 19:55:00",8396,4.28,43.99,331.56,-3.47,0.25,102.2,13.28,0.67,5.97,10.19
"2021-04-18 20:55:00",8397,4.22,44,331.68,-3.52,0.14,101.66,13.24,0.62,5.97,10.13
"2021-04-18 21:55:00",8398,4.24,43.99,331.61,-3.45,0.14,101.98,13.27,0.63,5.97,10.16
"2021-04-18 22:55:00",8399,4.23,44,331.64,-3.48,0.21,101.91,13.26,0.64,5.97,10.06
"2021-04-18 23:55:00",8400,4.17,44,331.9,-3.47,0.04,100.79,13.14,0.62,5.97,10.11
"2021-04-19 00:55:00",8401,4.25,43.91,331.51,-3.48,0.22,102.26,13.3,0.63,5.97,10
"2021-04-19 01:55:00",8402,4.32,43.91,331.53,-3.49,0.24,102.27,13.28,0.61,5.97,10.03
"2021-04-19 02:55:00",8403,4.37,43.9,331.57,-3.48,0.21,102.15,13.25,0.6,5.97,10.03
"2021-04-19 03:55:00",8404,4.26,43.9,331.66,-3.47,0.09,101.48,13.2,0.62,5.97,10.02
"2021-04-19 04:55:00",8405,4.18,43.9,331.83,-3.47,0.06,100.84,13.14,0.63,5.97,10.04
"2021-04-19 05:55:00",8406,4.21,43.9,331.81,-3.47,0.06,101.03,13.16,0.59,5.97,9.98
"2021-04-19 06:55:00",8407,4.2,43.91,331.89,-3.47,0.07,100.66,13.11,0.63,5.97,10.03
"2021-04-19 07:55:00",8408,4.29,43.91,331.68,-3.5,0.11,100.98,13.13,0.64,5.97,10.33
"2021-04-19 08:55:00",8409,4.26,43.91,331.88,-3.46,0.04,100.85,13.12,0.6,5.97,10.86
"2021-04-19 09:55:00",8410,4.43,43.9,331.67,-3.5,0.23,101.86,13.19,0.6,5.97,10.96
"2021-04-19 10:55:00",8411,4.33,43.9,331.65,-3.48,0.18,101.44,13.17,0.66,5.97,11.98
"2021-04-19 11:55:00",8412,4.4,43.89,331.55,-3.52,0.2,101.91,13.21,0.63,5.97,11.56
"2021-04-19 12:55:00",8413,4.47,44.04,331.53,-3.49,0.2,102.47,13.26,0.64,5.97,10.83
"2021-04-19 13:55:00",8414,4.52,44.05,331.44,-3.51,0.32,102.61,13.26,0.63,5.97,11.42
"2021-04-19 14:55:00",8415,4.48,44.04,331.51,-3.49,0.29,102.54,13.26,0.63,5.97,10.87
"2021-04-19 15:55:00",8416,4.5,44.04,331.55,-3.49,0.22,102.64,13.27,0.61,5.97,11.5
"2021-04-19 16:55:00",8417,4.51,44.03,331.53,-3.46,0.26,102.62,13.26,0.61,5.97,11.73
"2021-04-19 17:55:00",8418,4.5,44.04,331.44,-3.46,0.27,102.68,13.27,0.59,5.97,10.77
"2021-04-19 18:55:00",8419,4.46,44.04,331.19,-3.44,0.25,102.53,13.27,0.62,5.97,10.77
"2021-04-19 19:55:00",8420,4.4,44.04,331.55,-3.46,0.17,102.29,13.25,0.61,5.97,10.28
"2021-04-19 20:55:00",8421,4.43,44.04,331.53,-3.44,0.2,102.59,13.29,0.85,5.97,10.29
"2021-04-19 21:55:00",8422,4.47,44.04,331.53,-3.49,0.53,102.74,13.29,0.74,5.97,10.19
"2021-04-19 22:55:00",8423,4.51,44.04,331.42,-3.5,0.26,102.71,13.27,0.61,5.97,10.25
"2021-04-19 23:55:00",8424,4.52,44.05,331.42,-3.52,0.26,102.83,13.28,0.61,5.97,10.19
"2021-04-20 00:55:00",8425,4.53,43.96,331.62,-3.46,0.35,102.78,13.27,0.59,5.97,10.06
"2021-04-20 01:55:00",8426,4.56,43.94,331.56,-3.5,0.3,102.84,13.27,0.61,5.97,10.2
"2021-04-20 02:55:00",8427,4.55,43.95,331.65,-3.47,0.28,102.64,13.25,0.63,5.97,10.13
"2021-04-20 03:55:00",8428,4.65,43.95,331.49,-3.47,0.49,102.98,13.26,0.67,5.97,10.16
"2021-04-20 04:55:00",8429,4.57,43.97,331.52,-3.51,0.3,102.68,13.25,0.58,5.97,10.08
"2021-04-20 05:55:00",8430,4.56,43.97,331.41,-3.51,0.35,102.98,13.29,0.59,5.97,10.14
"2021-04-20 06:55:00",8431,4.19,43.98,332.03,-3.43,0.02,100.86,13.14,0.59,5.97,10.12
"2021-04-20 07:55:00",8432,4.25,43.99,331.82,-3.47,0.11,101.47,13.2,0.63,5.97,10.12
"2021-04-20 08:55:00",8433,4.26,43.99,331.79,-3.49,0.13,101.6,13.21,0.62,5.97,10.14
"2021-04-20 09:55:00",8434,4.46,44,331.65,-3.51,0.21,102.64,13.28,0.62,5.97,10.32
"2021-04-20 10:55:00",8435,4.5,44,331.48,-3.48,0.19,102.79,13.28,0.59,5.97,10.84
"2021-04-20 11:55:00",8436,4.49,44.01,331.6,-3.48,0.19,102.6,13.27,0.58,5.97,10.63
"2021-04-20 12:55:00",8437,4.5,43.94,331.82,-3.49,0.19,102.37,13.23,0.63,5.97,10.59
"2021-04-20 13:55:00",8438,4.54,43.94,331.84,-3.52,0.26,102.56,13.24,0.63,5.97,12.12
"2021-04-20 14:55:00",8439,4.46,43.94,331.93,-3.55,0.1,101.87,13.18,0.6,5.97,11.84
"2021-04-20 15:55:00",8440,4.58,43.94,331.88,-3.49,0.29,102.42,13.21,0.6,5.97,12.12
"2021-04-20 16:55:00",8441,4.5,43.94,331.93,-3.52,0.18,102.04,13.19,0.61,5.97,10.5
"2021-04-20 17:55:00",8442,4.43,43.93,331.79,-3.52,0.06,101.58,13.15,0.57,5.97,10.39
"2021-04-20 18:55:00",8443,4.56,43.94,331.9,-3.49,0.23,102.48,13.22,0.6,5.96,10.31
"2021-04-20 19:55:00",8444,4.61,43.94,331.68,-3.51,0.39,102.76,13.24,0.63,5.97,10.2
"2021-04-20 20:55:00",8445,4.48,43.95,331.75,-3.49,0.27,102.3,13.23,0.63,5.97,10.19
"2021-04-20 21:55:00",8446,4.25,43.95,331.91,-3.48,-0.02,100.88,13.12,0.6,5.97,10.22
"2021-04-20 22:55:00",8447,4.3,43.94,331.71,-3.5,0.12,101.53,13.19,0.64,5.97,10.13
"2021-04-20 23:55:00",8448,4.39,43.94,331.77,-3.44,0.04,101.67,13.18,0.61,5.97,10.13
"2021-04-21 00:55:00",8449,4.42,43.9,331.79,-3.5,0.11,101.61,13.16,0.62,5.97,10.04
"2021-04-21 01:55:00",8450,4.39,43.89,331.9,-3.48,0.02,101.52,13.16,0.6,5.97,10.11
"2021-04-21 02:55:00",8451,4.35,43.89,332.04,-3.49,0.01,101.01,13.11,0.61,5.97,10.1
"2021-04-21 03:55:00",8452,4.38,43.87,331.91,-3.52,0.05,101.21,13.12,0.63,5.97,10.04
"2021-04-21 04:55:00",8453,4.41,43.87,331.96,-3.47,0.23,101.49,13.15,0.64,5.97,10.09
"2021-04-21 05:55:00",8454,4.39,43.86,331.7,-3.51,0.07,101.43,13.15,0.61,5.97,9.9
"2021-04-21 06:55:00",8455,4.36,43.85,331.82,-3.49,-0.01,101.13,13.12,0.6,5.97,10.08
"2021-04-21 07:55:00",8456,4.3,43.85,331.98,-3.44,0.03,100.7,13.08,0.59,5.97,10.05
"2021-04-21 08:55:00",8457,4.47,43.84,331.72,-3.49,0.16,102.14,13.21,0.6,5.97,9.98
"2021-04-21 09:55:00",8458,4.24,43.84,331.93,-3.47,0,100.89,13.13,0.61,5.97,10.08
"2021-04-21 10:55:00",8459,4.21,43.85,332.03,-3.46,-0.02,100.43,13.08,0.63,5.97,10.39
"2021-04-21 11:55:00",8460,4.24,43.85,332.04,-3.43,0.01,100.76,13.11,0.59,5.97,10.55
"2021-04-21 12:55:00",8461,4.35,43.87,331.73,-3.47,0.15,101.74,13.2,0.6,5.97,10.38
"2021-04-21 13:55:00",8462,4.36,43.88,331.75,-3.49,0.08,101.97,13.23,0.62,5.97,11.12
"2021-04-21 14:55:00",8463,4.3,43.89,331.85,-3.48,0.05,101.79,13.23,0.59,5.97,11.29
"2021-04-21 15:55:00",8464,4.21,43.89,332.26,-3.41,-0.03,100.36,13.07,0.59,5.97,11.3
"2021-04-21 16:55:00",8465,4.29,43.9,331.89,-3.47,0.03,101.43,13.18,0.59,5.97,10.75
"2021-04-21 17:55:00",8466,4.19,43.9,332.1,-3.44,-0.09,100.07,13.04,0.62,5.97,10.58
"2021-04-21 18:55:00",8467,4.19,43.9,332.01,-3.43,-0.03,100.13,13.05,0.63,5.97,10.41
"2021-04-21 19:55:00",8468,4.23,43.9,331.96,-3.44,0.01,100.94,13.14,0.62,5.97,10.27
"2021-04-21 20:55:00",8469,4.5,43.9,331.47,-3.52,0.25,102.51,13.25,0.65,5.97,10.27
"2021-04-21 21:55:00",8470,4.23,43.91,331.96,-3.43,-0.05,100.61,13.1,0.59,5.97,10.19
"2021-04-21 22:55:00",8471,4.22,43.9,331.97,-3.43,-0.04,100.38,13.07,0.62,5.97,10.2
"2021-04-21 23:55:00",8472,4.48,43.9,331.59,-3.5,0.19,102.44,13.25,0.6,5.97,10.19
"2021-04-22 00:55:00",8473,4.35,43.95,331.8,-3.44,0.09,101.21,13.13,0.59,5.97,10.04
"2021-04-22 01:55:00",8474,4.35,43.95,331.8,-3.47,0.07,101.31,13.15,0.62,5.97,10.05
"2021-04-22 02:55:00",8475,4.36,43.95,331.74,-3.44,0.09,101.35,13.15,0.59,5.97,10.07
"2021-04-22 03:55:00",8476,4.4,43.95,331.7,-3.46,0.1,101.79,13.19,0.6,5.97,10.02
"2021-04-22 04:55:00",8477,4.39,43.95,331.75,-3.42,0.71,101.76,13.19,0.64,5.96,10.04
"2021-04-22 05:55:00",8478,4.37,43.95,331.77,-3.42,0.11,101.59,13.18,0.62,5.97,10.02
"2021-04-22 06:55:00",8479,4.43,43.96,331.7,-3.43,0.11,101.64,13.16,0.61,5.97,10.09
"2021-04-22 07:55:00",8480,4.41,43.96,331.56,-3.44,0.09,101.71,13.18,0.6,5.97,10.26
"2021-04-22 08:55:00",8481,4.51,43.96,331.54,-3.45,0.18,102.31,13.22,0.62,5.97,11.07
"2021-04-22 09:55:00",8482,4.54,43.96,331.59,-3.43,0.22,102.22,13.2,0.6,5.97,10.88
"2021-04-22 10:55:00",8483,4.49,43.97,331.6,-3.44,0.2,102.12,13.2,0.61,5.97,11.59
"2021-04-22 11:55:00",8484,4.51,43.97,331.58,-3.4,0.18,102.23,13.21,0.63,5.97,11.88
"2021-04-22 12:55:00",8485,4.52,43.98,331.58,-3.47,0.16,102.03,13.18,0.6,5.97,11.47
"2021-04-22 13:55:00",8486,4.53,43.97,331.63,-3.36,0.15,102.21,13.2,0.63,5.97,11.97
"2021-04-22 14:55:00",8487,4.6,43.98,331.64,-3.43,0.18,102.26,13.18,0.6,5.97,11.73
"2021-04-22 15:55:00",8488,4.61,43.98,331.6,-3.47,0.24,102.23,13.18,0.61,5.97,11.36
"2021-04-22 16:55:00",8489,4.57,43.98,331.73,-3.44,0.17,102.01,13.16,0.62,5.97,11.23
"2021-04-22 17:55:00",8490,4.67,43.98,331.67,-3.38,0.28,102.39,13.17,0.65,5.97,10.55
"2021-04-22 18:55:00",8491,4.65,43.99,331.51,-3.35,0.29,102.46,13.19,0.66,5.97,10.35
"2021-04-22 19:55:00",8492,4.59,43.99,331.49,-3.39,0.38,102.43,13.21,0.65,5.97,10.34
"2021-04-22 20:55:00",8493,4.72,44,331.42,-3.43,0.38,102.66,13.2,0.65,5.97,10.28
"2021-04-22 21:55:00",8494,4.71,44,331.4,-3.33,0.34,102.77,13.21,0.66,5.97,10.2
"2021-04-22 22:55:00",8495,4.75,44,331.37,-3.42,0.44,102.89,13.21,0.63,5.97,10.24
"2021-04-22 23:55:00",8496,4.79,44.01,331.46,-3.39,0.43,102.97,13.21,0.66,5.97,10.14
"2021-04-23 00:55:00",8497,4.82,43.93,331.43,-3.43,0.56,103.16,13.22,0.67,5.97,10.1
"2021-04-23 01:55:00",8498,4.84,43.92,331.45,-3.45,0.53,103.04,13.2,0.65,5.97,10.13
"2021-04-23 02:55:00",8499,4.84,43.93,331.39,-3.46,0.5,103.06,13.2,0.65,5.97,10.12
"2021-04-23 03:55:00",8500,4.83,43.92,331.52,-3.44,0.33,102.75,13.17,0.63,5.97,10.04
"2021-04-23 04:55:00",8501,4.83,43.92,331.49,-3.48,0.42,102.82,13.18,0.65,5.97,9.98
"2021-04-23 05:55:00",8502,4.83,43.92,331.5,-3.43,0.59,102.93,13.19,0.71,5.97,10
"2021-04-23 06:55:00",8503,4.82,43.93,331.53,-3.47,0.67,102.75,13.17,0.69,5.97,10.09
"2021-04-23 07:55:00",8504,4.8,43.93,331.85,-3.45,0.32,102.24,13.11,0.65,5.97,10.69
"2021-04-23 08:55:00",8505,4.79,43.93,331.77,-3.47,0.23,102.21,13.11,0.61,5.97,11.46
"2021-04-23 09:55:00",8506,4.79,43.93,331.69,-3.46,0.2,102.21,13.11,0.61,5.97,12.18
"2021-04-23 10:55:00",8507,4.78,43.93,331.75,-3.47,0.2,102.11,13.1,0.6,5.97,11.66
"2021-04-23 11:55:00",8508,4.79,43.93,331.69,-3.47,0.15,102.15,13.1,0.61,5.97,11.91
"2021-04-23 12:55:00",8509,4.79,43.99,331.67,-3.48,0.22,102.24,13.12,0.62,5.97,11.28
"2021-04-23 13:55:00",8510,4.79,43.98,331.65,-3.44,0.19,102.19,13.11,0.58,5.97,11.29
"2021-04-23 14:55:00",8511,4.8,43.98,331.63,-3.48,0.28,102.3,13.12,0.63,5.97,11.51
"2021-04-23 15:55:00",8512,4.8,43.97,331.66,-3.5,0.22,102.24,13.11,0.6,5.97,11.33
"2021-04-23 16:55:00",8513,4.8,43.96,331.63,-3.5,0.28,102.2,13.11,0.61,5.97,11.88
"2021-04-23 17:55:00",8514,4.8,43.97,331.6,-3.47,0.31,102.37,13.13,0.62,5.97,11.41
"2021-04-23 18:55:00",8515,4.8,43.96,331.64,-3.47,0.28,102.23,13.11,0.64,5.97,12.12
"2021-04-23 19:55:00",8516,4.8,43.95,331.68,-3.47,0.21,102.19,13.11,0.61,5.97,10.33
"2021-04-23 20:55:00",8517,4.79,43.97,331.72,-3.46,0.46,102.18,13.11,0.65,5.97,10.3
"2021-04-23 21:55:00",8518,4.79,43.98,331.75,-3.42,0.56,102.21,13.11,0.65,5.97,10.28
"2021-04-23 22:55:00",8519,4.84,43.98,331.69,-3.44,0.69,102.74,13.16,0.69,5.97,10.2
"2021-04-23 23:55:00",8520,4.8,43.98,331.77,-3.41,0.34,102.37,13.13,0.66,5.97,10.15
"2021-04-24 00:55:00",8521,4.8,43.9,331.61,-3.48,0.29,102.27,13.11,0.62,5.97,10.16
"2021-04-24 01:55:00",8522,4.79,43.93,331.81,-3.37,0.22,102.1,13.1,0.66,5.97,10.13
"2021-04-24 02:55:00",8523,4.78,43.93,331.76,-3.43,0.15,101.99,13.09,0.59,5.97,10.03
"2021-04-24 03:55:00",8524,4.78,43.93,331.75,-3.41,0.13,102.02,13.09,0.61,5.97,10.14
"2021-04-24 04:55:00",8525,4.79,43.93,331.81,-3.46,0.17,102.02,13.09,0.6,5.97,10
"2021-04-24 05:55:00",8526,4.8,43.92,331.7,-3.43,0.1,102.12,13.09,0.6,5.97,10.1
"2021-04-24 06:55:00",8527,4.81,43.94,331.66,-3.46,0.16,102.28,13.11,0.57,5.97,10.17
"2021-04-24 07:55:00",8528,4.81,43.95,331.67,-3.44,0.15,102.09,13.09,0.6,5.97,10.62
"2021-04-24 08:55:00",8529,4.81,43.95,331.69,-3.47,0.15,102.19,13.1,0.6,5.97,11.16
"2021-04-24 09:55:00",8530,4.82,43.95,331.61,-3.47,0.24,102.45,13.13,0.6,5.97,11.55
"2021-04-24 10:55:00",8531,4.83,43.95,331.49,-3.48,0.18,102.55,13.14,0.61,5.98,12.12
"2021-04-24 11:55:00",8532,4.82,43.94,331.56,-3.43,0.12,102.49,13.14,0.58,5.97,11.99
"2021-04-24 12:55:00",8533,4.83,44.02,331.48,-3.49,0.2,102.39,13.12,0.63,5.97,11.38
"2021-04-24 13:55:00",8534,4.82,44.01,331.6,-3.46,0.16,102.38,13.12,0.64,5.97,11.7
"2021-04-24 14:55:00",8535,4.82,44,331.56,-3.43,0.16,102.33,13.12,0.62,5.97,11.9
"2021-04-24 15:55:00",8536,4.82,43.98,331.58,-3.47,0.3,102.31,13.11,0.62,5.97,11.61
"2021-04-24 16:55:00",8537,4.83,43.98,331.47,-3.48,0.41,102.34,13.12,0.64,5.97,11.11
"2021-04-24 17:55:00",8538,4.96,43.98,331.76,-3.47,0.26,102.44,13.08,0.58,5.97,11.57
"2021-04-24 18:55:00",8539,4.93,43.97,331.84,-3.46,0.36,102.64,13.12,0.67,5.97,10.47
"2021-04-24 19:55:00",8540,4.82,43.97,331.59,-3.47,0.04,102.21,13.1,0.59,5.97,10.26
"2021-04-24 20:55:00",8541,4.82,43.97,331.52,-3.38,0.1,102.26,13.11,0.6,5.97,10.28
"2021-04-24 21:55:00",8542,4.82,43.97,331.58,-3.45,0.09,102.34,13.12,0.6,5.97,10.19
"2021-04-24 22:55:00",8543,4.83,43.96,331.52,-3.46,0.12,102.32,13.11,0.58,5.97,10.22
"2021-04-24 23:55:00",8544,4.83,43.95,331.51,-3.44,0.04,102.28,13.11,0.56,5.97,10.19
"2021-04-25 00:55:00",8545,4.85,43.94,331.47,-3.45,0.2,102.5,13.13,0.58,5.97,10.17
"2021-04-25 01:55:00",8546,4.84,43.93,331.65,-3.42,0.18,102.48,13.13,0.65,5.97,10.12
"2021-04-25 02:55:00",8547,4.86,43.93,331.5,-3.47,0.32,102.53,13.13,0.63,5.97,10.07
"2021-04-25 03:55:00",8548,4.83,43.93,331.59,-3.51,0.18,102.52,13.14,0.63,5.97,10.08
"2021-04-25 04:55:00",8549,4.85,43.94,331.71,-3.49,0.07,102.66,13.15,0.59,5.97,10.14
"2021-04-25 05:55:00",8550,4.85,43.94,331.52,-3.48,0.13,102.54,13.13,0.61,5.97,10.07
"2021-04-25 06:55:00",8551,4.85,43.94,331.51,-3.48,0.12,102.48,13.12,0.6,5.97,10.11
"2021-04-25 07:55:00",8552,4.85,43.94,331.54,-3.47,0.1,102.55,13.14,0.59,5.97,10.18
"2021-04-25 08:55:00",8553,4.84,43.94,331.55,-3.48,0.12,102.54,13.14,0.59,5.97,10.54
"2021-04-25 09:55:00",8554,4.83,43.94,331.52,-3.46,0.06,102.38,13.12,0.55,5.97,10.98
"2021-04-25 10:55:00",8555,4.83,43.94,331.57,-3.46,0.06,102.34,13.12,0.59,5.97,11.48
"2021-04-25 11:55:00",8556,4.83,43.94,331.55,-3.44,0.02,102.28,13.11,0.56,5.97,11.87
"2021-04-25 12:55:00",8557,4.83,43.95,331.48,-3.43,-0,102.33,13.11,0.56,5.97,10.57
"2021-04-25 13:55:00",8558,4.84,43.95,331.49,-3.41,0.02,102.25,13.1,0.6,5.97,12.12
"2021-04-25 14:55:00",8559,4.84,43.95,331.6,-3.46,0.03,102.35,13.11,0.57,5.97,11.46
"2021-04-25 15:55:00",8560,4.84,43.96,331.52,-3.45,0.02,102.29,13.1,0.58,5.97,10.62
"2021-04-25 16:55:00",8561,4.86,43.96,331.51,-3.47,0.02,102.45,13.12,0.58,5.97,11.2
"2021-04-25 17:55:00",8562,4.85,43.96,331.51,-3.49,-0.01,102.43,13.12,0.56,5.97,10.89
"2021-04-25 18:55:00",8563,4.88,43.98,331.47,-3.49,0.02,102.63,13.14,0.58,5.97,11.42
"2021-04-25 19:55:00",8564,4.88,43.99,331.43,-3.44,0.07,102.81,13.16,0.56,5.97,10.48
"2021-04-25 20:55:00",8565,4.89,44.01,331.44,-3.48,0.07,102.86,13.16,0.59,5.97,10.3
"2021-04-25 21:55:00",8566,4.83,44.02,331.55,-3.47,-0.05,102.27,13.1,0.55,5.97,10.23
"2021-04-25 22:55:00",8567,4.82,44.02,331.62,-3.48,-0.08,101.91,13.06,0.58,5.97,10.24
"2021-04-25 23:55:00",8568,4.82,44.03,331.62,-3.45,-0.02,101.9,13.06,0.55,5.97,10.17
"2021-04-26 00:55:00",8569,4.82,43.86,331.6,-3.46,-0.04,102.15,13.09,0.54,5.97,10.13
"2021-04-26 01:55:00",8570,4.82,43.87,331.58,-3.49,-0.01,102.27,13.11,0.55,5.97,10.16
"2021-04-26 02:55:00",8571,4.82,43.87,331.58,-3.44,-0.01,102.26,13.11,0.56,5.97,10
"2021-04-26 03:55:00",8572,4.82,43.88,331.51,-3.51,0.05,102.44,13.13,0.58,5.97,10.11
"2021-04-26 04:55:00",8573,4.81,43.87,331.63,-3.42,-0.05,102.2,13.11,0.59,5.97,10.04
"2021-04-26 05:55:00",8574,4.79,43.89,331.52,-3.44,-0.02,102.32,13.12,0.55,5.97,10.08
"2021-04-26 06:55:00",8575,4.82,43.89,331.45,-3.43,0.01,102.52,13.14,0.58,5.97,10.05
"2021-04-26 07:55:00",8576,4.81,43.9,331.47,-3.44,-0.05,102.37,13.12,0.55,5.97,10.18
"2021-04-26 08:55:00",8577,4.82,43.91,331.47,-3.36,0.02,102.37,13.12,0.58,5.97,10.67
"2021-04-26 09:55:00",8578,4.85,43.91,331.47,-3.47,-0.01,102.53,13.13,0.58,5.97,11.08
"2021-04-26 10:55:00",8579,4.93,43.91,331.49,-3.43,0.01,102.73,13.13,0.58,5.97,11.61
"2021-04-26 11:55:00",8580,4.95,43.91,331.49,-3.42,0.06,102.77,13.13,0.56,5.97,11.69
"2021-04-26 12:55:00",8581,4.99,44.06,331.46,-3.45,0.06,102.8,13.12,0.56,5.97,11.38
"2021-04-26 13:55:00",8582,4.95,43.99,331.5,-3.43,-0,102.67,13.11,0.59,5.97,11.58
"2021-04-26 14:55:00",8583,4.93,44.13,331.54,-3.38,0.02,102.6,13.11,0.54,5.97,11.73
"2021-04-26 15:55:00",8584,4.95,44.13,331.54,-3.45,0.02,102.61,13.11,0.56,5.97,11.35
"2021-04-26 16:55:00",8585,4.97,44.12,331.55,-3.43,0.04,102.58,13.1,0.55,5.97,11.54
"2021-04-26 17:55:00",8586,5.03,44.13,331.52,-3.41,0.08,102.8,13.11,0.57,5.97,11.74
"2021-04-26 18:55:00",8587,5.01,44.13,331.58,-3.46,0.02,102.61,13.09,0.55,5.97,11.2
"2021-04-26 19:55:00",8588,5.04,44.13,331.51,-3.47,0.15,102.72,13.09,0.56,5.96,10.35
"2021-04-26 20:55:00",8589,5.06,44.13,331.49,-3.45,0.14,102.79,13.09,0.6,5.97,10.22
"2021-04-26 21:55:00",8590,5.11,44.12,331.57,-3.46,0.61,103.1,13.12,0.64,5.97,10.24
"2021-04-26 22:55:00",8591,5.13,44.11,331.52,-3.49,0.09,103,13.1,0.56,5.97,10.27
"2021-04-26 23:55:00",8592,5.02,44.12,331.53,-3.45,-0.02,102.33,13.05,0.53,5.97,10.24
"2021-04-27 00:55:00",8593,5.06,43.93,331.52,-3.5,0.1,102.59,13.07,0.54,5.97,10.04
"2021-04-27 01:55:00",8594,5.02,43.93,331.49,-3.5,-0.01,102.74,13.1,0.56,5.97,10.16
"2021-04-27 02:55:00",8595,4.99,43.94,331.57,-3.43,-0,102.48,13.08,0.52,5.97,10.04
"2021-04-27 03:55:00",8596,4.99,43.93,331.68,-3.47,0.01,102.31,13.06,0.54,5.97,10.11
"2021-04-27 04:55:00",8597,4.96,43.92,331.67,-3.47,-0.06,102.15,13.05,0.53,5.97,10.06
