"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","PFL_Step"
"TIMESTAMP","RECORD","PFL_Counter","_CntRS232","_RS232Dpt","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)"
"2021-05-23 00:29:11",23438,71,1,18.11,6.63,18.11,331.78,-3.32,2.56,102.94,12.6,0.86,5.97,10.1
"2021-05-23 00:30:39",23439,71,1,16.53,7.25,16.53,331.62,-3.36,3.2,104,12.53,1.02,5.97,10.09
"2021-05-23 00:32:03",23440,71,1,15.08,7.42,15.08,331.42,-3.26,1.81,105.8,12.7,0.97,5.97,10.15
"2021-05-23 00:33:27",23441,71,1,13.58,7.48,13.58,331.74,-3.29,7.01,105.57,12.65,1.01,5.97,10.15
"2021-05-23 00:34:51",23442,71,1,12.08,7.71,12.08,331.73,-3.33,5.17,106.27,12.66,1.06,5.97,10.15
"2021-05-23 00:36:15",23443,71,1,10.56,7.92,10.56,330.98,-2.91,7.53,112.43,13.33,1.15,5.97,10.07
"2021-05-23 00:37:39",23444,71,1,9.06,8.36,9.06,328.57,-2.6,6.95,119.29,13.99,1.22,5.97,10.16
"2021-05-23 00:39:03",23445,71,1,7.57,9.02,7.57,327.26,-2.61,8.05,127.55,14.72,1.17,5.97,10.13
"2021-05-23 00:40:27",23446,71,1,6.06,11.01,6.06,326.01,-2.52,4.98,133.56,14.71,0.91,5.97,10.13
"2021-05-23 00:41:51",23447,71,1,4.59,13.35,4.59,327.58,-2.65,4.72,130.5,13.63,0.71,5.97,10.07
"2021-05-23 00:43:15",23448,71,1,3.08,15.14,3.08,330.36,-2.74,3.03,127.6,12.83,0.37,5.97,10.12
"2021-05-23 00:44:39",23449,71,1,1.55,15.29,1.55,330.23,-2.8,3.25,126.82,12.7,0.28,5.97,10.09
"2021-05-23 00:45:52",23450,71,1,1.1,15.4,1.1,330.52,-2.94,3.84,126.11,12.59,0.23,5.97,10.13
"2021-05-23 12:01:35",23451,72,1,46.45,5.48,46.45,332.76,-3.34,-0.15,97.38,12.27,0.44,5.97,11.76
"2021-05-23 12:03:03",23452,72,1,44.99,5.49,44.99,332.58,-3.39,-0.13,97.59,12.29,0.45,5.97,11.02
"2021-05-23 12:04:32",23453,72,1,43.51,5.54,43.51,332.09,-3.49,-0.05,99.2,12.48,0.44,5.97,11.62
"2021-05-23 12:05:56",23454,72,1,42.13,5.56,42.13,332.29,-3.46,-0.04,99.51,12.52,0.45,5.97,11.14
"2021-05-23 12:07:21",23455,72,1,40.63,5.59,40.63,332.12,-3.51,-0.04,99.59,12.51,0.47,5.97,11.57
"2021-05-23 12:08:50",23456,72,1,38.94,5.61,38.94,332.36,-3.45,-0.03,99.13,12.45,0.45,5.97,11.8
"2021-05-23 12:10:18",23457,72,1,37.41,5.65,37.41,331.81,-3.47,0.04,99.9,12.54,0.45,5.97,11.75
"2021-05-23 12:11:45",23458,72,1,36,5.67,36,332,-3.48,-0.03,99.81,12.51,0.46,5.97,11.42
"2021-05-23 12:13:09",23459,72,1,34.56,5.68,34.56,331.97,-3.45,0.01,99.84,12.52,0.47,5.97,11.66
"2021-05-23 12:14:33",23460,72,1,33.07,5.7,33.07,331.95,-3.45,-0.05,99.89,12.52,0.44,5.97,11.36
"2021-05-23 12:15:57",23461,72,1,31.6,5.71,31.6,331.87,-3.49,0.06,100.07,12.54,0.46,5.97,11.11
"2021-05-23 12:17:25",23462,72,1,29.99,5.78,29.99,332.36,-3.44,0.13,99.57,12.45,0.46,5.97,11.65
"2021-05-23 12:18:48",23463,72,1,28.51,5.83,28.51,332.51,-3.47,0.12,98.79,12.34,0.49,5.97,11.27
"2021-05-23 12:20:12",23464,72,1,27.08,5.88,27.08,332.41,-3.45,0.19,99.28,12.38,0.5,5.97,10.66
"2021-05-23 12:21:36",23465,72,1,25.53,5.94,25.53,332.7,-3.44,0.25,99.45,12.39,0.49,5.97,10.56
"2021-05-23 12:23:00",23466,72,1,24.07,5.99,24.07,332.33,-3.44,0.31,99.55,12.38,0.51,5.97,10.43
"2021-05-23 12:24:24",23467,72,1,22.55,6.17,22.55,332.44,-3.43,0.56,100.02,12.39,0.54,5.97,10.41
"2021-05-23 12:25:48",23468,72,1,21.05,6.42,21.05,331.95,-3.35,0.69,101.36,12.47,0.66,5.97,10.33
"2021-05-23 12:27:12",23469,72,1,19.56,6.63,19.56,332.13,-3.27,1.02,102.45,12.54,0.71,5.97,10.36
"2021-05-23 12:28:36",23470,72,1,18.11,7,18.11,330.76,-3.13,8.52,103.23,12.52,1.05,5.97,10.3
"2021-05-23 12:30:00",23471,72,1,16.56,7.45,16.56,331.61,-3.19,3.67,107.64,12.91,1.11,5.97,10.34
"2021-05-23 12:31:24",23472,72,1,15.06,7.61,15.06,331.98,-3.23,5.51,106.53,12.72,1.1,5.97,10.28
"2021-05-23 12:32:47",23473,72,1,13.59,7.79,13.59,331.64,-3.14,6.91,109.86,13.07,1.29,5.97,10.24
"2021-05-23 12:34:11",23474,72,1,12.11,7.92,12.11,331.15,-2.99,7.83,113.51,13.45,1.22,5.97,10.3
"2021-05-23 12:35:38",23475,72,1,10.51,8.07,10.51,330.57,-2.97,8.26,114.22,13.49,1.31,5.97,10.28
"2021-05-23 12:37:01",23476,72,1,9.1,8.28,9.1,330.22,-2.94,7.45,116.43,13.68,1.18,5.97,10.33
"2021-05-23 12:38:25",23477,72,1,7.52,8.97,7.52,329.26,-2.9,7.32,119.68,13.83,1.06,5.97,10.35
"2021-05-23 12:39:48",23478,72,1,6.03,9.27,6.03,329.3,-2.82,7.97,122.25,14.01,1.01,5.97,10.33
"2021-05-23 12:41:12",23479,72,1,4.56,10.42,4.56,327.11,-2.47,6.91,132.08,14.77,0.91,5.97,10.17
"2021-05-23 12:42:35",23480,72,1,3,14.84,3,328.53,-2.73,4.41,131.6,13.3,0.56,5.97,10.33
"2021-05-23 12:43:58",23481,72,1,1.62,14.93,1.62,328.63,-2.83,4.22,129.71,13.05,0.36,5.97,10.34
"2021-05-23 12:45:12",23482,72,1,1.01,15.12,1.01,328.47,-2.89,3.94,128.82,12.91,0.29,5.97,10.35
"2021-05-24 00:01:39",23483,73,1,46.47,5.46,46.47,332.87,-3.18,-0.18,95.88,12.09,0.44,5.97,10.17
"2021-05-24 00:03:08",23484,73,1,45.06,5.45,45.06,333.03,-3.2,-0.16,95.97,12.1,0.44,5.97,10.11
"2021-05-24 00:04:38",23485,73,1,43.55,5.46,43.55,332.81,-3.18,-0.22,95.93,12.1,0.47,5.97,10.16
"2021-05-24 00:06:07",23486,73,1,42.03,5.48,42.03,332.79,-3.25,-0.09,97.29,12.26,0.44,5.97,10.17
"2021-05-24 00:07:36",23487,73,1,40.55,5.49,40.55,332.1,-3.39,-0.07,98.16,12.37,0.47,5.97,10.09
"2021-05-24 00:09:05",23488,73,1,39.04,5.52,39.04,332,-3.47,-0.11,98.61,12.41,0.44,5.97,10.19
"2021-05-24 00:10:34",23489,73,1,37.55,5.55,37.55,332.04,-3.47,0.08,98.97,12.45,0.46,5.97,10.2
"2021-05-24 00:12:03",23490,73,1,36.03,5.58,36.03,332.74,-3.43,-0.16,98.33,12.36,0.46,5.97,10.19
"2021-05-24 00:13:31",23491,73,1,34.53,5.63,34.53,332.23,-3.49,-0.02,98.31,12.34,0.47,5.97,10
"2021-05-24 00:15:00",23492,73,1,33.04,5.66,33.04,332.28,-3.5,0.34,98.6,12.37,0.49,5.97,10.21
"2021-05-24 00:16:29",23493,73,1,31.54,5.71,31.54,331.95,-3.49,0.33,98.83,12.38,0.49,5.97,10.17
"2021-05-24 00:17:58",23494,73,1,30.05,5.75,30.05,332.21,-3.47,0.08,99.02,12.39,0.48,5.97,10.1
"2021-05-24 00:19:26",23495,73,1,28.53,5.82,28.53,332.27,-3.45,0.32,99.38,12.41,0.55,5.97,10.17
"2021-05-24 00:20:54",23496,73,1,27.03,5.93,27.03,332,-3.48,0.65,99.9,12.44,0.5,5.97,10.17
"2021-05-24 00:22:22",23497,73,1,25.53,6.01,25.53,331.98,-3.35,0.48,100.36,12.48,0.58,5.97,10.12
"2021-05-24 00:23:50",23498,73,1,24.03,6.12,24.03,332.54,-3.39,1,100.58,12.47,0.68,5.97,10.09
"2021-05-24 00:25:18",23499,73,1,22.54,6.25,22.54,332.1,-3.16,1.6,100.96,12.48,0.69,5.97,10.17
"2021-05-24 00:26:46",23500,73,1,21.03,6.49,21.03,331.47,-3.41,2.21,101.72,12.5,0.84,5.97,10.17
"2021-05-24 00:28:14",23501,73,1,19.54,6.98,19.54,330.51,-3.23,3.31,102.97,12.5,0.96,5.97,10.1
"2021-05-24 00:29:42",23502,73,1,18.05,7.14,18.05,331.52,-3.26,2.61,103.41,12.5,1.06,5.97,10.16
"2021-05-24 00:31:10",23503,73,1,16.54,7.39,16.54,330.31,-2.69,8.34,106.75,12.82,1.57,5.97,10.11
"2021-05-24 00:32:38",23504,73,1,15.02,7.88,15.02,330.61,-3,11.1,112.55,13.35,1.81,5.97,10.06
"2021-05-24 00:34:02",23505,73,1,13.6,7.96,13.6,330.78,-3.1,11.26,113.51,13.45,1.68,5.97,10
"2021-05-24 00:35:26",23506,73,1,12.09,8.03,12.09,330.37,-3.04,8.61,113.71,13.44,2.1,5.97,10.18
"2021-05-24 00:36:50",23507,73,1,10.59,8.16,10.59,330.72,-2.8,8.03,114.15,13.46,1.85,5.97,10.15
"2021-05-24 00:38:14",23508,73,1,9.09,8.61,9.09,329.72,-3.02,7.19,116.89,13.63,1.31,5.97,10.11
"2021-05-24 00:39:38",23509,73,1,7.6,9.29,7.6,328.53,-2.31,7.15,124.72,14.31,1.36,5.97,10.08
"2021-05-24 00:41:02",23510,73,1,6.1,11.6,6.1,327.8,-2.64,6.76,130.24,14.14,0.92,5.97,10.17
"2021-05-24 00:42:30",23511,73,1,4.53,12.34,4.53,325.45,-2.73,9.22,129.22,13.82,1.11,5.97,10.16
"2021-05-24 00:43:54",23512,73,1,3.08,13.67,3.08,327.48,-2.73,5.52,126.97,13.17,0.61,5.97,10.13
"2021-05-24 00:45:18",23513,73,1,1.57,14.34,1.57,327.66,-2.77,5.22,126.37,12.91,0.47,5.97,10.08
"2021-05-24 00:46:31",23514,73,1,1.1,13.93,1.1,327.71,-2.81,5.33,126.25,13.01,0.44,5.97,10.1
"2021-05-24 12:01:34",23515,74,1,46.44,5.47,46.44,333.25,-3.16,-0.08,95.89,12.09,0.48,5.97,11.92
"2021-05-24 12:03:01",23516,74,1,45.03,5.47,45.03,332.86,-3.24,-0.17,96.1,12.11,0.46,5.97,11.29
"2021-05-24 12:04:29",23517,74,1,43.53,5.5,43.53,332.51,-3.45,-0.06,98.02,12.35,0.46,5.97,11.4
"2021-05-24 12:05:53",23518,74,1,42.09,5.53,42.09,332.37,-3.44,-0.02,98.17,12.35,0.47,5.97,11.16
"2021-05-24 12:07:17",23519,74,1,40.59,5.58,40.59,332.18,-3.43,0,98.86,12.43,0.46,5.97,11.68
"2021-05-24 12:08:41",23520,74,1,39.09,5.63,39.09,332.26,-3.48,-0.08,97.74,12.27,0.46,5.97,11.63
"2021-05-24 12:10:05",23521,74,1,37.59,5.64,37.59,332.54,-3.41,-0.09,97.7,12.26,0.46,5.97,11.55
"2021-05-24 12:11:29",23522,74,1,36.08,5.68,36.08,332.54,-3.43,0.09,97.9,12.27,0.49,5.97,11.9
"2021-05-24 12:12:53",23523,74,1,34.57,5.79,34.57,331.59,-3.44,0.17,99.48,12.44,0.47,5.97,11.51
"2021-05-24 12:14:17",23524,74,1,33.09,5.8,33.09,331.89,-3.51,0.18,99.58,12.45,0.48,5.97,11.8
"2021-05-24 12:15:41",23525,74,1,31.58,5.82,31.58,332.37,-3.41,0.06,99.53,12.44,0.46,5.97,11.98
"2021-05-24 12:17:05",23526,74,1,30.07,5.85,30.07,332.34,-3.44,0.28,99.71,12.45,0.52,5.97,11.58
"2021-05-24 12:18:29",23527,74,1,28.56,5.91,28.56,332.45,-3.44,0.32,99.99,12.46,0.52,5.97,11.78
"2021-05-24 12:19:53",23528,74,1,27.03,5.96,27.03,332.28,-3.42,0.27,100.22,12.48,0.51,5.97,11.38
"2021-05-24 12:21:17",23529,74,1,25.55,6.02,25.55,332.34,-3.5,0.37,100.44,12.48,0.53,5.97,11.76
"2021-05-24 12:22:41",23530,74,1,24.04,6.14,24.04,332.34,-3.48,0.66,101.11,12.53,0.57,5.97,11.87
"2021-05-24 12:24:05",23531,74,1,22.55,6.4,22.55,332.15,-3.41,1.32,101.31,12.47,0.66,5.97,11.43
"2021-05-24 12:25:29",23532,74,1,21.03,7.14,21.03,331.31,-3.22,3.56,104.17,12.59,1.18,5.97,11.63
"2021-05-24 12:26:53",23533,74,1,19.53,7.35,19.53,331.67,-3.25,3.99,104.88,12.61,1.11,5.97,11.44
"2021-05-24 12:28:17",23534,74,1,18.06,7.4,18.06,331.96,-3.28,3.46,105.36,12.65,1.12,5.98,11.33
"2021-05-24 12:29:40",23535,74,1,16.56,7.48,16.56,331.4,-3.07,7.25,106.58,12.77,1.4,5.97,11.16
"2021-05-24 12:31:03",23536,74,1,15.03,7.64,15.03,330.52,-2.95,7.88,110.37,13.17,1.7,5.97,11.68
"2021-05-24 12:32:26",23537,74,1,13.55,8.17,13.55,330.72,-3,9.11,114.71,13.51,1.78,5.97,11.33
"2021-05-24 12:33:49",23538,74,1,12.06,8.56,12.06,329.5,-2.85,12.12,118.59,13.84,1.63,5.97,11.68
"2021-05-24 12:35:12",23539,74,1,10.59,8.79,10.59,328.95,-2.74,10.01,121.24,14.08,1.68,5.97,11.29
"2021-05-24 12:36:35",23540,74,1,9.03,9.08,9.03,328.48,-2.72,7.73,122.55,14.13,1.27,5.97,11.63
"2021-05-24 12:37:58",23541,74,1,7.53,12.14,7.53,327.53,-2.24,6.28,128.98,13.84,0.88,5.97,11.6
"2021-05-24 12:39:21",23542,74,1,6.04,12.99,6.04,328.32,-2.64,5.05,129.13,13.58,0.62,5.97,11.83
"2021-05-24 12:40:44",23543,74,1,4.52,14.55,4.52,328.88,-2.55,3.15,128.71,13.1,0.32,5.97,11.39
"2021-05-24 12:42:06",23544,74,1,3.02,14.86,3.02,328.12,-2.76,2.04,130.42,13.18,0.15,5.97,11.69
"2021-05-24 12:43:28",23545,74,1,1.51,15.28,1.51,328.19,-2.81,1.1,129.95,13.01,0.01,5.97,11.86
"2021-05-24 12:44:41",23546,74,1,1.01,15.42,1.01,328.73,-2.79,1.1,129.39,12.92,0,5.97,11.46
"2021-05-25 00:01:40",23547,75,1,46.54,5.48,46.54,332.96,-3.29,-0.15,96.51,12.16,0.45,5.97,10.2
"2021-05-25 00:03:12",23548,75,1,45.07,5.56,45.07,333.03,-3.46,-0.12,97.67,12.28,0.45,5.97,10.1
"2021-05-25 00:04:42",23549,75,1,43.64,5.62,43.64,332.62,-3.48,-0.07,97.69,12.27,0.44,5.97,10.2
"2021-05-25 00:06:12",23550,75,1,42.01,5.64,42.01,331.93,-3.47,-0.07,97.67,12.26,0.47,5.97,10.14
"2021-05-25 00:07:41",23551,75,1,40.59,5.65,40.59,332.9,-3.49,-0.11,97.52,12.23,0.46,5.97,10.13
"2021-05-25 00:09:06",23552,75,1,39.1,5.67,39.1,332.27,-3.46,-0.08,97.81,12.27,0.46,5.97,10.22
"2021-05-25 00:10:36",23553,75,1,37.55,5.7,37.55,332.79,-3.45,-0.05,98.04,12.29,0.49,5.97,10.22
"2021-05-25 00:12:05",23554,75,1,36.01,5.72,36.01,332.09,-3.47,0.09,98.66,12.36,0.47,5.97,10.14
"2021-05-25 00:13:33",23555,75,1,34.63,5.83,34.63,332.05,-3.43,0.08,99.38,12.41,0.49,5.97,10.23
"2021-05-25 00:14:58",23556,75,1,33.14,5.95,33.14,332.24,-3.42,0.35,100.06,12.46,0.51,5.97,10.21
"2021-05-25 00:16:24",23557,75,1,31.66,6,31.66,332.51,-3.42,0.47,100.44,12.49,0.52,5.97,10.14
"2021-05-25 00:17:50",23558,75,1,30.04,6.14,30.04,332.25,-3.41,0.77,100.76,12.49,0.51,5.97,10.13
"2021-05-25 00:19:19",23559,75,1,28.51,6.48,28.51,332.06,-3.46,0.5,100.68,12.37,0.52,5.97,10.18
"2021-05-25 00:20:47",23560,75,1,27.01,6.55,27.01,331.94,-3.46,0.61,100.67,12.35,0.51,5.98,10.19
"2021-05-25 00:22:15",23561,75,1,25.53,6.58,25.53,332.14,-3.5,0.52,100.68,12.34,0.49,5.97,10.17
"2021-05-25 00:23:43",23562,75,1,24,6.85,24,332,-3.39,1.53,101.59,12.37,0.63,5.97,10.17
"2021-05-25 00:25:08",23563,75,1,22.63,7.07,22.63,332.07,-3.35,3.39,102.8,12.44,0.82,5.98,10.23
"2021-05-25 00:26:33",23564,75,1,21.09,7.28,21.09,331.01,-3.21,7.3,105.13,12.66,1.14,5.97,10.18
"2021-05-25 00:28:02",23565,75,1,19.48,7.44,19.48,331.42,-3.15,6.2,107.27,12.87,1.2,5.97,10.12
"2021-05-25 00:29:30",23566,75,1,18.03,7.51,18.03,331.05,-3.14,7.08,108.12,12.95,1.24,5.97,10.13
"2021-05-25 00:30:58",23567,75,1,16.52,7.82,16.52,330.92,-3.05,7.45,110.68,13.15,1.27,5.97,10.19
"2021-05-25 00:32:22",23568,75,1,15.09,8.13,15.09,329.86,-2.99,8.25,114.97,13.56,1.38,5.97,10.13
"2021-05-25 00:33:50",23569,75,1,13.56,8.42,13.56,329.15,-2.82,8.92,117.94,13.81,1.58,5.97,10.11
"2021-05-25 00:35:14",23570,75,1,12.1,8.53,12.1,329.81,-2.78,10.09,120.36,14.05,1.44,5.97,10.17
"2021-05-25 00:36:42",23571,75,1,10.51,8.91,10.51,328.24,-2.71,8.02,122.95,14.24,1.29,5.97,10.2
"2021-05-25 00:38:06",23572,75,1,9.11,10.98,9.11,328.03,-2.44,7.45,130.27,14.37,1.1,5.97,10.17
"2021-05-25 00:39:30",23573,75,1,7.56,13.45,7.56,328.51,-2.51,5.82,129.65,13.49,0.69,5.97,10.11
"2021-05-25 00:40:58",23574,75,1,6,14.51,6,328.37,-2.65,4.97,128.81,13.1,0.47,5.97,10.09
"2021-05-25 00:42:25",23575,75,1,4.52,14.96,4.52,328.64,-2.71,4.74,128.55,12.98,0.33,5.97,10.2
"2021-05-25 00:43:49",23576,75,1,3.07,15.25,3.07,328.69,-2.59,4.45,127.17,12.72,0.31,5.97,10.08
"2021-05-25 00:45:13",23577,75,1,1.56,15.35,1.56,329.17,-2.77,4.4,126.64,12.63,0.27,5.98,10.13
"2021-05-25 00:46:30",23578,75,1,1,15.45,1,329.11,-2.71,4.39,126.37,12.6,0.26,5.97,10.2
"2021-05-25 12:01:52",23579,76,1,46.45,5.44,46.45,333.51,-3.22,-0.18,94.99,11.98,0.46,5.97,12.12
"2021-05-25 12:03:16",23580,76,1,45.13,5.45,45.13,333.25,-3.05,-0.21,95.04,11.99,0.44,5.97,11.31
"2021-05-25 12:04:46",23581,76,1,43.51,5.48,43.51,332.84,-3.37,-0.16,96.45,12.15,0.45,5.97,11.44
"2021-05-25 12:06:10",23582,76,1,42.06,5.5,42.06,332.74,-3.41,-0.14,96.55,12.16,0.45,5.97,11.28
"2021-05-25 12:07:38",23583,76,1,40.49,5.53,40.49,333.05,-3.4,-0.06,96.92,12.2,0.44,5.98,11.28
"2021-05-25 12:09:02",23584,76,1,39.05,5.57,39.05,332.19,-3.47,-0.04,99.12,12.46,0.45,5.98,11.66
"2021-05-25 12:10:26",23585,76,1,37.56,5.6,37.56,332.37,-3.43,-0.03,98.63,12.39,0.49,5.97,11.9
"2021-05-25 12:11:54",23586,76,1,36.03,5.65,36.03,332.56,-3.49,-0.05,98.71,12.39,0.45,5.97,11.51
"2021-05-25 12:13:18",23587,76,1,34.55,5.67,34.55,332.62,-3.49,-0.05,98.61,12.37,0.44,5.97,11.46
"2021-05-25 12:14:42",23588,76,1,33.1,5.69,33.1,332.2,-3.47,0.06,98.71,12.37,0.48,5.97,11.5
"2021-05-25 12:16:07",23589,76,1,31.57,5.76,31.57,332.1,-3.49,0.05,98.92,12.38,0.49,5.97,11.72
"2021-05-25 12:17:35",23590,76,1,29.99,5.84,29.99,332.61,-3.41,0.2,99.7,12.45,0.55,5.97,11.7
"2021-05-25 12:18:59",23591,76,1,28.54,5.89,28.54,332.31,-3.46,0.38,100.04,12.47,0.53,5.97,11.34
"2021-05-25 12:20:23",23592,76,1,27.08,5.95,27.08,332.68,-3.44,0.46,100.16,12.47,0.52,5.97,11.61
"2021-05-25 12:21:47",23593,76,1,25.55,6.08,25.55,332.05,-3.4,0.65,100.65,12.49,0.57,5.97,11.35
"2021-05-25 12:23:11",23594,76,1,24.07,6.27,24.07,331.78,-3.36,0.82,101.19,12.5,0.56,5.97,11.6
"2021-05-25 12:24:35",23595,76,1,22.55,6.61,22.55,332.07,-3.34,1.54,101.42,12.42,0.65,5.97,11.92
"2021-05-25 12:25:59",23596,76,1,21.07,7.04,21.07,331.41,-3.39,2.74,102.49,12.42,0.88,5.97,11.38
"2021-05-25 12:27:23",23597,76,1,19.56,7.19,19.56,331.8,-3.25,3.39,103.3,12.47,0.99,5.97,11.65
"2021-05-25 12:28:47",23598,76,1,18.02,7.38,18.02,330.54,-3.21,5.78,105.7,12.7,1.18,5.97,11.77
"2021-05-25 12:30:10",23599,76,1,16.54,7.46,16.54,330.78,-3.16,8.99,107.28,12.86,1.3,5.97,11.83
"2021-05-25 12:31:33",23600,76,1,15.04,7.51,15.04,330.6,-3.15,7.62,107.78,12.91,1.24,5.97,11.51
"2021-05-25 12:32:56",23601,76,1,13.54,8.59,13.54,330.75,-2.95,9.73,114.36,13.34,1.29,5.97,11.34
"2021-05-25 12:34:19",23602,76,1,12.03,10.17,12.03,329.62,-2.76,7.48,118.35,13.28,1.04,5.97,11.13
"2021-05-25 12:35:42",23603,76,1,10.59,11.3,10.59,330.03,-2.62,6.07,119.8,13.11,0.82,5.97,11.48
"2021-05-25 12:37:05",23604,76,1,9.06,12.37,9.06,328.45,-2.5,5.74,122.69,13.11,0.68,5.97,11.77
"2021-05-25 12:38:28",23605,76,1,7.54,12.52,7.54,328.47,-2.74,5.12,122.96,13.08,0.63,5.97,11.49
"2021-05-25 12:39:51",23606,76,1,6.06,13.47,6.06,328.73,-2.6,4.4,123.8,12.89,0.5,5.97,11.41
"2021-05-25 12:41:14",23607,76,1,4.56,13.64,4.56,328.58,-2.5,2.56,123.73,12.84,0.33,5.97,11.74
"2021-05-25 12:42:37",23608,76,1,3.04,13.8,3.04,329.09,-2.41,1.59,124.47,12.87,0.18,5.97,11.35
"2021-05-25 12:43:59",23609,76,1,1.51,13.93,1.51,328.39,-2.51,0.96,124.86,12.88,0.11,5.97,11.5
"2021-05-25 12:45:12",23610,76,1,1.04,14.12,1.04,329.04,-2.63,0.8,124.61,12.79,0.04,5.97,11.77
"2021-05-26 00:01:54",23611,77,1,46.46,5.48,46.46,332.62,-3.31,-0.12,97.31,12.27,0.46,5.97,10.19
"2021-05-26 00:03:22",23612,77,1,45.02,5.48,45.02,332.98,-3.28,-0.03,97.08,12.23,0.46,5.97,10.15
"2021-05-26 00:04:52",23613,77,1,43.53,5.48,43.53,332.75,-3.38,-0.06,97.52,12.29,0.46,5.97,10.1
"2021-05-26 00:06:21",23614,77,1,42.02,5.48,42.02,332.67,-3.39,-0.13,97.43,12.28,0.45,5.97,10.2
"2021-05-26 00:07:50",23615,77,1,40.55,5.5,40.55,332.46,-3.42,-0.07,97.93,12.34,0.46,5.97,10.19
"2021-05-26 00:09:19",23616,77,1,39.08,5.5,39.08,332.45,-3.41,-0,98.25,12.38,0.46,5.97,10.11
"2021-05-26 00:10:48",23617,77,1,37.53,5.54,37.53,332.98,-3.5,-0.03,99.09,12.47,0.46,5.98,10.11
"2021-05-26 00:12:13",23618,77,1,36.09,5.59,36.09,331.97,-3.42,0.03,99.13,12.46,0.48,5.97,10.22
"2021-05-26 00:13:38",23619,77,1,34.59,5.64,34.59,332.11,-3.43,-0.01,99.78,12.52,0.47,5.97,10.09
"2021-05-26 00:15:03",23620,77,1,33.09,5.66,33.09,331.92,-3.45,-0.02,99.81,12.52,0.45,5.97,10.14
"2021-05-26 00:16:32",23621,77,1,31.57,5.7,31.57,332.33,-3.43,-0.03,100.18,12.55,0.45,5.97,10.1
"2021-05-26 00:17:57",23622,77,1,30.08,5.73,30.08,331.93,-3.43,0.12,100.36,12.57,0.47,5.97,10.22
"2021-05-26 00:19:22",23623,77,1,28.61,5.77,28.61,332.34,-3.48,0.07,99.7,12.47,0.49,5.97,10.15
"2021-05-26 00:20:50",23624,77,1,27.02,5.87,27.02,332.61,-3.48,0.3,99.17,12.37,0.52,5.97,10.11
"2021-05-26 00:22:18",23625,77,1,25.52,6.08,25.52,332.48,-3.41,0.78,100.08,12.42,0.6,5.97,10.19
"2021-05-26 00:23:46",23626,77,1,23.99,6.17,23.99,332.35,-3.38,0.98,100.35,12.43,0.62,5.97,10.18
"2021-05-26 00:25:10",23627,77,1,22.59,6.31,22.59,331.4,-3.45,1.09,100.18,12.36,0.57,5.97,10.14
"2021-05-26 00:26:35",23628,77,1,21.09,6.4,21.09,332.19,-3.48,1.58,100.44,12.36,0.68,5.97,10.12
"2021-05-26 00:28:00",23629,77,1,19.59,6.77,19.59,332.04,-3.28,2.67,101.87,12.43,0.81,5.97,10.2
"2021-05-26 00:29:25",23630,77,1,18.11,6.92,18.11,331.61,-3.36,4.38,102.4,12.44,0.9,5.97,10.11
"2021-05-26 00:30:53",23631,77,1,16.53,6.95,16.53,331.37,-3.29,3.81,102.5,12.45,0.91,5.97,10.12
"2021-05-26 00:32:17",23632,77,1,15.05,7.06,15.05,331.43,-3.31,5,102.44,12.4,0.99,5.97,10.12
"2021-05-26 00:33:45",23633,77,1,13.51,7.43,13.51,331.02,-3.03,7.49,106.55,12.79,1.33,5.97,10.17
"2021-05-26 00:35:09",23634,77,1,12.05,7.7,12.05,330.79,-2.96,8.17,109.73,13.08,1.48,5.97,10.18
"2021-05-26 00:36:33",23635,77,1,10.6,9.15,10.6,329.95,-2.72,7.39,116.35,13.39,1.45,5.97,10.12
"2021-05-26 00:37:57",23636,77,1,9.07,10.98,9.07,329.72,-2.7,7.42,120.01,13.23,1.13,5.97,10.13
"2021-05-26 00:39:21",23637,77,1,7.57,11.78,7.57,328.56,-2.44,6.83,122.86,13.3,0.96,5.97,10.07
"2021-05-26 00:40:46",23638,77,1,6.03,13.27,6.03,329.09,-2.67,5.53,124.36,13,0.65,5.97,10.16
"2021-05-26 00:42:14",23639,77,1,4.51,14.34,4.51,328.6,-2.57,5.75,125.47,12.82,0.55,5.97,10.13
"2021-05-26 00:43:38",23640,77,1,3.09,14.98,3.09,328.41,-2.58,5.47,125.06,12.61,0.46,5.97,10.11
"2021-05-26 00:45:02",23641,77,1,1.56,15.02,1.56,328.8,-2.75,5.52,124.81,12.57,0.47,5.97,10.19
"2021-05-26 00:46:15",23642,77,1,1.06,15.01,1.06,328.62,-2.68,5.63,125.12,12.6,0.38,5.97,10.19
"2021-05-26 12:01:34",23643,78,1,46.46,5.51,46.46,332.75,-3.42,-0.13,97.05,12.22,0.44,5.97,11.57
"2021-05-26 12:02:58",23644,78,1,45.12,5.54,45.12,332.87,-3.46,-0.13,97.15,12.23,0.44,5.97,11.91
"2021-05-26 12:04:23",23645,78,1,43.59,5.56,43.59,332.58,-3.44,-0.08,97.7,12.29,0.46,5.97,11.34
"2021-05-26 12:05:47",23646,78,1,42.1,5.56,42.1,332.74,-3.31,-0.11,97.78,12.3,0.46,5.97,11.4
