"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","DbgMoveSequence"
"TIMESTAMP","RECORD","DbgStr","DbgStr2"
"2021-04-19 12:17:18",2062,"30.04; 29.84; 29.61; 29.42; 29.2; 29.01; (-1)28.84; (-1)28.57; ","[ (-1)  Curr( 28.57) PrevDpt( 28.84) ]; "
"2021-04-19 12:18:42",2063,"28.53; 28.33; 28.13; 27.94; 27.76; 27.55; (-1)27.4; (-1)27.12; (-1)27.02; ","[ (-1)  Curr( 27.02) PrevDpt( 27.12) ]; "
"2021-04-19 12:20:10",2064,"26.99; 26.79; 26.61; 26.41; 26.21; 26.03; (-1)25.86; (-1)25.57; ","[ (-1)  Curr( 25.57) PrevDpt( 25.86) ]; "
"2021-04-19 12:21:34",2065,"25.52; 25.34; 25.12; 24.95; 24.78; 24.57; (-1)24.43; (-1)24.1; ","[ (-1)  Curr( 24.1) PrevDpt( 24.43) ]; "
"2021-04-19 12:22:58",2066,"24.07; 23.85; 23.67; 23.46; 23.26; 23.07; (-1)22.9; (-1)22.57; ","[ (-1)  Curr( 22.57) PrevDpt( 22.9) ]; "
"2021-04-19 12:24:22",2067,"22.52; 22.32; 22.11; 21.92; 21.69; 21.5; (-1)21.33; (-1)21.06; ","[ (-1)  Curr( 21.06) PrevDpt( 21.33) ]; "
"2021-04-19 12:25:46",2068,"21.03; 20.8; 20.6; 20.37; 20.17; 19.95; (-1)19.78; (-1)19.54; ","[ (-1)  Curr( 19.54) PrevDpt( 19.78) ]; "
"2021-04-19 12:27:10",2069,"19.49; 19.25; 19.03; 18.82; 18.59; (-1)18.42; (-1)18.04; ","[ (-1)  Curr( 18.04) PrevDpt( 18.42) ]; "
"2021-04-19 12:28:33",2070,"18.01; 17.77; 17.56; 17.35; 17.12; (-1)16.93; (-1)16.55; ","[ (-1)  Curr( 16.55) PrevDpt( 16.93) ]; "
"2021-04-19 12:29:56",2071,"16.5; 16.29; 16.08; 15.84; 15.63; (-1)15.44; (-1)15.05; ","[ (-1)  Curr( 15.05) PrevDpt( 15.44) ]; "
"2021-04-19 12:31:19",2072,"15.01; 14.8; 14.56; 14.35; 14.11; (-1)13.95; (-1)13.57; ","[ (-1)  Curr( 13.57) PrevDpt( 13.95) ]; "
"2021-04-19 12:32:42",2073,"13.51; 13.32; 13.12; 12.9; 12.69; 12.46; (-1)12.3; (-1)12.04; ","[ (-1)  Curr( 12.04) PrevDpt( 12.3) ]; "
"2021-04-19 12:34:06",2074,"11.99; 11.78; 11.56; 11.34; 11.11; (-1)10.94; (-1)10.55; ","[ (-1)  Curr( 10.55) PrevDpt( 10.94) ]; "
"2021-04-19 12:35:29",2075,"10.52; 10.27; 10.07; 9.810001; 9.61; (-1)9.42; (-1)9.04; ","[ (-1)  Curr( 9.04) PrevDpt( 9.42) ]; "
"2021-04-19 12:36:52",2076,"8.99; 8.76; 8.55; 8.28; 8.03; (-1)7.86; (-1)7.51; ","[ (-1)  Curr( 7.51) PrevDpt( 7.86) ]; "
"2021-04-19 12:38:15",2077,"7.47; 7.23; 6.98; 6.75; 6.5; (-1)6.32; (-1)6.01; ","[ (-1)  Curr( 6.01) PrevDpt( 6.32) ]; "
"2021-04-19 12:39:37",2078,"5.97; 5.71; 5.49; 5.27; 5.01; (-1)4.82; (-1)4.51; ","[ (-1)  Curr( 4.51) PrevDpt( 4.82) ]; "
"2021-04-19 12:40:59",2079,"4.47; 4.21; 3.99; 3.73; 3.52; (-1)3.33; (-1)3.04; ","[ (-1)  Curr( 3.04) PrevDpt( 3.33) ]; "
"2021-04-19 12:42:22",2080,"2.98; 2.77; 2.54; 2.29; 2.07; (-1)1.86; (-1)1.53; ","[ (-1)  Curr( 1.53) PrevDpt( 1.86) ]; "
"2021-04-19 12:43:45",2081,"(-1)1.06; ","[ (-1)  Curr( 1.06) PrevDpt( 1.53) ]; "
"2021-04-21 12:00:31",2082,"43.98; 44.18; 44.35; 44.55; 44.77; 44.92; 45.12; 45.33; 45.47; 45.69; 45.87; (1)46.02; (1)46.34; (1)46.44; ","[ (1)  Curr( 46.44) PrevDpt( 46.34) ]; "
"2021-04-21 12:01:58",2083,"46.43; 46.24; 46.07; 45.93; 45.8; 45.6; (-1)45.46; (-1)45.24; (-1)45.07; ","[ (-1)  Curr( 45.07) PrevDpt( 45.24) ]; "
"2021-04-21 12:03:27",2084,"45.04; 44.87; 44.71; 44.53; 44.41; 44.26; 44.09; (-1)43.98; (-1)43.67; (-1)43.48; ","[ (-1)  Curr( 43.48) PrevDpt( 43.67) ]; "
"2021-04-21 12:04:57",2085,"43.52; 43.35; 43.17; 43.03; 42.86; 42.68; 42.49; (-1)42.37; (-1)42.14; (-1)42.04; ","[ (-1)  Curr( 42.04) PrevDpt( 42.14) ]; "
"2021-04-21 12:06:27",2086,"42.05; 41.85; 41.68; 41.52; 41.38; 41.24; 41.02; (-1)40.91; (-1)40.67; (-1)40.54; ","[ (-1)  Curr( 40.54) PrevDpt( 40.67) ]; "
"2021-04-21 12:07:57",2087,"40.53; 40.38; 40.26; 40.06; 39.89; 39.74; 39.56; (-1)39.44; (-1)39.18; (-1)39.06; ","[ (-1)  Curr( 39.06) PrevDpt( 39.18) ]; "
"2021-04-21 12:09:27",2088,"39.02; 38.82; 38.71; 38.55; 38.3; 38.15; (-1)38.04; (-1)37.65; (-1)37.56; ","[ (-1)  Curr( 37.56) PrevDpt( 37.65) ]; "
"2021-04-21 12:10:56",2089,"37.57; 37.34; 37.19; 37.06; 36.83; 36.7; 36.55; (-1)36.4; (-1)36.13; (-1)36.02; ","[ (-1)  Curr( 36.02) PrevDpt( 36.13) ]; "
"2021-04-21 12:12:26",2090,"35.99; 35.85; 35.66; 35.49; 35.29; 35.14; (-1)35.02; (-1)34.65; (-1)34.54; ","[ (-1)  Curr( 34.54) PrevDpt( 34.65) ]; "
"2021-04-21 12:13:55",2091,"34.54; 34.38; 34.22; 34.04; 33.92; 33.72; 33.54; (-1)33.41; (-1)33.15; (-1)33.03; ","[ (-1)  Curr( 33.03) PrevDpt( 33.15) ]; "
"2021-04-21 12:15:25",2092,"32.98; 32.88; 32.69; 32.48; 32.34; 32.18; 32.03; (-1)31.9; (-1)31.63; (-1)31.55; ","[ (-1)  Curr( 31.55) PrevDpt( 31.63) ]; "
"2021-04-21 12:16:55",2093,"31.56; 31.36; 31.17; 31.06; 30.91; 30.71; 30.57; (-1)30.43; (-1)30.17; (-1)30.11; (-1)30.01; ","[ (-1)  Curr( 30.01) PrevDpt( 30.11) ]; "
"2021-04-21 12:18:29",2094,"29.92; 29.81; 29.65; 29.5; 29.33; 29.16; 29.02; (-1)28.91; (-1)28.68; (-1)28.54; ","[ (-1)  Curr( 28.54) PrevDpt( 28.68) ]; "
"2021-04-21 12:19:59",2095,"28.51; 28.35; 28.24; 28.06; 27.91; 27.72; 27.59; (-1)27.46; (-1)27.18; (-1)27.02; ","[ (-1)  Curr( 27.02) PrevDpt( 27.18) ]; "
"2021-04-21 12:21:29",2096,"27.02; 26.89; 26.74; 26.55; 26.42; 26.29; 26.12; (-1)25.97; (-1)25.66; (-1)25.59; ","[ (-1)  Curr( 25.59) PrevDpt( 25.66) ]; "
"2021-04-21 12:22:59",2097,"25.59; 25.37; 25.17; 25.06; 24.9; 24.66; 24.53; (-1)24.45; (-1)24.11; (-1)24.03; ","[ (-1)  Curr( 24.03) PrevDpt( 24.11) ]; "
"2021-04-21 12:24:29",2098,"24; 23.86; 23.74; 23.54; 23.35; 23.17; 23.01; (-1)22.89; (-1)22.61; (-1)22.47; ","[ (-1)  Curr( 22.47) PrevDpt( 22.61) ]; "
"2021-04-21 12:25:58",2099,"22.49; 22.31; 22.24; 22.01; 21.8; 21.65; (-1)21.52; (-1)21.18; (-1)21.02; ","[ (-1)  Curr( 21.02) PrevDpt( 21.18) ]; "
"2021-04-21 12:27:27",2100,"20.99; 20.82; 20.65; 20.5; 20.31; 20.11; (-1)19.97; (-1)19.66; (-1)19.55; ","[ (-1)  Curr( 19.55) PrevDpt( 19.66) ]; "
"2021-04-21 12:28:56",2101,"19.56; 19.32; 19.11; 18.97; 18.82; 18.63; (-1)18.49; (-1)18.12; (-1)18.02; ","[ (-1)  Curr( 18.02) PrevDpt( 18.12) ]; "
"2021-04-21 12:30:25",2102,"18.02; 17.8; 17.68; 17.49; 17.27; 17.11; (-1)16.98; (-1)16.66; (-1)16.56; ","[ (-1)  Curr( 16.56) PrevDpt( 16.66) ]; "
"2021-04-21 12:31:54",2103,"16.49; 16.32; 16.16; 15.96; 15.76; 15.58; (-1)15.41; (-1)15.14; (-1)15.05; ","[ (-1)  Curr( 15.05) PrevDpt( 15.14) ]; "
"2021-04-21 12:33:22",2104,"15.02; 14.86; 14.66; 14.49; 14.28; 14.12; (-1)13.99; (-1)13.6; ","[ (-1)  Curr( 13.6) PrevDpt( 13.99) ]; "
"2021-04-21 12:34:47",2105,"13.57; 13.43; 13.23; 13; 12.82; 12.67; 12.49; (-1)12.32; (-1)12.08; ","[ (-1)  Curr( 12.08) PrevDpt( 12.32) ]; "
"2021-04-21 12:36:12",2106,"12.06; 11.85; 11.64; 11.47; 11.34; 11.11; (-1)10.93; (-1)10.66; (-1)10.53; ","[ (-1)  Curr( 10.53) PrevDpt( 10.66) ]; "
"2021-04-21 12:37:41",2107,"10.44; 10.25; 10.12; 9.96; 9.71; 9.53; (-1)9.4; (-1)9.1; ","[ (-1)  Curr( 9.1) PrevDpt( 9.4) ]; "
"2021-04-21 12:39:05",2108,"9.05; 8.89; 8.72; 8.5; 8.32; 8.17; 7.93; (-1)7.76; (-1)7.61; (-1)7.5; ","[ (-1)  Curr( 7.5) PrevDpt( 7.61) ]; "
"2021-04-21 12:40:34",2109,"7.51; 7.35; 7.06; 6.89; 6.76; 6.56; (-1)6.4; (-1)6.13; (-1)6.02; ","[ (-1)  Curr( 6.02) PrevDpt( 6.13) ]; "
"2021-04-21 12:42:02",2110,"5.97; 5.8; 5.65; 5.43; 5.16; 5.06; (-1)4.93; (-1)4.61; (-1)4.53; ","[ (-1)  Curr( 4.53) PrevDpt( 4.61) ]; "
"2021-04-21 12:43:30",2111,"4.52; 4.28; 4.11; 3.95; 3.77; 3.55; (-1)3.42; (-1)3.09; ","[ (-1)  Curr( 3.09) PrevDpt( 3.42) ]; "
"2021-04-21 12:44:54",2112,"3.11; 2.88; 2.7; 2.57; 2.39; 2.15; 2.03; (-1)1.91; (-1)1.54; ","[ (-1)  Curr( 1.54) PrevDpt( 1.91) ]; "
"2021-04-21 12:46:20",2113,"(-1)1.16; (-1)1.06; ","[ (-1)  Curr( 1.06) PrevDpt( 1.16) ]; "
"2021-05-09 12:00:31",2114,"44.11; 44.36; 44.57; 44.78; 45.05; 45.26; 45.51; 45.73; 45.97; (1)46.15; (1)46.47; ","[ (1)  Curr( 46.47) PrevDpt( 46.15) ]; "
"2021-05-09 12:01:51",2115,"46.43; 46.25; 46.04; 45.87; 45.67; 45.49; (-1)45.34; (-1)45.1; ","[ (-1)  Curr( 45.1) PrevDpt( 45.34) ]; "
"2021-05-09 12:03:15",2116,"45.04; 44.85; 44.67; 44.46; 44.28; 44.07; (-1)43.93; (-1)43.6; ","[ (-1)  Curr( 43.6) PrevDpt( 43.93) ]; "
"2021-05-09 12:04:39",2117,"43.57; 43.36; 43.18; 43.01; 42.81; 42.64; (-1)42.48; (-1)42.13; (-1)42.02; ","[ (-1)  Curr( 42.02) PrevDpt( 42.13) ]; "
"2021-05-09 12:06:08",2118,"41.97; 41.79; 41.59; 41.43; 41.25; 41.05; (-1)40.91; (-1)40.61; (-1)40.52; ","[ (-1)  Curr( 40.52) PrevDpt( 40.61) ]; "
"2021-05-09 12:07:36",2119,"40.49; 40.29; 40.11; 39.9; 39.72; 39.52; (-1)39.37; (-1)39.09; ","[ (-1)  Curr( 39.09) PrevDpt( 39.37) ]; "
"2021-05-09 12:09:00",2120,"39.05; 38.88; 38.66; 38.48; 38.28; 38.1; (-1)37.94; (-1)37.59; ","[ (-1)  Curr( 37.59) PrevDpt( 37.94) ]; "
"2021-05-09 12:10:25",2121,"37.54; 37.35; 37.13; 36.94; 36.75; 36.53; (-1)36.37; (-1)36.06; ","[ (-1)  Curr( 36.06) PrevDpt( 36.37) ]; "
"2021-05-09 12:11:49",2122,"36.04; 35.8; 35.62; 35.41; 35.21; 34.98; (-1)34.84; (-1)34.57; ","[ (-1)  Curr( 34.57) PrevDpt( 34.84) ]; "
"2021-05-09 12:13:13",2123,"34.52; 34.33; 34.11; 33.93; 33.72; 33.52; (-1)33.36; (-1)33.06; ","[ (-1)  Curr( 33.06) PrevDpt( 33.36) ]; "
"2021-05-09 12:14:37",2124,"33; 32.79; 32.59; 32.36; 32.17; 31.95; (-1)31.79; (-1)31.55; ","[ (-1)  Curr( 31.55) PrevDpt( 31.79) ]; "
"2021-05-09 12:16:01",2125,"31.51; 31.29; 31.08; 30.89; 30.67; 30.48; (-1)30.3; (-1)30.05; ","[ (-1)  Curr( 30.05) PrevDpt( 30.3) ]; "
"2021-05-09 12:17:25",2126,"30; 29.81; 29.62; 29.4; 29.2; 28.99; (-1)28.83; (-1)28.57; ","[ (-1)  Curr( 28.57) PrevDpt( 28.83) ]; "
"2021-05-09 12:18:49",2127,"28.54; 28.32; 28.13; 27.93; 27.75; 27.58; (-1)27.41; (-1)27.09; ","[ (-1)  Curr( 27.09) PrevDpt( 27.41) ]; "
"2021-05-09 12:20:13",2128,"27.04; 26.85; 26.64; 26.44; 26.25; 26.02; (-1)25.86; (-1)25.57; ","[ (-1)  Curr( 25.57) PrevDpt( 25.86) ]; "
"2021-05-09 12:21:37",2129,"25.5; 25.3; 25.1; 24.88; 24.68; 24.45; (-1)24.3; (-1)24.04; ","[ (-1)  Curr( 24.04) PrevDpt( 24.3) ]; "
"2021-05-09 12:23:01",2130,"23.99; 23.78; 23.54; 23.34; 23.1; (-1)22.95; (-1)22.54; ","[ (-1)  Curr( 22.54) PrevDpt( 22.95) ]; "
"2021-05-09 12:24:24",2131,"22.51; 22.27; 22.07; 21.83; 21.63; (-1)21.46; (-1)21.05; ","[ (-1)  Curr( 21.05) PrevDpt( 21.46) ]; "
"2021-05-09 12:25:47",2132,"21; 20.78; 20.55; 20.34; 20.13; (-1)19.95; (-1)19.55; ","[ (-1)  Curr( 19.55) PrevDpt( 19.95) ]; "
"2021-05-09 12:27:10",2133,"19.5; 19.27; 19.07; 18.85; 18.62; (-1)18.47; (-1)18.03; ","[ (-1)  Curr( 18.03) PrevDpt( 18.47) ]; "
"2021-05-09 12:28:33",2134,"17.97; 17.76; 17.56; 17.33; 17.12; (-1)16.95; (-1)16.51; ","[ (-1)  Curr( 16.51) PrevDpt( 16.95) ]; "
"2021-05-09 12:29:56",2135,"16.46; 16.25; 16; 15.78; 15.57; (-1)15.39; (-1)15.06; ","[ (-1)  Curr( 15.06) PrevDpt( 15.39) ]; "
"2021-05-09 12:31:19",2136,"15.02; 14.81; 14.62; 14.42; 14.21; 14.02; (-1)13.84; (-1)13.54; ","[ (-1)  Curr( 13.54) PrevDpt( 13.84) ]; "
"2021-05-09 12:32:43",2137,"13.5; 13.28; 13.04; 12.83; 12.64; (-1)12.44; (-1)12.05; ","[ (-1)  Curr( 12.05) PrevDpt( 12.44) ]; "
"2021-05-09 12:34:06",2138,"12.01; 11.79; 11.53; 11.34; 11.1; (-1)10.9; (-1)10.53; ","[ (-1)  Curr( 10.53) PrevDpt( 10.9) ]; "
"2021-05-09 12:35:29",2139,"10.45; 10.22; 10; 9.75; 9.55; (-1)9.34; (-1)9.020001; ","[ (-1)  Curr( 9.020001) PrevDpt( 9.34) ]; "
"2021-05-09 12:36:52",2140,"8.97; 8.75; 8.54; 8.3; 8.060001; (-1)7.9; (-1)7.52; ","[ (-1)  Curr( 7.52) PrevDpt( 7.9) ]; "
"2021-05-09 12:38:15",2141,"7.48; 7.25; 7.01; 6.77; 6.53; (-1)6.35; (-1)6.02; ","[ (-1)  Curr( 6.02) PrevDpt( 6.35) ]; "
"2021-05-09 12:39:38",2142,"5.96; 5.74; 5.5; 5.25; 5.03; (-1)4.84; (-1)4.54; ","[ (-1)  Curr( 4.54) PrevDpt( 4.84) ]; "
"2021-05-09 12:41:01",2143,"4.48; 4.27; 4.06; 3.8; 3.56; (-1)3.39; (-1)3.04; ","[ (-1)  Curr( 3.04) PrevDpt( 3.39) ]; "
"2021-05-09 12:42:24",2144,"2.99; 2.79; 2.54; 2.33; 2.08; (-1)1.92; (-1)1.54; ","[ (-1)  Curr( 1.54) PrevDpt( 1.92) ]; "
"2021-05-09 12:43:47",2145,"(-1)1.05; ","[ (-1)  Curr( 1.05) PrevDpt( 1.54) ]; "
"2021-05-11 00:00:31",2146,"44.15; 44.34; 44.55; 44.72; 44.92; 45.13; 45.34; 45.53; 45.74; 45.92; (1)46.08; (1)46.38; (1)46.46; ","[ (1)  Curr( 46.46) PrevDpt( 46.38) ]; "
"2021-05-11 00:01:57",2147,"46.44; 46.26; 46.12; 45.96; 45.78; 45.63; (-1)45.49; (-1)45.19; (-1)45.06; ","[ (-1)  Curr( 45.06) PrevDpt( 45.19) ]; "
"2021-05-11 00:03:26",2148,"45.03; 44.88; 44.68; 44.53; 44.33; 44.19; 44.03; (-1)43.89; (-1)43.63; (-1)43.55; ","[ (-1)  Curr( 43.55) PrevDpt( 43.63) ]; "
"2021-05-11 00:04:56",2149,"43.52; 43.37; 43.19; 43.04; 42.87; 42.72; 42.56; (-1)42.42; (-1)42.19; (-1)42.07; ","[ (-1)  Curr( 42.07) PrevDpt( 42.19) ]; "
"2021-05-11 00:06:26",2150,"42.03; 41.88; 41.7; 41.57; 41.42; 41.24; 41.09; (-1)40.97; (-1)40.68; (-1)40.55; ","[ (-1)  Curr( 40.55) PrevDpt( 40.68) ]; "
"2021-05-11 00:07:56",2151,"40.52; 40.36; 40.2; 40.05; 39.87; 39.72; 39.58; (-1)39.43; (-1)39.15; (-1)39.05; ","[ (-1)  Curr( 39.05) PrevDpt( 39.15) ]; "
"2021-05-11 00:09:26",2152,"39.02; 38.87; 38.68; 38.52; 38.36; 38.19; 38.01; (-1)37.88; (-1)37.63; (-1)37.53; ","[ (-1)  Curr( 37.53) PrevDpt( 37.63) ]; "
"2021-05-11 00:10:56",2153,"37.5; 37.32; 37.14; 36.99; 36.8; 36.64; (-1)36.51; (-1)36.18; (-1)36.05; ","[ (-1)  Curr( 36.05) PrevDpt( 36.18) ]; "
"2021-05-11 00:12:25",2154,"36.01; 35.85; 35.68; 35.51; 35.34; 35.14; (-1)35.01; (-1)34.67; (-1)34.55; ","[ (-1)  Curr( 34.55) PrevDpt( 34.67) ]; "
"2021-05-11 00:13:54",2155,"34.52; 34.32; 34.17; 33.99; 33.8; 33.63; (-1)33.48; (-1)33.14; (-1)33.06; ","[ (-1)  Curr( 33.06) PrevDpt( 33.14) ]; "
"2021-05-11 00:15:23",2156,"33.03; 32.84; 32.69; 32.53; 32.34; 32.19; 32; (-1)31.87; (-1)31.62; (-1)31.54; ","[ (-1)  Curr( 31.54) PrevDpt( 31.62) ]; "
"2021-05-11 00:16:52",2157,"31.5; 31.33; 31.14; 30.97; 30.81; 30.62; (-1)30.47; (-1)30.15; (-1)30.05; ","[ (-1)  Curr( 30.05) PrevDpt( 30.15) ]; "
"2021-05-11 00:18:21",2158,"30.03; 29.85; 29.68; 29.49; 29.34; 29.16; 28.99; (-1)28.86; (-1)28.65; (-1)28.55; ","[ (-1)  Curr( 28.55) PrevDpt( 28.65) ]; "
"2021-05-11 00:19:51",2159,"28.5; 28.34; 28.18; 28; 27.84; 27.65; (-1)27.52; (-1)27.17; (-1)27.05; ","[ (-1)  Curr( 27.05) PrevDpt( 27.17) ]; "
"2021-05-11 00:21:20",2160,"27.03; 26.83; 26.67; 26.49; 26.31; 26.15; (-1)25.99; (-1)25.65; (-1)25.54; ","[ (-1)  Curr( 25.54) PrevDpt( 25.65) ]; "
"2021-05-11 00:22:49",2161,"25.5; 25.33; 25.14; 24.97; 24.76; 24.59; (-1)24.44; (-1)24.12; (-1)24.02; ","[ (-1)  Curr( 24.02) PrevDpt( 24.12) ]; "
"2021-05-11 00:24:17",2162,"23.99; 23.82; 23.65; 23.45; 23.28; 23.08; (-1)22.94; (-1)22.61; (-1)22.54; ","[ (-1)  Curr( 22.54) PrevDpt( 22.61) ]; "
"2021-05-11 00:25:45",2163,"22.51; 22.34; 22.14; 21.96; 21.76; 21.58; (-1)21.42; (-1)21.1; ","[ (-1)  Curr( 21.1) PrevDpt( 21.42) ]; "
"2021-05-11 00:27:09",2164,"21.07; 20.89; 20.73; 20.53; 20.35; 20.15; (-1)20.02; (-1)19.66; (-1)19.55; ","[ (-1)  Curr( 19.55) PrevDpt( 19.66) ]; "
"2021-05-11 00:28:38",2165,"19.52; 19.33; 19.16; 18.98; 18.77; 18.57; (-1)18.44; (-1)18.11; (-1)18.03; ","[ (-1)  Curr( 18.03) PrevDpt( 18.11) ]; "
"2021-05-11 00:30:06",2166,"18; 17.84; 17.64; 17.48; 17.31; 17.12; (-1)16.98; (-1)16.62; (-1)16.55; ","[ (-1)  Curr( 16.55) PrevDpt( 16.62) ]; "
"2021-05-11 00:31:35",2167,"16.5; 16.33; 16.14; 15.95; 15.78; 15.6; (-1)15.45; (-1)15.13; (-1)15.04; ","[ (-1)  Curr( 15.04) PrevDpt( 15.13) ]; "
"2021-05-11 00:33:04",2168,"15; 14.83; 14.66; 14.46; 14.3; 14.1; (-1)13.96; (-1)13.63; (-1)13.54; ","[ (-1)  Curr( 13.54) PrevDpt( 13.63) ]; "
"2021-05-11 00:34:33",2169,"13.51; 13.3; 13.12; 12.94; 12.75; 12.56; (-1)12.4; (-1)12.11; (-1)12.02; ","[ (-1)  Curr( 12.02) PrevDpt( 12.11) ]; "
"2021-05-11 00:36:01",2170,"11.98; 11.8; 11.62; 11.41; 11.25; 11.04; (-1)10.88; (-1)10.59; ","[ (-1)  Curr( 10.59) PrevDpt( 10.88) ]; "
"2021-05-11 00:37:25",2171,"10.56; 10.36; 10.17; 9.979999; 9.770001; 9.59; (-1)9.42; (-1)9.1; ","[ (-1)  Curr( 9.1) PrevDpt( 9.42) ]; "
"2021-05-11 00:38:49",2172,"9.060001; 8.88; 8.689999; 8.479999; 8.3; 8.09; (-1)7.93; (-1)7.59; ","[ (-1)  Curr( 7.59) PrevDpt( 7.93) ]; "
"2021-05-11 00:40:13",2173,"7.56; 7.36; 7.18; 6.99; 6.79; 6.58; (-1)6.44; (-1)6.1; ","[ (-1)  Curr( 6.1) PrevDpt( 6.44) ]; "
"2021-05-11 00:41:38",2174,"6.07; 5.88; 5.69; 5.5; 5.29; 5.12; (-1)4.96; (-1)4.6; ","[ (-1)  Curr( 4.6) PrevDpt( 4.96) ]; "
"2021-05-11 00:43:03",2175,"4.56; 4.38; 4.17; 3.98; 3.77; 3.59; (-1)3.44; (-1)3.1; ","[ (-1)  Curr( 3.1) PrevDpt( 3.44) ]; "
"2021-05-11 00:44:28",2176,"3.06; 2.89; 2.69; 2.51; 2.31; 2.14; (-1)2; (-1)1.64; (-1)1.54; ","[ (-1)  Curr( 1.54) PrevDpt( 1.64) ]; "
"2021-05-11 00:45:57",2177,"(-1)1.15; (-1)1.03; ","[ (-1)  Curr( 1.03) PrevDpt( 1.15) ]; "
"2021-05-16 00:00:31",2178,"44.12; 44.29; 44.5; 44.68; 44.86; 45.06; 45.24; 45.45; 45.63; 45.84; 46.03; (1)46.19; (1)46.42; ","[ (1)  Curr( 46.42) PrevDpt( 46.19) ]; "
"2021-05-16 00:01:54",2179,"46.4; 46.22; 46.07; 45.88; 45.72; 45.57; (-1)45.43; (-1)45.17; (-1)45.05; ","[ (-1)  Curr( 45.05) PrevDpt( 45.17) ]; "
"2021-05-16 00:03:22",2180,"45.03; 44.87; 44.7; 44.53; 44.35; 44.21; 44.04; (-1)43.91; (-1)43.66; (-1)43.56; ","[ (-1)  Curr( 43.56) PrevDpt( 43.66) ]; "
"2021-05-16 00:04:52",2181,"43.53; 43.36; 43.18; 43.03; 42.85; 42.69; 42.54; (-1)42.41; (-1)42.14; (-1)42.05; ","[ (-1)  Curr( 42.05) PrevDpt( 42.14) ]; "
"2021-05-16 00:06:22",2182,"42.01; 41.86; 41.69; 41.53; 41.34; 41.18; 41.03; (-1)40.88; (-1)40.61; (-1)40.53; ","[ (-1)  Curr( 40.53) PrevDpt( 40.61) ]; "
"2021-05-16 00:07:51",2183,"40.49; 40.34; 40.16; 40; 39.83; 39.65; (-1)39.51; (-1)39.16; (-1)39.05; ","[ (-1)  Curr( 39.05) PrevDpt( 39.16) ]; "
"2021-05-16 00:09:20",2184,"39.04; 38.86; 38.69; 38.5; 38.33; 38.16; 37.97; (-1)37.83; (-1)37.6; ","[ (-1)  Curr( 37.6) PrevDpt( 37.83) ]; "
