"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","EventLog"
"TIMESTAMP","RECORD","EventMsg","EventDetails"
"2017-04-13 12:00:00",61805,"[04/13/2017 12:00:00.02] *** Start of profile [2] (0, 0, -1, 1)  ***","CurrPflType[1]; currPflIndex[1]"
"2017-04-13 12:00:00",61806,"[04/13/2017 12:00:05.82]  Water available (46.5); Start Depth (46.5); End Depth (1)."," StartX [46.5]; EndX [1] BottomType[0]; bIsBottomRef[0]; ProfileLeg[1]"
"2017-04-13 12:45:11",61807,"[04/13/2017 12:49:44.25] *** End of profile [2] ***",""
"2017-04-13 23:52:00",61808,"[04/13/2017 23:52:00.01]        Turning modem OFF","ModemCounter (11347); modemCurrMin(1431); resetModem(53)"
"2017-04-13 23:53:01",61809,"[04/13/2017 23:53:01.01]        Turning modem back ON","ModemCounter (11408); modemCurrMin(1433); resetModem(0)"
"2017-04-14 00:00:00",61810,"[04/14/2017 00:00:00.02] *** Start of profile [3] (0, 0, -1, 1)  ***","CurrPflType[1]; currPflIndex[1]"
"2017-04-14 00:00:00",61811,"[04/14/2017 00:00:05.82]  Water available (46.5); Start Depth (46.5); End Depth (1)."," StartX [46.5]; EndX [1] BottomType[0]; bIsBottomRef[0]; ProfileLeg[1]"
"2017-04-14 00:47:02",61812,"[04/14/2017 00:52:06.33] *** End of profile [3] ***",""
"2017-04-14 12:00:00",61813,"[04/14/2017 12:00:00.02] *** Start of profile [4] (0, 0, -1, 1)  ***","CurrPflType[1]; currPflIndex[1]"
"2017-04-14 12:00:00",61814,"[04/14/2017 12:00:05.82]  Water available (46.5); Start Depth (46.5); End Depth (1)."," StartX [46.5]; EndX [1] BottomType[0]; bIsBottomRef[0]; ProfileLeg[1]"
"2017-04-14 12:44:41",61815,"[04/14/2017 12:48:57.98] *** End of profile [4] ***",""
"2017-04-14 23:52:00",61816,"[04/14/2017 23:52:00.01]        Turning modem OFF","ModemCounter (11409); modemCurrMin(1431); resetModem(53)"
"2017-04-14 23:53:01",61817,"[04/14/2017 23:53:01.01]        Turning modem back ON","ModemCounter (11470); modemCurrMin(1433); resetModem(0)"
"2017-04-15 00:00:00",61818,"[04/15/2017 00:00:00.02] *** Start of profile [5] (0, 0, -1, 1)  ***","CurrPflType[1]; currPflIndex[1]"
"2017-04-15 00:00:00",61819,"[04/15/2017 00:00:05.82]  Water available (46.5); Start Depth (46.5); End Depth (1)."," StartX [46.5]; EndX [1] BottomType[0]; bIsBottomRef[0]; ProfileLeg[1]"
"2017-04-15 00:46:29",61820,"[04/15/2017 00:51:26.74] *** End of profile [5] ***",""
"2017-04-15 12:00:00",61821,"[04/15/2017 12:00:00.02] *** Start of profile [6] (0, 0, -1, 1)  ***","CurrPflType[1]; currPflIndex[1]"
"2017-04-15 12:00:00",61822,"[04/15/2017 12:00:05.82]  Water available (46.5); Start Depth (46.5); End Depth (1)."," StartX [46.5]; EndX [1] BottomType[0]; bIsBottomRef[0]; ProfileLeg[1]"
"2017-04-15 12:45:12",61823,"[04/15/2017 12:49:43.85] *** End of profile [6] ***",""
"2017-04-15 23:52:00",61824,"[04/15/2017 23:52:00.01]        Turning modem OFF","ModemCounter (11471); modemCurrMin(1431); resetModem(53)"
"2017-04-15 23:53:01",61825,"[04/15/2017 23:53:01.01]        Turning modem back ON","ModemCounter (11532); modemCurrMin(1433); resetModem(0)"
"2017-04-16 00:00:00",61826,"[04/16/2017 00:00:00.02] *** Start of profile [7] (0, 0, -1, 1)  ***","CurrPflType[1]; currPflIndex[1]"
"2017-04-16 00:00:00",61827,"[04/16/2017 00:00:05.82]  Water available (46.5); Start Depth (46.5); End Depth (1)."," StartX [46.5]; EndX [1] BottomType[0]; bIsBottomRef[0]; ProfileLeg[1]"
"2017-04-16 00:45:58",61828,"[04/16/2017 00:50:51.25] *** End of profile [7] ***",""
"2017-04-16 12:00:00",61829,"[04/16/2017 12:00:00.02] *** Start of profile [8] (0, 0, -1, 1)  ***","CurrPflType[1]; currPflIndex[1]"
"2017-04-16 12:00:00",61830,"[04/16/2017 12:00:05.82]  Water available (46.5); Start Depth (46.5); End Depth (1)."," StartX [46.5]; EndX [1] BottomType[0]; bIsBottomRef[0]; ProfileLeg[1]"
"2017-04-16 12:44:38",61831,"[04/16/2017 12:49:01.40] *** End of profile [8] ***",""
"2017-04-16 23:52:00",61832,"[04/16/2017 23:52:00.01]        Turning modem OFF","ModemCounter (11533); modemCurrMin(1431); resetModem(53)"
"2017-04-16 23:53:01",61833,"[04/16/2017 23:53:01.01]        Turning modem back ON","ModemCounter (11594); modemCurrMin(1433); resetModem(0)"
"2017-04-17 00:00:00",61834,"[04/17/2017 00:00:00.02] *** Start of profile [9] (0, 0, -1, 1)  ***","CurrPflType[1]; currPflIndex[1]"
"2017-04-17 00:00:00",61835,"[04/17/2017 00:00:05.82]  Water available (46.5); Start Depth (46.5); End Depth (1)."," StartX [46.5]; EndX [1] BottomType[0]; bIsBottomRef[0]; ProfileLeg[1]"
"2017-04-17 00:45:59",61836,"[04/17/2017 00:50:47.48] *** End of profile [9] ***",""
"2017-04-17 12:00:00",61837,"[04/17/2017 12:00:00.02] *** Start of profile [10] (0, 0, -1, 1)  ***","CurrPflType[1]; currPflIndex[1]"
"2017-04-17 12:00:00",61838,"[04/17/2017 12:00:05.82]  Water available (46.5); Start Depth (46.5); End Depth (1)."," StartX [46.5]; EndX [1] BottomType[0]; bIsBottomRef[0]; ProfileLeg[1]"
"2017-04-17 12:45:17",61839,"[04/17/2017 12:49:33.76] *** End of profile [10] ***",""
"2017-04-17 23:52:00",61840,"[04/17/2017 23:52:00.01]        Turning modem OFF","ModemCounter (11595); modemCurrMin(1431); resetModem(53)"
"2017-04-17 23:53:01",61841,"[04/17/2017 23:53:01.01]        Turning modem back ON","ModemCounter (11656); modemCurrMin(1433); resetModem(0)"
"2017-04-18 00:00:00",61842,"[04/18/2017 00:00:00.02] *** Start of profile [11] (0, 0, -1, 1)  ***","CurrPflType[1]; currPflIndex[1]"
"2017-04-18 00:00:00",61843,"[04/18/2017 00:00:05.83]  Water available (46.5); Start Depth (46.5); End Depth (1)."," StartX [46.5]; EndX [1] BottomType[0]; bIsBottomRef[0]; ProfileLeg[1]"
"2017-04-18 00:46:38",61844,"[04/18/2017 00:51:37.60] *** End of profile [11] ***",""
"2017-04-18 12:00:00",61845,"[04/18/2017 12:00:00.02] *** Start of profile [12] (0, 0, -1, 1)  ***","CurrPflType[1]; currPflIndex[1]"
"2017-04-18 12:00:00",61846,"[04/18/2017 12:00:05.82]  Water available (46.5); Start Depth (46.5); End Depth (1)."," StartX [46.5]; EndX [1] BottomType[0]; bIsBottomRef[0]; ProfileLeg[1]"
"2017-04-18 12:44:37",61847,"[04/18/2017 12:48:47.76] *** End of profile [12] ***",""
"2017-04-18 23:52:00",61848,"[04/18/2017 23:52:00.01]        Turning modem OFF","ModemCounter (11657); modemCurrMin(1431); resetModem(53)"
"2017-04-18 23:53:01",61849,"[04/18/2017 23:53:01.01]        Turning modem back ON","ModemCounter (11718); modemCurrMin(1433); resetModem(0)"
"2017-04-19 00:00:00",61850,"[04/19/2017 00:00:00.02] *** Start of profile [13] (0, 0, -1, 1)  ***","CurrPflType[1]; currPflIndex[1]"
"2017-04-19 00:00:00",61851,"[04/19/2017 00:00:05.82]  Water available (46.5); Start Depth (46.5); End Depth (1)."," StartX [46.5]; EndX [1] BottomType[0]; bIsBottomRef[0]; ProfileLeg[1]"
"2017-04-19 00:46:27",61852,"[04/19/2017 00:51:23.13] *** End of profile [13] ***",""
"2017-04-19 12:47:37",63082,"      [04/19/2017 12:49:17.26]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63083,"      [04/19/2017 12:49:17.66]    (DBG Cont. Move) : (641);newReading --  _CurrDept(16.05); _8PrevDpt(15.72);   BadCount(0)","Fltreset  OK  # data  4.21 16.05 330.11 1.04 3.44 102.21 13.31 1.72 5.82 10.19 -nan 0.33 1.94 -nan -nan -nan -0.20 -nan 0.37   # "
"2017-04-19 12:47:37",63084,"      [04/19/2017 12:49:17.68]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(16.05); _Temp1(16.7);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63085,"      [04/19/2017 12:49:17.71]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63086,"      [04/19/2017 12:49:18.73]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63087,"      [04/19/2017 12:49:19.13]    (DBG Cont. Move) : (651);newReading --  _CurrDept(16.11); _8PrevDpt(16.05);   BadCount(0)","Fltreset  OK  # data  4.21 16.11 330.00 1.05 3.44 102.21 13.31 1.71 5.82 10.19 -nan 0.33 1.93 -nan -nan -nan -0.21 -nan 0.37   # "
"2017-04-19 12:47:37",63088,"      [04/19/2017 12:49:19.17]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63089,"      [04/19/2017 12:49:20.19]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63090,"      [04/19/2017 12:49:20.59]    (DBG Cont. Move) : (661);newReading --  _CurrDept(16.51); _8PrevDpt(16.11);   BadCount(1)","Fltreset  OK  # data  4.21 16.51 329.58 1.06 3.41 102.21 13.31 1.71 5.82 10.19 -nan 0.33 1.94 -nan -nan -nan -0.21 -nan 0.36   # "
"2017-04-19 12:47:37",63091,"      [04/19/2017 12:49:20.61]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(16.51); _Temp1(17.16);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63092,"      [04/19/2017 12:49:20.64]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63093,"      [04/19/2017 12:49:21.66]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63094,"      [04/19/2017 12:49:22.05]    (DBG Cont. Move) : (671);newReading --  _CurrDept(16.69); _8PrevDpt(16.51);   BadCount(0)","Fltreset  OK  # data  4.21 16.69 330.22 1.05 3.42 102.21 13.31 1.71 5.82 10.19 -nan 0.33 1.93 -nan -nan -nan -0.21 -nan 0.36   # "
"2017-04-19 12:47:37",63095,"      [04/19/2017 12:49:22.07]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(16.69); _Temp1(17.34);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63096,"      [04/19/2017 12:49:22.10]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63097,"      [04/19/2017 12:49:23.12]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63098,"      [04/19/2017 12:49:23.53]    (DBG Cont. Move) : (681);newReading --  _CurrDept(16.91); _8PrevDpt(16.69);   BadCount(0)","Fltreset  OK  # data  4.21 16.91 329.45 1.04 3.34 102.21 13.31 1.71 5.82 10.21 -nan 0.31 1.93 -nan -nan -nan -0.21 -nan 0.35   # "
"2017-04-19 12:47:37",63099,"      [04/19/2017 12:49:23.54]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(16.91); _Temp1(17.56);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63100,"      [04/19/2017 12:49:23.57]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63101,"      [04/19/2017 12:49:24.59]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63102,"      [04/19/2017 12:49:24.99]    (DBG Cont. Move) : (691);newReading --  _CurrDept(17.25); _8PrevDpt(16.91);   BadCount(0)","Fltreset  OK  # data  4.21 17.25 329.62 1.03 3.29 102.21 13.31 1.71 5.82 10.21 -nan 0.30 1.94 -nan -nan -nan -0.21 -nan 0.35   # "
"2017-04-19 12:47:37",63103,"      [04/19/2017 12:49:25.01]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(17.25); _Temp1(17.9);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63104,"      [04/19/2017 12:49:25.04]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63105,"      [04/19/2017 12:49:26.06]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63106,"      [04/19/2017 12:49:26.46]    (DBG Cont. Move) : (701);newReading --  _CurrDept(17.47); _8PrevDpt(17.25);   BadCount(0)","Fltreset  OK  # data  4.23 17.47 329.95 1.03 3.22 102.22 13.31 1.71 5.82 10.21 -nan 0.28 1.94 -nan -nan -nan -0.21 -nan 0.34   # "
"2017-04-19 12:47:37",63107,"      [04/19/2017 12:49:26.48]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(17.47); _Temp1(18.12);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63108,"      [04/19/2017 12:49:26.51]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63109,"      [04/19/2017 12:49:27.53]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63110,"      [04/19/2017 12:49:27.93]    (DBG Cont. Move) : (711);newReading --  _CurrDept(17.61); _8PrevDpt(17.47);   BadCount(0)","Fltreset  OK  # data  4.24 17.61 329.97 1.02 3.24 102.24 13.31 1.71 5.82 10.21 -nan 0.28 1.93 -nan -nan -nan -0.21 -nan 0.34   # "
"2017-04-19 12:47:37",63111,"      [04/19/2017 12:49:27.94]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(17.61); _Temp1(18.26);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63112,"      [04/19/2017 12:49:27.97]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63113,"      [04/19/2017 12:49:28.99]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63114,"      [04/19/2017 12:49:29.39]    (DBG Cont. Move) : (721);newReading --  _CurrDept(17.95); _8PrevDpt(17.61);   BadCount(0)","Fltreset  OK  # data  4.25 17.95 330.01 1.03 3.30 102.26 13.31 1.70 5.82 10.21 -nan 0.30 1.92 -nan -nan -nan -0.22 -nan 0.35   # "
"2017-04-19 12:47:37",63115,"      [04/19/2017 12:49:29.41]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(17.95); _Temp1(18.6);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63116,"      [04/19/2017 12:49:29.45]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63117,"      [04/19/2017 12:49:30.47]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63118,"      [04/19/2017 12:49:30.87]    (DBG Cont. Move) : (731);newReading --  _CurrDept(18.14); _8PrevDpt(17.95);   BadCount(0)","Fltreset  OK  # data  4.25 18.14 329.69 1.03 3.33 102.27 13.30 1.70 5.82 10.21 -nan 0.30 1.92 -nan -nan -nan -0.22 -nan 0.35   # "
"2017-04-19 12:47:37",63119,"      [04/19/2017 12:49:30.89]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(18.14); _Temp1(18.79);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63120,"      [04/19/2017 12:49:30.92]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63121,"      [04/19/2017 12:49:31.94]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63122,"      [04/19/2017 12:49:32.34]    (DBG Cont. Move) : (741);newReading --  _CurrDept(18.37); _8PrevDpt(18.14);   BadCount(0)","Fltreset  OK  # data  4.26 18.37 330.05 1.06 3.33 102.28 13.31 1.70 5.82 10.21 -nan 0.31 1.92 -nan -nan -nan -0.22 -nan 0.35   # "
"2017-04-19 12:47:37",63123,"      [04/19/2017 12:49:32.36]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(18.37); _Temp1(19.02);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63124,"      [04/19/2017 12:49:32.39]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63125,"      [04/19/2017 12:49:33.41]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63126,"      [04/19/2017 12:49:33.81]    (DBG Cont. Move) : (751);newReading --  _CurrDept(18.69); _8PrevDpt(18.37);   BadCount(0)","Fltreset  OK  # data  4.26 18.69 329.61 1.08 3.37 102.29 13.31 1.69 5.82 10.24 -nan 0.31 1.92 -nan -nan -nan -0.22 -nan 0.36   # "
"2017-04-19 12:47:37",63127,"      [04/19/2017 12:49:33.83]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(18.69); _Temp1(19.34);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63128,"      [04/19/2017 12:49:33.86]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63129,"      [04/19/2017 12:49:34.88]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63130,"      [04/19/2017 12:49:35.28]    (DBG Cont. Move) : (761);newReading --  _CurrDept(18.85); _8PrevDpt(18.69);   BadCount(0)","Fltreset  OK  # data  4.25 18.85 329.88 1.07 3.46 102.30 13.31 1.70 5.82 10.24 -nan 0.34 1.93 -nan -nan -nan -0.22 -nan 0.37   # "
"2017-04-19 12:47:37",63131,"      [04/19/2017 12:49:35.30]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(18.85); _Temp1(19.5);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63132,"      [04/19/2017 12:49:35.33]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63133,"      [04/19/2017 12:49:36.35]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63134,"      [04/19/2017 12:49:36.75]    (DBG Cont. Move) : (771);newReading --  _CurrDept(19.16); _8PrevDpt(18.85);   BadCount(0)","Fltreset  OK  # data  4.24 19.16 330.25 1.06 3.49 102.30 13.31 1.70 5.82 10.24 -nan 0.35 1.93 -nan -nan -nan -0.22 -nan 0.37   # "
"2017-04-19 12:47:37",63135,"      [04/19/2017 12:49:36.77]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(19.16); _Temp1(19.81);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63136,"      [04/19/2017 12:49:36.80]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63137,"      [04/19/2017 12:49:37.82]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63138,"      [04/19/2017 12:49:38.23]    (DBG Cont. Move) : (781);newReading --  _CurrDept(19.33); _8PrevDpt(19.16);   BadCount(0)","Fltreset  OK  # data  4.25 19.33 330.27 1.06 3.51 102.31 13.31 1.70 5.82 10.24 -nan 0.35 1.92 -nan -nan -nan -0.22 -nan 0.38   # "
"2017-04-19 12:47:37",63139,"      [04/19/2017 12:49:38.24]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(19.33); _Temp1(19.98);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63140,"      [04/19/2017 12:49:38.28]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63141,"      [04/19/2017 12:49:39.30]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63142,"      [04/19/2017 12:49:39.70]    (DBG Cont. Move) : (791);newReading --  _CurrDept(19.7); _8PrevDpt(19.33);   BadCount(0)","Fltreset  OK  # data  4.26 19.70 329.90 1.07 3.44 102.31 13.31 1.71 5.82 10.24 -nan 0.33 1.93 -nan -nan -nan -0.21 -nan 0.37   # "
"2017-04-19 12:47:37",63143,"      [04/19/2017 12:49:39.72]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(19.7); _Temp1(20.35);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63144,"      [04/19/2017 12:49:39.76]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63145,"      [04/19/2017 12:49:40.78]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63146,"      [04/19/2017 12:49:41.18]    (DBG Cont. Move) : (801);newReading --  _CurrDept(19.89); _8PrevDpt(19.7);   BadCount(0)","Fltreset  OK  # data  4.26 19.89 329.90 1.06 3.41 102.30 13.31 1.70 5.82 10.24 -nan 0.32 1.93 -nan -nan -nan -0.22 -nan 0.36   # "
"2017-04-19 12:47:37",63147,"      [04/19/2017 12:49:41.20]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(19.89); _Temp1(20.54);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63148,"      [04/19/2017 12:49:41.23]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63149,"      [04/19/2017 12:49:42.25]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63150,"      [04/19/2017 12:49:42.65]    (DBG Cont. Move) : (811);newReading --  _CurrDept(20.07); _8PrevDpt(19.89);   BadCount(0)","Fltreset  OK  # data  4.23 20.07 329.46 1.04 3.44 102.28 13.31 1.70 5.82 10.24 -nan 0.33 1.93 -nan -nan -nan -0.22 -nan 0.37   # "
"2017-04-19 12:47:37",63151,"      [04/19/2017 12:49:42.67]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(20.07); _Temp1(20.72);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63152,"      [04/19/2017 12:49:42.70]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63153,"      [04/19/2017 12:49:43.72]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63154,"      [04/19/2017 12:49:44.12]    (DBG Cont. Move) : (821);newReading --  _CurrDept(20.36); _8PrevDpt(20.07);   BadCount(0)","Fltreset  OK  # data  4.23 20.36 329.72 1.05 3.40 102.28 13.31 1.70 5.82 10.20 -nan 0.32 1.92 -nan -nan -nan -0.22 -nan 0.36   # "
"2017-04-19 12:47:37",63155,"      [04/19/2017 12:49:44.14]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(20.36); _Temp1(21.01);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63156,"      [04/19/2017 12:49:44.17]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63157,"      [04/19/2017 12:49:45.19]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63158,"      [04/19/2017 12:49:45.59]    (DBG Cont. Move) : (831);newReading --  _CurrDept(20.62); _8PrevDpt(20.36);   BadCount(0)","Fltreset  OK  # data  4.24 20.62 329.86 1.05 3.34 102.27 13.31 1.70 5.82 10.20 -nan 0.31 1.93 -nan -nan -nan -0.22 -nan 0.35   # "
"2017-04-19 12:47:37",63159,"      [04/19/2017 12:49:45.61]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(20.62); _Temp1(21.27);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63160,"      [04/19/2017 12:49:45.64]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63161,"      [04/19/2017 12:49:46.66]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63162,"      [04/19/2017 12:49:47.06]    (DBG Cont. Move) : (841);newReading --  _CurrDept(20.91); _8PrevDpt(20.62);   BadCount(0)","Fltreset  OK  # data  4.24 20.91 329.57 1.05 3.36 102.28 13.31 1.70 5.82 10.20 -nan 0.31 1.93 -nan -nan -nan -0.21 -nan 0.36   # "
"2017-04-19 12:47:37",63163,"      [04/19/2017 12:49:47.08]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(20.91); _Temp1(21.56);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63164,"      [04/19/2017 12:49:47.11]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63165,"      [04/19/2017 12:49:48.13]    (DBG Cont. Move) : just sent Data Command",""
"2017-04-19 12:47:37",63166,"      [04/19/2017 12:49:48.53]    (DBG Cont. Move) : (851);newReading --  _CurrDept(20.99); _8PrevDpt(20.91);   BadCount(0)","Fltreset  OK  # data  4.26 20.99 330.02 1.04 3.34 102.28 13.31 1.71 5.82 10.20 -nan 0.31 1.93 -nan -nan -nan -0.21 -nan 0.35   # "
"2017-04-19 12:47:37",63167,"      [04/19/2017 12:49:48.55]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(20.99); _Temp1(21.64);   (lag-castawayAdj(0.65))",""
"2017-04-19 12:47:37",63168,"      [04/19/2017 12:49:48.59]    (DBG Cont. Move) : just sent FilterReset command",""
"2017-04-19 12:47:37",63169,"      [04/19/2017 12:49:49.61]    (DBG Cont. Move) : just sent Data Command",""
