"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","DbgMoveSequence"
"TIMESTAMP","RECORD","DbgStr","DbgStr2"
"2017-04-19 12:19:45",889,"28.33; 28.31; 28.05; 27.9; 27.54; (-1)27.46; (-1)27.23; (-1)27.13; (-1)26.73; (1)27.04; ","[ (1)  Curr( 27.04) PrevDpt( 26.73) ]; "
"2017-04-19 12:20:32",890,"",""
"2017-04-19 12:21:33",891,"26.42; 26.25; 26.02; (-1)25.89; (-1)25.65; (-1)25.51; ","[ (-1)  Curr( 25.51) PrevDpt( 25.65) ]; "
"2017-04-19 12:22:57",892,"25.43; 25.29; 25.16; 24.86; 24.83; 24.41; (-1)24.4; (-1)24.05; ","[ (-1)  Curr( 24.05) PrevDpt( 24.4) ]; "
"2017-04-19 12:24:22",893,"24.01; 23.92; 23.69; 23.37; 23.29; 23.07; (-1)22.89; (-1)22.54; ","[ (-1)  Curr( 22.54) PrevDpt( 22.89) ]; "
"2017-04-19 12:25:47",894,"22.48; 22.48; 22.14; 21.91; 21.76; 21.54; (-1)21.35; (-1)21; ","[ (-1)  Curr( 21) PrevDpt( 21.35) ]; "
"2017-04-19 12:27:11",895,"21.09; 20.89; 20.75; 20.35; 20.36; 20.06; (-1)19.88; (-1)19.74; (-1)19.37; (1)19.67; (-1)19.3; (1)19.63; (-1)19.65; (-1)19.39; (1)19.55; ","[ (1)  Curr( 19.55) PrevDpt( 19.39) ]; "
"2017-04-19 12:28:13",896,"",""
"2017-04-19 12:29:14",897,"(-1)18.15; (-1)18.11; (-1)17.97; ","[ (-1)  Curr( 17.97) PrevDpt( 18.11) ]; "
"2017-04-19 12:30:36",898,"18; 17.7; 17.65; 17.23; 17.22; 16.82; (-1)16.64; (-1)16.7; (-1)16.45; ","[ (-1)  Curr( 16.45) PrevDpt( 16.7) ]; "
"2017-04-19 12:32:04",899,"16.38; 16.33; 16.03; 15.89; 15.52; (-1)15.5; (-1)15.1; ","[ (-1)  Curr( 15.1) PrevDpt( 15.5) ]; "
"2017-04-19 12:33:28",900,"14.99; 14.77; 14.64; 14.47; 14.08; (-1)14.08; (-1)13.65; (-1)13.45; ","[ (-1)  Curr( 13.45) PrevDpt( 13.65) ]; "
"2017-04-19 12:34:56",901,"13.48; 13.19; 13.07; 12.78; 12.69; 12.42; (-1)12.23; (-1)12.03; ","[ (-1)  Curr( 12.03) PrevDpt( 12.23) ]; "
"2017-04-19 12:36:20",902,"12; 11.91; 11.52; 11.56; 11.21; 11.02; (-1)10.82; (-1)10.67; (-1)10.53; ","[ (-1)  Curr( 10.53) PrevDpt( 10.67) ]; "
"2017-04-19 12:37:48",903,"10.51; 10.26; 9.939999; 9.8; 9.62; (-1)9.520001; (-1)8.97; ","[ (-1)  Curr( 8.97) PrevDpt( 9.520001) ]; "
"2017-04-19 12:39:12",904,"9.05; 8.93; 8.62; 8.42; 8.25; 8.07; (-1)7.78; (-1)7.7; (-1)7.6; ","[ (-1)  Curr( 7.6) PrevDpt( 7.7) ]; "
"2017-04-19 12:40:40",905,"7.46; 7.24; 7.08; 6.81; 6.66; 6.43; (-1)6.28; (-1)6.13; (-1)5.9; ","[ (-1)  Curr( 5.9) PrevDpt( 6.13) ]; "
"2017-04-19 12:42:08",906,"5.78; 5.8; 5.49; 5.33; 5.1; (-1)4.93; (-1)4.58; ","[ (-1)  Curr( 4.58) PrevDpt( 4.93) ]; "
"2017-04-19 12:43:31",907,"4.5; 4.35; 4.14; 3.93; 3.64; (-1)3.57; (-1)3.08; ","[ (-1)  Curr( 3.08) PrevDpt( 3.57) ]; "
"2017-04-19 12:44:55",908,"3.11; 2.77; 2.54; 2.38; 2.14; (-1)2.01; (-1)1.56; ","[ (-1)  Curr( 1.56) PrevDpt( 2.01) ]; "
"2017-04-19 12:46:19",909,"(-1)1.17; (-1)0.97; ","[ (-1)  Curr( 0.97) PrevDpt( 1.17) ]; "
"2017-05-01 00:27:09",910,"",""
"2017-05-01 00:28:10",911,"(-1)18.24; (-1)17.9; ","[ (-1)  Curr( 17.9) PrevDpt( 18.24) ]; "
"2017-05-01 00:29:28",912,"18.03; 17.8; 17.54; 17.45; 17.15; (-1)16.98; (-1)16.64; (-1)16.57; ","[ (-1)  Curr( 16.57) PrevDpt( 16.64) ]; "
"2017-05-01 00:30:56",913,"16.48; 16.34; 16.12; 15.84; 15.69; 15.47; (-1)15.29; (-1)15.04; ","[ (-1)  Curr( 15.04) PrevDpt( 15.29) ]; "
"2017-05-01 00:32:20",914,"15.13; 14.84; 14.6; 14.53; 14.24; 13.93; (-1)13.79; (-1)13.65; (-1)13.53; ","[ (-1)  Curr( 13.53) PrevDpt( 13.65) ]; "
"2017-05-01 00:33:48",915,"13.53; 13.22; 13.1; 12.82; 12.62; (-1)12.54; (-1)12.06; ","[ (-1)  Curr( 12.06) PrevDpt( 12.54) ]; "
"2017-05-01 00:35:12",916,"12.08; 11.84; 11.59; 11.4; 11.22; 11.04; (-1)10.89; (-1)10.48; ","[ (-1)  Curr( 10.48) PrevDpt( 10.89) ]; "
"2017-05-01 00:36:37",917,"10.52; 10.31; 10.12; 9.729999; 9.65; (-1)9.62; (-1)9.03; ","[ (-1)  Curr( 9.03) PrevDpt( 9.62) ]; "
"2017-05-01 00:38:01",918,"8.939999; 8.7; 8.59; 8.22; 8.020001; (-1)7.94; (-1)7.65; (-1)7.51; ","[ (-1)  Curr( 7.51) PrevDpt( 7.65) ]; "
"2017-05-01 00:39:29",919,"7.37; 7.05; 6.98; 6.75; 6.46; (-1)6.28; (-1)6.1; ","[ (-1)  Curr( 6.1) PrevDpt( 6.28) ]; "
"2017-05-01 00:40:52",920,"6; 5.92; 5.58; 5.44; 5.23; 4.9; (-1)4.76; (-1)4.57; ","[ (-1)  Curr( 4.57) PrevDpt( 4.76) ]; "
"2017-05-01 00:42:16",921,"4.57; 4.41; 4.12; 3.91; 3.69; 3.45; (-1)3.36; (-1)2.95; ","[ (-1)  Curr( 2.95) PrevDpt( 3.36) ]; "
"2017-05-01 00:43:41",922,"3.03; 2.8; 2.52; 2.28; 2.05; (-1)1.9; (-1)1.62; (-1)1.53; ","[ (-1)  Curr( 1.53) PrevDpt( 1.62) ]; "
"2017-05-01 00:45:08",923,"(-1)1.05; ","[ (-1)  Curr( 1.05) PrevDpt( 1.5) ]; "
"2017-05-04 12:26:40",924,"",""
"2017-05-04 12:27:41",925,"(-1)18.15; (-1)18.06; ","[ (-1)  Curr( 18.06) PrevDpt( 18.15) ]; "
"2017-05-04 12:29:00",926,"17.99; 17.69; 17.52; 17.32; 17.08; (-1)16.92; (-1)16.49; ","[ (-1)  Curr( 16.49) PrevDpt( 16.92) ]; "
"2017-05-04 12:30:23",927,"16.53; 16.28; 16.05; 15.92; 15.69; 15.45; (-1)15.28; (-1)15.04; ","[ (-1)  Curr( 15.04) PrevDpt( 15.28) ]; "
"2017-05-04 12:31:47",928,"15.02; 14.77; 14.58; 14.39; 14.18; 13.97; (-1)13.8; (-1)13.5; ","[ (-1)  Curr( 13.5) PrevDpt( 13.8) ]; "
"2017-05-04 12:33:11",929,"13.54; 13.27; 13.1; 12.87; 12.58; (-1)12.48; (-1)12.11; (-1)11.89; (1)12.12; (-1)11.98; ","[ (-1)  Curr( 11.98) PrevDpt( 12.12) ]; "
"2017-05-04 12:33:56",930,"",""
"2017-05-04 12:34:57",931,"(-1)10.58; ","[ (-1)  Curr( 10.58) PrevDpt( 11.26) ]; "
"2017-05-04 12:36:12",932,"10.53; 10.29; 10.04; 9.86; 9.560001; (-1)9.35; (-1)9.12; (-1)9.060001; ","[ (-1)  Curr( 9.060001) PrevDpt( 9.12) ]; "
"2017-05-04 12:37:39",933,"9.05; 8.74; 8.560001; 8.28; 8.12; (-1)7.84; (-1)7.54; ","[ (-1)  Curr( 7.54) PrevDpt( 7.84) ]; "
"2017-05-04 12:39:02",934,"7.57; 7.33; 7.07; 6.84; 6.61; (-1)6.46; (-1)6.08; ","[ (-1)  Curr( 6.08) PrevDpt( 6.46) ]; "
"2017-05-04 12:40:26",935,"6; 5.8; 5.6; 5.35; 5.09; (-1)4.94; (-1)4.56; ","[ (-1)  Curr( 4.56) PrevDpt( 4.94) ]; "
"2017-05-04 12:41:49",936,"4.52; 4.29; 4.06; 3.89; 3.54; (-1)3.43; (-1)3.06; ","[ (-1)  Curr( 3.06) PrevDpt( 3.43) ]; "
"2017-05-04 12:43:12",937,"3.05; 2.85; 2.59; 2.36; 2.07; (-1)1.93; (-1)1.57; ","[ (-1)  Curr( 1.57) PrevDpt( 1.93) ]; "
"2017-05-04 12:44:35",938,"(-1)1.14; (-1)0.96; ","[ (-1)  Curr( 0.96) PrevDpt( 1.14) ]; "
"2017-05-05 00:11:16",939,"",""
"2017-05-05 00:12:17",940,"(-1)34.72; (-1)34.56; ","[ (-1)  Curr( 34.56) PrevDpt( 34.72) ]; "
"2017-05-05 00:13:36",941,"34.54; 34.37; 34.1; 33.95; 33.86; 33.61; (-1)33.42; (-1)33.15; (-1)33.06; ","[ (-1)  Curr( 33.06) PrevDpt( 33.15) ]; "
"2017-05-05 00:15:05",942,"32.97; 32.93; 32.66; 32.42; 32.29; 32.06; (-1)31.94; (-1)31.66; (-1)31.56; ","[ (-1)  Curr( 31.56) PrevDpt( 31.66) ]; "
"2017-05-05 00:16:34",943,"31.58; 31.34; 31.13; 30.94; 30.7; 30.62; (-1)30.44; (-1)30.15; (-1)30; ","[ (-1)  Curr( 30) PrevDpt( 30.15) ]; "
"2017-05-05 00:18:03",944,"29.98; 29.77; 29.59; 29.45; 29.25; 29.04; (-1)28.88; (-1)28.57; ","[ (-1)  Curr( 28.57) PrevDpt( 28.88) ]; "
"2017-05-05 00:19:28",945,"28.72; 28.48; 28.18; 28.04; 27.91; 27.64; (-1)27.5; (-1)27.14; (-1)27.07; ","[ (-1)  Curr( 27.07) PrevDpt( 27.14) ]; "
"2017-05-05 00:20:57",946,"27.03; 26.81; 26.71; 26.5; 26.29; 26.14; (-1)26; (-1)25.64; (-1)25.51; ","[ (-1)  Curr( 25.51) PrevDpt( 25.64) ]; "
"2017-05-05 00:22:26",947,"25.36; 25.21; 25.06; 24.78; 24.6; (-1)24.52; (-1)24.06; ","[ (-1)  Curr( 24.06) PrevDpt( 24.52) ]; "
"2017-05-05 00:23:50",948,"24.05; 23.92; 23.7; 23.48; 23.29; 23.15; (-1)22.98; (-1)22.64; (-1)22.49; ","[ (-1)  Curr( 22.49) PrevDpt( 22.64) ]; "
"2017-05-05 00:25:19",949,"22.48; 22.22; 22.03; 21.86; 21.61; (-1)21.47; (-1)21.17; (-1)21.12; (-1)21.02; ","[ (-1)  Curr( 21.02) PrevDpt( 21.12) ]; "
"2017-05-05 00:26:51",950,"20.97; 20.74; 20.44; 20.38; 20.09; (-1)19.92; (-1)19.63; (-1)19.54; ","[ (-1)  Curr( 19.54) PrevDpt( 19.63) ]; "
"2017-05-05 00:28:18",951,"19.45; 19.38; 19.12; 18.84; 18.77; 18.58; (-1)18.38; (-1)18.17; (-1)18.02; ","[ (-1)  Curr( 18.02) PrevDpt( 18.17) ]; "
"2017-05-05 00:29:47",952,"17.93; 17.7; 17.64; 17.32; 17.05; (-1)16.95; (-1)16.79; (-1)16.44; ","[ (-1)  Curr( 16.44) PrevDpt( 16.79) ]; "
"2017-05-05 00:31:15",953,"16.38; 16.29; 16.01; 15.72; 15.64; (-1)15.52; (-1)15.11; (-1)14.87; (1)15.1; ","[ (1)  Curr( 15.1) PrevDpt( 14.87) ]; "
"2017-05-05 00:32:46",954,"15.06; 14.82; 14.67; 14.4; 14.22; 14.04; (-1)13.92; (-1)13.64; (-1)13.41; ","[ (-1)  Curr( 13.41) PrevDpt( 13.64) ]; "
"2017-05-05 00:34:15",955,"13.41; 13.15; 13.06; 12.91; 12.64; (-1)12.48; (-1)12.15; (-1)12.08; ","[ (-1)  Curr( 12.08) PrevDpt( 12.15) ]; "
"2017-05-05 00:35:43",956,"11.88; 11.73; 11.55; 11.31; 11.09; (-1)10.91; (-1)10.59; ","[ (-1)  Curr( 10.59) PrevDpt( 10.91) ]; "
"2017-05-05 00:37:06",957,"10.49; 10.4; 10.13; 9.96; 9.76; 9.439999; (-1)9.310001; (-1)9.26; (-1)8.96; ","[ (-1)  Curr( 8.96) PrevDpt( 9.26) ]; "
"2017-05-05 00:38:35",958,"8.9; 8.62; 8.479999; 8.2; 8.07; (-1)7.89; (-1)7.66; (-1)7.36; (1)7.51; ","[ (1)  Curr( 7.51) PrevDpt( 7.36) ]; "
"2017-05-05 00:40:06",959,"7.43; 7.39; 7.21; 6.81; 6.67; 6.65; 6.3; (-1)6.15; (-1)6.07; ","[ (-1)  Curr( 6.07) PrevDpt( 6.15) ]; "
"2017-05-05 00:41:31",960,"6; 5.76; 5.61; 5.44; 5.13; (-1)5.07; (-1)4.62; (-1)4.39; (1)4.6; ","[ (1)  Curr( 4.6) PrevDpt( 4.39) ]; "
"2017-05-05 00:43:02",961,"4.55; 4.31; 4.05; 3.87; 3.77; 3.44; (-1)3.24; (-1)3.18; (-1)3.1; ","[ (-1)  Curr( 3.1) PrevDpt( 3.18) ]; "
"2017-05-05 00:44:30",962,"3.01; 2.72; 2.47; 2.48; 2.11; (-1)1.95; (-1)1.66; (-1)1.47; ","[ (-1)  Curr( 1.47) PrevDpt( 1.66) ]; "
"2017-05-05 00:45:58",963,"(-1)1.07; ","[ (-1)  Curr( 1.07) PrevDpt( 1.52) ]; "
"2017-05-14 12:00:00",964,"43.97; 44.27; 44.49; 44.73; 44.94; 45.18; 45.42; 45.63; 45.87; (1)46.06; (1)46.39; (1)46.48; ","[ (1)  Curr( 46.48) PrevDpt( 46.39) ]; "
"2017-05-14 12:00:00",965,"46.46; 46.25; 46.03; 45.85; 45.65; (-1)45.49; (-1)45.14; (-1)45.05; ","[ (-1)  Curr( 45.05) PrevDpt( 45.14) ]; "
"2017-05-14 12:00:00",966,"45.01; 44.8; 44.59; 44.41; 44.2; 43.99; (-1)43.84; (-1)43.59; ","[ (-1)  Curr( 43.59) PrevDpt( 43.84) ]; "
"2017-05-14 12:00:00",967,"43.57; 43.35; 43.16; 42.98; 42.78; 42.58; (-1)42.43; (-1)42.12; (-1)42.02; ","[ (-1)  Curr( 42.02) PrevDpt( 42.12) ]; "
"2017-05-14 12:00:00",968,"41.98; 41.78; 41.61; 41.41; 41.2; 41.02; (-1)40.85; (-1)40.58; ","[ (-1)  Curr( 40.58) PrevDpt( 40.85) ]; "
"2017-05-14 12:00:00",969,"40.53; 40.34; 40.14; 39.93; 39.74; 39.54; (-1)39.37; (-1)39.09; ","[ (-1)  Curr( 39.09) PrevDpt( 39.37) ]; "
"2017-05-14 12:00:00",970,"39.05; 38.83; 38.64; 38.43; 38.23; 38.05; (-1)37.87; (-1)37.58; ","[ (-1)  Curr( 37.58) PrevDpt( 37.87) ]; "
"2017-05-14 12:00:00",971,"37.55; 37.33; 37.11; 36.92; 36.72; 36.52; (-1)36.33; (-1)36.08; ","[ (-1)  Curr( 36.08) PrevDpt( 36.33) ]; "
"2017-05-14 12:00:00",972,"36.05; 35.83; 35.64; 35.45; 35.24; 35.02; (-1)34.88; (-1)34.6; ","[ (-1)  Curr( 34.6) PrevDpt( 34.88) ]; "
"2017-05-14 12:00:00",973,"34.55; 34.39; 34.19; 33.99; 33.81; 33.6; (-1)33.45; (-1)33.1; ","[ (-1)  Curr( 33.1) PrevDpt( 33.45) ]; "
"2017-05-14 12:00:00",974,"33.07; 32.87; 32.7; 32.49; 32.29; 32.09; (-1)31.93; (-1)31.59; ","[ (-1)  Curr( 31.59) PrevDpt( 31.93) ]; "
"2017-05-14 12:00:00",975,"31.56; 31.35; 31.17; 30.95; 30.75; 30.53; (-1)30.38; (-1)30.09; ","[ (-1)  Curr( 30.09) PrevDpt( 30.38) ]; "
"2017-05-14 12:00:00",976,"30.06; 29.86; 29.64; 29.43; 29.25; 29.03; (-1)28.86; (-1)28.59; ","[ (-1)  Curr( 28.59) PrevDpt( 28.86) ]; "
"2017-05-14 12:00:00",977,"28.54; 28.35; 28.13; 27.92; 27.7; 27.49; (-1)27.33; (-1)27.06; ","[ (-1)  Curr( 27.06) PrevDpt( 27.33) ]; "
"2017-05-14 12:00:00",978,"27.01; 26.78; 26.59; 26.38; 26.17; 25.97; (-1)25.79; (-1)25.55; ","[ (-1)  Curr( 25.55) PrevDpt( 25.79) ]; "
"2017-05-14 12:00:00",979,"25.5; 25.29; 25.09; 24.88; 24.68; 24.49; (-1)24.31; (-1)24.06; ","[ (-1)  Curr( 24.06) PrevDpt( 24.31) ]; "
"2017-05-14 12:00:00",980,"24.02; 23.8; 23.61; 23.4; 23.19; 22.99; (-1)22.83; (-1)22.57; ","[ (-1)  Curr( 22.57) PrevDpt( 22.83) ]; "
"2017-05-14 12:00:00",981,"22.53; 22.31; 22.1; 21.89; 21.68; 21.47; (-1)21.32; (-1)21.05; ","[ (-1)  Curr( 21.05) PrevDpt( 21.32) ]; "
"2017-05-14 12:00:00",982,"21; 20.79; 20.6; 20.37; 20.14; (-1)19.98; (-1)19.58; ","[ (-1)  Curr( 19.58) PrevDpt( 19.98) ]; "
"2017-05-14 12:00:00",983,"19.54; 19.34; 19.12; 18.89; 18.67; 18.49; (-1)18.31; (-1)18.06; ","[ (-1)  Curr( 18.06) PrevDpt( 18.31) ]; "
"2017-05-14 12:00:00",984,"18.02; 17.81; 17.59; 17.39; 17.18; 16.96; (-1)16.8; (-1)16.55; ","[ (-1)  Curr( 16.55) PrevDpt( 16.8) ]; "
"2017-05-14 12:00:00",985,"16.51; 16.32; 16.11; 15.88; 15.69; 15.48; (-1)15.3; (-1)15.04; ","[ (-1)  Curr( 15.04) PrevDpt( 15.3) ]; "
"2017-05-14 12:00:00",986,"15.01; 14.78; 14.59; 14.35; 14.14; (-1)13.97; (-1)13.58; ","[ (-1)  Curr( 13.58) PrevDpt( 13.97) ]; "
"2017-05-14 12:00:00",987,"13.54; 13.32; 13.09; 12.88; 12.66; 12.44; (-1)12.26; (-1)12.04; ","[ (-1)  Curr( 12.04) PrevDpt( 12.26) ]; "
"2017-05-14 12:00:00",988,"12.01; 11.79; 11.54; 11.31; 11.11; (-1)10.93; (-1)10.55; ","[ (-1)  Curr( 10.55) PrevDpt( 10.93) ]; "
"2017-05-14 12:00:00",989,"10.5; 10.31; 10.08; 9.83; 9.6; (-1)9.45; (-1)9.07; ","[ (-1)  Curr( 9.07) PrevDpt( 9.45) ]; "
"2017-05-14 12:00:00",990,"9.01; 8.83; 8.6; 8.36; 8.16; 7.93; (-1)7.74; (-1)7.54; ","[ (-1)  Curr( 7.54) PrevDpt( 7.74) ]; "
"2017-05-14 12:00:00",991,"7.5; 7.29; 7.08; 6.85; 6.63; (-1)6.47; (-1)6.07; ","[ (-1)  Curr( 6.07) PrevDpt( 6.47) ]; "
"2017-05-14 12:00:00",992,"6.02; 5.82; 5.58; 5.34; 5.14; (-1)4.96; (-1)4.55; ","[ (-1)  Curr( 4.55) PrevDpt( 4.96) ]; "
"2017-05-14 12:00:00",993,"4.5; 4.29; 4.07; 3.83; 3.63; (-1)3.45; (-1)3.06; ","[ (-1)  Curr( 3.06) PrevDpt( 3.45) ]; "
"2017-05-14 12:00:00",994,"3; 2.8; 2.57; 2.33; 2.12; (-1)1.94; (-1)1.55; ","[ (-1)  Curr( 1.55) PrevDpt( 1.94) ]; "
"2017-05-14 12:00:00",995,"(-1)1.08; ","[ (-1)  Curr( 1.08) PrevDpt( 1.55) ]; "
"2017-05-22 00:02:13",996,"(-1)44.27; (1)44.93; ","[ (1)  Curr( 44.93) PrevDpt( 44.27) ]; "
"2017-05-22 00:03:25",997,"44.81; 44.63; 44.55; 44.31; 44.13; (-1)43.98; (-1)43.81; (-1)43.44; ","[ (-1)  Curr( 43.44) PrevDpt( 43.81) ]; "
"2017-05-22 00:04:53",998,"43.37; 43.25; 43.19; 42.83; 42.69; 42.53; (-1)42.31; (-1)42.14; (-1)42.02; ","[ (-1)  Curr( 42.02) PrevDpt( 42.14) ]; "
"2017-05-22 00:06:21",999,"42; 41.9; 41.54; 41.45; 41.29; 41.03; (-1)40.93; (-1)40.69; (-1)40.46; ","[ (-1)  Curr( 40.46) PrevDpt( 40.69) ]; "
"2017-05-22 00:07:50",1000,"40.24; 40.26; 40; 39.81; 39.71; 39.43; (-1)39.32; (-1)39.1; ","[ (-1)  Curr( 39.1) PrevDpt( 39.32) ]; "
"2017-05-22 00:09:14",1001,"39.02; 38.92; 38.62; 38.49; 38.29; 38.02; (-1)37.92; (-1)37.68; (-1)37.48; ","[ (-1)  Curr( 37.48) PrevDpt( 37.68) ]; "
"2017-05-22 00:10:43",1002,"37.48; 37.27; 37.08; 36.98; 36.82; 36.45; (-1)36.28; (-1)36.27; (-1)36.1; ","[ (-1)  Curr( 36.1) PrevDpt( 36.27) ]; "
"2017-05-22 00:12:12",1003,"35.95; 35.91; 35.55; 35.4; 35.32; 35.15; (-1)35.04; (-1)34.61; (-1)34.52; ","[ (-1)  Curr( 34.52) PrevDpt( 34.61) ]; "
"2017-05-22 00:13:41",1004,"34.49; 34.33; 33.99; 33.88; 33.67; 33.66; 33.37; (-1)33.11; (-1)33.09; ","[ (-1)  Curr( 33.09) PrevDpt( 33.11) ]; "
"2017-05-22 00:15:06",1005,"33.12; 32.9; 32.6; 32.36; 32.41; 32.08; (-1)31.91; (-1)31.64; (-1)31.57; ","[ (-1)  Curr( 31.57) PrevDpt( 31.64) ]; "
"2017-05-22 00:16:35",1006,"31.56; 31.3; 31.12; 30.99; 30.71; 30.55; (-1)30.39; (-1)30.13; (-1)30.07; ","[ (-1)  Curr( 30.07) PrevDpt( 30.13) ]; "
"2017-05-22 00:18:04",1007,"29.95; 29.79; 29.55; 29.36; 29.03; (-1)28.88; (-1)28.71; (-1)28.5; ","[ (-1)  Curr( 28.5) PrevDpt( 28.71) ]; "
"2017-05-22 00:19:32",1008,"28.51; 28.26; 28.14; 27.8; 27.74; 27.44; (-1)27.22; (-1)27.11; (-1)27.03; ","[ (-1)  Curr( 27.03) PrevDpt( 27.11) ]; "
"2017-05-22 00:21:00",1009,"26.99; 26.87; 26.65; 26.44; 26.2; 26.08; (-1)25.85; (-1)25.5; ","[ (-1)  Curr( 25.5) PrevDpt( 25.85) ]; "
"2017-05-22 00:22:24",1010,"25.41; 25.43; 25.2; 24.94; 24.86; 24.62; (-1)24.41; (-1)24.17; (-1)23.95; ","[ (-1)  Curr( 23.95) PrevDpt( 24.17) ]; "
"2017-05-22 00:23:53",1011,"23.93; 23.74; 23.55; 23.43; 23.16; 22.99; (-1)22.83; (-1)22.68; (-1)22.45; ","[ (-1)  Curr( 22.45) PrevDpt( 22.68) ]; "
"2017-05-22 00:25:22",1012,"22.35; 22.16; 22.01; 21.82; 21.62; (-1)21.41; (-1)21.13; (-1)20.94; ","[ (-1)  Curr( 20.94) PrevDpt( 21.13) ]; "
"2017-05-22 00:26:49",1013,"21.04; 20.8; 20.64; 20.26; 20.18; 20.03; (-1)19.69; (-1)19.65; (-1)19.45; ","[ (-1)  Curr( 19.45) PrevDpt( 19.65) ]; "
"2017-05-22 00:28:17",1014,"19.52; 19.3; 19.22; 18.9; 18.62; (-1)18.53; (-1)18.19; (-1)18.05; ","[ (-1)  Curr( 18.05) PrevDpt( 18.19) ]; "
"2017-05-22 00:29:45",1015,"18.04; 17.75; 17.62; 17.4; 17.16; 16.98; (-1)16.73; (-1)16.61; (-1)16.5; ","[ (-1)  Curr( 16.5) PrevDpt( 16.61) ]; "
"2017-05-22 00:31:13",1016,"16.49; 16.26; 16.05; 15.92; 15.71; 15.5; (-1)15.33; (-1)15.08; ","[ (-1)  Curr( 15.08) PrevDpt( 15.33) ]; "
"2017-05-22 00:32:37",1017,"15.12; 14.76; 14.55; 14.38; 14.13; (-1)14; (-1)13.54; ","[ (-1)  Curr( 13.54) PrevDpt( 14) ]; "
"2017-05-22 00:34:01",1018,"13.58; 13.32; 13.06; 13.01; 12.65; (-1)12.51; (-1)12.03; ","[ (-1)  Curr( 12.03) PrevDpt( 12.51) ]; "
"2017-05-22 00:35:25",1019,"12.19; 11.9; 11.68; 11.49; 11.25; 11.14; (-1)10.94; (-1)10.55; ","[ (-1)  Curr( 10.55) PrevDpt( 10.94) ]; "
"2017-05-22 00:36:50",1020,"10.47; 10.33; 10.09; 9.82; 9.729999; 9.479999; (-1)9.29; (-1)9.060001; ","[ (-1)  Curr( 9.060001) PrevDpt( 9.29) ]; "
"2017-05-22 00:38:14",1021,"8.97; 8.92; 8.63; 8.24; 8.29; 7.92; (-1)7.71; (-1)7.7; (-1)7.59; ","[ (-1)  Curr( 7.59) PrevDpt( 7.7) ]; "
"2017-05-22 00:39:42",1022,"7.55; 7.26; 6.98; 6.91; 6.6; (-1)6.54; (-1)6.03; ","[ (-1)  Curr( 6.03) PrevDpt( 6.54) ]; "
