Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
5/16/2023 12:36:45	0.00	2.06	0.00	0.00	0.00	0.00	0.00	0.00	2.06	97.24	0.00	22.22	0	2056	0	0	0	0	0	0	2056	246.62	-7.74	0.58	9.79	-4.97	8.28	4.24	0.96	23.61	23.91
5/16/2023 12:36:48	0.00	3.73	0.00	0.00	0.00	0.00	0.00	0.00	3.73	95.73	0.00	22.33	0	3728	0	0	0	0	0	0	3728	242.80	-3.31	7.31	10.90	2.27	12.86	-3.95	0.96	23.69	23.94
5/16/2023 12:36:51	0.00	1.29	0.00	0.42	0.00	0.00	0.00	0.00	1.72	100.00	0.00	22.34	0	1292	0	13	0	0	0	0	1305	271.20	-3.47	-5.34	0.33	-5.89	17.91	4.72	0.96	23.78	23.94
5/16/2023 12:36:54	0.00	0.00	0.00	0.44	0.00	0.00	0.00	0.00	0.44	100.00	-0.00	22.35	0	0	0	13	0	0	0	0	13	259.84	-1.01	16.61	-0.97	2.60	5.32	-4.96	0.96	23.84	23.96
5/16/2023 12:36:57	0.00	3.66	0.00	0.00	0.00	0.00	0.00	0.00	3.66	100.00	0.00	22.36	0	3660	0	0	0	0	0	0	3660	254.24	3.01	-0.95	9.38	-1.75	15.77	-10.72	0.96	23.90	23.93
5/16/2023 12:37:00	0.02	1.69	0.00	1.52	0.00	0.00	0.00	0.00	3.24	100.00	-0.00	22.38	12	1694	0	46	0	0	0	0	1752	264.90	-0.18	1.23	4.82	2.30	16.36	3.93	0.96	23.95	24.06
5/16/2023 12:37:03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	95.88	0.00	22.42	0	0	0	0	0	0	0	0	0	243.16	-9.58	-9.94	-2.77	-6.74	4.48	-4.17	0.96	24.01	24.09
5/16/2023 12:37:06	0.82	4.53	0.00	0.00	0.00	0.00	0.00	0.12	5.35	99.24	0.01	22.48	437	4529	0	0	0	0	0	0	4966	251.70	-1.81	-6.78	20.46	5.43	9.29	2.42	0.96	24.06	23.94
5/16/2023 12:37:09	0.00	5.06	0.00	0.00	0.00	0.00	0.00	0.00	5.06	100.00	0.02	22.52	0	5058	0	0	0	0	0	0	5058	262.76	-2.01	-2.45	17.97	0.53	14.14	-6.59	0.96	24.13	24.04
5/16/2023 12:37:12	0.00	6.30	0.00	0.00	0.00	0.00	0.00	0.00	6.30	100.00	0.02	22.47	0	6297	0	0	0	0	0	0	6297	254.66	5.85	7.04	25.12	-11.42	11.89	-3.59	0.96	24.20	24.12
5/16/2023 12:37:15	0.00	2.80	0.00	0.00	0.00	0.00	0.00	0.00	2.80	92.08	0.02	22.43	0	2803	0	0	0	0	0	0	2803	233.55	-8.57	-7.62	17.22	2.42	3.80	-2.29	0.96	24.23	24.11
5/16/2023 12:37:18	0.00	1.52	1.59	0.00	0.00	0.00	0.00	0.00	3.11	100.00	0.02	22.42	0	1521	715	0	0	0	0	0	2236	253.85	8.57	-19.91	10.06	-3.16	8.38	5.64	0.96	24.26	24.09
5/16/2023 12:37:21	0.00	4.54	0.00	0.00	0.00	0.00	0.00	0.00	4.54	100.00	0.03	22.47	0	4538	0	0	0	0	0	0	4538	253.70	6.15	-1.07	12.07	-1.19	16.64	-6.74	0.96	24.31	24.09
5/16/2023 12:37:24	0.00	4.21	0.00	0.00	0.00	0.00	0.00	0.00	4.21	100.00	0.01	22.50	0	4209	0	0	0	0	0	0	4209	255.42	-1.37	13.09	6.72	-8.51	21.75	-1.47	0.96	24.36	24.11
5/16/2023 12:37:27	7.86	0.39	0.00	0.00	0.00	0.00	0.00	0.00	8.25	100.00	0.01	22.50	4165	390	0	0	0	0	0	0	4554	265.62	-5.05	-3.21	0.64	7.37	19.33	18.69	0.96	24.40	24.11
5/16/2023 12:37:30	2.64	2.98	0.00	0.00	0.00	0.00	0.00	0.00	5.62	100.00	0.03	22.54	1401	2980	0	0	0	0	0	0	4381	260.46	-1.50	-7.89	15.73	-3.47	10.44	11.51	0.96	24.44	24.20
5/16/2023 12:37:33	0.00	5.11	0.00	0.00	0.00	0.00	0.00	0.00	5.11	100.00	0.02	22.56	0	5114	0	0	0	0	0	0	5114	267.57	-9.88	-4.43	20.08	6.18	12.87	-13.22	0.96	24.47	24.19
5/16/2023 12:37:36	0.00	3.75	0.00	0.00	0.00	0.00	0.00	0.83	3.75	97.44	-0.01	22.52	0	3751	0	0	0	0	0	0	3751	247.13	-4.62	2.82	9.47	12.89	17.38	4.52	0.96	24.52	24.15
5/16/2023 12:37:39	0.52	1.03	0.00	0.00	0.00	0.00	0.00	0.22	1.56	100.00	0.02	22.50	278	1033	0	0	0	0	0	0	1311	253.86	-13.69	1.07	3.87	5.31	10.35	2.56	0.96	24.55	24.23
5/16/2023 12:37:42	0.00	3.96	0.00	0.00	0.00	0.00	0.00	0.00	3.96	95.31	0.02	22.39	0	3955	0	0	0	0	0	0	3955	241.74	-11.68	5.14	12.48	5.41	13.99	-9.98	0.96	24.57	24.23
5/16/2023 12:37:44	0.00	5.37	0.00	2.13	0.00	0.00	0.00	0.00	7.50	95.92	-0.00	22.26	0	5366	0	64	0	0	0	0	5430	243.26	0.03	8.72	15.31	-0.14	26.89	8.90	0.96	24.62	24.27
5/16/2023 12:37:48	0.00	4.09	0.00	0.00	0.00	0.00	0.00	0.00	4.09	100.00	0.01	22.20	0	4086	0	0	0	0	0	0	4086	266.82	-8.30	0.63	15.38	-9.64	14.89	-5.07	0.96	24.65	24.23
