Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
7/11/2023 10:36:55	0.00	1.45	0.00	2.26	0.00	0.00	0.00	0.00	3.71	100.00	0.00	25.61	0	1453	0	68	0	0	0	0	1521	254.88	0.89	4.98	4.66	0.59	18.20	6.14	0.97	25.74	26.15
7/11/2023 10:36:58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	91.95	-0.02	25.62	0	0	0	0	0	0	0	0	0	233.19	-2.97	7.47	1.20	-14.80	-2.06	-2.12	0.96	25.84	26.17
7/11/2023 10:37:01	0.00	3.34	0.00	0.17	0.00	0.00	0.00	1.53	3.51	99.63	0.00	25.61	0	3337	0	5	0	0	0	0	3342	252.69	4.99	15.15	9.10	23.16	12.91	3.52	0.97	25.93	26.25
7/11/2023 10:37:04	2.65	4.62	0.00	0.00	0.00	0.00	0.00	0.00	7.27	97.31	-0.01	25.59	1403	4619	0	0	0	0	0	0	6023	246.79	0.09	5.67	19.16	-6.79	13.52	14.44	0.97	26.00	26.18
7/11/2023 10:37:07	0.00	5.54	0.00	0.00	0.00	0.00	0.00	0.00	5.54	98.64	-0.01	25.60	0	5543	0	0	0	0	0	0	5543	250.16	-2.90	6.72	17.02	-0.84	17.03	-11.43	0.97	26.07	26.23
7/11/2023 10:37:10	0.00	3.88	0.00	0.00	0.00	0.00	0.00	0.00	3.88	98.59	-0.01	25.61	0	3885	0	0	0	0	0	0	3885	250.04	-15.35	2.87	20.08	0.92	6.30	1.01	0.97	26.14	26.26
7/11/2023 10:37:13	0.00	4.84	0.00	0.00	0.00	0.00	0.00	1.18	4.84	93.34	-0.01	25.60	0	4841	0	0	0	0	0	0	4841	236.74	8.85	3.38	24.35	25.64	1.82	-11.37	0.97	26.23	26.36
7/11/2023 10:37:16	0.00	0.89	0.00	0.72	0.00	0.00	0.00	0.19	1.61	96.85	-0.02	25.59	0	893	0	21	0	0	0	0	914	245.64	-4.71	10.74	1.42	4.37	11.46	2.00	0.96	26.28	26.31
7/11/2023 10:37:19	1.18	7.20	0.00	0.00	0.00	0.00	0.00	0.00	8.38	96.58	0.01	25.60	627	7196	0	0	0	0	0	0	7823	244.94	-4.82	9.52	17.99	3.71	25.59	4.29	0.97	26.34	26.35
7/11/2023 10:37:22	0.00	2.55	0.00	1.11	0.00	0.00	0.00	0.05	3.66	98.76	-0.01	25.59	0	2554	0	33	0	0	0	0	2587	250.47	9.63	5.48	-5.73	10.10	28.14	-15.74	0.97	26.39	26.33
7/11/2023 10:37:25	0.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.98	100.00	-0.01	25.65	519	0	0	0	0	0	0	0	519	258.81	-1.24	-6.31	6.30	-0.68	-0.19	3.15	0.97	26.46	26.35
7/11/2023 10:37:28	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	100.00	-0.01	25.63	0	3999	0	0	0	0	0	0	3999	267.42	-2.95	13.56	12.58	7.74	10.44	-22.68	0.97	26.52	26.44
7/11/2023 10:37:31	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.60	93.91	-0.01	25.64	316	0	0	0	0	0	0	0	316	238.17	-5.85	8.12	17.75	-7.17	-17.48	8.18	0.96	26.56	26.47
7/11/2023 10:37:34	0.00	2.40	0.00	0.00	0.00	0.00	0.00	0.00	2.40	100.00	-0.01	25.67	0	2405	0	0	0	0	0	0	2405	253.85	10.89	6.70	7.19	6.67	6.17	-19.87	0.96	26.61	26.44
7/11/2023 10:37:37	3.52	0.19	0.00	0.00	0.00	0.00	0.00	0.62	3.71	100.00	-0.00	25.68	1868	188	0	0	0	0	0	0	2056	258.47	-8.43	-5.55	5.84	13.96	7.82	10.76	0.97	26.66	26.46
7/11/2023 10:37:39	0.00	5.09	1.88	0.00	0.00	0.00	0.00	0.27	6.97	98.04	-0.01	25.68	0	5089	846	0	0	0	0	0	5935	248.65	8.11	-5.27	21.17	9.23	11.92	5.56	0.97	26.73	26.51
7/11/2023 10:37:43	0.00	0.00	0.00	1.73	0.00	0.00	0.00	0.27	1.73	100.00	-0.01	25.69	0	0	0	52	0	0	0	0	52	264.54	5.93	8.84	2.64	7.04	6.76	1.29	0.96	26.77	26.54
7/11/2023 10:37:46	0.00	0.00	2.62	0.93	0.00	0.00	0.00	0.00	3.55	95.70	-0.01	25.71	0	0	1178	28	0	0	0	0	1206	242.73	25.37	-0.30	8.58	-9.41	-1.35	8.73	0.96	26.80	26.49
7/11/2023 10:37:48	0.00	4.26	0.00	0.00	0.00	0.00	0.00	0.14	4.26	97.41	-0.01	25.72	0	4257	0	0	0	0	0	0	4257	247.06	0.75	-0.99	16.46	4.14	10.02	-0.10	0.97	26.83	26.55
7/11/2023 10:37:51	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.99	2.08	97.21	-0.02	25.73	0	2079	0	0	0	0	0	0	2079	246.53	-2.78	1.74	11.13	14.95	5.83	3.46	0.96	26.88	26.59
7/11/2023 10:37:54	0.00	4.19	0.00	0.00	0.00	0.00	0.00	0.17	4.19	95.13	-0.02	25.75	0	4192	0	0	0	0	0	0	4192	241.27	-6.17	-5.46	21.28	7.38	5.69	-2.84	0.96	26.91	26.59
7/11/2023 10:37:58	0.00	5.62	0.00	0.00	0.00	0.00	0.00	0.00	5.62	100.00	-0.01	25.75	0	5621	0	0	0	0	0	0	5621	262.93	-3.86	1.62	18.63	-11.85	19.07	-1.32	0.97	26.95	26.60
7/11/2023 10:38:00	0.00	3.09	0.00	0.00	0.00	0.00	0.00	0.00	3.09	90.84	-0.01	25.77	0	3093	0	0	0	0	0	0	3093	230.39	18.71	2.02	5.73	2.54	12.22	-22.13	0.97	26.99	26.60
7/11/2023 10:38:03	0.00	7.58	0.00	0.00	0.00	0.00	0.00	0.22	7.58	100.00	-0.01	25.81	0	7584	0	0	0	0	0	0	7584	254.98	-4.17	16.41	20.41	9.83	21.40	-3.66	0.97	27.03	26.62
7/11/2023 10:38:06	0.00	2.82	0.00	0.00	0.00	0.00	0.00	0.15	2.82	99.85	-0.01	25.78	0	2815	0	0	0	0	0	0	2815	253.24	-3.99	-0.13	-0.98	6.19	23.50	-6.51	0.97	27.05	26.62
7/11/2023 10:38:09	0.00	5.24	0.00	1.18	0.00	0.00	0.00	0.00	6.42	98.44	-0.01	25.79	0	5240	0	35	0	0	0	0	5275	249.67	1.64	15.91	9.24	0.43	27.19	-1.35	0.96	27.11	26.70
7/11/2023 10:38:12	0.00	1.33	0.00	2.31	0.00	0.00	0.00	0.00	3.64	97.41	-0.01	25.81	0	1334	0	69	0	0	0	0	1404	247.04	6.17	8.11	8.49	0.00	11.52	4.89	0.97	27.14	26.67
7/11/2023 10:38:15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	64.60	-0.00	25.82	0	0	0	0	0	0	0	0	0	163.85	14.19	-20.95	-12.32	2.37	-17.19	-1.56	0.97	27.18	26.75
7/11/2023 10:38:18	0.18	0.00	0.00	1.17	0.00	0.00	0.00	0.00	1.35	75.80	-0.01	25.82	95	0	0	35	0	0	0	0	130	192.27	1.88	11.14	-8.44	-2.87	6.83	8.40	0.96	27.19	26.75
7/11/2023 10:38:21	0.00	7.53	0.00	0.00	0.00	0.00	0.00	0.00	7.53	95.10	-0.01	25.83	0	7526	0	0	0	0	0	0	7526	241.19	2.06	-3.29	18.57	-8.78	29.12	-1.74	0.97	27.23	26.75
7/11/2023 10:38:24	1.72	3.09	0.00	0.00	0.00	0.00	0.00	0.00	4.81	100.00	-0.01	25.83	913	3090	0	0	0	0	0	0	4003	261.43	-2.90	-2.45	9.46	-6.48	17.20	10.73	0.97	27.26	26.70
7/11/2023 10:38:27	0.00	0.00	0.00	2.83	0.00	0.00	0.00	0.16	2.83	97.50	-0.01	25.83	0	0	0	85	0	0	0	0	85	247.27	10.99	0.20	-4.75	5.80	14.30	5.66	0.96	27.30	26.76
7/11/2023 10:38:30	0.00	3.78	0.00	0.00	0.00	0.00	0.00	0.00	3.78	100.00	-0.02	25.85	0	3776	0	0	0	0	0	0	3776	255.23	3.52	-6.85	14.74	-1.43	10.75	-7.19	0.96	27.32	26.78
7/11/2023 10:38:33	0.00	4.10	0.00	0.00	0.00	0.00	0.00	0.28	4.10	97.42	-0.01	25.88	0	4101	0	0	0	0	0	0	4101	247.07	-11.84	1.99	19.99	7.68	6.86	1.63	0.97	27.35	26.76
7/11/2023 10:38:36	0.00	2.55	0.00	0.00	0.00	0.00	0.00	0.67	2.55	96.42	0.19	25.14	0	2548	0	0	0	0	0	0	2548	244.53	1.81	-1.27	9.76	9.30	9.47	3.42	0.98	27.38	26.83
7/11/2023 10:38:39	6.34	0.56	0.00	0.86	0.00	0.00	0.00	0.22	7.76	100.00	0.37	24.24	3358	557	0	26	0	0	0	0	3941	309.78	2.51	2.90	6.43	13.36	12.01	15.61	1.00	27.40	26.78
7/11/2023 10:38:42	0.00	0.00	4.34	0.00	0.00	0.00	0.00	0.97	4.34	100.00	0.61	24.18	0	0	1952	0	0	0	0	0	1952	311.23	12.78	2.38	5.44	19.95	3.98	14.25	1.03	27.43	26.83
7/11/2023 10:38:45	0.00	0.00	6.61	0.30	0.00	0.00	0.00	0.00	6.90	100.00	0.53	24.27	0	0	2973	9	0	0	0	0	2982	310.06	13.36	-2.36	6.09	9.37	9.12	17.58	1.02	27.45	26.83
7/11/2023 10:38:48	4.95	0.00	0.00	0.00	0.00	0.00	0.00	0.57	4.95	100.00	0.30	24.24	2622	0	0	0	0	0	0	0	2622	312.57	2.54	1.37	3.76	13.71	5.96	13.29	1.00	27.48	26.84
7/11/2023 10:38:51	1.45	0.00	2.62	0.00	0.00	0.00	0.00	0.80	4.07	100.00	0.34	24.26	771	0	1177	0	0	0	0	0	1948	309.70	5.84	-1.03	2.86	15.66	2.94	15.91	1.00	27.50	26.84
7/11/2023 10:38:54	4.00	0.00	3.62	0.00	0.00	0.00	0.00	0.00	7.62	100.00	0.33	24.29	2119	0	1628	0	0	0	0	0	3748	313.12	6.24	0.50	2.60	10.30	5.35	19.75	1.00	27.53	26.91
7/11/2023 10:38:57	5.30	0.00	1.47	0.00	0.00	0.00	0.00	0.00	6.76	100.00	0.31	24.31	2806	0	661	0	0	0	0	0	3467	312.13	4.12	-2.12	5.52	9.75	6.88	14.18	1.00	27.55	26.91
7/11/2023 10:39:00	0.08	0.13	5.68	0.00	0.00	0.00	0.00	0.26	5.89	100.00	0.30	24.31	40	134	2558	0	0	0	0	0	2732	307.19	8.88	2.99	6.48	13.06	6.70	16.14	1.00	27.56	26.93
7/11/2023 10:39:03	6.23	0.00	2.16	0.00	0.00	0.00	0.00	0.49	8.38	100.00	0.30	24.33	3301	0	970	0	0	0	0	0	4271	311.44	6.14	-1.48	2.92	17.86	5.85	22.81	1.00	27.59	26.93
