"TOA5","OwascoMetInternet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","22473","WindMax"
"TIMESTAMP","RECORD","W_SpdRaw_Max","W_SpdRaw_TMx"
"2018-04-26 20:35:30",34068,2.195,"2018-04-26 20:30:00"
"2018-04-26 21:05:30",34069,1.588,"2018-04-26 21:00:45"
"2018-04-26 21:35:30",34070,1.294,"2018-04-26 21:35:30"
"2018-04-26 22:05:30",34071,1.294,"2018-04-26 22:00:00"
"2018-04-26 22:35:30",34072,0.98,"2018-04-26 22:32:25"
"2018-04-26 23:05:30",34073,2.47,"2018-04-26 23:01:25"
"2018-04-26 23:35:30",34074,2.293,"2018-04-26 23:35:05"
"2018-04-27 00:05:30",34075,2.352,"2018-04-27 00:01:15"
"2018-04-27 00:35:30",34076,2.626,"2018-04-27 00:32:15"
"2018-04-27 01:05:30",34077,2.705,"2018-04-27 01:00:20"
"2018-04-27 01:35:30",34078,4.9,"2018-04-27 01:35:30"
"2018-04-27 02:05:30",34079,4.9,"2018-04-27 02:00:00"
"2018-04-27 02:35:30",34080,5.508,"2018-04-27 02:32:15"
"2018-04-27 03:05:30",34081,5.468,"2018-04-27 03:04:25"
"2018-04-27 03:35:30",34082,4.88,"2018-04-27 03:34:45"
"2018-04-27 04:05:30",34083,4.841,"2018-04-27 04:00:00"
"2018-04-27 04:35:30",34084,4.841,"2018-04-27 04:34:55"
"2018-04-27 05:05:30",34085,4.528,"2018-04-27 05:00:00"
"2018-04-27 05:35:30",34086,5.566,"2018-04-27 05:30:20"
"2018-04-27 06:05:30",34087,4.449,"2018-04-27 06:00:00"
"2018-04-27 06:35:30",34088,4.547,"2018-04-27 06:33:35"
"2018-04-27 07:05:30",34089,4.508,"2018-04-27 07:05:25"
"2018-04-27 07:35:30",34090,4.449,"2018-04-27 07:30:00"
"2018-04-27 08:05:30",34091,3.587,"2018-04-27 08:00:00"
"2018-04-27 08:35:30",34092,3.293,"2018-04-27 08:30:00"
"2018-04-27 09:05:30",34093,3.214,"2018-04-27 09:00:00"
"2018-04-27 09:35:30",34094,2.862,"2018-04-27 09:30:00"
"2018-04-27 10:05:30",34095,1.333,"2018-04-27 10:00:00"
"2018-04-27 10:35:30",34096,1.411,"2018-04-27 10:31:15"
"2018-04-27 11:05:30",34097,1.333,"2018-04-27 11:00:30"
"2018-04-27 11:35:30",34098,1.548,"2018-04-27 11:30:55"
"2018-04-27 12:05:30",34099,5.743,"2018-04-27 12:04:35"
"2018-04-27 12:35:30",34100,5.919,"2018-04-27 12:31:30"
"2018-04-27 13:05:30",34101,4.998,"2018-04-27 13:00:00"
"2018-04-27 13:35:30",34102,7.566,"2018-04-27 13:30:10"
"2018-04-27 14:05:30",34103,7.86,"2018-04-27 14:00:45"
"2018-04-27 14:35:30",34104,6.135,"2018-04-27 14:30:00"
"2018-04-27 15:05:30",34105,5.762,"2018-04-27 15:01:50"
"2018-04-27 15:35:30",34106,6.86,"2018-04-27 15:33:20"
"2018-04-27 16:05:30",34107,7.017,"2018-04-27 16:03:50"
"2018-04-27 16:35:30",34108,5.39,"2018-04-27 16:30:40"
"2018-04-27 17:05:30",34109,5.566,"2018-04-27 17:00:25"
"2018-04-27 17:35:30",34110,6.742,"2018-04-27 17:34:35"
"2018-04-27 18:05:30",34111,6.37,"2018-04-27 18:00:00"
"2018-04-27 18:35:30",34112,4.9,"2018-04-27 18:34:55"
"2018-04-27 19:05:30",34113,4.88,"2018-04-27 19:00:00"
"2018-04-27 19:35:30",34114,3.567,"2018-04-27 19:30:00"
"2018-04-27 20:05:30",34115,3.018,"2018-04-27 20:02:25"
"2018-04-27 20:35:30",34116,2.92,"2018-04-27 20:32:00"
"2018-04-27 21:05:30",34117,2.744,"2018-04-27 21:04:05"
"2018-04-27 21:35:30",34118,3.959,"2018-04-27 21:35:15"
"2018-04-27 22:05:30",34119,3.861,"2018-04-27 22:01:55"
"2018-04-27 22:35:30",34120,3.273,"2018-04-27 22:32:35"
"2018-04-27 23:05:30",34121,4.371,"2018-04-27 23:03:15"
"2018-04-27 23:35:30",34122,4.39,"2018-04-27 23:34:30"
"2018-04-28 00:05:30",34123,5.331,"2018-04-28 00:05:10"
"2018-04-28 00:35:30",34124,4.449,"2018-04-28 00:30:00"
"2018-04-28 01:05:30",34125,3.665,"2018-04-28 01:00:40"
"2018-04-28 01:35:30",34126,3.312,"2018-04-28 01:30:45"
"2018-04-28 02:05:30",34127,3.058,"2018-04-28 02:00:00"
"2018-04-28 02:35:30",34128,2.136,"2018-04-28 02:30:00"
"2018-04-28 03:05:30",34129,2.293,"2018-04-28 03:03:10"
"2018-04-28 03:35:30",34130,3.097,"2018-04-28 03:32:50"
"2018-04-28 04:05:30",34131,2.96,"2018-04-28 04:00:00"
"2018-04-28 04:35:30",34132,2.156,"2018-04-28 04:30:00"
"2018-04-28 05:05:30",34133,2.822,"2018-04-28 05:00:55"
"2018-04-28 05:35:30",34134,3.058,"2018-04-28 05:33:40"
"2018-04-28 06:05:30",34135,2.96,"2018-04-28 06:03:40"
"2018-04-28 06:35:30",34136,3.41,"2018-04-28 06:33:30"
"2018-04-28 07:05:30",34137,4.665,"2018-04-28 07:00:20"
"2018-04-28 07:35:30",34138,4.018,"2018-04-28 07:30:00"
"2018-04-28 08:05:30",34139,3.626,"2018-04-28 08:01:05"
"2018-04-28 08:35:30",34140,4.077,"2018-04-28 08:34:45"
"2018-04-28 09:05:30",34141,3.763,"2018-04-28 09:05:15"
"2018-04-28 09:35:30",34142,4.175,"2018-04-28 09:30:55"
"2018-04-28 10:05:30",34143,2.666,"2018-04-28 10:00:00"
"2018-04-28 10:35:30",34144,2.685,"2018-04-28 10:35:25"
"2018-04-28 11:05:30",34145,2.685,"2018-04-28 11:00:00"
"2018-04-28 11:35:30",34146,0.862,"2018-04-28 11:30:10"
"2018-04-28 12:05:30",34147,0.568,"2018-04-28 12:00:10"
"2018-04-28 12:35:30",34148,0.804,"2018-04-28 12:32:35"
"2018-04-28 13:05:30",34149,6.213,"2018-04-28 13:01:15"
"2018-04-28 13:35:30",34150,7.762,"2018-04-28 13:34:55"
"2018-04-28 14:05:30",34151,4.665,"2018-04-28 14:00:00"
"2018-04-28 14:35:30",34152,5.194,"2018-04-28 14:35:25"
"2018-04-28 15:05:30",34153,4.469,"2018-04-28 15:00:00"
"2018-04-28 15:35:30",34154,3.058,"2018-04-28 15:35:25"
"2018-04-28 16:05:30",34155,3.038,"2018-04-28 16:00:00"
"2018-04-28 16:35:30",34156,1.686,"2018-04-28 16:30:00"
"2018-04-28 17:05:30",34157,2.607,"2018-04-28 17:01:00"
"2018-04-28 17:35:30",34158,3.254,"2018-04-28 17:30:10"
"2018-04-28 18:05:30",34159,4.704,"2018-04-28 18:03:25"
"2018-04-28 18:35:30",34160,4.763,"2018-04-28 18:35:20"
"2018-04-28 19:05:30",34161,6.154,"2018-04-28 19:03:40"
"2018-04-28 19:35:30",34162,7.448,"2018-04-28 19:35:20"
"2018-04-28 20:05:30",34163,8.04,"2018-04-28 20:05:05"
"2018-04-28 20:35:30",34164,7.899,"2018-04-28 20:33:30"
"2018-04-28 21:05:30",34165,6.958,"2018-04-28 21:00:00"
"2018-04-28 21:35:30",34166,4.018,"2018-04-28 21:30:00"
"2018-04-28 22:05:30",34167,4.684,"2018-04-28 22:04:10"
"2018-04-28 22:35:30",34168,8.25,"2018-04-28 22:32:50"
"2018-04-28 23:05:30",34169,7.311,"2018-04-28 23:03:35"
"2018-04-28 23:35:30",34170,7.193,"2018-04-28 23:35:05"
"2018-04-29 00:05:30",34171,6.938,"2018-04-29 00:00:00"
"2018-04-29 00:35:30",34172,5.41,"2018-04-29 00:30:00"
"2018-04-29 01:05:30",34173,7.311,"2018-04-29 01:02:20"
"2018-04-29 01:35:30",34174,5.958,"2018-04-29 01:34:50"
"2018-04-29 02:05:30",34175,6.056,"2018-04-29 02:04:25"
"2018-04-29 02:35:30",34176,6.213,"2018-04-29 02:33:20"
"2018-04-29 03:05:30",34177,7.703,"2018-04-29 03:00:10"
"2018-04-29 03:35:30",34178,6.194,"2018-04-29 03:31:45"
"2018-04-29 04:05:30",34179,6.801,"2018-04-29 04:04:15"
"2018-04-29 04:35:30",34180,7.35,"2018-04-29 04:35:30"
"2018-04-29 05:05:30",34181,8.31,"2018-04-29 05:05:00"
"2018-04-29 05:35:30",34182,5.88,"2018-04-29 05:31:50"
"2018-04-29 06:05:30",34183,5.645,"2018-04-29 06:02:25"
"2018-04-29 06:35:30",34184,4.978,"2018-04-29 06:30:35"
"2018-04-29 07:05:30",34185,5.88,"2018-04-29 07:04:45"
"2018-04-29 07:35:30",34186,6.566,"2018-04-29 07:33:05"
"2018-04-29 08:05:30",34187,6.605,"2018-04-29 08:05:10"
"2018-04-29 08:35:30",34188,7.056,"2018-04-29 08:33:10"
"2018-04-29 09:05:30",34189,6.605,"2018-04-29 09:04:05"
"2018-04-29 09:35:30",34190,6.037,"2018-04-29 09:34:45"
"2018-04-29 10:05:30",34191,6.703,"2018-04-29 10:01:25"
"2018-04-29 10:35:30",34192,6.213,"2018-04-29 10:33:15"
"2018-04-29 11:05:30",34193,7.213,"2018-04-29 11:02:45"
"2018-04-29 11:35:30",34194,7.448,"2018-04-29 11:32:45"
"2018-04-29 12:05:30",34195,7.076,"2018-04-29 12:00:00"
"2018-04-29 12:35:30",34196,7.115,"2018-04-29 12:35:00"
"2018-04-29 13:05:30",34197,8.53,"2018-04-29 13:03:30"
"2018-04-29 13:35:30",34198,6.448,"2018-04-29 13:30:00"
"2018-04-29 14:05:30",34199,7.311,"2018-04-29 14:00:40"
"2018-04-29 14:35:30",34200,6.233,"2018-04-29 14:33:45"
"2018-04-29 15:05:30",34201,8.17,"2018-04-29 15:01:25"
"2018-04-29 15:35:30",34202,8.31,"2018-04-29 15:30:35"
"2018-04-29 16:05:30",34203,8.98,"2018-04-29 16:04:45"
"2018-04-29 16:35:30",34204,7.742,"2018-04-29 16:31:15"
"2018-04-29 17:05:30",34205,9.29,"2018-04-29 17:05:10"
"2018-04-29 17:35:30",34206,7.585,"2018-04-29 17:30:00"
"2018-04-29 18:05:30",34207,10.51,"2018-04-29 18:00:55"
"2018-04-29 18:35:30",34208,7.918,"2018-04-29 18:35:25"
"2018-04-29 19:05:30",34209,7.193,"2018-04-29 19:00:00"
"2018-04-29 19:35:30",34210,4.234,"2018-04-29 19:31:05"
"2018-04-29 20:05:30",34211,3.626,"2018-04-29 20:05:30"
"2018-04-29 20:35:30",34212,5.802,"2018-04-29 20:31:45"
"2018-04-29 21:05:30",34213,4.175,"2018-04-29 21:04:00"
"2018-04-29 21:35:30",34214,3.273,"2018-04-29 21:31:55"
"2018-04-29 22:05:30",34215,6.037,"2018-04-29 22:05:30"
"2018-04-29 22:35:30",34216,8.82,"2018-04-29 22:30:35"
"2018-04-29 23:05:30",34217,6.801,"2018-04-29 23:00:00"
"2018-04-29 23:35:30",34218,5.88,"2018-04-29 23:30:00"
"2018-04-30 00:05:30",34219,5.625,"2018-04-30 00:01:35"
"2018-04-30 00:35:30",34220,5.39,"2018-04-30 00:31:55"
"2018-04-30 01:05:30",34221,3.94,"2018-04-30 01:00:00"
"2018-04-30 01:35:30",34222,4.234,"2018-04-30 01:30:55"
"2018-04-30 02:05:30",34223,4.214,"2018-04-30 02:05:30"
"2018-04-30 02:35:30",34224,5.253,"2018-04-30 02:33:35"
"2018-04-30 03:05:30",34225,4.959,"2018-04-30 03:00:00"
"2018-04-30 03:35:30",34226,5.704,"2018-04-30 03:32:15"
"2018-04-30 04:05:30",34227,4.567,"2018-04-30 04:05:30"
"2018-04-30 04:35:30",34228,4.802,"2018-04-30 04:30:10"
"2018-04-30 05:05:30",34229,3.45,"2018-04-30 05:00:00"
"2018-04-30 05:35:30",34230,2.352,"2018-04-30 05:30:00"
"2018-04-30 06:05:30",34231,4.88,"2018-04-30 06:02:55"
"2018-04-30 06:35:30",34232,5.547,"2018-04-30 06:33:30"
"2018-04-30 07:05:30",34233,4.763,"2018-04-30 07:00:00"
"2018-04-30 07:35:30",34234,6.801,"2018-04-30 07:35:15"
"2018-04-30 08:05:30",34235,6.703,"2018-04-30 08:00:20"
"2018-04-30 08:35:30",34236,6.115,"2018-04-30 08:30:25"
"2018-04-30 09:05:30",34237,5.566,"2018-04-30 09:03:05"
"2018-04-30 09:35:30",34238,7.722,"2018-04-30 09:30:35"
"2018-04-30 10:05:30",34239,7.487,"2018-04-30 10:04:20"
"2018-04-30 10:35:30",34240,6.684,"2018-04-30 10:35:00"
"2018-04-30 11:05:30",34241,5.645,"2018-04-30 11:01:00"
"2018-04-30 11:35:30",34242,5.076,"2018-04-30 11:35:05"
"2018-04-30 12:05:30",34243,6.507,"2018-04-30 12:03:10"
"2018-04-30 12:35:30",34244,7.997,"2018-04-30 12:33:55"
"2018-04-30 13:05:30",34245,7.134,"2018-04-30 13:02:50"
"2018-04-30 13:35:30",34246,6.213,"2018-04-30 13:30:00"
"2018-04-30 14:05:30",34247,5.135,"2018-04-30 14:01:25"
"2018-04-30 14:35:30",34248,10.51,"2018-04-30 14:33:05"
"2018-04-30 15:05:30",34249,9.47,"2018-04-30 15:04:10"
"2018-04-30 15:35:30",34250,11.41,"2018-04-30 15:30:25"
"2018-04-30 16:05:30",34251,9.13,"2018-04-30 16:02:40"
"2018-04-30 16:35:30",34252,11.09,"2018-04-30 16:31:00"
"2018-04-30 17:05:30",34253,10.21,"2018-04-30 17:05:25"
"2018-04-30 17:35:30",34254,10.35,"2018-04-30 17:35:05"
"2018-04-30 18:05:30",34255,9.37,"2018-04-30 18:04:20"
"2018-04-30 18:35:30",34256,11.05,"2018-04-30 18:33:45"
"2018-04-30 19:05:30",34257,8.74,"2018-04-30 19:00:00"
"2018-04-30 19:35:30",34258,6.272,"2018-04-30 19:31:50"
"2018-04-30 20:05:30",34259,5.782,"2018-04-30 20:00:35"
"2018-04-30 20:35:30",34260,4.332,"2018-04-30 20:30:00"
"2018-04-30 21:05:30",34261,2.352,"2018-04-30 21:00:40"
"2018-04-30 21:35:30",34262,1.803,"2018-04-30 21:30:55"
"2018-04-30 22:05:30",34263,3.352,"2018-04-30 22:05:05"
"2018-04-30 22:35:30",34264,2.92,"2018-04-30 22:30:20"
"2018-04-30 23:05:30",34265,1.882,"2018-04-30 23:00:00"
"2018-04-30 23:35:30",34266,1.431,"2018-04-30 23:30:15"
"2018-05-01 00:05:30",34267,2.685,"2018-05-01 00:02:05"
"2018-05-01 00:35:30",34268,2.744,"2018-05-01 00:30:10"
"2018-05-01 01:05:30",34269,3.9,"2018-05-01 01:02:50"
"2018-05-01 01:35:30",34270,4.273,"2018-05-01 01:34:55"
"2018-05-01 02:05:30",34271,5.37,"2018-05-01 02:01:35"
"2018-05-01 02:35:30",34272,5.645,"2018-05-01 02:34:55"
"2018-05-01 03:05:30",34273,5.155,"2018-05-01 03:02:50"
"2018-05-01 03:35:30",34274,5.468,"2018-05-01 03:33:55"
"2018-05-01 04:05:30",34275,4.88,"2018-05-01 04:00:10"
"2018-05-01 04:35:30",34276,5.018,"2018-05-01 04:30:10"
"2018-05-01 05:05:30",34277,5.978,"2018-05-01 05:00:20"
"2018-05-01 05:35:30",34278,5.841,"2018-05-01 05:32:00"
"2018-05-01 06:05:30",34279,6.703,"2018-05-01 06:04:20"
"2018-05-01 06:35:30",34280,7.095,"2018-05-01 06:32:15"
"2018-05-01 07:05:30",34281,6.899,"2018-05-01 07:00:35"
"2018-05-01 07:35:30",34282,7.644,"2018-05-01 07:31:25"
