"TOA5","OwascoMetInternet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","22473","TRB_Avg"
"TIMESTAMP","RECORD","AirTempC_Avg","RHumidity_Avg","P_mb_Avg","SolarRad_Avg","Precip_mm_Max","Precip_mm_TMx"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Max","TMx"
"2017-11-03 07:35:30",33901,14.49,95.3,989.0956,0.007,0,"2017-11-03 07:30:30"
"2017-11-03 08:05:30",33902,14.79,93.5,989.3836,1.449,0,"2017-11-03 08:00:30"
"2017-11-03 08:35:30",33903,14.28,97.5,989.564,3.09,0,"2017-11-03 08:30:30"
"2017-11-03 09:05:30",33904,13.37,96.9,990.3906,3.958,0,"2017-11-03 09:00:30"
"2017-11-03 09:35:30",33905,12.1,98.8,991.2103,14.99,0,"2017-11-03 09:30:30"
"2017-11-03 10:05:30",33906,11.33,98.3,991.7467,25.02,0,"2017-11-03 10:00:30"
"2017-11-03 10:35:30",33907,11.13,99.9,992.2804,43.17,0,"2017-11-03 10:30:30"
"2017-11-03 11:05:30",33908,10.92,95.7,992.6144,49,0,"2017-11-03 11:00:30"
"2017-11-03 11:35:30",33909,10.68,94.1,993.0483,38.01,0,"2017-11-03 11:30:30"
"2017-11-03 12:05:30",33910,10.53,89.3,993.36,77.1,0,"2017-11-03 12:00:30"
"2017-11-03 12:35:30",33911,10.33,90,993.6005,63.21,0,"2017-11-03 12:30:30"
"2017-11-03 13:05:30",33912,10.38,88.2,993.9865,43.32,0,"2017-11-03 13:00:30"
"2017-11-03 13:35:30",33913,10.54,80.8,994.3233,84.9,0,"2017-11-03 13:30:30"
"2017-11-03 14:05:30",33914,10.38,78.92,994.455,52.54,0,"2017-11-03 14:00:30"
"2018-04-17 15:35:30",33915,4.316,70.08,984.5769,0.493,0,"2018-04-17 15:30:30"
"2018-04-17 16:05:30",33916,4.129,67.45,984.7226,0.303,0,"2018-04-17 16:00:30"
"2018-04-23 17:05:30",33917,16.32,20.89,999.6429,507,0,"2018-04-23 17:00:30"
"2018-04-23 17:35:30",33918,15.79,22.96,999.5012,429.2,0,"2018-04-23 17:30:30"
"2018-04-23 18:05:30",33919,16.4,22.58,999.1907,330.5,0,"2018-04-23 18:00:30"
"2018-04-23 18:35:30",33920,14.35,30.35,998.8657,235.6,0,"2018-04-23 18:30:30"
"2018-04-23 19:05:30",33921,14.72,30.47,998.3405,145.3,0,"2018-04-23 19:00:30"
"2018-04-23 19:35:30",33922,15.4,27.13,998.3204,29.53,0,"2018-04-23 19:30:30"
"2018-04-23 20:05:30",33923,12.95,36.76,998.3796,3.035,0,"2018-04-23 20:00:30"
"2018-04-23 20:35:30",33924,12.63,37.53,998.6068,0,0,"2018-04-23 20:30:30"
"2018-04-23 21:05:30",33925,11.54,43.82,998.8268,0,0,"2018-04-23 21:00:30"
"2018-04-23 21:35:30",33926,8.2,61.16,999.1622,0,0,"2018-04-23 21:30:30"
"2018-04-23 22:05:30",33927,9.7,53.86,999.3814,0,0,"2018-04-23 22:00:30"
"2018-04-23 22:35:30",33928,9.65,51.96,999.4689,0,0,"2018-04-23 22:30:30"
"2018-04-23 23:05:30",33929,9.88,49.52,999.4179,0,0,"2018-04-23 23:00:30"
"2018-04-23 23:35:30",33930,8.53,57.26,999.2984,0,0,"2018-04-23 23:30:30"
"2018-04-24 00:05:30",33931,9.18,54,999.2358,0,0,"2018-04-24 00:00:30"
"2018-04-24 00:35:30",33932,8.96,55.95,999.2047,0,0,"2018-04-24 00:30:30"
"2018-04-24 01:05:30",33933,8.37,60.51,999.1346,0,0,"2018-04-24 01:00:30"
"2018-04-24 01:35:30",33934,9.91,51.72,999.174,0,0,"2018-04-24 01:30:30"
"2018-04-24 02:05:30",33935,8.35,60.75,999.0836,0,0,"2018-04-24 02:00:30"
"2018-04-24 02:35:30",33936,8.6,59.95,998.9421,0,0,"2018-04-24 02:30:30"
"2018-04-24 03:05:30",33937,8.97,57.76,998.7974,0,0,"2018-04-24 03:00:30"
"2018-04-24 03:35:30",33938,8.65,58.76,998.9362,0,0,"2018-04-24 03:30:30"
"2018-04-24 04:05:30",33939,7.715,63.98,998.935,0,0,"2018-04-24 04:00:30"
"2018-04-24 04:35:30",33940,8.19,61.05,998.9945,0,0,"2018-04-24 04:30:30"
"2018-04-24 05:05:30",33941,7.73,63.54,998.8273,0,0,"2018-04-24 05:00:30"
"2018-04-24 05:35:30",33942,8.75,58.51,998.8887,0,0,"2018-04-24 05:30:30"
"2018-04-24 06:05:30",33943,8.94,58.53,999.0469,1.454,0,"2018-04-24 06:00:30"
"2018-04-24 06:35:30",33944,8.14,63.69,999.1959,21.68,0,"2018-04-24 06:30:30"
"2018-04-24 07:05:30",33945,8.53,61.43,999.2777,70.97,0,"2018-04-24 07:00:30"
"2018-04-24 07:35:30",33946,8.4,61.38,999.2205,137.9,0,"2018-04-24 07:30:30"
"2018-04-24 08:05:30",33947,8.81,57.53,999.2706,300.9,0,"2018-04-24 08:00:30"
"2018-04-24 08:35:30",33948,9.82,49.33,999.2783,457.1,0,"2018-04-24 08:30:30"
"2018-04-24 09:05:30",33949,10.01,46.38,999.2513,521.5,0,"2018-04-24 09:00:30"
"2018-04-24 09:35:30",33950,10.48,43.84,998.9957,615.3,0,"2018-04-24 09:30:30"
"2018-04-24 10:05:30",33951,10.86,42.42,999.1257,633.8,0,"2018-04-24 10:00:30"
"2018-04-24 10:35:30",33952,11.41,40.92,998.8018,653.8,0,"2018-04-24 10:30:30"
"2018-04-24 11:05:30",33953,13.13,34.87,998.5919,753.9,0,"2018-04-24 11:00:30"
"2018-04-24 11:35:30",33954,12.81,36.96,998.2095,811,0,"2018-04-24 11:30:30"
"2018-04-24 12:05:30",33955,12.1,39.71,997.6688,846,0,"2018-04-24 12:00:30"
"2018-04-24 12:35:30",33956,14.58,31.08,997.0634,869,0,"2018-04-24 12:30:30"
"2018-04-24 13:05:30",33957,14.66,30.09,996.6324,958,0,"2018-04-24 13:00:30"
"2018-04-24 13:35:30",33958,14.32,32.51,996.0198,938,0,"2018-04-24 13:30:30"
"2018-04-24 14:05:30",33959,16.41,28.39,995.7845,767.8,0,"2018-04-24 14:00:30"
"2018-04-24 14:35:30",33960,16.13,29.89,995.3565,881,0,"2018-04-24 14:30:30"
"2018-04-24 15:05:30",33961,16.57,30.44,994.8963,475.5,0,"2018-04-24 15:00:30"
"2018-04-24 15:35:30",33962,16.68,33.16,994.6012,476.3,0,"2018-04-24 15:30:30"
"2018-04-24 16:05:30",33963,15.36,35.59,994.2176,630.7,0,"2018-04-24 16:00:30"
"2018-04-24 16:35:30",33964,16.12,31.76,993.9914,404.2,0,"2018-04-24 16:30:30"
"2018-04-24 17:05:30",33965,14.79,37.48,993.7879,408.7,0,"2018-04-24 17:00:30"
"2018-04-24 17:35:30",33966,16.37,32.79,993.4949,273.9,0,"2018-04-24 17:30:30"
"2018-04-24 18:05:30",33967,14.72,37.62,993.204,139.8,0,"2018-04-24 18:00:30"
"2018-04-24 18:35:30",33968,17.23,32.27,992.825,61.82,0,"2018-04-24 18:30:30"
"2018-04-24 19:05:30",33969,15.94,35.22,992.5078,37.41,0,"2018-04-24 19:00:30"
"2018-04-24 19:35:30",33970,13.04,44.44,992.6605,13.66,0,"2018-04-24 19:30:30"
"2018-04-24 20:05:30",33971,13.47,46.25,992.8307,0.791,0,"2018-04-24 20:00:30"
"2018-04-24 20:35:30",33972,12.27,49.93,993.088,0,0,"2018-04-24 20:30:30"
"2018-04-24 21:05:30",33973,11.29,54.52,993.3047,0,0,"2018-04-24 21:00:30"
"2018-04-24 21:35:30",33974,11.26,54.25,993.3596,0,0,"2018-04-24 21:30:30"
"2018-04-24 22:05:30",33975,10.85,56,993.3024,0,0,"2018-04-24 22:00:30"
"2018-04-24 22:35:30",33976,10.12,58.71,993.0514,0,0,"2018-04-24 22:30:30"
"2018-04-24 23:05:30",33977,10.9,56.53,992.9808,0,0,"2018-04-24 23:00:30"
"2018-04-24 23:35:30",33978,10.4,59.8,993.3052,0,0,"2018-04-24 23:30:30"
"2018-04-25 00:05:30",33979,12.73,54.96,993.2857,0,0,"2018-04-25 00:00:30"
"2018-04-25 00:35:30",33980,9.33,72.68,993.4086,0,0,"2018-04-25 00:30:30"
"2018-04-25 01:05:30",33981,10.69,76.73,992.9905,0,0,"2018-04-25 01:00:30"
"2018-04-25 01:35:30",33982,9.17,86.9,992.612,0,0,"2018-04-25 01:30:30"
"2018-04-25 02:05:30",33983,8.2,93.5,991.9821,0,0,"2018-04-25 02:00:30"
"2018-04-25 02:35:30",33984,8.14,97,991.3686,0,0,"2018-04-25 02:30:30"
"2018-04-25 03:05:30",33985,8.38,100,990.5865,0,0,"2018-04-25 03:00:30"
"2018-04-25 03:35:30",33986,8.72,99.6,990.1521,0,0,"2018-04-25 03:30:30"
"2018-04-25 04:05:30",33987,9.05,99.1,989.8781,0,0,"2018-04-25 04:00:30"
"2018-04-25 04:35:30",33988,8.84,96.3,989.5622,0,0,"2018-04-25 04:30:30"
"2018-04-25 05:05:30",33989,8.67,92,989.1616,0,0,"2018-04-25 05:00:30"
"2018-04-25 05:35:30",33990,9.87,86.7,988.7171,0,0,"2018-04-25 05:30:30"
"2018-04-25 06:05:30",33991,9.45,90.2,988.3479,0.244,0,"2018-04-25 06:00:30"
"2018-04-25 06:35:30",33992,8.71,95,988.2946,5.43,0,"2018-04-25 06:30:30"
"2018-04-25 07:05:30",33993,8.11,98.5,987.837,10.84,0,"2018-04-25 07:00:30"
"2018-04-25 07:35:30",33994,8.11,100,987.4385,45.96,0,"2018-04-25 07:30:30"
"2018-04-25 08:05:30",33995,8.87,99.7,987.0934,80.4,0,"2018-04-25 08:00:30"
"2018-04-25 08:35:30",33996,9.91,96.4,986.7136,97.2,0,"2018-04-25 08:30:30"
"2018-04-25 09:05:30",33997,9.49,98.1,986.5123,98.6,0,"2018-04-25 09:00:30"
"2018-04-25 09:35:30",33998,9.09,99.3,986.1174,136.7,0,"2018-04-25 09:30:30"
"2018-04-25 10:05:30",33999,10.28,98.9,985.6431,164.5,0,"2018-04-25 10:00:30"
"2018-04-25 10:35:30",34000,9.42,97.2,985.2407,134.7,0,"2018-04-25 10:30:30"
"2018-04-25 11:05:30",34001,10.71,96.2,984.9498,273.5,0,"2018-04-25 11:00:30"
"2018-04-25 11:35:30",34002,10.56,97,984.5562,387.3,0,"2018-04-25 11:30:30"
"2018-04-25 12:05:30",34003,11.12,95.2,984.0715,357.9,0,"2018-04-25 12:00:30"
"2018-04-25 12:35:30",34004,11.34,94.8,983.5681,251.4,0,"2018-04-25 12:30:30"
"2018-04-25 13:05:30",34005,9.49,89.7,983.2076,251.1,0,"2018-04-25 13:00:30"
"2018-04-25 13:35:30",34006,10.04,89.4,982.6376,308.7,0,"2018-04-25 13:30:30"
"2018-04-25 14:05:30",34007,9.41,89.7,982.3365,128.7,0,"2018-04-25 14:00:30"
"2018-04-25 14:35:30",34008,9.52,96.7,981.951,147.6,0,"2018-04-25 14:30:30"
"2018-04-25 15:05:30",34009,9.36,100,981.6335,113.3,0,"2018-04-25 15:00:30"
"2018-04-25 15:35:30",34010,9.72,100,981.257,162.9,0,"2018-04-25 15:30:30"
"2018-04-25 16:05:30",34011,9.12,100,981.118,156.5,0,"2018-04-25 16:00:30"
"2018-04-25 16:35:30",34012,9.27,100,980.8967,139.5,0,"2018-04-25 16:30:30"
"2018-04-25 17:05:30",34013,9.2,100,980.8019,130,0,"2018-04-25 17:00:30"
"2018-04-25 17:35:30",34014,8.94,100,980.5415,125.9,0,"2018-04-25 17:30:30"
"2018-04-25 18:05:30",34015,10.6,100,980.5242,44.2,0,"2018-04-25 18:00:30"
"2018-04-25 18:35:30",34016,11.37,100,980.4218,32.9,0,"2018-04-25 18:30:30"
"2018-04-25 19:05:30",34017,11.77,100,980.2679,17.89,0,"2018-04-25 19:00:30"
"2018-04-25 19:35:30",34018,11.45,100,980.2448,6.148,0,"2018-04-25 19:30:30"
"2018-04-25 20:05:30",34019,10.4,100,980.6071,0.247,0,"2018-04-25 20:00:30"
"2018-04-25 20:35:30",34020,9.96,100,980.8661,0,0,"2018-04-25 20:30:30"
"2018-04-25 21:05:30",34021,8.67,100,980.785,0,0,"2018-04-25 21:00:30"
"2018-04-25 21:35:30",34022,8.61,100,981.073,0,0,"2018-04-25 21:30:30"
"2018-04-25 22:05:30",34023,10.18,100,981.1501,0,0,"2018-04-25 22:00:30"
"2018-04-25 22:35:30",34024,10.29,100,980.8894,0,0,"2018-04-25 22:30:30"
"2018-04-25 23:05:30",34025,10.1,100,980.6826,0,0,"2018-04-25 23:00:30"
"2018-04-25 23:35:30",34026,9.97,100,980.4898,0,0,"2018-04-25 23:30:30"
"2018-04-26 00:05:30",34027,9.86,98.6,980.2813,0,0,"2018-04-26 00:00:30"
"2018-04-26 00:35:30",34028,10.07,92.6,980.1524,0,0,"2018-04-26 00:30:30"
"2018-04-26 01:05:30",34029,9.49,89.5,980.3171,0,0,"2018-04-26 01:00:30"
"2018-04-26 01:35:30",34030,8.59,86.7,980.6252,0,0,"2018-04-26 01:30:30"
"2018-04-26 02:05:30",34031,8.25,87,980.6349,0,0,"2018-04-26 02:00:30"
"2018-04-26 02:35:30",34032,7.793,88.5,980.4124,0,0,"2018-04-26 02:30:30"
"2018-04-26 03:05:30",34033,7.458,90.3,980.2656,0,0,"2018-04-26 03:00:30"
"2018-04-26 03:35:30",34034,7.113,84.6,980.3606,0,0,"2018-04-26 03:30:30"
"2018-04-26 04:05:30",34035,6.947,84.3,980.4415,0,0,"2018-04-26 04:00:30"
"2018-04-26 04:35:30",34036,6.639,84.8,980.6484,0,0,"2018-04-26 04:30:30"
"2018-04-26 05:05:30",34037,6.253,82.6,980.5256,0,0,"2018-04-26 05:00:30"
"2018-04-26 05:35:30",34038,5.602,84.7,981.0048,0,0,"2018-04-26 05:30:30"
"2018-04-26 06:05:30",34039,5.538,86.2,981.0939,0.224,0,"2018-04-26 06:00:30"
"2018-04-26 06:35:30",34040,5.17,86.2,981.485,4.613,0,"2018-04-26 06:30:30"
"2018-04-26 07:05:30",34041,4.694,92.6,981.9873,17.72,0,"2018-04-26 07:00:30"
"2018-04-26 07:35:30",34042,5.026,87.1,982.0399,23.14,0,"2018-04-26 07:30:30"
"2018-04-26 08:05:30",34043,5.252,85.2,982.3297,57.34,0,"2018-04-26 08:00:30"
"2018-04-26 08:35:30",34044,5.285,86.6,982.4922,63.1,0,"2018-04-26 08:30:30"
"2018-04-26 09:05:30",34045,5.645,84,982.6174,79.8,0,"2018-04-26 09:00:30"
"2018-04-26 09:35:30",34046,5.661,86.2,982.8238,81.8,0,"2018-04-26 09:30:30"
"2018-04-26 10:05:30",34047,5.772,88.2,982.9701,110.7,0,"2018-04-26 10:00:30"
"2018-04-26 10:35:30",34048,5.983,84.7,983.196,104,0,"2018-04-26 10:30:30"
"2018-04-26 11:05:30",34049,6.444,83.3,983.3211,436.2,0,"2018-04-26 11:00:30"
"2018-04-26 11:35:30",34050,6.8,82.1,983.4625,216.9,0,"2018-04-26 11:30:30"
"2018-04-26 12:05:30",34051,7.165,81.2,983.5887,224.8,0,"2018-04-26 12:00:30"
"2018-04-26 12:35:30",34052,7.656,78.68,983.6408,214,0,"2018-04-26 12:30:30"
"2018-04-26 13:05:30",34053,8.33,75.32,983.5027,650.7,0,"2018-04-26 13:00:30"
"2018-04-26 13:35:30",34054,8.39,73.66,983.7226,250.8,0,"2018-04-26 13:30:30"
"2018-04-26 14:05:30",34055,8.95,70.67,983.8765,907,0,"2018-04-26 14:00:30"
"2018-04-26 14:35:30",34056,9.52,68.6,984.1564,580.9,0,"2018-04-26 14:30:30"
"2018-04-26 15:05:30",34057,10.23,65.8,984.2816,318.8,0,"2018-04-26 15:00:30"
"2018-04-26 15:35:30",34058,10.57,63.24,984.3152,310.5,0,"2018-04-26 15:30:30"
"2018-04-26 16:05:30",34059,10.96,61.52,984.3947,516.7,0,"2018-04-26 16:00:30"
"2018-04-26 16:35:30",34060,11.07,61.52,984.2665,555.6,0,"2018-04-26 16:30:30"
"2018-04-26 17:05:30",34061,11.64,59.68,984.2533,534.6,0,"2018-04-26 17:00:30"
"2018-04-26 17:35:30",34062,11.84,58.66,984.4433,453.3,0,"2018-04-26 17:30:30"
"2018-04-26 18:05:30",34063,12.19,55.75,984.67,298.7,0,"2018-04-26 18:00:30"
"2018-04-26 18:35:30",34064,12.12,54.68,984.8286,249.7,0,"2018-04-26 18:30:30"
"2018-04-26 19:05:30",34065,12.02,54.29,984.7126,143.1,0,"2018-04-26 19:00:30"
"2018-04-26 19:35:30",34066,11.81,53.45,985.09,61.93,0,"2018-04-26 19:30:30"
"2018-04-26 20:05:30",34067,8.93,69.72,985.5988,7.22,0,"2018-04-26 20:00:30"
"2018-04-26 20:35:30",34068,9.26,67.32,985.8353,0.009,0,"2018-04-26 20:30:30"
"2018-04-26 21:05:30",34069,9.14,63.78,985.9896,0,0,"2018-04-26 21:00:30"
"2018-04-26 21:35:30",34070,9.59,58.1,986.2479,0,0,"2018-04-26 21:30:30"
"2018-04-26 22:05:30",34071,9.19,59.75,986.4224,0,0,"2018-04-26 22:00:30"
"2018-04-26 22:35:30",34072,8.47,63.63,986.2091,0,0,"2018-04-26 22:30:30"
"2018-04-26 23:05:30",34073,5.674,83.6,986.4833,0,0,"2018-04-26 23:00:30"
"2018-04-26 23:35:30",34074,5.051,88.5,986.4467,0,0,"2018-04-26 23:30:30"
"2018-04-27 00:05:30",34075,5.044,91.2,986.2505,0,0,"2018-04-27 00:00:30"
"2018-04-27 00:35:30",34076,4.609,90.7,986.096,0,0,"2018-04-27 00:30:30"
"2018-04-27 01:05:30",34077,4.345,91.2,985.7651,0,0,"2018-04-27 01:00:30"
"2018-04-27 01:35:30",34078,4.384,94,985.5597,0,0,"2018-04-27 01:30:30"
"2018-04-27 02:05:30",34079,4.415,91.8,985.2774,0,0,"2018-04-27 02:00:30"
"2018-04-27 02:35:30",34080,4.304,92.4,985.0646,0,0,"2018-04-27 02:30:30"
"2018-04-27 03:05:30",34081,4.042,92.9,984.8911,0,0,"2018-04-27 03:00:30"
"2018-04-27 03:35:30",34082,4.012,93.7,984.8782,0,0,"2018-04-27 03:30:30"
"2018-04-27 04:05:30",34083,4.01,92.4,984.6852,0,0,"2018-04-27 04:00:30"
"2018-04-27 04:35:30",34084,3.885,93.9,984.4533,0,0,"2018-04-27 04:30:30"
"2018-04-27 05:05:30",34085,3.78,94.1,984.3961,0,0,"2018-04-27 05:00:30"
"2018-04-27 05:35:30",34086,3.778,92.8,984.6417,0,0,"2018-04-27 05:30:30"
"2018-04-27 06:05:30",34087,3.785,93.4,984.7125,1.106,0,"2018-04-27 06:00:30"
"2018-04-27 06:35:30",34088,3.701,95.5,984.7436,19.92,0,"2018-04-27 06:30:30"
"2018-04-27 07:05:30",34089,3.627,95.9,984.8934,41.68,0,"2018-04-27 07:00:30"
"2018-04-27 07:35:30",34090,3.829,94,984.8185,59.76,0,"2018-04-27 07:30:30"
"2018-04-27 08:05:30",34091,4.007,93.5,984.7548,76.35,0,"2018-04-27 08:00:30"
"2018-04-27 08:35:30",34092,4.159,93,984.3365,77.6,0,"2018-04-27 08:30:30"
"2018-04-27 09:05:30",34093,4.473,90.4,983.9985,206.1,0,"2018-04-27 09:00:30"
"2018-04-27 09:35:30",34094,4.942,85.7,983.4285,154.7,0,"2018-04-27 09:30:30"
"2018-04-27 10:05:30",34095,5.148,84,983.0483,205.5,0,"2018-04-27 10:00:30"
"2018-04-27 10:35:30",34096,6.093,76.76,983.1111,264.6,0,"2018-04-27 10:30:30"
"2018-04-27 11:05:30",34097,7.242,69.94,982.9012,180.7,0,"2018-04-27 11:00:30"
"2018-04-27 11:35:30",34098,7.606,68.89,982.7149,216.6,0,"2018-04-27 11:30:30"
"2018-04-27 12:05:30",34099,9.92,68.25,982.8167,169.8,0,"2018-04-27 12:00:30"
"2018-04-27 12:35:30",34100,10,67.71,982.7017,205.2,0,"2018-04-27 12:30:30"
"2018-04-27 13:05:30",34101,9.33,71.69,982.503,370.1,0,"2018-04-27 13:00:30"
"2018-04-27 13:35:30",34102,10.32,69.72,982.0469,366.7,0,"2018-04-27 13:30:30"
"2018-04-27 14:05:30",34103,10.33,71.97,981.5676,654.9,0,"2018-04-27 14:00:30"
"2018-04-27 14:35:30",34104,10.34,73.56,981.3796,793.1,0,"2018-04-27 14:30:30"
"2018-04-27 15:05:30",34105,10.43,72.64,980.8804,536.9,0,"2018-04-27 15:00:30"
"2018-04-27 15:35:30",34106,12.24,66.69,980.5206,553.8,0,"2018-04-27 15:30:30"
"2018-04-27 16:05:30",34107,12.41,66.51,979.9365,483.8,0,"2018-04-27 16:00:30"
"2018-04-27 16:35:30",34108,12.82,62.76,979.7571,360.8,0,"2018-04-27 16:30:30"
"2018-04-27 17:05:30",34109,12.21,64.42,979.7598,248.6,0,"2018-04-27 17:00:30"
"2018-04-27 17:35:30",34110,11.67,67.49,979.6769,243.9,0,"2018-04-27 17:30:30"
"2018-04-27 18:05:30",34111,11.49,67.02,979.5345,144.7,0,"2018-04-27 18:00:30"
"2018-04-27 18:35:30",34112,10.63,69.93,979.5219,102.3,0,"2018-04-27 18:30:30"
"2018-04-27 19:05:30",34113,9.73,73.13,979.3071,97,0,"2018-04-27 19:00:30"
"2018-04-27 19:35:30",34114,8.04,79.65,979.1838,57.73,0,"2018-04-27 19:30:30"
"2018-04-27 20:05:30",34115,11.5,67.96,979.1891,7.09,0,"2018-04-27 20:00:30"
"2018-04-27 20:35:30",34116,9.79,74.51,979.2654,0.016,0,"2018-04-27 20:30:30"
"2018-04-27 21:05:30",34117,10.06,76.03,979.5941,0,0,"2018-04-27 21:00:30"
"2018-04-27 21:35:30",34118,8.06,84,979.6349,0,0,"2018-04-27 21:30:30"
"2018-04-27 22:05:30",34119,8.71,81.6,979.8691,0,0,"2018-04-27 22:00:30"
"2018-04-27 22:35:30",34120,8.35,86.5,980.0203,0,0,"2018-04-27 22:30:30"
"2018-04-27 23:05:30",34121,10.36,76.71,979.7656,0,0,"2018-04-27 23:00:30"
"2018-04-27 23:35:30",34122,8.07,86.7,979.9865,0,0,"2018-04-27 23:30:30"
"2018-04-28 00:05:30",34123,9.6,84.8,980.5512,0,0,"2018-04-28 00:00:30"
"2018-04-28 00:35:30",34124,8.38,93.7,980.5526,0,0,"2018-04-28 00:30:30"
"2018-04-28 01:05:30",34125,9.35,98,980.2106,0,0,"2018-04-28 01:00:30"
"2018-04-28 01:35:30",34126,7.634,100,979.9479,0,0,"2018-04-28 01:30:30"
"2018-04-28 02:05:30",34127,7.124,100,979.5839,0,0,"2018-04-28 02:00:30"
"2018-04-28 02:35:30",34128,7.701,100,979.5021,0,0,"2018-04-28 02:30:30"
"2018-04-28 03:05:30",34129,8.74,100,979.7142,0,0,"2018-04-28 03:00:30"
"2018-04-28 03:35:30",34130,9.18,100,979.8546,0,0,"2018-04-28 03:30:30"
"2018-04-28 04:05:30",34131,9.66,91,979.9681,0,0,"2018-04-28 04:00:30"
"2018-04-28 04:35:30",34132,8.42,91.7,980.1313,0,0,"2018-04-28 04:30:30"
"2018-04-28 05:05:30",34133,6.845,100,980.3116,0,0,"2018-04-28 05:00:30"
"2018-04-28 05:35:30",34134,6.732,100,980.5313,0,0,"2018-04-28 05:30:30"
"2018-04-28 06:05:30",34135,6.93,100,980.9128,0.786,0,"2018-04-28 06:00:30"
"2018-04-28 06:35:30",34136,6.676,100,981.1909,9.39,0,"2018-04-28 06:30:30"
"2018-04-28 07:05:30",34137,6.672,100,981.6389,41.55,0,"2018-04-28 07:00:30"
"2018-04-28 07:35:30",34138,6.148,100,981.7625,165,0,"2018-04-28 07:30:30"
"2018-04-28 08:05:30",34139,6.782,100,982.2214,338.2,0,"2018-04-28 08:00:30"
"2018-04-28 08:35:30",34140,7.483,100,982.3203,220.8,0,"2018-04-28 08:30:30"
"2018-04-28 09:05:30",34141,7.753,100,982.1918,425,0,"2018-04-28 09:00:30"
"2018-04-28 09:35:30",34142,9.52,82,982.1613,298.3,0,"2018-04-28 09:30:30"
"2018-04-28 10:05:30",34143,9.38,85.5,982.2822,69.17,0,"2018-04-28 10:00:30"
"2018-04-28 10:35:30",34144,9.22,84.8,982.1679,149.5,0,"2018-04-28 10:30:30"
"2018-04-28 11:05:30",34145,7.634,93,982.3417,274.7,0,"2018-04-28 11:00:30"
"2018-04-28 11:35:30",34146,9.69,86.6,982.2186,412.7,0,"2018-04-28 11:30:30"
"2018-04-28 12:05:30",34147,9.83,89.8,982.1564,321,0,"2018-04-28 12:00:30"
"2018-04-28 12:35:30",34148,10.18,82,982.0055,714.8,0,"2018-04-28 12:30:30"
"2018-04-28 13:05:30",34149,12.81,60.74,981.7442,452.6,0,"2018-04-28 13:00:30"
"2018-04-28 13:35:30",34150,13.44,54.54,981.5536,312.8,0,"2018-04-28 13:30:30"
"2018-04-28 14:05:30",34151,8.8,82.9,981.814,101.4,0,"2018-04-28 14:00:30"
"2018-04-28 14:35:30",34152,8.79,90.7,982.9849,185.9,0,"2018-04-28 14:30:30"
"2018-04-28 15:05:30",34153,8.63,98.5,983.6352,59.73,0,"2018-04-28 15:00:30"
"2018-04-28 15:35:30",34154,7.757,100,983.4736,94.8,0,"2018-04-28 15:30:30"
"2018-04-28 16:05:30",34155,7.361,100,983.8541,40.13,0,"2018-04-28 16:00:30"
"2018-04-28 16:35:30",34156,7.779,100,984.1983,14.8,0,"2018-04-28 16:30:30"
"2018-04-28 17:05:30",34157,8.04,100,984.9084,28.41,0,"2018-04-28 17:00:30"
"2018-04-28 17:35:30",34158,8.5,99.1,985.3469,99.4,0,"2018-04-28 17:30:30"
"2018-04-28 18:05:30",34159,8.43,94.4,985.371,55.17,0,"2018-04-28 18:00:30"
"2018-04-28 18:35:30",34160,8.4,85.9,985.7518,80.6,0,"2018-04-28 18:30:30"
"2018-04-28 19:05:30",34161,8.35,79.08,986.1146,17.2,0,"2018-04-28 19:00:30"
"2018-04-28 19:35:30",34162,7.901,81.7,986.5625,1.87,0,"2018-04-28 19:30:30"
"2018-04-28 20:05:30",34163,7.119,87.8,986.7905,1.556,0,"2018-04-28 20:00:30"
"2018-04-28 20:35:30",34164,6.893,84.9,987.2833,0,0,"2018-04-28 20:30:30"
"2018-04-28 21:05:30",34165,6.548,86.6,987.6616,0,0,"2018-04-28 21:00:30"
"2018-04-28 21:35:30",34166,6.443,88.5,988.2598,0,0,"2018-04-28 21:30:30"
"2018-04-28 22:05:30",34167,6.288,86.4,988.6158,0,0,"2018-04-28 22:00:30"
"2018-04-28 22:35:30",34168,5.91,82.9,988.4821,0,0,"2018-04-28 22:30:30"
"2018-04-28 23:05:30",34169,5.536,83.7,988.6646,0,0,"2018-04-28 23:00:30"
"2018-04-28 23:35:30",34170,5.15,81.8,989.1256,0,0,"2018-04-28 23:30:30"
"2018-04-29 00:05:30",34171,4.911,81,989.5298,0,0,"2018-04-29 00:00:30"
"2018-04-29 00:35:30",34172,4.68,81.3,989.6207,0,0,"2018-04-29 00:30:30"
"2018-04-29 01:05:30",34173,4.087,82.5,989.5753,0,0,"2018-04-29 01:00:30"
"2018-04-29 01:35:30",34174,3.769,82.9,989.5118,0,0,"2018-04-29 01:30:30"
"2018-04-29 02:05:30",34175,3.521,83.4,989.4772,0,0,"2018-04-29 02:00:30"
"2018-04-29 02:35:30",34176,3.388,84.6,989.287,0,0,"2018-04-29 02:30:30"
"2018-04-29 03:05:30",34177,3.102,86.1,989.2443,0,0,"2018-04-29 03:00:30"
"2018-04-29 03:35:30",34178,2.432,89.9,989.519,0,0,"2018-04-29 03:30:30"
