"TOA5","OwascoInternetWinch","CR1000","57852","CR1000.Std.26","CPU:Owasco 44.cr1","23139","EventLog"
"TIMESTAMP","RECORD","EventMsg","EventDetails"
"TS","RN","",""
"","","Smp","Smp"
"2020-07-16 12:45:41",99950,"      [07/16/2020 12:47:33.93]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",99951,"      [07/16/2020 12:47:34.95]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",99952,"      [07/16/2020 12:47:35.30]    (DBG Cont. Move) : (761);newReading --  _CurrDept(19.69); _8PrevDpt(19.78);   BadCount(0)","Fltreset  OK  # data  7.95 19.69 332.74 -3.44 1.48 89.36 10.59 -0.48 6.05 10.07   # "
"2020-07-16 12:45:41",99953,"      [07/16/2020 12:47:35.32]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(19.69); _Temp1(20.34);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",99954,"      [07/16/2020 12:47:35.35]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",99955,"      [07/16/2020 12:47:36.37]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",99956,"      [07/16/2020 12:47:36.72]    (DBG Cont. Move) : (771);newReading --  _CurrDept(20.2); _8PrevDpt(19.69);   BadCount(0)","Fltreset  OK  # data  7.84 20.20 333.06 -3.47 1.42 88.83 10.53 -0.47 6.05 10.07   # "
"2020-07-16 12:45:41",99957,"      [07/16/2020 12:47:36.74]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(20.2); _Temp1(20.85);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",99958,"      [07/16/2020 12:47:36.77]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",99959,"      [07/16/2020 12:47:37.79]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",99960,"      [07/16/2020 12:47:38.14]    (DBG Cont. Move) : (781);newReading --  _CurrDept(20.35); _8PrevDpt(20.2);   BadCount(0)","Fltreset  OK  # data  7.86 20.35 333.02 -3.49 1.45 88.32 10.49 -0.47 6.05 10.07   # "
"2020-07-16 12:45:41",99961,"      [07/16/2020 12:47:38.16]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(20.35); _Temp1(21);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",99962,"      [07/16/2020 12:47:38.19]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",99963,"      [07/16/2020 12:47:39.21]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",99964,"      [07/16/2020 12:47:39.56]    (DBG Cont. Move) : (791);newReading --  _CurrDept(20.61); _8PrevDpt(20.35);   BadCount(0)","Fltreset  OK  # data  7.80 20.61 333.45 -3.49 1.53 87.91 10.45 -0.46 6.05 10.07   # "
"2020-07-16 12:45:41",99965,"      [07/16/2020 12:47:39.58]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(20.61); _Temp1(21.26);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",99966,"      [07/16/2020 12:47:39.61]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",99967,"      [07/16/2020 12:47:40.63]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",99968,"      [07/16/2020 12:47:40.98]    (DBG Cont. Move) : (801);newReading --  _CurrDept(20.94); _8PrevDpt(20.61);   BadCount(0)","Fltreset  OK  # data  7.72 20.94 333.19 -3.50 1.53 87.59 10.41 -0.46 6.05 10.07   # "
"2020-07-16 12:45:41",99969,"      [07/16/2020 12:47:41]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(20.94); _Temp1(21.59);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",99970,"      [07/16/2020 12:47:41.03]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",99971,"      [07/16/2020 12:47:42.05]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",99972,"      [07/16/2020 12:47:42.40]    (DBG Cont. Move) : (811);newReading --  _CurrDept(21.1); _8PrevDpt(20.94);   BadCount(0)","Fltreset  OK  # data  7.73 21.10 332.92 -3.49 1.31 87.29 10.40 -0.45 6.05 10.07   # "
"2020-07-16 12:45:41",99973,"      [07/16/2020 12:47:42.42]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(21.1); _Temp1(21.75);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",99974,"      [07/16/2020 12:47:42.45]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",99975,"      [07/16/2020 12:47:43.47]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",99976,"      [07/16/2020 12:47:43.81]    (DBG Cont. Move) : (821);newReading --  _CurrDept(21.42); _8PrevDpt(21.1);   BadCount(0)","Fltreset  OK  # data  7.64 21.42 333.44 -3.51 2.54 87.05 10.37 -0.45 6.05 10.07   # "
"2020-07-16 12:45:41",99977,"      [07/16/2020 12:47:43.83]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(21.42); _Temp1(22.07);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",99978,"      [07/16/2020 12:47:43.86]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",99979,"      [07/16/2020 12:47:44.88]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",99980,"      [07/16/2020 12:47:45.22]    (DBG Cont. Move) : (831);newReading --  _CurrDept(21.53); _8PrevDpt(21.42);   BadCount(0)","Fltreset  OK  # data  7.64 21.53 333.15 -3.50 2.56 86.84 10.37 -0.43 6.05 10.07   # "
"2020-07-16 12:45:41",99981,"      [07/16/2020 12:47:45.24]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(21.53); _Temp1(22.18);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",99982,"      [07/16/2020 12:47:45.27]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",99983,"      [07/16/2020 12:47:46.29]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",99984,"      [07/16/2020 12:47:46.64]    (DBG Cont. Move) : (841);newReading --  _CurrDept(21.94); _8PrevDpt(21.53);   BadCount(0)","Fltreset  OK  # data  7.58 21.94 333.28 -3.50 2.26 86.63 10.34 -0.42 6.05 10.07   # "
"2020-07-16 12:45:41",99985,"      [07/16/2020 12:47:46.66]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(21.94); _Temp1(22.59);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",99986,"      [07/16/2020 12:47:46.69]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",99987,"      [07/16/2020 12:47:47.71]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",99988,"      [07/16/2020 12:47:48.06]    (DBG Cont. Move) : (851);newReading --  _CurrDept(21.9); _8PrevDpt(21.94);   BadCount(0)","Fltreset  OK  # data  7.60 21.90 332.39 -3.49 1.95 86.49 10.34 -0.39 6.05 10.07   # "
"2020-07-16 12:45:41",99989,"      [07/16/2020 12:47:48.10]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",99990,"      [07/16/2020 12:47:49.12]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",99991,"      [07/16/2020 12:47:49.47]    (DBG Cont. Move) : (861);newReading --  _CurrDept(22.42); _8PrevDpt(21.9);   BadCount(1)","Fltreset  OK  # data  7.45 22.42 333.09 -3.49 1.93 86.38 10.32 -0.38 6.05 10.07   # "
"2020-07-16 12:45:41",99992,"      [07/16/2020 12:47:49.49]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(22.42); _Temp1(23.07);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",99993,"      [07/16/2020 12:47:49.52]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",99994,"      [07/16/2020 12:47:50.54]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",99995,"      [07/16/2020 12:47:50.89]    (DBG Cont. Move) : (871);newReading --  _CurrDept(22.43); _8PrevDpt(22.42);   BadCount(0)","Fltreset  OK  # data  7.46 22.43 332.70 -3.46 2.27 86.28 10.35 -0.35 6.05 10.07   # "
"2020-07-16 12:45:41",99996,"      [07/16/2020 12:47:50.92]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",99997,"      [07/16/2020 12:47:51.94]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",99998,"      [07/16/2020 12:47:52.29]    (DBG Cont. Move) : (881);newReading --  _CurrDept(22.85); _8PrevDpt(22.43);   BadCount(1)","Fltreset  OK  # data  7.38 22.85 333.13 -3.45 2.27 86.22 10.34 -0.32 6.05 10.07   # "
"2020-07-16 12:45:41",99999,"      [07/16/2020 12:47:52.31]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(22.85); _Temp1(23.5);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100000,"      [07/16/2020 12:47:52.34]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100001,"      [07/16/2020 12:47:53.36]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100002,"      [07/16/2020 12:47:53.70]    (DBG Cont. Move) : (891);newReading --  _CurrDept(22.99); _8PrevDpt(22.85);   BadCount(0)","Fltreset  OK  # data  7.37 22.99 333.45 -3.44 2.37 86.20 10.35 -0.30 6.05 9.94   # "
"2020-07-16 12:45:41",100003,"      [07/16/2020 12:47:53.72]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(22.99); _Temp1(23.64);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100004,"      [07/16/2020 12:47:53.75]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100005,"      [07/16/2020 12:47:54.77]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100006,"      [07/16/2020 12:47:55.11]    (DBG Cont. Move) : (901);newReading --  _CurrDept(23.22); _8PrevDpt(22.99);   BadCount(0)","Fltreset  OK  # data  7.31 23.22 333.18 -3.44 2.55 86.17 10.37 -0.26 6.05 9.94   # "
"2020-07-16 12:45:41",100007,"      [07/16/2020 12:47:55.13]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(23.22); _Temp1(23.87);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100008,"      [07/16/2020 12:47:55.16]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100009,"      [07/16/2020 12:47:56.18]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100010,"      [07/16/2020 12:47:56.53]    (DBG Cont. Move) : (911);newReading --  _CurrDept(23.49); _8PrevDpt(23.22);   BadCount(0)","Fltreset  OK  # data  7.26 23.49 333.39 -3.44 2.76 86.15 10.37 -0.24 6.05 9.94   # "
"2020-07-16 12:45:41",100011,"      [07/16/2020 12:47:56.55]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(23.49); _Temp1(24.14);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100012,"      [07/16/2020 12:47:56.58]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100013,"      [07/16/2020 12:47:57.60]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100014,"      [07/16/2020 12:47:57.95]    (DBG Cont. Move) : (921);newReading --  _CurrDept(23.74); _8PrevDpt(23.49);   BadCount(0)","Fltreset  OK  # data  7.24 23.74 333.06 -3.42 2.89 86.16 10.38 -0.21 6.05 9.94   # "
"2020-07-16 12:45:41",100015,"      [07/16/2020 12:47:57.97]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(23.74); _Temp1(24.39);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100016,"      [07/16/2020 12:47:58]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100017,"      [07/16/2020 12:47:59.02]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100018,"      [07/16/2020 12:47:59.37]    (DBG Cont. Move) : (931);newReading --  _CurrDept(23.94); _8PrevDpt(23.74);   BadCount(0)","Fltreset  OK  # data  7.28 23.94 333.24 -3.42 2.88 86.15 10.39 -0.19 6.05 9.94   # "
"2020-07-16 12:45:41",100019,"      [07/16/2020 12:47:59.39]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(23.94); _Temp1(24.59);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100020,"      [07/16/2020 12:47:59.42]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100021,"      [07/16/2020 12:48:00.44]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100022,"      [07/16/2020 12:48:00.79]    (DBG Cont. Move) : (941);newReading --  _CurrDept(24.23); _8PrevDpt(23.94);   BadCount(0)","Fltreset  OK  # data  7.22 24.23 333.92 -3.42 2.84 86.12 10.37 -0.17 6.05 9.94   # "
"2020-07-16 12:45:41",100023,"      [07/16/2020 12:48:00.81]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(24.23); _Temp1(24.88);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100024,"      [07/16/2020 12:48:00.84]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100025,"      [07/16/2020 12:48:01.86]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100026,"      [07/16/2020 12:48:02.21]    (DBG Cont. Move) : (951);newReading --  _CurrDept(24.46); _8PrevDpt(24.23);   BadCount(0)","Fltreset  OK  # data  7.22 24.46 333.51 -3.42 2.83 86.11 10.39 -0.15 6.05 9.94   # "
"2020-07-16 12:45:41",100027,"      [07/16/2020 12:48:02.23]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(24.46); _Temp1(25.11);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100028,"      [07/16/2020 12:48:02.26]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100029,"      [07/16/2020 12:48:03.28]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100030,"      [07/16/2020 12:48:03.63]    (DBG Cont. Move) : (961);newReading --  _CurrDept(24.63); _8PrevDpt(24.46);   BadCount(0)","Fltreset  OK  # data  7.18 24.63 333.42 -3.42 2.79 86.09 10.39 -0.14 6.05 10.02   # "
"2020-07-16 12:45:41",100031,"      [07/16/2020 12:48:03.65]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(24.63); _Temp1(25.28);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100032,"      [07/16/2020 12:48:03.68]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100033,"      [07/16/2020 12:48:04.70]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100034,"      [07/16/2020 12:48:05.05]    (DBG Cont. Move) : (971);newReading --  _CurrDept(24.99); _8PrevDpt(24.63);   BadCount(0)","Fltreset  OK  # data  7.10 24.99 333.53 -3.43 2.61 86.06 10.39 -0.12 6.05 10.02   # "
"2020-07-16 12:45:41",100035,"      [07/16/2020 12:48:05.07]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(24.99); _Temp1(25.64);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100036,"      [07/16/2020 12:48:05.10]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100037,"      [07/16/2020 12:48:06.12]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100038,"      [07/16/2020 12:48:06.47]    (DBG Cont. Move) : (981);newReading --  _CurrDept(25.17); _8PrevDpt(24.99);   BadCount(0)","Fltreset  OK  # data  7.12 25.17 333.67 -3.43 2.18 86.05 10.41 -0.10 6.05 10.02   # "
"2020-07-16 12:45:41",100039,"      [07/16/2020 12:48:06.49]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(25.17); _Temp1(25.82);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100040,"      [07/16/2020 12:48:06.52]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100041,"      [07/16/2020 12:48:07.54]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100042,"      [07/16/2020 12:48:07.89]    (DBG Cont. Move) : (991);newReading --  _CurrDept(25.48); _8PrevDpt(25.17);   BadCount(0)","Fltreset  OK  # data  7.07 25.48 333.88 -3.43 1.50 86.03 10.40 -0.09 6.05 10.02   # "
"2020-07-16 12:45:41",100043,"      [07/16/2020 12:48:07.90]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(25.48); _Temp1(26.13);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100044,"      [07/16/2020 12:48:07.94]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100045,"      [07/16/2020 12:48:08.96]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100046,"      [07/16/2020 12:48:09.31]    (DBG Cont. Move) : (1001);newReading --  _CurrDept(25.69); _8PrevDpt(25.48);   BadCount(0)","Fltreset  OK  # data  7.07 25.69 333.06 -3.43 1.63 86.03 10.41 -0.07 6.05 10.02   # "
"2020-07-16 12:45:41",100047,"      [07/16/2020 12:48:09.33]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(25.69); _Temp1(26.34);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100048,"      [07/16/2020 12:48:09.36]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100049,"      [07/16/2020 12:48:10.38]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100050,"      [07/16/2020 12:48:10.73]    (DBG Cont. Move) : (1011);newReading --  _CurrDept(25.91); _8PrevDpt(25.69);   BadCount(0)","Fltreset  OK  # data  7.02 25.91 333.96 -3.43 1.90 86.02 10.42 -0.05 6.05 10.02   # "
"2020-07-16 12:45:41",100051,"      [07/16/2020 12:48:10.75]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(25.91); _Temp1(26.56);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100052,"      [07/16/2020 12:48:10.78]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100053,"      [07/16/2020 12:48:11.80]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100054,"      [07/16/2020 12:48:12.15]    (DBG Cont. Move) : (1021);newReading --  _CurrDept(26.17); _8PrevDpt(25.91);   BadCount(0)","Fltreset  OK  # data  7.00 26.17 333.34 -3.43 2.13 86.02 10.42 -0.05 6.05 10.02   # "
"2020-07-16 12:45:41",100055,"      [07/16/2020 12:48:12.17]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(26.17); _Temp1(26.82);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100056,"      [07/16/2020 12:48:12.20]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100057,"      [07/16/2020 12:48:13.22]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100058,"      [07/16/2020 12:48:13.57]    (DBG Cont. Move) : (1031);newReading --  _CurrDept(26.42); _8PrevDpt(26.17);   BadCount(0)","Fltreset  OK  # data  7.02 26.42 333.45 -3.44 2.17 86.03 10.43 -0.04 6.05 10.03   # "
"2020-07-16 12:45:41",100059,"      [07/16/2020 12:48:13.59]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(26.42); _Temp1(27.07);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100060,"      [07/16/2020 12:48:13.62]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100061,"      [07/16/2020 12:48:14.64]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100062,"      [07/16/2020 12:48:14.99]    (DBG Cont. Move) : (1041);newReading --  _CurrDept(26.68); _8PrevDpt(26.42);   BadCount(0)","Fltreset  OK  # data  6.98 26.68 332.97 -3.46 2.17 86.06 10.43 -0.02 6.05 10.03   # "
"2020-07-16 12:45:41",100063,"      [07/16/2020 12:48:15.01]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(26.68); _Temp1(27.33);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100064,"      [07/16/2020 12:48:15.04]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100065,"      [07/16/2020 12:48:16.06]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100066,"      [07/16/2020 12:48:16.41]    (DBG Cont. Move) : (1051);newReading --  _CurrDept(26.76); _8PrevDpt(26.68);   BadCount(0)","Fltreset  OK  # data  6.98 26.76 333.12 -3.45 2.10 86.09 10.44 -0.03 6.05 10.03   # "
"2020-07-16 12:45:41",100067,"      [07/16/2020 12:48:16.43]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(26.76); _Temp1(27.41);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100068,"      [07/16/2020 12:48:16.46]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100069,"      [07/16/2020 12:48:17.48]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100070,"      [07/16/2020 12:48:17.82]    (DBG Cont. Move) : (1061);newReading --  _CurrDept(27.25); _8PrevDpt(26.76);   BadCount(0)","Fltreset  OK  # data  6.90 27.25 333.22 -3.43 2.07 86.13 10.45 -0.03 6.05 10.03   # "
"2020-07-16 12:45:41",100071,"      [07/16/2020 12:48:17.84]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(27.25); _Temp1(27.9);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100072,"      [07/16/2020 12:48:17.87]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100073,"      [07/16/2020 12:48:18.89]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100074,"      [07/16/2020 12:48:19.23]    (DBG Cont. Move) : (1071);newReading --  _CurrDept(27.29); _8PrevDpt(27.25);   BadCount(0)","Fltreset  OK  # data  6.90 27.29 333.61 -3.44 1.97 86.19 10.48 -0.02 6.05 10.03   # "
"2020-07-16 12:45:41",100075,"      [07/16/2020 12:48:19.26]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100076,"      [07/16/2020 12:48:20.28]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100077,"      [07/16/2020 12:48:20.63]    (DBG Cont. Move) : (1081);newReading --  _CurrDept(27.63); _8PrevDpt(27.29);   BadCount(1)","Fltreset  OK  # data  6.84 27.63 333.57 -3.42 1.95 86.27 10.49 -0.02 6.05 10.03   # "
"2020-07-16 12:45:41",100078,"      [07/16/2020 12:48:20.65]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(27.63); _Temp1(28.28);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100079,"      [07/16/2020 12:48:20.68]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100080,"      [07/16/2020 12:48:21.70]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100081,"      [07/16/2020 12:48:22.05]    (DBG Cont. Move) : (1091);newReading --  _CurrDept(27.74); _8PrevDpt(27.63);   BadCount(0)","Fltreset  OK  # data  6.86 27.74 333.23 -3.36 1.90 86.35 10.51 0.01 6.05 10.03   # "
"2020-07-16 12:45:41",100082,"      [07/16/2020 12:48:22.07]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(27.74); _Temp1(28.39);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100083,"      [07/16/2020 12:48:22.10]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100084,"      [07/16/2020 12:48:23.12]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100085,"      [07/16/2020 12:48:23.47]    (DBG Cont. Move) : (1101);newReading --  _CurrDept(28.17); _8PrevDpt(27.74);   BadCount(0)","Fltreset  OK  # data  6.80 28.17 333.45 -3.37 1.77 86.40 10.52 0.00 6.05 10.07   # "
"2020-07-16 12:45:41",100086,"      [07/16/2020 12:48:23.49]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(28.17); _Temp1(28.82);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100087,"      [07/16/2020 12:48:23.52]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100088,"      [07/16/2020 12:48:24.54]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100089,"      [07/16/2020 12:48:24.89]    (DBG Cont. Move) : (1111);newReading --  _CurrDept(28.31); _8PrevDpt(28.17);   BadCount(0)","Fltreset  OK  # data  6.81 28.31 333.79 -3.37 1.62 86.43 10.53 0.01 6.05 10.07   # "
"2020-07-16 12:45:41",100090,"      [07/16/2020 12:48:24.91]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(28.31); _Temp1(28.96);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100091,"      [07/16/2020 12:48:24.94]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100092,"      [07/16/2020 12:48:25.96]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100093,"      [07/16/2020 12:48:26.31]    (DBG Cont. Move) : (1121);newReading --  _CurrDept(28.52); _8PrevDpt(28.31);   BadCount(0)","Fltreset  OK  # data  6.79 28.52 333.26 -3.36 1.54 86.47 10.54 0.02 6.05 10.07   # "
"2020-07-16 12:45:41",100094,"      [07/16/2020 12:48:26.33]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(28.52); _Temp1(29.17);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100095,"      [07/16/2020 12:48:26.36]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100096,"      [07/16/2020 12:48:27.38]    (DBG Cont. Move) : just sent Data Command",""
"2020-07-16 12:45:41",100097,"      [07/16/2020 12:48:27.73]    (DBG Cont. Move) : (1131);newReading --  _CurrDept(28.83); _8PrevDpt(28.52);   BadCount(0)","Fltreset  OK  # data  6.75 28.83 333.44 -3.36 1.42 86.51 10.55 0.02 6.05 10.07   # "
"2020-07-16 12:45:41",100098,"      [07/16/2020 12:48:27.75]  PFLDir(DOWN) check  (DBG Cont. Move) : (32); _CurrDept(28.83); _Temp1(29.48);   (lag-castawayAdj(0.65))",""
"2020-07-16 12:45:41",100099,"      [07/16/2020 12:48:27.78]    (DBG Cont. Move) : just sent FilterReset command",""
"2020-07-16 12:45:41",100100,"      [07/16/2020 12:48:28.80]    (DBG Cont. Move) : just sent Data Command",""
