Kor MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,10/3/2023 15:02,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,0.31,190.4,14.574,252.9,84.9,84.9,8.43,20.729,0.12,249.6,0.53,162,10.8,0,1.224,14.942,14.642,5.66,0.5
,,,STANDARD DEVIATION:,0.72,117.1,18.025,152.8,20.1,20.1,1.01,25.643,0.07,150.7,1.09,98,202.58,0,0.001,6.447,18.061,0.1,2.3
,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,13K103097,17B103500,13G101625,17B103500,13K102088,13K102088,13K102088,13G101625,17B103500,17B103500,13K103097,17B103500,13L102321,13L102321,13K101957,17B103500,13G101625,13G102274,13G102274
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % CB,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,Temp °C,Vertical Position m,Battery V,Cable Pwr V
10/3/2023,10:20:59,0,Default Site,0.22,1.7,0.199,1.8,97.2,97.2,8.61,0.283,0,1.8,0.53,1,1.9,0,1.224,21.376,0.203,6.09,11.3
10/3/2023,10:21:01,0,Default Site,0.22,1.6,0.199,1.8,97.3,97.3,8.61,0.283,0,1.8,0.53,1,1.9,0,1.224,21.378,0.202,6.09,11.3
10/3/2023,10:21:03,0,Default Site,0.23,1.6,0.199,1.8,97.3,97.3,8.61,0.283,0,1.8,0.54,1,1.93,0,1.224,21.379,0.2,6.09,11.3
10/3/2023,10:21:05,0,Default Site,0.24,1.6,0.2,1.8,97.4,97.4,8.62,0.283,0,1.8,0.54,1,1.96,0,1.224,21.381,0.202,6.09,11.3
10/3/2023,10:21:07,0,Default Site,0.24,1.6,0.2,1.8,97.4,97.4,8.62,0.283,0,1.8,0.54,1,1.99,0,1.224,21.383,0.199,6.09,11.3
10/3/2023,10:21:09,0,Default Site,0.23,1.6,0.2,1.8,97.4,97.4,8.62,0.284,0,1.8,0.53,1,2.05,0,1.224,21.385,0.204,6.09,11.3
10/3/2023,10:21:11,0,Default Site,0.23,1.6,0.2,1.8,97.4,97.4,8.62,0.284,0,1.8,0.54,1,2.08,0,1.224,21.386,0.201,6.09,11.3
10/3/2023,10:21:13,0,Default Site,0.23,1.6,0.2,1.8,97.5,97.5,8.62,0.284,0,1.7,0.53,1,2.11,0,1.224,21.388,0.202,6.09,11.3
10/3/2023,10:21:15,0,Default Site,0.22,1.6,0.2,1.8,97.5,97.5,8.62,0.284,0,1.7,0.54,1,2.17,0,1.224,21.39,0.205,6.09,11.3
10/3/2023,10:21:17,0,Default Site,0.21,1.6,0.2,1.7,97.5,97.5,8.62,0.284,0,1.7,0.52,1,2.23,0,1.224,21.391,0.2,6.09,11.3
10/3/2023,10:21:19,0,Default Site,0.22,1.6,0.201,1.7,97.5,97.5,8.62,0.285,0,1.7,0.51,1,2.28,0,1.224,21.393,0.205,6.09,11.3
10/3/2023,10:21:21,0,Default Site,0.23,1.6,0.2,1.7,97.5,97.5,8.62,0.284,0,1.7,0.52,1,2.33,0,1.224,21.395,0.198,6.09,11.3
10/3/2023,10:21:23,0,Default Site,0.22,1.6,0.201,1.7,97.5,97.5,8.62,0.285,0,1.7,0.51,1,2.35,0,1.224,21.396,0.206,6.09,11.3
10/3/2023,10:21:25,0,Default Site,0.23,1.6,0.201,1.7,97.5,97.5,8.62,0.285,0,1.7,0.51,1,2.37,0,1.224,21.398,0.201,6.09,11.3
10/3/2023,10:21:27,0,Default Site,0.25,1.6,0.201,1.7,97.5,97.5,8.62,0.285,0,1.7,0.49,1,2.39,0,1.224,21.399,0.202,6.09,11.3
10/3/2023,10:21:29,0,Default Site,0.27,1.6,0.201,1.7,97.5,97.5,8.62,0.285,0,1.7,0.47,1,2.34,0,1.224,21.401,0.202,5.77,0
10/3/2023,10:21:31,0,Default Site,0.26,1.6,0.201,1.7,97.5,97.5,8.62,0.286,0,1.7,0.46,1,2.27,0,1.224,21.401,0.204,5.77,0
10/3/2023,10:21:33,0,Default Site,0.26,1.6,0.202,1.7,97.5,97.5,8.62,0.286,0,1.7,0.46,1,2.2,0,1.224,21.402,0.208,5.77,0
10/3/2023,10:21:35,0,Default Site,0.26,1.6,0.202,1.7,97.5,97.5,8.62,0.286,0,1.7,0.46,1,2.1,0,1.224,21.403,0.201,5.77,0
10/3/2023,10:21:37,0,Default Site,0.25,1.6,0.202,1.7,97.5,97.5,8.62,0.287,0,1.7,0.47,1,2.02,0,1.224,21.404,0.206,5.77,0
10/3/2023,10:21:39,0,Default Site,0.23,1.6,0.202,1.7,97.4,97.4,8.62,0.286,0,1.7,0.46,1,1.94,0,1.224,21.405,0.201,5.8,0
10/3/2023,10:21:41,0,Default Site,0.24,1.6,0.202,1.7,97.4,97.4,8.62,0.287,0,1.7,0.46,1,1.83,0,1.224,21.406,0.205,5.8,0
10/3/2023,10:21:43,0,Default Site,0.22,1.6,0.202,1.7,97.4,97.4,8.62,0.287,0,1.7,0.46,1,1.77,0,1.224,21.408,0.204,5.8,0
10/3/2023,10:21:45,0,Default Site,0.21,1.6,0.203,1.7,97.4,97.4,8.62,0.288,0,1.7,0.47,1,1.72,0,1.224,21.41,0.202,5.8,0
10/3/2023,10:21:47,0,Default Site,0.23,1.6,0.202,1.7,97.4,97.4,8.61,0.287,0,1.7,0.49,1,1.69,0,1.224,21.411,0.203,5.8,0
10/3/2023,10:21:49,0,Default Site,0.24,1.6,0.203,1.7,97.4,97.4,8.61,0.288,0,1.7,0.49,1,1.68,0,1.224,21.413,0.205,5.8,0
10/3/2023,10:21:51,0,Default Site,0.23,1.6,0.203,1.7,97.4,97.4,8.61,0.288,0,1.7,0.48,1,1.68,0,1.224,21.414,0.202,5.8,0
10/3/2023,10:21:53,0,Default Site,0.23,1.6,0.203,1.7,97.4,97.4,8.61,0.288,0,1.7,0.48,1,1.68,0,1.224,21.415,0.206,5.8,0
10/3/2023,10:21:55,0,Default Site,0.24,1.6,0.203,1.7,97.4,97.4,8.61,0.288,0,1.7,0.49,1,1.68,0,1.224,21.417,0.204,5.8,0
10/3/2023,10:21:57,0,Default Site,0.27,1.6,0.203,1.7,97.4,97.4,8.62,0.288,0,1.7,0.48,1,1.7,0,1.224,21.418,0.203,5.8,0
10/3/2023,10:21:59,0,Default Site,0.28,1.6,0.204,1.7,97.4,97.4,8.62,0.289,0,1.7,0.48,1,1.71,0,1.224,21.42,0.208,5.8,0
