Kor MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,7/11/2023 14:58,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,0.15,160.3,15.061,218.8,97.1,97.1,9.51,21.422,0.1,216.1,-0.15,140,8.15,0,1.223,16.776,15.097,5.05,0.4
,,,STANDARD DEVIATION:,0.98,125.3,17.412,165.5,12.4,12.4,0.75,24.77,0.08,163.3,1.38,106,11.56,0,0,9.194,17.421,0.15,2.1
,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,13K103097,17B103500,13G101625,17B103500,13K102088,13K102088,13K102088,13G101625,17B103500,17B103500,13K103097,17B103500,13L102321,13L102321,13K101957,17B103500,13G101625,13G102274,13G102274
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % CB,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,Temp °C,Vertical Position m,Battery V,Cable Pwr V
7/11/2023,10:33:03,0,Default Site,-0.8,1.2,0.083,1.1,108.7,108.7,8.81,0.118,0,1.1,-2.26,1,23.36,0,1.223,26.066,0.084,5.72,11.3
7/11/2023,10:33:05,0,Default Site,-0.8,1.2,0.083,1.1,108.7,108.7,8.81,0.118,0,1.1,-2.26,1,23.39,0,1.223,26.082,0.078,5.72,11.3
7/11/2023,10:33:07,0,Default Site,-0.8,1.1,0.083,1.1,108.8,108.8,8.81,0.118,0,1.1,-2.26,1,23.32,0,1.223,26.101,0.087,5.72,11.3
7/11/2023,10:33:09,0,Default Site,-0.8,1.2,0.083,1.1,108.9,108.9,8.82,0.118,0,1.1,-2.26,1,23.39,0,1.223,26.12,0.084,5.72,11.3
7/11/2023,10:33:11,0,Default Site,-0.8,1.2,0.083,1.1,108.9,108.9,8.81,0.118,0,1.1,-2.26,1,23.4,0,1.223,26.14,0.084,5.72,11.3
7/11/2023,10:33:13,0,Default Site,-0.8,1.2,0.083,1.1,108.9,108.9,8.82,0.118,0,1.1,-2.27,1,23.4,0,1.223,26.16,0.082,5.72,11.3
7/11/2023,10:33:15,0,Default Site,-0.8,1.2,0.083,1.1,109,109,8.81,0.118,0,1.1,-2.27,1,23.41,0,1.223,26.18,0.084,5.72,11.3
7/11/2023,10:33:17,0,Default Site,-0.8,1.2,0.083,1.1,109,109,8.81,0.118,0,1.1,-2.27,1,23.43,0,1.223,26.2,0.082,5.72,11.3
7/11/2023,10:33:19,0,Default Site,-0.81,1.2,0.083,1.1,109,109,8.81,0.118,0,1.1,-2.27,1,23.37,0,1.223,26.22,0.082,5.72,11.3
7/11/2023,10:33:21,0,Default Site,-0.8,1.2,0.083,1.1,109,109,8.81,0.118,0,1.1,-2.27,1,23.37,0,1.223,26.24,0.082,5.72,11.3
7/11/2023,10:33:23,0,Default Site,-0.8,1.2,0.083,1.1,109,109,8.81,0.118,0,1.1,-2.27,1,23.41,0,1.223,26.26,0.083,5.72,11.3
