"TOA5","OwascoMetInternet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","22473","TRB_Avg"
"2014-05-18 08:32:30",364,7.447,85,999.111,171.3,0,"2014-05-18 08:30:30"
"2014-05-18 08:47:30",365,7.594,86.3,999.2458,183.1,0,"2014-05-18 08:45:30"
"2014-05-18 09:02:30",366,7.742,84.6,999.4196,249.6,0,"2014-05-18 09:00:30"
"2014-05-18 09:17:30",367,8.01,81.5,999.5867,334.7,0,"2014-05-18 09:15:30"
"2014-05-18 09:32:30",368,8.2,78.84,999.4866,483.7,0,"2014-05-18 09:30:30"
"2014-05-18 09:47:30",369,8.51,76.53,999.3794,686.4,0,"2014-05-18 09:45:30"
"2014-05-18 10:02:30",370,8.67,77.97,999.4485,549.9,0,"2014-05-18 10:00:30"
"2014-05-18 10:17:30",371,8.81,77.12,999.4927,248.9,0,"2014-05-18 10:15:30"
"2014-05-18 10:32:30",372,9.16,74.08,999.5648,781.6,0,"2014-05-18 10:30:30"
"2014-05-18 10:47:30",373,9.41,72.21,999.5667,279.1,0,"2014-05-18 10:45:30"
"2014-05-18 11:02:30",374,9.52,73.11,999.5582,453,0,"2014-05-18 11:00:30"
"2014-05-18 11:17:30",375,9.78,72.01,999.5911,917,0,"2014-05-18 11:15:30"
"2014-05-18 11:32:30",376,10,69.12,999.4598,198.7,0,"2014-05-18 11:30:30"
"2014-05-18 11:47:30",377,9.86,69.18,999.3865,112.1,0,"2014-05-18 11:45:30"
"2014-05-18 12:02:30",378,10.26,69.23,999.2715,964,0,"2014-05-18 12:00:30"
"2014-05-18 12:17:30",379,10.37,67.84,999.1582,778.4,0,"2014-05-18 12:15:30"
"2014-05-18 12:32:30",380,10.71,65.53,998.95,542.8,0,"2014-05-18 12:30:30"
"2014-05-18 12:47:30",381,11.06,59.86,998.8948,894,0,"2014-05-18 12:45:30"
"2014-05-18 13:02:30",382,11.43,56.72,998.7098,1004,0,"2014-05-18 13:00:30"
"2014-05-18 13:17:30",383,12.1,53.67,998.4925,1026,0,"2014-05-18 13:15:30"
"2014-05-18 13:32:30",384,12.17,52.94,998.3779,538.3,0,"2014-05-18 13:30:30"
"2014-05-18 13:47:30",385,12.35,48.77,998.2561,1062,0,"2014-05-18 13:45:30"
"2014-05-18 14:02:30",386,12.3,53.53,997.9828,237,0,"2014-05-18 14:00:30"
"2014-05-18 14:17:30",387,12.49,50.72,997.9882,959,0,"2014-05-18 14:15:30"
"2014-05-18 14:32:30",388,12.67,41.42,997.9008,234.6,0,"2014-05-18 14:30:30"
"2014-05-18 14:47:30",389,12.83,43.26,997.8818,918,0,"2014-05-18 14:45:30"
"2014-05-18 15:02:30",390,12.84,44.66,997.692,320.2,0,"2014-05-18 15:00:30"
"2014-05-18 15:17:30",391,12.91,42.31,997.5868,288.8,0,"2014-05-18 15:15:30"
"2014-05-18 15:32:30",392,13.08,39.99,997.405,820,0,"2014-05-18 15:30:30"
"2014-05-18 15:47:30",393,12.92,39.84,997.3702,739.4,0,"2014-05-18 15:45:30"
"2014-05-18 16:02:30",394,13.33,35.97,997.3441,699.6,0,"2014-05-18 16:00:30"
"2014-05-18 16:17:30",395,13.23,35.44,997.2791,674.3,0,"2014-05-18 16:15:30"
"2014-05-18 16:32:30",396,13.36,36.44,997.3223,628.8,0,"2014-05-18 16:30:30"
"2014-05-18 16:47:30",397,13.57,34.04,997.3455,586.7,0,"2014-05-18 16:45:30"
"2014-05-18 17:02:30",398,13.4,36.72,997.288,543.5,0,"2014-05-18 17:00:30"
"2014-05-18 17:17:30",399,13.11,40.03,997.3385,500.8,0,"2014-05-18 17:15:30"
"2014-05-18 17:32:30",400,12.87,46.26,997.3151,447.5,0,"2014-05-18 17:30:30"
"2014-05-18 17:47:30",401,12.96,43.66,997.4184,412,0,"2014-05-18 17:45:30"
"2014-05-18 18:02:30",402,12.93,44.31,997.374,359.3,0,"2014-05-18 18:00:30"
"2014-05-18 18:17:30",403,12.97,47.95,997.3673,320.5,0,"2014-05-18 18:15:30"
"2014-05-18 18:32:30",404,12.98,45.06,997.292,271.2,0,"2014-05-18 18:30:30"
"2014-05-18 18:47:30",405,13.17,39.09,997.2839,223.7,0,"2014-05-18 18:45:30"
"2014-05-18 19:02:30",406,13.15,44.93,997.2502,175.2,0,"2014-05-18 19:00:30"
"2014-05-18 19:17:30",407,12.86,50.25,997.4373,141.7,0,"2014-05-18 19:15:30"
"2014-05-18 19:32:30",408,13.22,40.46,997.4884,77.81,0,"2014-05-18 19:30:30"
"2014-05-18 19:47:30",409,12.88,44.48,997.5409,44.53,0,"2014-05-18 19:45:30"
"2014-05-18 20:02:30",410,12.55,47.24,997.4386,17.37,0,"2014-05-18 20:00:30"
"2014-05-18 20:17:30",411,12.35,45.27,997.4993,7.778,0,"2014-05-18 20:15:30"
"2014-05-18 20:32:30",412,11.53,59.14,997.519,1.769,0,"2014-05-18 20:30:30"
"2014-05-18 20:47:30",413,10.23,72.36,997.5826,0,0,"2014-05-18 20:45:30"
"2014-05-18 21:02:30",414,9.97,74.94,997.5082,0,0,"2014-05-18 21:00:30"
"2014-05-18 21:17:30",415,10.09,70.16,997.7365,0,0,"2014-05-18 21:15:30"
"2014-05-18 21:32:30",416,9.95,72.53,997.7775,0,0,"2014-05-18 21:30:30"
"2014-05-18 21:47:30",417,9.44,73.69,997.8608,0,0,"2014-05-18 21:45:30"
"2014-05-18 22:02:30",418,9.05,77.83,997.9431,0,0,"2014-05-18 22:00:30"
"2014-05-18 22:17:30",419,8.83,76.34,997.8798,0,0,"2014-05-18 22:15:30"
"2014-05-18 22:32:30",420,8.92,79.63,997.808,0,0,"2014-05-18 22:30:30"
"2014-05-18 22:47:30",421,8.63,81.3,997.7379,0,0,"2014-05-18 22:45:30"
"2014-05-18 23:02:30",422,8.6,80.3,997.7992,0,0,"2014-05-18 23:00:30"
"2014-05-18 23:17:30",423,8.57,82.7,997.8662,0,0,"2014-05-18 23:15:30"
"2014-05-18 23:32:30",424,8.2,80.9,997.8885,0,0,"2014-05-18 23:30:30"
"2014-05-18 23:47:30",425,7.868,82.2,997.8598,0,0,"2014-05-18 23:45:30"
"2014-05-19 00:02:30",426,7.596,83.8,997.8451,0,0,"2014-05-19 00:00:30"
"2014-05-19 00:17:30",427,7.396,83.7,997.7804,0,0,"2014-05-19 00:15:30"
"2014-05-19 00:32:30",428,7.208,86.7,997.7211,0,0,"2014-05-19 00:30:30"
"2014-05-19 00:47:30",429,6.887,85.4,997.5662,0,0,"2014-05-19 00:45:30"
"2014-05-19 01:02:30",430,6.797,84.6,997.4937,0,0,"2014-05-19 01:00:30"
"2014-05-19 01:17:30",431,6.616,85.3,997.4749,0,0,"2014-05-19 01:15:30"
"2014-05-19 01:32:30",432,6.465,88.2,997.5203,0,0,"2014-05-19 01:30:30"
"2014-05-19 01:47:30",433,6.292,87.3,997.4561,0,0,"2014-05-19 01:45:30"
"2014-05-19 02:02:30",434,6.424,88.2,997.2488,0,0,"2014-05-19 02:00:30"
"2014-05-19 02:17:30",435,6.404,90.1,997.2488,0,0,"2014-05-19 02:15:30"
"2014-05-19 02:32:30",436,6.013,88.5,997.2771,0,0,"2014-05-19 02:30:30"
"2014-05-19 02:47:30",437,5.911,86.4,997.3647,0,0,"2014-05-19 02:45:30"
"2014-05-19 03:02:30",438,5.794,88.4,997.393,0,0,"2014-05-19 03:00:30"
"2014-05-19 03:17:30",439,5.71,88.9,997.3903,0,0,"2014-05-19 03:15:30"
"2014-05-19 03:32:30",440,5.765,89.7,997.4334,0,0,"2014-05-19 03:30:30"
"2014-05-19 03:47:30",441,5.534,91.1,997.4401,0,0,"2014-05-19 03:45:30"
"2014-05-19 04:02:30",442,5.446,90.2,997.5129,0,0,"2014-05-19 04:00:30"
"2014-05-19 04:17:30",443,5.36,91.3,997.6207,0,0,"2014-05-19 04:15:30"
"2014-05-19 04:32:30",444,5.552,90.2,997.6827,0,0,"2014-05-19 04:30:30"
"2014-05-19 04:47:30",445,5.087,91.1,997.7164,0,0,"2014-05-19 04:45:30"
"2014-05-19 05:02:30",446,5.226,90.1,997.7783,0,0,"2014-05-19 05:00:30"
"2014-05-19 05:17:30",447,5.26,90.2,997.9091,0,0,"2014-05-19 05:15:30"
"2014-05-19 05:32:30",448,5.258,90.8,997.9495,2.103,0,"2014-05-19 05:30:30"
"2014-05-19 05:47:30",449,5.382,90.5,997.9791,8.15,0,"2014-05-19 05:45:30"
"2014-05-19 06:02:30",450,5.121,91,998.0775,21.21,0,"2014-05-19 06:00:30"
"2014-05-19 06:17:30",451,5.264,90.8,998.218,62.68,0,"2014-05-19 06:15:30"
"2014-05-19 06:32:30",452,5.396,90.4,998.3058,85.1,0,"2014-05-19 06:30:30"
"2014-05-19 06:47:30",453,5.18,90.4,998.2527,50.04,0,"2014-05-19 06:45:30"
"2014-05-19 07:02:30",454,5.464,88.1,998.3729,45.45,0,"2014-05-19 07:00:30"
"2014-05-19 07:17:30",455,5.952,87.2,998.3068,161,0,"2014-05-19 07:15:30"
"2014-05-19 07:32:30",456,6.024,90,998.4698,184.7,0,"2014-05-19 07:30:30"
"2014-05-19 07:47:30",457,6.499,83.2,998.4806,333.4,0,"2014-05-19 07:45:30"
"2014-05-19 08:02:30",458,6.938,84.7,998.4509,234.6,0,"2014-05-19 08:00:30"
"2014-05-19 08:17:30",459,7.988,80.3,998.5803,389,0,"2014-05-19 08:15:30"
"2014-05-19 08:32:30",460,8.51,81.6,998.6153,385.1,0,"2014-05-19 08:30:30"
"2014-05-19 08:47:30",461,8.61,81.6,998.7231,457.1,0,"2014-05-19 08:45:30"
"2014-05-19 09:02:30",462,9.4,77.95,998.7089,437.3,0,"2014-05-19 09:00:30"
"2014-05-19 09:17:30",463,10.29,76.55,998.4969,237.1,0,"2014-05-19 09:15:30"
"2014-05-19 09:32:30",464,10.82,70.44,998.6327,315.5,0,"2014-05-19 09:30:30"
"2014-05-19 09:47:30",465,12.49,57.67,998.7167,672.4,0,"2014-05-19 09:45:30"
"2014-05-19 10:02:30",466,12.96,57.77,998.4941,394.5,0,"2014-05-19 10:00:30"
"2014-05-19 10:17:30",467,12.99,58.53,998.2877,706.5,0,"2014-05-19 10:15:30"
"2014-05-19 10:32:30",468,13.31,57.79,998.2263,715.9,0,"2014-05-19 10:30:30"
"2014-05-19 10:47:30",469,12.9,63.27,998.2822,507.2,0,"2014-05-19 10:45:30"
"2014-05-19 11:02:30",470,13.38,59.65,998.1368,606.9,0,"2014-05-19 11:00:30"
"2014-05-19 11:17:30",471,14.26,53,997.9259,507,0,"2014-05-19 11:15:30"
"2014-05-19 11:32:30",472,14.76,51.95,997.9323,880,0,"2014-05-19 11:30:30"
"2014-05-19 11:47:30",473,15.01,51.4,997.7688,964,0,"2014-05-19 11:45:30"
"2014-05-19 12:02:30",474,15.4,50,997.6821,968,0,"2014-05-19 12:00:30"
"2014-05-19 12:17:30",475,15.57,47.16,997.5948,581.2,0,"2014-05-19 12:15:30"
"2014-05-19 12:32:30",476,15.12,53.04,997.4066,843,0,"2014-05-19 12:30:30"
"2014-05-19 12:47:30",477,15.81,47.34,997.1525,307.9,0,"2014-05-19 12:45:30"
"2014-05-19 13:02:30",478,15.92,46.17,996.9835,402.1,0,"2014-05-19 13:00:30"
"2014-05-19 13:17:30",479,15.88,43.83,996.9966,485.5,0,"2014-05-19 13:15:30"
"2014-05-19 13:32:30",480,15.46,47.94,996.844,882,0,"2014-05-19 13:30:30"
"2014-05-19 13:47:30",481,15.45,47.61,996.6326,980,0,"2014-05-19 13:45:30"
"2014-05-19 14:02:30",482,16.72,42.22,996.5286,655.3,0,"2014-05-19 14:00:30"
"2014-05-19 14:17:30",483,16.54,44.02,996.4591,448.7,0,"2014-05-19 14:15:30"
"2014-05-19 14:32:30",484,16.69,44.17,996.338,982,0,"2014-05-19 14:30:30"
"2014-05-19 14:47:30",485,16.66,42.89,996.1885,821,0,"2014-05-19 14:45:30"
"2014-05-19 15:02:30",486,15.83,51.38,996.0354,877,0,"2014-05-19 15:00:30"
"2014-05-19 15:17:30",487,17,43.19,995.89,793.3,0,"2014-05-19 15:15:30"
"2014-05-19 15:32:30",488,17.06,44.54,995.7972,922,0,"2014-05-19 15:30:30"
"2014-05-19 15:47:30",489,17.28,44.46,995.7529,835,0,"2014-05-19 15:45:30"
"2014-05-19 16:02:30",490,16.92,47.11,995.6815,251.7,0,"2014-05-19 16:00:30"
"2014-05-19 16:17:30",491,17.33,44.13,995.4756,803,0,"2014-05-19 16:15:30"
"2014-05-19 16:32:30",492,16.85,42.83,995.4299,551.6,0,"2014-05-19 16:30:30"
"2014-05-19 16:47:30",493,16.13,48.94,995.473,362.1,0,"2014-05-19 16:45:30"
"2014-05-19 17:02:30",494,16.97,43.2,995.6344,494.6,0,"2014-05-19 17:00:30"
"2014-05-19 17:17:30",495,16.22,48.4,995.5005,524.8,0,"2014-05-19 17:15:30"
"2014-05-19 17:32:30",496,16.8,45.5,995.5199,601.2,0,"2014-05-19 17:30:30"
"2014-05-19 17:47:30",497,16.67,44.53,995.5464,180.6,0,"2014-05-19 17:45:30"
"2014-05-19 18:02:30",498,15.77,50.84,995.4783,207.3,0,"2014-05-19 18:00:30"
"2014-05-19 18:17:30",499,15.75,50.89,995.5182,155.2,0,"2014-05-19 18:15:30"
"2014-05-19 18:32:30",500,16.86,42.58,995.5602,84.4,0,"2014-05-19 18:30:30"
"2014-05-19 18:47:30",501,16.55,42.42,995.5333,217.8,0,"2014-05-19 18:45:30"
"2014-05-19 19:02:30",502,15.49,51.26,995.6161,64.33,0,"2014-05-19 19:00:30"
"2014-05-19 19:17:30",503,14.99,56.32,995.6656,51.51,0,"2014-05-19 19:15:30"
"2014-05-19 19:32:30",504,14.65,58.44,995.6163,65.28,0,"2014-05-19 19:30:30"
"2014-05-19 19:47:30",505,16.13,45.6,995.5324,36.28,0,"2014-05-19 19:45:30"
"2014-05-19 20:02:30",506,15.08,54.25,995.6227,13.29,0,"2014-05-19 20:00:30"
"2014-05-19 20:17:30",507,15.21,52.51,995.788,2.711,0,"2014-05-19 20:15:30"
"2014-05-19 20:32:30",508,15.09,53.23,995.9796,0.477,0,"2014-05-19 20:30:30"
"2014-05-19 20:47:30",509,13.89,62.8,996.2385,0,0,"2014-05-19 20:45:30"
"2014-05-19 21:02:30",510,14.2,59.31,996.089,0,0,"2014-05-19 21:00:30"
"2014-05-19 21:17:30",511,13.3,68.37,996.0588,0,0,"2014-05-19 21:15:30"
"2014-05-19 21:32:30",512,14.1,56.75,995.9844,0,0,"2014-05-19 21:30:30"
"2014-05-19 21:47:30",513,13.04,62.06,996.1123,0,0,"2014-05-19 21:45:30"
"2014-05-19 22:02:30",514,12.37,74.38,996.1889,0,0,"2014-05-19 22:00:30"
"2014-05-19 22:17:30",515,11.57,76.58,996.2487,0,0,"2014-05-19 22:15:30"
"2014-05-19 22:32:30",516,12.75,66.63,996.3342,0,0,"2014-05-19 22:30:30"
"2014-05-19 22:47:30",517,11.58,80.3,996.0691,0,0,"2014-05-19 22:45:30"
"2014-05-19 23:02:30",518,11.4,79.91,995.9308,0,0,"2014-05-19 23:00:30"
"2014-05-19 23:17:30",519,11.18,85.4,995.8177,0,0,"2014-05-19 23:15:30"
"2014-05-19 23:32:30",520,11.03,85.8,995.6818,0,0,"2014-05-19 23:30:30"
"2014-05-19 23:47:30",521,11,83.2,995.7814,0,0,"2014-05-19 23:45:30"
"2014-05-20 00:02:30",522,11.09,80.9,995.9232,0,0,"2014-05-20 00:00:30"
"2014-05-20 00:17:30",523,10.77,85.8,995.9725,0,0,"2014-05-20 00:15:30"
"2014-05-20 00:32:30",524,10.6,84.5,995.9928,0,0,"2014-05-20 00:30:30"
"2014-05-20 00:47:30",525,10.43,84.9,996.0895,0,0,"2014-05-20 00:45:30"
"2014-05-20 01:02:30",526,10.28,85.4,996.2206,0,0,"2014-05-20 01:00:30"
"2014-05-20 01:17:30",527,10.12,85.6,996.2783,0,0,"2014-05-20 01:15:30"
"2014-05-20 01:32:30",528,9.97,88.4,996.2499,0,0,"2014-05-20 01:30:30"
"2014-05-20 01:47:30",529,9.72,87.2,996.2201,0,0,"2014-05-20 01:45:30"
"2014-05-20 02:02:30",530,9.66,90.9,996.226,0,0,"2014-05-20 02:00:30"
"2014-05-20 02:17:30",531,9.39,90,996.0967,0,0,"2014-05-20 02:15:30"
"2014-05-20 02:32:30",532,9.22,89.3,996.1708,0,0,"2014-05-20 02:30:30"
"2014-05-20 02:47:30",533,9.26,91.4,996.1842,0,0,"2014-05-20 02:45:30"
"2014-05-20 03:02:30",534,9.08,90.7,996.3027,0,0,"2014-05-20 03:00:30"
"2014-05-20 03:17:30",535,8.97,91.9,996.2556,0,0,"2014-05-20 03:15:30"
"2014-05-20 03:32:30",536,8.94,92.1,996.1249,0,0,"2014-05-20 03:30:30"
"2014-05-20 03:47:30",537,8.78,93.1,996.1061,0,0,"2014-05-20 03:45:30"
"2014-05-20 04:02:30",538,8.64,93.6,996.1357,0,0,"2014-05-20 04:00:30"
"2014-05-20 04:17:30",539,8.45,93.3,996.0684,0,0,"2014-05-20 04:15:30"
"2014-05-20 04:32:30",540,8.48,93.6,996.1438,0,0,"2014-05-20 04:30:30"
"2014-05-20 04:47:30",541,8.38,94.2,996.0104,0,0,"2014-05-20 04:45:30"
"2014-05-20 05:02:30",542,8.24,92.8,996.032,0,0,"2014-05-20 05:00:30"
"2014-05-20 05:17:30",543,8.17,93.5,996.067,0.014,0,"2014-05-20 05:15:30"
"2014-05-20 05:32:30",544,8.16,93.2,996.1748,3.171,0,"2014-05-20 05:30:30"
"2014-05-20 05:47:30",545,8.11,91,996.3993,14.29,0,"2014-05-20 05:45:30"
"2014-05-20 06:02:30",546,8.17,91.7,996.5596,37.22,0,"2014-05-20 06:00:30"
"2014-05-20 06:17:30",547,8.14,92.7,996.6802,76.09,0,"2014-05-20 06:15:30"
"2014-05-20 06:32:30",548,8.29,93.9,996.8339,120.9,0,"2014-05-20 06:30:30"
"2014-05-20 06:47:30",549,8.45,90.8,996.8882,155.9,0,"2014-05-20 06:45:30"
"2014-05-20 07:02:30",550,8.74,90.2,996.8638,130.1,0,"2014-05-20 07:00:30"
"2014-05-20 07:17:30",551,8.97,87.6,996.8986,144.5,0,"2014-05-20 07:15:30"
"2014-05-20 07:32:30",552,9.25,87.1,996.827,231.7,0,"2014-05-20 07:30:30"
"2014-05-20 07:47:30",553,9.29,87.4,996.8148,229.6,0,"2014-05-20 07:45:30"
"2014-05-20 08:02:30",554,9.66,84,996.7933,262.6,0,"2014-05-20 08:00:30"
"2014-05-20 08:17:30",555,10.32,82.3,996.7771,303.1,0,"2014-05-20 08:15:30"
"2014-05-20 08:32:30",556,10.58,83.4,996.7987,452.4,0,"2014-05-20 08:30:30"
"2014-05-20 08:47:30",557,10.83,82.6,996.6494,496.9,0,"2014-05-20 08:45:30"
"2014-05-20 09:02:30",558,11.18,84.1,996.4561,538.4,0,"2014-05-20 09:00:30"
"2014-05-20 09:17:30",559,11.88,83.7,996.3468,571.8,0,"2014-05-20 09:15:30"
"2014-05-20 09:32:30",560,13.26,64.87,996.2004,610.1,0,"2014-05-20 09:30:30"
"2014-05-20 09:47:30",561,13.95,55.25,996.1588,648.8,0,"2014-05-20 09:45:30"
"2014-05-20 10:02:30",562,14.22,58.45,996.0511,632.8,0,"2014-05-20 10:00:30"
"2014-05-20 10:17:30",563,14.17,59.68,995.8969,721.5,0,"2014-05-20 10:15:30"
"2014-05-20 10:32:30",564,14.89,52.86,995.8234,730.4,0,"2014-05-20 10:30:30"
"2014-05-20 10:47:30",565,15.36,51.77,995.7222,793,0,"2014-05-20 10:45:30"
"2014-05-20 11:02:30",566,15.46,51.93,995.6321,784,0,"2014-05-20 11:00:30"
"2014-05-20 11:17:30",567,15.51,57.36,995.3667,800,0,"2014-05-20 11:15:30"
"2014-05-20 11:32:30",568,16.13,51.03,995.1749,796,0,"2014-05-20 11:30:30"
"2014-05-20 11:47:30",569,16.35,50.76,995.0223,852,0,"2014-05-20 11:45:30"
"2014-05-20 12:02:30",570,16.75,48.06,994.9536,683.4,0,"2014-05-20 12:00:30"
"2014-05-20 12:17:30",571,16.81,46.47,994.7645,658.3,0,"2014-05-20 12:15:30"
"2014-05-20 12:32:30",572,16.87,53.17,994.5089,824,0,"2014-05-20 12:30:30"
"2014-05-20 12:47:30",573,17.36,41.01,994.5029,700.2,0,"2014-05-20 12:45:30"
"2014-05-20 13:02:30",574,18.12,35.9,994.3138,838,0,"2014-05-20 13:00:30"
"2014-05-20 13:17:30",575,18.72,36.8,994.1888,758.5,0,"2014-05-20 13:15:30"
"2014-05-20 13:32:30",576,18.56,37.68,994.0837,723.4,0,"2014-05-20 13:30:30"
"2014-05-20 13:47:30",577,18.23,43.41,993.7377,609.9,0,"2014-05-20 13:45:30"
"2014-05-20 14:02:30",578,18.99,37.52,993.6619,706.5,0,"2014-05-20 14:00:30"
"2014-05-20 14:17:30",579,19.15,36.07,993.5359,532.6,0,"2014-05-20 14:15:30"
"2014-05-20 14:32:30",580,18.98,39.03,993.3099,739.7,0,"2014-05-20 14:30:30"
"2014-05-20 14:47:30",581,19.38,36.9,993.2359,683,0,"2014-05-20 14:45:30"
"2014-05-20 15:02:30",582,19.27,34.37,993.0571,687.2,0,"2014-05-20 15:00:30"
"2014-05-20 15:17:30",583,19.46,32.84,992.8864,541.9,0,"2014-05-20 15:15:30"
"2014-05-20 15:32:30",584,19.63,31.55,992.6968,549.9,0,"2014-05-20 15:30:30"
"2014-05-20 15:47:30",585,19.21,36.39,992.5807,376.8,0,"2014-05-20 15:45:30"
"2014-05-20 16:02:30",586,19.39,33.93,992.3597,364.3,0,"2014-05-20 16:00:30"
"2014-05-20 16:17:30",587,19.87,33.29,992.0886,389.5,0,"2014-05-20 16:15:30"
"2014-05-20 16:32:30",588,19.37,34.14,992.0488,240.5,0,"2014-05-20 16:30:30"
"2014-05-20 16:47:30",589,19.38,33.71,991.9703,225.1,0,"2014-05-20 16:45:30"
"2014-05-20 17:02:30",590,19.37,33.96,991.8498,151.8,0,"2014-05-20 17:00:30"
"2014-05-20 17:17:30",591,19.45,33.31,991.746,147.8,0,"2014-05-20 17:15:30"
"2014-05-20 17:32:30",592,18.6,38.34,991.6398,129,0,"2014-05-20 17:30:30"
"2014-05-20 17:47:30",593,18.76,36.19,991.4772,112.8,0,"2014-05-20 17:45:30"
"2014-05-20 18:02:30",594,17.99,38.55,991.2903,68.87,0,"2014-05-20 18:00:30"
"2014-05-20 18:17:30",595,17.13,51.29,991.1406,45.49,0,"2014-05-20 18:15:30"
"2014-05-20 18:32:30",596,17.42,51.6,991.3101,47.89,0,"2014-05-20 18:30:30"
"2014-05-20 18:47:30",597,16.32,68.43,991.4242,54.95,0,"2014-05-20 18:45:30"
"2014-05-20 19:02:30",598,16.77,58.42,991.3586,77.1,0,"2014-05-20 19:00:30"
"2014-05-20 19:17:30",599,16.87,59.48,991.583,36.69,0,"2014-05-20 19:15:30"
"2014-05-20 19:32:30",600,18.22,46.8,991.61,27.68,0,"2014-05-20 19:30:30"
"2014-05-20 19:47:30",601,18,47.39,991.7329,16.02,0,"2014-05-20 19:45:30"
"2014-05-20 20:02:30",602,16.83,56.01,991.5671,7.899,0,"2014-05-20 20:00:30"
"2014-05-20 20:17:30",603,17.24,50.09,991.4662,2.318,0,"2014-05-20 20:15:30"
"2014-05-20 20:32:30",604,16.17,59.65,991.4272,0.477,0,"2014-05-20 20:30:30"
"2014-05-20 20:47:30",605,15.5,67.76,991.5657,0,0,"2014-05-20 20:45:30"
"2014-05-20 21:02:30",606,15.62,64.11,991.6518,0,0,"2014-05-20 21:00:30"
"2014-05-20 21:17:30",607,14.93,67.27,991.6027,0,0,"2014-05-20 21:15:30"
"2014-05-20 21:32:30",608,14.72,71.49,991.6828,0,0,"2014-05-20 21:30:30"
"2014-05-20 21:47:30",609,14.74,81.7,991.7938,0,0,"2014-05-20 21:45:30"
"2014-05-20 22:02:30",610,14.91,77.01,991.8508,0,0,"2014-05-20 22:00:30"
"2014-05-20 22:17:30",611,14.35,86.6,991.9638,0,0,"2014-05-20 22:15:30"
