"TOA5","OwascoMetInternet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","333","TRB_Avg"
"2021-04-18 05:35:30",62038,5.433,100,984.1758,0,0,"2021-04-18 05:30:30"
"2021-04-18 06:05:30",62039,5.105,100,984.2432,0.246,0,"2021-04-18 06:00:30"
"2021-04-18 06:35:30",62040,5.376,98.7,984.2761,5.972,0,"2021-04-18 06:30:30"
"2021-04-18 07:05:30",62041,5.095,100,984.4067,20.78,0,"2021-04-18 07:00:30"
"2021-04-18 07:35:30",62042,5.011,100,984.5909,155.4,0,"2021-04-18 07:30:30"
"2021-04-18 08:05:30",62043,6.248,93,984.9741,233.2,0,"2021-04-18 08:00:30"
"2021-04-18 08:35:30",62044,7.442,80.4,985.0984,176.3,0,"2021-04-18 08:30:30"
"2021-04-18 09:05:30",62045,8.07,75.77,985.2253,372.4,0,"2021-04-18 09:00:30"
"2021-04-18 09:35:30",62046,8.17,73.52,985.0672,472.3,0,"2021-04-18 09:30:30"
"2021-04-18 10:05:30",62047,8.13,73.43,984.9899,394.7,0,"2021-04-18 10:00:30"
"2021-04-18 10:35:30",62048,8.69,72.81,985.1846,330.4,0,"2021-04-18 10:30:30"
"2021-04-18 11:05:30",62049,9.49,68.46,985.0945,414,0,"2021-04-18 11:00:30"
"2021-04-18 11:35:30",62050,10.01,64.15,984.9294,596.8,0,"2021-04-18 11:30:30"
"2021-04-18 12:05:30",62051,10.68,62.26,984.8372,464.7,0,"2021-04-18 12:00:30"
"2021-04-18 12:35:30",62052,11.11,60.13,984.6967,432.2,0,"2021-04-18 12:30:30"
"2021-04-18 13:05:30",62053,11.51,56.95,984.4048,650.2,0,"2021-04-18 13:00:30"
"2021-04-18 13:35:30",62054,11.56,55.7,984.1821,215,0,"2021-04-18 13:30:30"
"2021-04-18 14:05:30",62055,10.82,57.7,984.0804,527.1,0,"2021-04-18 14:00:30"
"2021-04-18 14:35:30",62056,10.87,57.56,984.0571,170.9,0,"2021-04-18 14:30:30"
"2021-04-18 15:05:30",62057,11.03,57.86,984.0881,49.08,0,"2021-04-18 15:00:30"
"2021-04-18 15:35:30",62058,9.43,69.45,984.0542,152.7,0,"2021-04-18 15:30:30"
"2021-04-18 16:05:30",62059,10.7,59.95,983.944,184.6,0,"2021-04-18 16:00:30"
"2021-04-18 16:35:30",62060,11.72,53.92,983.9126,262.8,0,"2021-04-18 16:30:30"
"2021-04-18 17:05:30",62061,12.46,45.87,983.957,262,0,"2021-04-18 17:00:30"
"2021-04-18 17:35:30",62062,12.64,44.56,983.9994,211.1,0,"2021-04-18 17:30:30"
"2021-04-18 18:05:30",62063,12.67,45.54,984.1993,369.9,0,"2021-04-18 18:00:30"
"2021-04-18 18:35:30",62064,13.22,44.9,984.2522,203,0,"2021-04-18 18:30:30"
"2021-04-18 19:05:30",62065,12.71,47.82,984.3787,115,0,"2021-04-18 19:00:30"
"2021-04-18 19:35:30",62066,12.18,48.17,984.345,18.42,0,"2021-04-18 19:30:30"
"2021-04-18 20:05:30",62067,9.08,67.23,984.4042,1.396,0,"2021-04-18 20:00:30"
"2021-04-18 20:35:30",62068,9.53,64.06,984.6055,0,0,"2021-04-18 20:30:30"
"2021-04-18 21:05:30",62069,8.51,70.65,984.8516,0,0,"2021-04-18 21:00:30"
"2021-04-18 21:35:30",62070,8.12,76.03,985.1442,0.001,0,"2021-04-18 21:30:30"
"2021-04-18 22:05:30",62071,7.127,85.6,985.1992,0,0,"2021-04-18 22:00:30"
"2021-04-18 22:35:30",62072,7.346,83.2,985.0991,0,0,"2021-04-18 22:30:30"
"2021-04-18 23:05:30",62073,7.485,78.73,984.9681,0.001,0,"2021-04-18 23:00:30"
"2021-04-18 23:35:30",62074,6.698,85.8,985.1757,0,0,"2021-04-18 23:30:30"
"2021-04-19 00:05:30",62075,6.412,87.4,985.2522,0,0,"2021-04-19 00:00:30"
"2021-04-19 00:35:30",62076,6.193,90.1,985.25,0,0,"2021-04-19 00:30:30"
"2021-04-19 01:05:30",62077,6.018,90.1,985.2798,0,0,"2021-04-19 01:00:30"
"2021-04-19 01:35:30",62078,5.701,95.6,985.1281,0,0,"2021-04-19 01:30:30"
"2021-04-19 02:05:30",62079,5.847,88.1,985.05,0,0,"2021-04-19 02:00:30"
"2021-04-19 02:35:30",62080,5.438,94.3,985.1047,0,0,"2021-04-19 02:30:30"
"2021-04-19 03:05:30",62081,5.375,94.1,985.0785,0,0,"2021-04-19 03:00:30"
"2021-04-19 03:35:30",62082,5.467,88.6,985.0135,0,0,"2021-04-19 03:30:30"
"2021-04-19 04:05:30",62083,5.157,91.3,984.9771,0,0,"2021-04-19 04:00:30"
"2021-04-19 04:35:30",62084,5.388,88.9,985.0056,0,0,"2021-04-19 04:30:30"
"2021-04-19 05:05:30",62085,5.327,90.8,985.0557,0,0,"2021-04-19 05:00:30"
"2021-04-19 05:35:30",62086,5.208,92,984.9738,0,0,"2021-04-19 05:30:30"
"2021-04-19 06:05:30",62087,5.383,92.4,984.9775,0.247,0,"2021-04-19 06:00:30"
"2021-04-19 06:35:30",62088,5.461,93.7,984.9905,7.519,0,"2021-04-19 06:30:30"
"2021-04-19 07:05:30",62089,5.689,93,985.0034,22.27,0,"2021-04-19 07:00:30"
"2021-04-19 07:35:30",62090,5.883,91.6,985.1213,50.05,0,"2021-04-19 07:30:30"
"2021-04-19 08:05:30",62091,6.075,90.7,985.1993,183.8,0,"2021-04-19 08:00:30"
"2021-04-19 08:35:30",62092,6.712,86,985.1578,266,0,"2021-04-19 08:30:30"
"2021-04-19 09:05:30",62093,6.838,89,985.2448,420,0,"2021-04-19 09:00:30"
"2021-04-19 09:35:30",62094,9.31,70.18,985.0842,522.2,0,"2021-04-19 09:30:30"
"2021-04-19 10:05:30",62095,10.32,64.37,985.0629,429.3,0,"2021-04-19 10:00:30"
"2021-04-19 10:35:30",62096,11.64,59.38,984.9156,653.6,0,"2021-04-19 10:30:30"
"2021-04-19 11:05:30",62097,12.37,54.23,984.764,460.1,0,"2021-04-19 11:00:30"
"2021-04-19 11:35:30",62098,12.94,50.71,984.5508,614.1,0,"2021-04-19 11:30:30"
"2021-04-19 12:05:30",62099,12.73,48.55,984.2141,680.4,0,"2021-04-19 12:00:30"
"2021-04-19 12:35:30",62100,12.85,46.52,984.0314,375.5,0,"2021-04-19 12:30:30"
"2021-04-19 13:05:30",62101,12.89,40.55,983.9218,576.1,0,"2021-04-19 13:00:30"
"2021-04-19 13:35:30",62102,11.54,47.86,983.8257,751.4,0,"2021-04-19 13:30:30"
"2021-04-19 14:05:30",62103,10.72,55.93,984.0757,331.9,0,"2021-04-19 14:00:30"
"2021-04-19 14:35:30",62104,12.16,48.61,983.7325,799.7,0,"2021-04-19 14:30:30"
"2021-04-19 15:05:30",62105,12.67,44.47,983.5096,658.1,0,"2021-04-19 15:00:30"
"2021-04-19 15:35:30",62106,13.03,43.54,983.2149,700.8,0,"2021-04-19 15:30:30"
"2021-04-19 16:05:30",62107,13.4,41.79,982.9293,381.3,0,"2021-04-19 16:00:30"
"2021-04-19 16:35:30",62108,14.12,37.4,982.7171,590.9,0,"2021-04-19 16:30:30"
"2021-04-19 17:05:30",62109,14.48,35.51,982.7363,379.5,0,"2021-04-19 17:00:30"
"2021-04-19 17:35:30",62110,14.88,32.88,982.8097,398.2,0,"2021-04-19 17:30:30"
"2021-04-19 18:05:30",62111,14.89,32.69,982.9726,321.5,0,"2021-04-19 18:00:30"
"2021-04-19 18:35:30",62112,14.21,36.68,983.052,167.2,0,"2021-04-19 18:30:30"
"2021-04-19 19:05:30",62113,13.63,38.36,982.9661,144.2,0,"2021-04-19 19:00:30"
"2021-04-19 19:35:30",62114,12.44,43.97,982.8377,12.84,0,"2021-04-19 19:30:30"
"2021-04-19 20:05:30",62115,11.22,55.22,982.8158,1.455,0,"2021-04-19 20:00:30"
"2021-04-19 20:35:30",62116,9.8,66.19,982.9464,0,0,"2021-04-19 20:30:30"
"2021-04-19 21:05:30",62117,9.05,71.89,983.0595,0,0,"2021-04-19 21:00:30"
"2021-04-19 21:35:30",62118,9.14,70.66,983.2639,0,0,"2021-04-19 21:30:30"
"2021-04-19 22:05:30",62119,8.48,74.42,983.3699,0,0,"2021-04-19 22:00:30"
"2021-04-19 22:35:30",62120,9.26,68.49,983.296,0,0,"2021-04-19 22:30:30"
"2021-04-19 23:05:30",62121,9.12,69.87,983.1191,0,0,"2021-04-19 23:00:30"
"2021-04-19 23:35:30",62122,8.81,74.54,982.9988,0,0,"2021-04-19 23:30:30"
"2021-04-20 00:05:30",62123,11.17,58.8,983.6641,0,0,"2021-04-20 00:00:30"
"2021-04-20 00:35:30",62124,10.8,60.21,983.6868,0,0,"2021-04-20 00:30:30"
"2021-04-20 01:05:30",62125,11.28,55.68,984.1945,0.001,0,"2021-04-20 01:00:30"
"2021-04-20 01:35:30",62126,10.68,61.06,984.182,0,0,"2021-04-20 01:30:30"
"2021-04-20 02:05:30",62127,8.59,74.43,983.5822,0.001,0,"2021-04-20 02:00:30"
"2021-04-20 02:35:30",62128,7.897,82.7,983.3179,0.002,0,"2021-04-20 02:30:30"
"2021-04-20 03:05:30",62129,7.674,86.5,983.3076,0.001,0,"2021-04-20 03:00:30"
"2021-04-20 03:35:30",62130,7.438,87.1,983.1288,0,0,"2021-04-20 03:30:30"
"2021-04-20 04:05:30",62131,7.507,86.1,983.2346,0.005,0,"2021-04-20 04:00:30"
"2021-04-20 04:35:30",62132,7.691,81.8,983.7166,0.002,0,"2021-04-20 04:30:30"
"2021-04-20 05:05:30",62133,6.113,93,984.7828,0.002,0,"2021-04-20 05:00:30"
"2021-04-20 05:35:30",62134,5.833,96.2,984.6917,0.001,0,"2021-04-20 05:30:30"
"2021-04-20 06:05:30",62135,5.856,100,985.3936,0.02,0,"2021-04-20 06:00:30"
"2021-04-20 06:35:30",62136,6.001,100,985.1833,1.04,0,"2021-04-20 06:30:30"
"2021-04-20 07:05:30",62137,6.021,100,985.5681,3.529,0,"2021-04-20 07:00:30"
"2021-04-20 07:35:30",62138,6.173,94,986.1616,2.605,0,"2021-04-20 07:30:30"
"2021-04-20 08:05:30",62139,5.992,86.4,986.7886,6.274,0,"2021-04-20 08:00:30"
"2021-04-20 08:35:30",62140,5.869,86.5,986.9409,12.54,0,"2021-04-20 08:30:30"
"2021-04-20 09:05:30",62141,5.882,84.8,987.0921,18.46,0,"2021-04-20 09:00:30"
"2021-04-20 09:35:30",62142,5.951,82.4,987.1062,74.45,0,"2021-04-20 09:30:30"
"2021-04-20 10:05:30",62143,6.176,78.63,987.4671,154.1,0,"2021-04-20 10:00:30"
"2021-04-20 10:35:30",62144,6.469,72.08,987.801,315,0,"2021-04-20 10:30:30"
"2021-04-20 11:05:30",62145,6.58,70.03,988.0958,222.1,0,"2021-04-20 11:00:30"
"2021-04-20 11:35:30",62146,6.811,64.69,988.2264,224.8,0,"2021-04-20 11:30:30"
"2021-04-20 12:05:30",62147,6.974,64.25,988.5467,150.8,0,"2021-04-20 12:00:30"
"2021-04-20 12:35:30",62148,7.215,59.21,988.609,154.8,0,"2021-04-20 12:30:30"
"2021-04-20 13:05:30",62149,7.224,53.97,988.7029,269.3,0,"2021-04-20 13:00:30"
"2021-04-20 13:35:30",62150,7.369,52.79,988.7628,312.1,0,"2021-04-20 13:30:30"
"2021-04-20 14:05:30",62151,7.321,55.23,988.8863,347.1,0,"2021-04-20 14:00:30"
"2021-04-20 14:35:30",62152,7.375,56.25,989.1708,335.8,0,"2021-04-20 14:30:30"
"2021-04-20 15:05:30",62153,7.61,55.55,989.1388,316.3,0,"2021-04-20 15:00:30"
"2021-04-20 15:35:30",62154,7.582,56.73,989.0126,305.8,0,"2021-04-20 15:30:30"
"2021-04-20 16:05:30",62155,7.617,57.98,988.7996,193.5,0,"2021-04-20 16:00:30"
"2021-04-20 16:35:30",62156,7.667,57,988.5964,94.6,0,"2021-04-20 16:30:30"
"2021-04-20 17:05:30",62157,7.602,58.93,988.5831,59.54,0,"2021-04-20 17:00:30"
"2021-04-20 17:35:30",62158,7.574,59.52,988.7919,43.26,0,"2021-04-20 17:30:30"
"2021-04-20 18:05:30",62159,6.405,69.98,988.8076,36.16,0,"2021-04-20 18:00:30"
"2021-04-20 18:35:30",62160,6.001,70.67,989.1115,23.01,0,"2021-04-20 18:30:30"
"2021-04-20 19:05:30",62161,5.165,72.25,989.1533,16.11,0,"2021-04-20 19:00:30"
"2021-04-20 19:35:30",62162,4.873,69.65,989.1133,13.81,0,"2021-04-20 19:30:30"
"2021-04-20 20:05:30",62163,4.626,66.04,989.2848,0.781,0,"2021-04-20 20:00:30"
"2021-04-20 20:35:30",62164,4.495,65.86,989.3536,0.005,0,"2021-04-20 20:30:30"
"2021-04-20 21:05:30",62165,4.109,64.54,989.7178,0.001,0,"2021-04-20 21:00:30"
"2021-04-20 21:35:30",62166,3.812,69.1,989.7498,0.002,0,"2021-04-20 21:30:30"
"2021-04-20 22:05:30",62167,3.276,78,989.933,0.001,0,"2021-04-20 22:00:30"
"2021-04-20 22:35:30",62168,3.039,79.88,989.83,0.001,0,"2021-04-20 22:30:30"
"2021-04-20 23:05:30",62169,2.954,81.8,989.7658,0,0,"2021-04-20 23:00:30"
"2021-04-20 23:35:30",62170,2.849,82.6,989.2565,0,0,"2021-04-20 23:30:30"
"2021-04-21 00:05:30",62171,2.747,84.9,988.8554,0,0,"2021-04-21 00:00:30"
"2021-04-21 00:35:30",62172,2.504,83.6,987.9202,0.001,0,"2021-04-21 00:30:30"
"2021-04-21 01:05:30",62173,2.398,80.9,987.956,0.001,0,"2021-04-21 01:00:30"
"2021-04-21 01:35:30",62174,2.301,82.6,987.61,0,0,"2021-04-21 01:30:30"
"2021-04-21 02:05:30",62175,2.068,83.9,987.1682,0,0,"2021-04-21 02:00:30"
"2021-04-21 02:35:30",62176,2.118,84.7,986.6955,0.001,0,"2021-04-21 02:30:30"
"2021-04-21 03:05:30",62177,2.172,84.6,986.258,0,0,"2021-04-21 03:00:30"
"2021-04-21 03:35:30",62178,2.198,85,985.5592,0,0,"2021-04-21 03:30:30"
"2021-04-21 04:05:30",62179,2.112,84.9,985.1141,0,0,"2021-04-21 04:00:30"
"2021-04-21 04:35:30",62180,2.081,85.7,984.5991,0,0,"2021-04-21 04:30:30"
"2021-04-21 05:05:30",62181,2.209,85.9,984.4998,0,0,"2021-04-21 05:00:30"
"2021-04-21 05:35:30",62182,2.094,86.4,984.3041,0,0,"2021-04-21 05:30:30"
"2021-04-21 06:05:30",62183,1.636,88.5,983.8926,0.001,0,"2021-04-21 06:00:30"
"2021-04-21 06:35:30",62184,1.378,94.9,983.7885,0.688,0,"2021-04-21 06:30:30"
"2021-04-21 07:05:30",62185,1.005,98.9,982.8578,4.991,0,"2021-04-21 07:00:30"
"2021-04-21 07:35:30",62186,1.154,95.6,983.2402,9.86,0,"2021-04-21 07:30:30"
"2021-04-21 08:05:30",62187,1.248,96,983.1738,14.81,0,"2021-04-21 08:00:30"
"2021-04-21 08:35:30",62188,0.776,98.6,982.8424,17,0,"2021-04-21 08:30:30"
"2021-04-21 09:05:30",62189,0.764,99.9,982.7175,12.44,0,"2021-04-21 09:00:30"
"2021-04-21 09:35:30",62190,0.524,100,982.7103,20.45,0,"2021-04-21 09:30:30"
"2021-04-21 10:05:30",62191,0.486,100,982.8026,40.13,0,"2021-04-21 10:00:30"
"2021-04-21 10:35:30",62192,0.505,100,982.9072,129.8,0,"2021-04-21 10:30:30"
"2021-04-21 11:05:30",62193,0.609,100,983.0708,190.6,0,"2021-04-21 11:00:30"
"2021-04-21 11:35:30",62194,0.7,100,983.1558,163.4,0,"2021-04-21 11:30:30"
"2021-04-21 12:05:30",62195,0.814,100,983.1232,203.3,0,"2021-04-21 12:00:30"
"2021-04-21 12:35:30",62196,0.774,100,983.0219,251.2,0,"2021-04-21 12:30:30"
"2021-04-21 13:05:30",62197,0.685,92.2,983.404,322.4,0,"2021-04-21 13:00:30"
"2021-04-21 13:35:30",62198,0.519,89.9,983.6484,371.6,0,"2021-04-21 13:30:30"
"2021-04-21 14:05:30",62199,0.844,85.5,983.7666,267.6,0,"2021-04-21 14:00:30"
"2021-04-21 14:35:30",62200,0.802,81,984.0784,300.1,0,"2021-04-21 14:30:30"
"2021-04-21 15:05:30",62201,0.535,89.5,984.2811,320.1,0,"2021-04-21 15:00:30"
"2021-04-21 15:35:30",62202,1.075,80.7,984.3055,711.5,0,"2021-04-21 15:30:30"
"2021-04-21 16:05:30",62203,0.736,81,984.2827,274.7,0,"2021-04-21 16:00:30"
"2021-04-21 16:35:30",62204,0.965,78.06,984.3464,222.8,0,"2021-04-21 16:30:30"
"2021-04-21 17:05:30",62205,0.699,76.47,984.4797,148.8,0,"2021-04-21 17:00:30"
"2021-04-21 17:35:30",62206,0.692,77.61,984.4825,117,0,"2021-04-21 17:30:30"
"2021-04-21 18:05:30",62207,0.756,79.63,984.6022,57.15,0,"2021-04-21 18:00:30"
"2021-04-21 18:35:30",62208,0.601,80.4,984.6354,65.73,0,"2021-04-21 18:30:30"
"2021-04-21 19:05:30",62209,0.777,78.36,984.4955,18.52,0,"2021-04-21 19:00:30"
"2021-04-21 19:35:30",62210,0.536,83,984.6876,5.519,0,"2021-04-21 19:30:30"
"2021-04-21 20:05:30",62211,1.274,61.31,984.7365,1.223,0,"2021-04-21 20:00:30"
"2021-04-21 20:35:30",62212,1.114,58.21,984.7902,0.001,0,"2021-04-21 20:30:30"
"2021-04-21 21:05:30",62213,0.965,58.17,984.967,0,0,"2021-04-21 21:00:30"
"2021-04-21 21:35:30",62214,0.908,59.99,984.9763,0,0,"2021-04-21 21:30:30"
"2021-04-21 22:05:30",62215,0.598,61.02,984.8326,0,0,"2021-04-21 22:00:30"
"2021-04-21 22:35:30",62216,0.436,60.93,984.7304,0,0,"2021-04-21 22:30:30"
"2021-04-21 23:05:30",62217,0.262,62.68,984.5679,0,0,"2021-04-21 23:00:30"
"2021-04-21 23:35:30",62218,0.13,63.15,984.5106,0,0,"2021-04-21 23:30:30"
"2021-04-22 00:05:30",62219,0.072,64.14,984.5834,0,0,"2021-04-22 00:00:30"
"2021-04-22 00:35:30",62220,-0.026,63.44,984.7143,0,0,"2021-04-22 00:30:30"
"2021-04-22 01:05:30",62221,-0.186,62.3,984.5353,0,0,"2021-04-22 01:00:30"
"2021-04-22 01:35:30",62222,-0.427,64.24,984.387,0,0,"2021-04-22 01:30:30"
"2021-04-22 02:05:30",62223,-0.91,72.47,984.1539,0,0,"2021-04-22 02:00:30"
"2021-04-22 02:35:30",62224,-1.176,82.3,984.1386,0,0,"2021-04-22 02:30:30"
"2021-04-22 03:05:30",62225,-1.678,93.8,984.0453,0,0,"2021-04-22 03:00:30"
"2021-04-22 03:35:30",62226,-1.717,94.9,983.9146,0,0,"2021-04-22 03:30:30"
"2021-04-22 04:05:30",62227,-1.743,95,983.9059,0,0,"2021-04-22 04:00:30"
"2021-04-22 04:35:30",62228,-1.674,97.6,984.1071,0,0,"2021-04-22 04:30:30"
"2021-04-22 05:05:30",62229,-1.515,95.8,984.1025,0,0,"2021-04-22 05:00:30"
"2021-04-22 05:35:30",62230,-1.579,96.2,984.2961,0,0,"2021-04-22 05:30:30"
"2021-04-22 06:05:30",62231,-1.697,97.3,984.5385,0.518,0,"2021-04-22 06:00:30"
"2021-04-22 06:35:30",62232,-1.849,94.5,984.7991,19.6,0,"2021-04-22 06:30:30"
"2021-04-22 07:05:30",62233,-2.066,94.3,984.9689,30.19,0,"2021-04-22 07:00:30"
"2021-04-22 07:35:30",62234,-1.963,91.3,985.2103,83.2,0,"2021-04-22 07:30:30"
"2021-04-22 08:05:30",62235,-1.497,85,985.2108,170.1,0,"2021-04-22 08:00:30"
"2021-04-22 08:35:30",62236,-0.761,75.61,985.1295,280.2,0,"2021-04-22 08:30:30"
"2021-04-22 09:05:30",62237,-0.138,69.65,985.1308,428.2,0,"2021-04-22 09:00:30"
"2021-04-22 09:35:30",62238,0.277,68.58,984.9908,376.1,0,"2021-04-22 09:30:30"
"2021-04-22 10:05:30",62239,0.508,70.95,985.131,168.9,0,"2021-04-22 10:00:30"
"2021-04-22 10:35:30",62240,0.075,81.1,985.6453,259.9,0,"2021-04-22 10:30:30"
"2021-04-22 11:05:30",62241,0.933,74.41,985.6945,479.1,0,"2021-04-22 11:00:30"
"2021-04-22 11:35:30",62242,1.633,65.17,985.5814,569.8,0,"2021-04-22 11:30:30"
"2021-04-22 12:05:30",62243,1.898,64.88,985.7232,615.1,0,"2021-04-22 12:00:30"
"2021-04-22 12:35:30",62244,2.353,51.69,985.8528,420.1,0,"2021-04-22 12:30:30"
"2021-04-22 13:05:30",62245,2.439,48.73,985.7915,586.6,0,"2021-04-22 13:00:30"
"2021-04-22 13:35:30",62246,2.509,48.28,985.9297,477.8,0,"2021-04-22 13:30:30"
"2021-04-22 14:05:30",62247,2.882,49.64,985.7967,760,0,"2021-04-22 14:00:30"
"2021-04-22 14:35:30",62248,3.126,47.45,985.8464,758.2,0,"2021-04-22 14:30:30"
"2021-04-22 15:05:30",62249,2.841,55.75,985.7949,609.6,0,"2021-04-22 15:00:30"
"2021-04-22 15:35:30",62250,3.301,55.68,985.6247,556.6,0,"2021-04-22 15:30:30"
"2021-04-22 16:05:30",62251,2.501,59.38,985.774,657.5,0,"2021-04-22 16:00:30"
"2021-04-22 16:35:30",62252,3.506,54.53,985.4772,354.1,0,"2021-04-22 16:30:30"
"2021-04-22 17:05:30",62253,3.917,50,985.4908,182.4,0,"2021-04-22 17:00:30"
"2021-04-22 17:35:30",62254,3.776,52.06,985.8134,197.3,0,"2021-04-22 17:30:30"
"2021-04-22 18:05:30",62255,3.441,56.84,986.1244,22.66,0,"2021-04-22 18:00:30"
"2021-04-22 18:35:30",62256,2.237,72.98,986.5099,82.8,0,"2021-04-22 18:30:30"
"2021-04-22 19:05:30",62257,1.152,93.2,986.941,6.66,0,"2021-04-22 19:00:30"
"2021-04-22 19:35:30",62258,1.573,88.1,986.9432,49.36,0,"2021-04-22 19:30:30"
"2021-04-22 20:05:30",62259,1.649,82.7,987.0234,2.848,0,"2021-04-22 20:00:30"
"2021-04-22 20:35:30",62260,1.302,91.9,987.371,0,0,"2021-04-22 20:30:30"
"2021-04-22 21:05:30",62261,1.317,98.6,987.7998,0.001,0,"2021-04-22 21:00:30"
"2021-04-22 21:35:30",62262,1.183,97.4,988.0099,0,0,"2021-04-22 21:30:30"
"2021-04-22 22:05:30",62263,1.123,95.3,988.3193,0,0,"2021-04-22 22:00:30"
"2021-04-22 22:35:30",62264,1.134,91.6,988.2953,0,0,"2021-04-22 22:30:30"
"2021-04-22 23:05:30",62265,1.245,85.7,988.4505,0,0,"2021-04-22 23:00:30"
"2021-04-22 23:35:30",62266,1.326,81.3,988.6634,0,0,"2021-04-22 23:30:30"
"2021-04-23 00:05:30",62267,1.249,77.29,988.7887,0,0,"2021-04-23 00:00:30"
"2021-04-23 00:35:30",62268,1.245,73.32,988.9382,0,0,"2021-04-23 00:30:30"
"2021-04-23 01:05:30",62269,1.212,68.65,989.1348,0,0,"2021-04-23 01:00:30"
"2021-04-23 01:35:30",62270,1.317,65.4,989.1285,0,0,"2021-04-23 01:30:30"
"2021-04-23 02:05:30",62271,1.344,63.76,989.0163,0,0,"2021-04-23 02:00:30"
"2021-04-23 02:35:30",62272,1.349,63.93,988.9596,0,0,"2021-04-23 02:30:30"
"2021-04-23 03:05:30",62273,1.446,62.97,988.7953,0,0,"2021-04-23 03:00:30"
"2021-04-23 03:35:30",62274,1.549,62.15,988.9442,0,0,"2021-04-23 03:30:30"
"2021-04-23 04:05:30",62275,1.634,58.61,988.9458,0,0,"2021-04-23 04:00:30"
"2021-04-23 04:35:30",62276,1.717,59.36,988.9407,0,0,"2021-04-23 04:30:30"
"2021-04-23 05:05:30",62277,1.694,59.26,988.9041,0,0,"2021-04-23 05:00:30"
"2021-04-23 05:35:30",62278,1.655,59.43,988.8346,0,0,"2021-04-23 05:30:30"
"2021-04-23 06:05:30",62279,1.537,61.39,988.9978,0.806,0,"2021-04-23 06:00:30"
"2021-04-23 06:35:30",62280,1.624,62.69,989.0871,12.74,0,"2021-04-23 06:30:30"
