"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","EventLog"
"TIMESTAMP","RECORD","EventMsg","EventDetails"
"2015-10-26 02:19:00",110481,"[10/26/2015 02:19:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 02:24:00",110482,"[10/26/2015 02:24:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 02:29:00",110483,"[10/26/2015 02:29:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 02:34:00",110484,"[10/26/2015 02:34:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 02:39:00",110485,"[10/26/2015 02:39:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 02:44:00",110486,"[10/26/2015 02:44:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 02:49:00",110487,"[10/26/2015 02:49:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 02:54:00",110488,"[10/26/2015 02:54:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 02:59:00",110489,"[10/26/2015 02:59:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 03:04:00",110490,"[10/26/2015 03:04:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 03:09:00",110491,"[10/26/2015 03:09:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 03:14:00",110492,"[10/26/2015 03:14:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 03:19:00",110493,"[10/26/2015 03:19:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 03:24:00",110494,"[10/26/2015 03:24:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 03:29:00",110495,"[10/26/2015 03:29:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 03:34:00",110496,"[10/26/2015 03:34:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 03:39:00",110497,"[10/26/2015 03:39:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 03:44:00",110498,"[10/26/2015 03:44:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 03:49:00",110499,"[10/26/2015 03:49:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 03:54:00",110500,"[10/26/2015 03:54:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 03:59:00",110501,"[10/26/2015 03:59:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 04:04:00",110502,"[10/26/2015 04:04:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 04:09:00",110503,"[10/26/2015 04:09:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 04:14:00",110504,"[10/26/2015 04:14:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 04:19:00",110505,"[10/26/2015 04:19:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 04:24:00",110506,"[10/26/2015 04:24:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 04:29:00",110507,"[10/26/2015 04:29:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 04:34:00",110508,"[10/26/2015 04:34:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 04:39:00",110509,"[10/26/2015 04:39:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 04:44:00",110510,"[10/26/2015 04:44:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 04:49:00",110511,"[10/26/2015 04:49:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 04:54:00",110512,"[10/26/2015 04:54:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 04:59:00",110513,"[10/26/2015 04:59:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 05:04:00",110514,"[10/26/2015 05:04:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 05:09:00",110515,"[10/26/2015 05:09:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 05:14:00",110516,"[10/26/2015 05:14:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 05:19:00",110517,"[10/26/2015 05:19:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 05:24:00",110518,"[10/26/2015 05:24:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 05:29:00",110519,"[10/26/2015 05:29:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 05:34:00",110520,"[10/26/2015 05:34:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 05:39:00",110521,"[10/26/2015 05:39:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 05:44:00",110522,"[10/26/2015 05:44:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 05:49:00",110523,"[10/26/2015 05:49:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 05:54:00",110524,"[10/26/2015 05:54:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 05:59:00",110525,"[10/26/2015 05:59:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 06:04:00",110526,"[10/26/2015 06:04:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 06:09:00",110527,"[10/26/2015 06:09:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 06:14:00",110528,"[10/26/2015 06:14:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 06:19:00",110529,"[10/26/2015 06:19:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 06:24:00",110530,"[10/26/2015 06:24:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 06:29:00",110531,"[10/26/2015 06:29:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 06:34:00",110532,"[10/26/2015 06:34:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 06:39:00",110533,"[10/26/2015 06:39:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 06:44:00",110534,"[10/26/2015 06:44:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 06:49:00",110535,"[10/26/2015 06:49:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 06:54:00",110536,"[10/26/2015 06:54:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 06:59:00",110537,"[10/26/2015 06:59:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 07:04:00",110538,"[10/26/2015 07:04:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 07:09:00",110539,"[10/26/2015 07:09:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 07:14:00",110540,"[10/26/2015 07:14:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 07:19:00",110541,"[10/26/2015 07:19:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 07:24:00",110542,"[10/26/2015 07:24:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 07:29:00",110543,"[10/26/2015 07:29:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 07:34:00",110544,"[10/26/2015 07:34:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 07:39:00",110545,"[10/26/2015 07:39:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 07:44:00",110546,"[10/26/2015 07:44:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 07:49:00",110547,"[10/26/2015 07:49:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 07:54:00",110548,"[10/26/2015 07:54:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 07:59:00",110549,"[10/26/2015 07:59:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 08:04:00",110550,"[10/26/2015 08:04:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 08:09:00",110551,"[10/26/2015 08:09:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 08:14:00",110552,"[10/26/2015 08:14:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 08:19:00",110553,"[10/26/2015 08:19:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 08:24:00",110554,"[10/26/2015 08:24:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 08:29:00",110555,"[10/26/2015 08:29:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 08:34:00",110556,"[10/26/2015 08:34:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 08:39:00",110557,"[10/26/2015 08:39:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 08:44:00",110558,"[10/26/2015 08:44:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 08:49:00",110559,"[10/26/2015 08:49:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 08:54:00",110560,"[10/26/2015 08:54:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 08:59:00",110561,"[10/26/2015 08:59:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 09:04:00",110562,"[10/26/2015 09:04:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 09:09:00",110563,"[10/26/2015 09:09:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 09:14:00",110564,"[10/26/2015 09:14:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 09:19:00",110565,"[10/26/2015 09:19:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 09:24:00",110566,"[10/26/2015 09:24:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 09:29:00",110567,"[10/26/2015 09:29:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 09:34:00",110568,"[10/26/2015 09:34:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 09:39:00",110569,"[10/26/2015 09:39:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 09:44:00",110570,"[10/26/2015 09:44:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 09:49:00",110571,"[10/26/2015 09:49:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 09:54:00",110572,"[10/26/2015 09:54:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 09:59:00",110573,"[10/26/2015 09:59:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 10:04:00",110574,"[10/26/2015 10:04:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 10:09:00",110575,"[10/26/2015 10:09:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2015-10-26 10:14:00",110576,"[10/26/2015 10:14:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-23 14:13:47.68",110577,"***** Datalogger Reset *****","Program Signature: 57287; Profiler version: 26.4; debug: 0; Modbus: 0; [51340]."
"2016-04-23 14:15:40.31",110578,"Modem ON - Reseting at 1432 / 1440","modemCurrMin(855); modemResetMin(1432)"
"2016-04-23 14:15:40.56",110579,"[04/23/2016 14:15:40.56]  WARNING: Unable to verify sonde's time.","Time parameter is not on or not yet known."
"2016-04-23 14:15:40.57",110580,"[04/23/2016 14:15:40.56]  WARNING: Unable to verify sonde's time.","Time parameter is not on or not yet known."
"2016-04-23 14:19:45.62",110581,"***** Datalogger Reset *****","Program Signature: 57287; Profiler version: 26.4; debug: 0; Modbus: 0; [51697]."
"2016-04-23 14:21:37.97",110582,"Modem ON - Reseting at 1432 / 1440","modemCurrMin(861); modemResetMin(1432)"
"2016-04-23 14:21:38.22",110583,"[04/23/2016 14:21:38.22]  WARNING: Unable to verify sonde's time.","Time parameter is not on or not yet known."
"2016-04-23 14:21:38.23",110584,"[04/23/2016 14:21:38.22]  WARNING: Unable to verify sonde's time.","Time parameter is not on or not yet known."
"2016-04-23 14:36:46.1",110585,"(Setup Mode)(F8) - Manual Sonde Parameter reading."," 1 22 7 223 193 211 212 225 28 230   #"
"2016-04-23 14:53:17.18",110586,"***** Datalogger Reset *****","Program Signature: 57287; Profiler version: 26.4; debug: 0; Modbus: 0; [53709]."
"2016-04-23 14:55:09.53",110587,"Modem ON - Reseting at 1432 / 1440","modemCurrMin(895); modemResetMin(1432)"
"2016-04-23 14:55:09.78",110588,"[04/23/2016 14:55:09.78]  WARNING: Unable to verify sonde's time.","Time parameter is not on or not yet known."
"2016-04-23 14:55:09.78",110589,"[04/23/2016 14:55:09.78]  WARNING: Unable to verify sonde's time.","Time parameter is not on or not yet known."
"2016-04-25 16:31:14.15",110590,"***** Datalogger Reset *****","Program Signature: 57287; Profiler version: 26.4; debug: 0; Modbus: 0; [59586]."
"2016-04-25 16:33:06.5",110591,"Modem ON - Reseting at 1432 / 1440","modemCurrMin(993); modemResetMin(1432)"
"2016-04-25 16:33:06.75",110592,"[04/25/2016 16:33:06.75]  WARNING: Unable to verify sonde's time.","Time parameter is not on or not yet known."
"2016-04-25 16:33:06.76",110593,"[04/25/2016 16:33:06.75]  WARNING: Unable to verify sonde's time.","Time parameter is not on or not yet known."
"2016-04-25 16:37:19.1",110594,"(Setup Mode)(F8) - Manual Sonde Parameter reading."," 1 22 7 223 193 211 212 225 28 230   #"
"2016-04-25 16:37:37.1",110595,"(Setup Mode) (F5) - Manual RS232 reading."," 5.74 3.94 312.97 -0.23 1.76 105.92 13.27 1.45 6.10 11.46   # "
"2016-04-25 16:39:00",110596,"[04/25/2016 16:39:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 16:39:00",110597,"[04/25/2016 16:40:04.04]  ERROR: (Continuous Move) - Maximum bad reading limit(2) reached.","Fltreset  OK  # data  4.74 13.72 314.40 -0.28 0.99 101.96 13.10 1.29 6.10 10.70   # "
"2016-04-25 16:39:00",110598,"[04/25/2016 16:40:04.49] ERROR: Parking sonde [86.5] - Unable to Move to park depth.","Fltreset  OK  # data  4.74 13.72 314.40 -0.28 0.99 101.96 13.10 1.29 6.10 10.70   #  - CurrDepth(13.72); MoveTo(45.5); DF_Depth (50); MaxDepth (46.5);"
"2016-04-25 19:01:46.1",110599,"(Setup Mode)(F8) - Manual Sonde Parameter reading."," 1 22 7 223 193 211 212 225 28 230   #"
"2016-04-25 19:02:05.1",110600,"(Setup Mode) (F5) - Manual RS232 reading."," 4.95 13.69 313.57 -0.27 1.32 102.19 13.06 1.45 6.10 10.93   # "
"2016-04-25 19:04:00",110601,"[04/25/2016 19:04:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 19:09:00",110602,"[04/25/2016 19:09:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 19:14:00",110603,"[04/25/2016 19:14:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 19:19:00",110604,"[04/25/2016 19:19:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 19:24:00",110605,"[04/25/2016 19:24:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 19:29:00",110606,"[04/25/2016 19:29:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 19:34:00",110607,"[04/25/2016 19:34:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 19:39:00",110608,"[04/25/2016 19:39:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 19:44:00",110609,"[04/25/2016 19:44:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 19:49:00",110610,"[04/25/2016 19:49:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 19:54:00",110611,"[04/25/2016 19:54:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 19:59:00",110612,"[04/25/2016 19:59:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 20:04:00",110613,"[04/25/2016 20:04:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 20:09:00",110614,"[04/25/2016 20:09:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 20:14:00",110615,"[04/25/2016 20:14:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 20:19:00",110616,"[04/25/2016 20:19:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 20:24:00",110617,"[04/25/2016 20:24:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 20:29:00",110618,"[04/25/2016 20:29:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 20:34:00",110619,"[04/25/2016 20:34:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 20:39:00",110620,"[04/25/2016 20:39:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 20:44:00",110621,"[04/25/2016 20:44:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 20:49:00",110622,"[04/25/2016 20:49:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 20:54:00",110623,"[04/25/2016 20:54:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 20:59:00",110624,"[04/25/2016 20:59:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 21:04:00",110625,"[04/25/2016 21:04:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 21:09:00",110626,"[04/25/2016 21:09:02.94]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 21:14:00",110627,"[04/25/2016 21:14:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
"2016-04-25 21:19:00",110628,"[04/25/2016 21:19:02.93]  WARNING: (Parking Sonde) - Water too shallow to park sonde at 46.5 m.","Positioning sonde at 45.5 m."
