"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","DbgMoveSequence"
"TIMESTAMP","RECORD","DbgStr","DbgStr2"
"2016-05-11 12:00:00",10,"33.05; 32.87; 32.67; 32.48; 32.3; 32.1; (-1)31.95; (-1)31.61; (-1)31.53; ","[ (-1)  Curr( 31.53) PrevDpt( 31.61) ]; "
"2016-05-11 12:00:00",11,"31.49; 31.28; 31.09; 30.91; 30.7; 30.51; (-1)30.34; (-1)30.08; ","[ (-1)  Curr( 30.08) PrevDpt( 30.34) ]; "
"2016-05-11 12:00:00",12,"30.04; 29.85; 29.63; 29.45; 29.23; 29.04; (-1)28.88; (-1)28.59; ","[ (-1)  Curr( 28.59) PrevDpt( 28.88) ]; "
"2016-05-11 12:00:00",13,"28.56; 28.34; 28.17; 27.95; 27.77; 27.58; (-1)27.42; (-1)27.08; ","[ (-1)  Curr( 27.08) PrevDpt( 27.42) ]; "
"2016-05-11 12:00:00",14,"27.04; 26.84; 26.62; 26.43; 26.24; 26.01; (-1)25.86; (-1)25.57; ","[ (-1)  Curr( 25.57) PrevDpt( 25.86) ]; "
"2016-05-11 12:00:00",15,"25.51; 25.31; 25.12; 24.89; 24.69; 24.5; (-1)24.32; (-1)24.04; ","[ (-1)  Curr( 24.04) PrevDpt( 24.32) ]; "
"2016-05-11 12:00:00",16,"24; 23.81; 23.58; 23.38; 23.18; 22.96; (-1)22.79; (-1)22.54; ","[ (-1)  Curr( 22.54) PrevDpt( 22.79) ]; "
"2016-05-11 12:00:00",17,"22.51; 22.29; 22.1; 21.87; 21.68; 21.48; (-1)21.3; (-1)21.05; ","[ (-1)  Curr( 21.05) PrevDpt( 21.3) ]; "
"2016-05-11 12:00:00",18,"21.02; 20.8; 20.6; 20.4; 20.18; 19.98; (-1)19.79; (-1)19.55; ","[ (-1)  Curr( 19.55) PrevDpt( 19.79) ]; "
"2016-05-11 12:00:00",19,"19.5; 19.31; 19.07; 18.87; 18.67; 18.44; (-1)18.27; (-1)18.03; ","[ (-1)  Curr( 18.03) PrevDpt( 18.27) ]; "
"2016-05-11 12:00:00",20,"17.99; 17.78; 17.55; 17.35; 17.12; (-1)16.96; (-1)16.57; ","[ (-1)  Curr( 16.57) PrevDpt( 16.96) ]; "
"2016-05-11 12:00:00",21,"16.53; 16.34; 16.11; 15.9; 15.68; 15.49; (-1)15.31; (-1)15.04; ","[ (-1)  Curr( 15.04) PrevDpt( 15.31) ]; "
"2016-05-11 12:00:00",22,"14.99; 14.8; 14.59; 14.37; 14.17; 13.97; (-1)13.77; (-1)13.53; ","[ (-1)  Curr( 13.53) PrevDpt( 13.77) ]; "
"2016-05-11 12:00:00",23,"13.51; 13.28; 13.06; 12.83; 12.63; (-1)12.45; (-1)12.05; ","[ (-1)  Curr( 12.05) PrevDpt( 12.45) ]; "
"2016-05-11 12:00:00",24,"12.02; 11.79; 11.57; 11.36; 11.13; (-1)10.95; (-1)10.55; ","[ (-1)  Curr( 10.55) PrevDpt( 10.95) ]; "
"2016-05-11 12:00:00",25,"10.5; 10.26; 10.05; 9.83; 9.59; (-1)9.42; (-1)9.03; ","[ (-1)  Curr( 9.03) PrevDpt( 9.42) ]; "
"2016-05-11 12:00:00",26,"8.99; 8.770001; 8.520001; 8.310001; 8.07; (-1)7.9; (-1)7.54; ","[ (-1)  Curr( 7.54) PrevDpt( 7.9) ]; "
"2016-05-11 12:00:00",27,"7.5; 7.27; 7.05; 6.84; 6.6; (-1)6.43; (-1)6.06; ","[ (-1)  Curr( 6.06) PrevDpt( 6.43) ]; "
"2016-05-11 12:00:00",28,"5.99; 5.8; 5.58; 5.34; 5.13; (-1)4.95; (-1)4.54; ","[ (-1)  Curr( 4.54) PrevDpt( 4.95) ]; "
"2016-05-11 12:00:00",29,"4.5; 4.27; 4.04; 3.83; 3.58; (-1)3.4; (-1)3.04; ","[ (-1)  Curr( 3.04) PrevDpt( 3.4) ]; "
"2016-05-11 12:00:00",30,"2.98; 2.77; 2.56; 2.31; 2.1; (-1)1.92; (-1)1.54; ","[ (-1)  Curr( 1.54) PrevDpt( 1.92) ]; "
"2016-05-11 12:00:00",31,"(-1)1.06; ","[ (-1)  Curr( 1.06) PrevDpt( 1.54) ]; "
"2016-05-15 12:00:00",32,"43.98; 44.25; 44.41; 44.57; 44.78; 44.99; 45.17; 45.31; 45.51; 45.73; 45.93; (1)46.05; (1)46.4; ","[ (1)  Curr( 46.4) PrevDpt( 46.05) ]; "
"2016-05-15 12:00:00",33,"46.34; 46.18; 46.02; 45.84; 45.69; 45.49; (-1)45.37; (-1)45.17; (-1)45.07; ","[ (-1)  Curr( 45.07) PrevDpt( 45.17) ]; "
"2016-05-15 12:00:00",34,"45.03; 44.85; 44.68; 44.48; 44.32; 44.15; (-1)44; (-1)43.66; (-1)43.55; ","[ (-1)  Curr( 43.55) PrevDpt( 43.66) ]; "
"2016-05-15 12:00:00",35,"43.53; 43.33; 43.13; 42.99; 42.82; 42.67; 42.5; (-1)42.36; (-1)42.14; (-1)42; ","[ (-1)  Curr( 42) PrevDpt( 42.14) ]; "
"2016-05-15 12:00:00",36,"42; 41.79; 41.66; 41.54; 41.35; 41.15; (-1)41.05; (-1)40.64; (-1)40.55; ","[ (-1)  Curr( 40.55) PrevDpt( 40.64) ]; "
"2016-05-15 12:00:00",37,"40.53; 40.33; 40.22; 40.02; 39.84; 39.7; 39.53; (-1)39.37; (-1)39.13; (-1)39.03; ","[ (-1)  Curr( 39.03) PrevDpt( 39.13) ]; "
"2016-05-15 12:00:00",38,"39.01; 38.83; 38.65; 38.47; 38.34; 38.19; 37.94; (-1)37.82; (-1)37.59; ","[ (-1)  Curr( 37.59) PrevDpt( 37.82) ]; "
"2016-05-15 12:00:00",39,"37.59; 37.41; 37.23; 37.03; 36.87; 36.72; 36.53; (-1)36.41; (-1)36.07; ","[ (-1)  Curr( 36.07) PrevDpt( 36.41) ]; "
"2016-05-15 12:00:00",40,"36.06; 35.87; 35.72; 35.53; 35.36; 35.18; 35.03; (-1)34.87; (-1)34.6; ","[ (-1)  Curr( 34.6) PrevDpt( 34.87) ]; "
"2016-05-15 12:00:00",41,"34.57; 34.4; 34.22; 34.06; 33.87; 33.67; 33.54; (-1)33.37; (-1)33.15; (-1)33.02; ","[ (-1)  Curr( 33.02) PrevDpt( 33.15) ]; "
"2016-05-15 12:00:00",42,"33.03; 32.84; 32.67; 32.48; 32.31; 32.13; (-1)32.02; (-1)31.65; (-1)31.55; ","[ (-1)  Curr( 31.55) PrevDpt( 31.65) ]; "
"2016-05-15 12:00:00",43,"31.55; 31.39; 31.18; 31.04; 30.87; 30.68; 30.5; (-1)30.37; (-1)30.11; (-1)30.02; ","[ (-1)  Curr( 30.02) PrevDpt( 30.11) ]; "
"2016-05-15 12:00:00",44,"29.99; 29.78; 29.63; 29.45; 29.3; 29.08; (-1)28.95; (-1)28.61; (-1)28.56; ","[ (-1)  Curr( 28.56) PrevDpt( 28.61) ]; "
"2016-05-15 12:00:00",45,"28.52; 28.37; 28.16; 27.97; 27.8; 27.59; (-1)27.46; (-1)27.12; (-1)27.03; ","[ (-1)  Curr( 27.03) PrevDpt( 27.12) ]; "
"2016-05-15 12:00:00",46,"26.97; 26.81; 26.65; 26.43; 26.24; 26.06; (-1)25.92; (-1)25.59; ","[ (-1)  Curr( 25.59) PrevDpt( 25.92) ]; "
"2016-05-15 12:00:00",47,"25.54; 25.34; 25.19; 25; 24.78; 24.64; (-1)24.5; (-1)24.11; (-1)24.03; ","[ (-1)  Curr( 24.03) PrevDpt( 24.11) ]; "
"2016-05-15 12:00:00",48,"23.99; 23.81; 23.59; 23.44; 23.25; 23.05; (-1)22.93; (-1)22.62; (-1)22.54; ","[ (-1)  Curr( 22.54) PrevDpt( 22.62) ]; "
"2016-05-15 12:00:00",49,"22.49; 22.31; 22.14; 21.93; 21.74; 21.54; (-1)21.42; (-1)21.07; ","[ (-1)  Curr( 21.07) PrevDpt( 21.42) ]; "
"2016-05-15 12:00:00",50,"21.04; 20.87; 20.66; 20.49; 20.29; 20.12; (-1)19.95; (-1)19.6; ","[ (-1)  Curr( 19.6) PrevDpt( 19.95) ]; "
"2016-05-15 12:00:00",51,"19.52; 19.37; 19.21; 18.97; 18.79; 18.58; (-1)18.43; (-1)18.13; (-1)18.02; ","[ (-1)  Curr( 18.02) PrevDpt( 18.13) ]; "
"2016-05-15 12:00:00",52,"17.97; 17.8; 17.57; 17.42; 17.22; 17.03; (-1)16.87; (-1)16.57; ","[ (-1)  Curr( 16.57) PrevDpt( 16.87) ]; "
"2016-05-15 12:00:00",53,"16.53; 16.38; 16.15; 15.96; 15.78; 15.57; (-1)15.43; (-1)15.1; ","[ (-1)  Curr( 15.1) PrevDpt( 15.43) ]; "
"2016-05-15 12:00:00",54,"15.09; 14.88; 14.7; 14.52; 14.33; 14.12; (-1)13.97; (-1)13.6; ","[ (-1)  Curr( 13.6) PrevDpt( 13.97) ]; "
"2016-05-15 12:00:00",55,"13.57; 13.37; 13.18; 13.01; 12.79; 12.58; (-1)12.44; (-1)12.07; ","[ (-1)  Curr( 12.07) PrevDpt( 12.44) ]; "
"2016-05-15 12:00:00",56,"12.05; 11.83; 11.66; 11.45; 11.25; 11.09; (-1)10.91; (-1)10.58; ","[ (-1)  Curr( 10.58) PrevDpt( 10.91) ]; "
"2016-05-15 12:00:00",57,"10.56; 10.37; 10.12; 9.91; 9.74; 9.53; (-1)9.37; (-1)9.07; ","[ (-1)  Curr( 9.07) PrevDpt( 9.37) ]; "
"2016-05-15 12:00:00",58,"9.060001; 8.83; 8.64; 8.47; 8.25; 8.07; (-1)7.91; (-1)7.58; ","[ (-1)  Curr( 7.58) PrevDpt( 7.91) ]; "
"2016-05-15 12:00:00",59,"7.53; 7.32; 7.16; 6.95; 6.71; 6.51; (-1)6.38; (-1)6.06; ","[ (-1)  Curr( 6.06) PrevDpt( 6.38) ]; "
"2016-05-15 12:00:00",60,"6.04; 5.86; 5.66; 5.44; 5.26; 5.04; (-1)4.91; (-1)4.58; ","[ (-1)  Curr( 4.58) PrevDpt( 4.91) ]; "
"2016-05-15 12:00:00",61,"4.58; 4.33; 4.18; 3.99; 3.76; 3.57; (-1)3.43; (-1)3.07; ","[ (-1)  Curr( 3.07) PrevDpt( 3.43) ]; "
"2016-05-15 12:00:00",62,"3.03; 2.84; 2.63; 2.43; 2.25; 2.05; (-1)1.88; (-1)1.57; ","[ (-1)  Curr( 1.57) PrevDpt( 1.88) ]; "
"2016-05-15 12:00:00",63,"(-1)1.16; (-1)1.01; ","[ (-1)  Curr( 1.01) PrevDpt( 1.16) ]; "
"2016-05-19 12:00:00",64,"43.98; 44.24; 44.43; 44.63; 44.86; 45.06; 45.26; 45.49; 45.7; 45.91; (1)46.07; (1)46.39; (1)46.46; ","[ (1)  Curr( 46.46) PrevDpt( 46.39) ]; "
"2016-05-19 12:00:00",65,"46.42; 46.24; 46.08; 45.92; 45.71; 45.54; (-1)45.38; (-1)45.13; (-1)45.04; ","[ (-1)  Curr( 45.04) PrevDpt( 45.13) ]; "
"2016-05-19 12:00:00",66,"44.99; 44.82; 44.62; 44.44; 44.26; 44.06; (-1)43.92; (-1)43.62; (-1)43.52; ","[ (-1)  Curr( 43.52) PrevDpt( 43.62) ]; "
"2016-05-19 12:00:00",67,"43.48; 43.3; 43.13; 42.93; 42.76; 42.56; (-1)42.42; (-1)42.12; (-1)42.02; ","[ (-1)  Curr( 42.02) PrevDpt( 42.12) ]; "
"2016-05-19 12:00:00",68,"41.99; 41.81; 41.6; 41.42; 41.21; 41.04; (-1)40.88; (-1)40.59; ","[ (-1)  Curr( 40.59) PrevDpt( 40.88) ]; "
"2016-05-19 12:00:00",69,"40.56; 40.34; 40.16; 39.94; 39.77; 39.58; (-1)39.42; (-1)39.08; ","[ (-1)  Curr( 39.08) PrevDpt( 39.42) ]; "
"2016-05-19 12:00:00",70,"39.04; 38.85; 38.67; 38.45; 38.26; 38.05; (-1)37.89; (-1)37.62; (-1)37.53; ","[ (-1)  Curr( 37.53) PrevDpt( 37.62) ]; "
"2016-05-19 12:00:00",71,"37.5; 37.29; 37.11; 36.91; 36.72; 36.52; (-1)36.38; (-1)36.1; ","[ (-1)  Curr( 36.1) PrevDpt( 36.38) ]; "
"2016-05-19 12:00:00",72,"36.05; 35.87; 35.7; 35.5; 35.32; 35.12; (-1)34.98; (-1)34.61; (-1)34.53; ","[ (-1)  Curr( 34.53) PrevDpt( 34.61) ]; "
"2016-05-19 12:00:00",73,"34.49; 34.32; 34.12; 33.93; 33.75; 33.54; (-1)33.39; (-1)33.08; ","[ (-1)  Curr( 33.08) PrevDpt( 33.39) ]; "
"2016-05-19 12:00:00",74,"33.05; 32.83; 32.64; 32.45; 32.23; 32.05; (-1)31.88; (-1)31.58; ","[ (-1)  Curr( 31.58) PrevDpt( 31.88) ]; "
"2016-05-19 12:00:00",75,"31.54; 31.33; 31.14; 30.96; 30.74; 30.55; (-1)30.38; (-1)30.06; ","[ (-1)  Curr( 30.06) PrevDpt( 30.38) ]; "
"2016-05-19 12:00:00",76,"30.04; 29.82; 29.62; 29.4; 29.2; 29; (-1)28.83; (-1)28.54; ","[ (-1)  Curr( 28.54) PrevDpt( 28.83) ]; "
"2016-05-19 12:00:00",77,"28.5; 28.27; 28.07; 27.87; 27.64; (-1)27.48; (-1)27.08; ","[ (-1)  Curr( 27.08) PrevDpt( 27.48) ]; "
"2016-05-19 12:00:00",78,"27.04; 26.83; 26.6; 26.41; 26.18; 25.98; (-1)25.82; (-1)25.56; ","[ (-1)  Curr( 25.56) PrevDpt( 25.82) ]; "
"2016-05-19 12:00:00",79,"25.53; 25.3; 25.11; 24.9; 24.7; 24.52; (-1)24.35; (-1)24.08; ","[ (-1)  Curr( 24.08) PrevDpt( 24.35) ]; "
"2016-05-19 12:00:00",80,"24.03; 23.84; 23.66; 23.44; 23.24; 23.03; (-1)22.88; (-1)22.56; ","[ (-1)  Curr( 22.56) PrevDpt( 22.88) ]; "
"2016-05-19 12:00:00",81,"22.52; 22.33; 22.12; 21.91; 21.71; 21.5; (-1)21.33; (-1)21.06; ","[ (-1)  Curr( 21.06) PrevDpt( 21.33) ]; "
"2016-05-19 12:00:00",82,"21.01; 20.81; 20.62; 20.39; 20.19; 19.96; (-1)19.8; (-1)19.56; ","[ (-1)  Curr( 19.56) PrevDpt( 19.8) ]; "
"2016-05-19 12:00:00",83,"19.52; 19.3; 19.11; 18.87; 18.68; 18.46; (-1)18.3; (-1)18.05; ","[ (-1)  Curr( 18.05) PrevDpt( 18.3) ]; "
"2016-05-19 12:00:00",84,"18.02; 17.81; 17.61; 17.4; 17.2; 17.02; (-1)16.84; (-1)16.56; ","[ (-1)  Curr( 16.56) PrevDpt( 16.84) ]; "
"2016-05-19 12:00:00",85,"16.53; 16.32; 16.12; 15.91; 15.68; 15.49; (-1)15.31; (-1)15.05; ","[ (-1)  Curr( 15.05) PrevDpt( 15.31) ]; "
"2016-05-19 12:00:00",86,"14.99; 14.8; 14.59; 14.36; 14.16; 13.92; (-1)13.76; (-1)13.53; ","[ (-1)  Curr( 13.53) PrevDpt( 13.76) ]; "
"2016-05-19 12:00:00",87,"13.46; 13.26; 13.05; 12.82; 12.62; (-1)12.43; (-1)12.05; ","[ (-1)  Curr( 12.05) PrevDpt( 12.43) ]; "
"2016-05-19 12:00:00",88,"12; 11.8; 11.6; 11.35; 11.15; (-1)10.98; (-1)10.56; ","[ (-1)  Curr( 10.56) PrevDpt( 10.98) ]; "
"2016-05-19 12:00:00",89,"10.52; 10.28; 10.08; 9.87; 9.64; (-1)9.479999; (-1)9.060001; ","[ (-1)  Curr( 9.060001) PrevDpt( 9.479999) ]; "
"2016-05-19 12:00:00",90,"9.020001; 8.82; 8.61; 8.4; 8.2; 7.97; (-1)7.79; (-1)7.54; ","[ (-1)  Curr( 7.54) PrevDpt( 7.79) ]; "
"2016-05-19 12:00:00",91,"7.48; 7.29; 7.08; 6.85; 6.64; (-1)6.46; (-1)6.07; ","[ (-1)  Curr( 6.07) PrevDpt( 6.46) ]; "
"2016-05-19 12:00:00",92,"6.02; 5.81; 5.59; 5.38; 5.17; 4.94; (-1)4.78; (-1)4.53; ","[ (-1)  Curr( 4.53) PrevDpt( 4.78) ]; "
"2016-05-19 12:00:00",93,"4.49; 4.25; 4.05; 3.85; 3.62; (-1)3.46; (-1)3.06; ","[ (-1)  Curr( 3.06) PrevDpt( 3.46) ]; "
"2016-05-19 12:00:00",94,"3.02; 2.82; 2.58; 2.37; 2.13; (-1)1.96; (-1)1.54; ","[ (-1)  Curr( 1.54) PrevDpt( 1.96) ]; "
"2016-05-19 12:00:00",95,"(-1)1.07; ","[ (-1)  Curr( 1.07) PrevDpt( 1.54) ]; "
"2016-06-04 12:00:31",96,"44.1; 44.34; 44.55; 44.77; 45.02; 45.22; 45.47; 45.68; 45.9; (1)46.09; (1)46.44; ","[ (1)  Curr( 46.44) PrevDpt( 46.09) ]; "
"2016-06-04 12:01:52",97,"46.42; 46.21; 46; 45.8; 45.63; (-1)45.47; (-1)45.16; (-1)45.01; ","[ (-1)  Curr( 45.01) PrevDpt( 45.16) ]; "
"2016-06-04 12:03:19",98,"44.97; 44.8; 44.6; 44.4; 44.22; 44.01; (-1)43.87; (-1)43.57; ","[ (-1)  Curr( 43.57) PrevDpt( 43.87) ]; "
"2016-06-04 12:04:43",99,"43.53; 43.31; 43.13; 42.94; 42.73; 42.53; (-1)42.37; (-1)42.07; ","[ (-1)  Curr( 42.07) PrevDpt( 42.37) ]; "
"2016-06-04 12:06:07",100,"42.02; 41.84; 41.65; 41.41; 41.24; 41.02; (-1)40.87; (-1)40.57; ","[ (-1)  Curr( 40.57) PrevDpt( 40.87) ]; "
"2016-06-04 12:07:31",101,"40.54; 40.33; 40.13; 39.94; 39.74; 39.53; (-1)39.38; (-1)39.08; ","[ (-1)  Curr( 39.08) PrevDpt( 39.38) ]; "
"2016-06-04 12:08:55",102,"39.03; 38.86; 38.65; 38.47; 38.3; 38.07; (-1)37.92; (-1)37.61; (-1)37.53; ","[ (-1)  Curr( 37.53) PrevDpt( 37.61) ]; "
"2016-06-04 12:10:23",103,"37.5; 37.28; 37.09; 36.89; 36.7; 36.52; (-1)36.35; (-1)36.07; ","[ (-1)  Curr( 36.07) PrevDpt( 36.35) ]; "
"2016-06-04 12:11:47",104,"36.02; 35.84; 35.62; 35.42; 35.2; 35; (-1)34.83; (-1)34.56; ","[ (-1)  Curr( 34.56) PrevDpt( 34.83) ]; "
"2016-06-04 12:13:11",105,"34.51; 34.32; 34.13; 33.9; 33.74; 33.49; (-1)33.34; (-1)33.07; ","[ (-1)  Curr( 33.07) PrevDpt( 33.34) ]; "
"2016-06-04 12:14:35",106,"33.02; 32.82; 32.58; 32.4; 32.16; 31.96; (-1)31.78; (-1)31.55; ","[ (-1)  Curr( 31.55) PrevDpt( 31.78) ]; "
"2016-06-04 12:15:59",107,"31.47; 31.25; 31.02; 30.85; 30.65; (-1)30.47; (-1)30.03; ","[ (-1)  Curr( 30.03) PrevDpt( 30.47) ]; "
"2016-06-04 12:17:22",108,"30.02; 29.8; 29.57; 29.37; 29.13; (-1)28.97; (-1)28.57; ","[ (-1)  Curr( 28.57) PrevDpt( 28.97) ]; "
"2016-06-04 12:18:45",109,"28.56; 28.32; 28.14; 27.92; 27.74; 27.53; (-1)27.37; (-1)27.05; ","[ (-1)  Curr( 27.05) PrevDpt( 27.37) ]; "
"2016-06-04 12:20:09",110,"27.02; 26.83; 26.6; 26.41; 26.18; 25.98; (-1)25.82; (-1)25.54; ","[ (-1)  Curr( 25.54) PrevDpt( 25.82) ]; "
"2016-06-04 12:21:33",111,"25.49; 25.28; 25.09; 24.84; 24.65; (-1)24.46; (-1)24.08; ","[ (-1)  Curr( 24.08) PrevDpt( 24.46) ]; "
"2016-06-04 12:22:56",112,"24.04; 23.83; 23.6; 23.39; 23.17; 22.95; (-1)22.79; (-1)22.53; ","[ (-1)  Curr( 22.53) PrevDpt( 22.79) ]; "
"2016-06-04 12:24:20",113,"22.5; 22.27; 22.1; 21.87; 21.65; (-1)21.48; (-1)21.08; ","[ (-1)  Curr( 21.08) PrevDpt( 21.48) ]; "
"2016-06-04 12:25:43",114,"21.04; 20.84; 20.61; 20.43; 20.19; 19.99; (-1)19.83; (-1)19.55; ","[ (-1)  Curr( 19.55) PrevDpt( 19.83) ]; "
"2016-06-04 12:27:07",115,"19.51; 19.27; 19.07; 18.82; 18.62; (-1)18.46; (-1)18.05; ","[ (-1)  Curr( 18.05) PrevDpt( 18.46) ]; "
"2016-06-04 12:28:30",116,"18; 17.79; 17.59; 17.34; 17.13; (-1)16.93; (-1)16.57; ","[ (-1)  Curr( 16.57) PrevDpt( 16.93) ]; "
"2016-06-04 12:29:53",117,"16.51; 16.28; 16.06; 15.85; 15.61; (-1)15.43; (-1)15.05; ","[ (-1)  Curr( 15.05) PrevDpt( 15.43) ]; "
"2016-06-04 12:31:16",118,"15.02; 14.78; 14.56; 14.31; 14.1; (-1)13.92; (-1)13.55; ","[ (-1)  Curr( 13.55) PrevDpt( 13.92) ]; "
"2016-06-04 12:32:39",119,"13.51; 13.29; 13.05; 12.84; 12.65; (-1)12.46; (-1)12.06; ","[ (-1)  Curr( 12.06) PrevDpt( 12.46) ]; "
"2016-06-04 12:34:02",120,"12.01; 11.8; 11.56; 11.34; 11.11; (-1)10.94; (-1)10.55; ","[ (-1)  Curr( 10.55) PrevDpt( 10.94) ]; "
"2016-06-04 12:35:25",121,"10.49; 10.29; 10.07; 9.83; 9.61; (-1)9.42; (-1)9.03; ","[ (-1)  Curr( 9.03) PrevDpt( 9.42) ]; "
"2016-06-04 12:36:48",122,"8.979999; 8.770001; 8.560001; 8.3; 8.09; (-1)7.88; (-1)7.54; ","[ (-1)  Curr( 7.54) PrevDpt( 7.88) ]; "
"2016-06-04 12:38:11",123,"7.49; 7.25; 7.01; 6.8; 6.53; (-1)6.35; (-1)6.03; ","[ (-1)  Curr( 6.03) PrevDpt( 6.35) ]; "
"2016-06-04 12:39:34",124,"5.98; 5.75; 5.51; 5.25; 5.01; (-1)4.8; (-1)4.51; ","[ (-1)  Curr( 4.51) PrevDpt( 4.8) ]; "
"2016-06-04 12:40:56",125,"4.44; 4.21; 3.95; 3.72; 3.5; (-1)3.3; (-1)3.01; ","[ (-1)  Curr( 3.01) PrevDpt( 3.3) ]; "
"2016-06-04 12:42:18",126,"2.94; 2.71; 2.49; 2.22; 1.98; (-1)1.79; (-1)1.5; ","[ (-1)  Curr( 1.5) PrevDpt( 1.79) ]; "
"2016-06-04 12:43:40",127,"(-1)1.05; ","[ (-1)  Curr( 1.05) PrevDpt( 1.49) ]; "
"2016-06-07 00:00:31",128,"44.04; 44.32; 44.57; 44.68; 44.95; 45.14; 45.3; 45.56; 45.75; 45.97; (1)46.15; (1)46.4; ","[ (1)  Curr( 46.4) PrevDpt( 46.15) ]; "
"2016-06-07 00:01:53",129,"46.33; 46.16; 46.03; 45.79; 45.64; (-1)45.52; (-1)45.16; (-1)45.06; ","[ (-1)  Curr( 45.06) PrevDpt( 45.16) ]; "
"2016-06-07 00:03:20",130,"45.05; 44.89; 44.71; 44.52; 44.36; 44.2; 44.01; (-1)43.86; (-1)43.59; ","[ (-1)  Curr( 43.59) PrevDpt( 43.86) ]; "
"2016-06-07 00:04:46",131,"43.52; 43.4; 43.24; 43.01; 42.88; 42.68; 42.46; (-1)42.36; (-1)42.06; ","[ (-1)  Curr( 42.06) PrevDpt( 42.36) ]; "
"2016-06-07 00:06:12",132,"42.02; 41.89; 41.68; 41.47; 41.3; 41.16; 40.94; (-1)40.79; (-1)40.58; ","[ (-1)  Curr( 40.58) PrevDpt( 40.79) ]; "
"2016-06-07 00:07:37",133,"40.54; 40.4; 40.22; 40.02; 39.84; 39.66; 39.48; (-1)39.33; (-1)39.11; (-1)39.02; ","[ (-1)  Curr( 39.02) PrevDpt( 39.11) ]; "
"2016-06-07 00:09:06",134,"39.03; 38.86; 38.66; 38.48; 38.3; 38.13; (-1)37.97; (-1)37.66; (-1)37.55; ","[ (-1)  Curr( 37.55) PrevDpt( 37.66) ]; "
"2016-06-07 00:10:35",135,"37.52; 37.32; 37.19; 37.02; 36.8; 36.63; (-1)36.49; (-1)36.14; (-1)36.02; ","[ (-1)  Curr( 36.02) PrevDpt( 36.14) ]; "
"2016-06-07 00:12:04",136,"35.99; 35.82; 35.63; 35.48; 35.27; 35.06; (-1)34.92; (-1)34.65; (-1)34.53; ","[ (-1)  Curr( 34.53) PrevDpt( 34.65) ]; "
"2016-06-07 00:13:32",137,"34.48; 34.26; 34.12; 33.9; 33.71; 33.59; (-1)33.43; (-1)33.08; ","[ (-1)  Curr( 33.08) PrevDpt( 33.43) ]; "
"2016-06-07 00:14:56",138,"33.02; 32.86; 32.67; 32.46; 32.26; 32.13; (-1)31.97; (-1)31.58; ","[ (-1)  Curr( 31.58) PrevDpt( 31.97) ]; "
