"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","SystemInternals"
"TIMESTAMP","RECORD","P_RH_Avg","P_Temp_Avg","P_Batt_Min","P_Batt_Max"
"2016-04-29 05:00:00",68,49.27,9.14,12.71,12.78
"2016-04-29 06:00:00",69,49.27,8.89,12.7,12.76
"2016-04-29 07:00:00",70,49.27,8.72,12.69,12.76
"2016-04-29 08:00:00",71,49.22,8.73,12.71,12.81
"2016-04-29 09:00:00",72,48.97,9.08,12.77,13.2
"2016-04-29 10:00:00",73,48.49,10.05,13.09,13.2
"2016-04-29 11:00:00",74,48.17,11.3,13.12,13.55
"2016-04-29 12:00:00",75,47.87,12.47,13.4,14.36
"2016-04-29 13:00:00",76,47.51,13.97,13.36,14.36
"2016-04-29 14:00:00",77,47.57,15.07,13.33,14.36
"2016-04-29 15:00:00",78,47.81,15.38,13.23,13.48
"2016-04-29 16:00:00",79,48.12,15.08,13.41,14.37
"2016-04-29 17:00:00",80,48.16,14.84,13.23,14.36
"2016-04-29 18:00:00",81,48.47,14.16,12.99,13.24
"2016-04-29 19:00:00",82,48.71,13.36,12.92,13
"2016-04-29 20:00:00",83,48.81,12.78,12.86,12.95
"2016-04-29 21:00:00",84,48.86,12.31,12.83,12.89
"2016-04-29 22:00:00",85,49.04,11.67,12.81,12.87
"2016-04-29 23:00:00",86,49.07,11.24,12.79,12.85
"2016-04-30 00:00:00",87,49.03,10.96,12.76,12.85
"2016-04-30 01:00:00",88,49.04,10.64,12.74,12.8
"2016-04-30 02:00:00",89,49.04,10.37,12.71,12.77
"2016-04-30 03:00:00",90,49.06,10.19,12.69,12.75
"2016-04-30 04:00:00",91,49.03,10.12,12.68,12.74
"2016-04-30 05:00:00",92,49.02,10.05,12.66,12.73
"2016-04-30 06:00:00",93,49.01,10.01,12.66,12.72
"2016-04-30 07:00:00",94,49.08,9.8,12.66,12.81
"2016-04-30 08:00:00",95,49.06,9.75,12.74,13.18
"2016-04-30 09:00:00",96,48.53,10.76,13.14,14.28
"2016-04-30 10:00:00",97,47.44,13.68,13.42,14.35
"2016-04-30 11:00:00",98,46.54,17.33,13.41,14.34
"2016-04-30 12:00:00",99,46.54,19.74,13.4,14.34
"2016-04-30 13:00:00",100,47.07,20.78,13.41,14.34
"2016-04-30 14:00:00",101,47.33,21.6,13.4,14.34
"2016-04-30 15:00:00",102,46.85,23.46,13.39,14.33
"2016-04-30 16:00:00",103,46.91,25.28,13.37,14.32
"2016-04-30 17:00:00",104,46.81,26.75,13.39,14.33
"2016-04-30 18:00:00",105,47.37,27.14,13.39,14.33
"2016-04-30 19:00:00",106,48.04,26.65,13.1,13.46
"2016-04-30 20:00:00",107,49.21,23.2,12.93,13.11
"2016-04-30 21:00:00",108,49.77,19.56,12.88,12.95
"2016-04-30 22:00:00",109,49.88,16.94,12.85,12.92
"2016-04-30 23:00:00",110,49.73,15.3,12.83,12.9
"2016-05-01 00:00:00",111,49.61,14.15,12.82,12.91
"2016-05-01 01:00:00",112,49.46,13.32,12.8,12.86
"2016-05-01 02:00:00",113,49.28,12.84,12.78,12.85
"2016-05-01 03:00:00",114,49.16,12.49,12.77,12.83
"2016-05-01 04:00:00",115,49.03,12.33,12.75,12.82
"2016-05-01 05:00:00",116,48.89,12.25,12.73,12.79
"2016-05-01 06:00:00",117,48.86,11.98,12.71,12.78
"2016-05-01 07:00:00",118,48.85,11.68,12.71,12.76
"2016-05-01 08:00:00",119,48.79,11.52,12.7,12.81
"2016-05-01 09:00:00",120,48.66,11.52,12.72,12.87
"2016-05-01 10:00:00",121,48.71,11.15,12.77,12.9
"2016-05-01 11:00:00",122,48.8,10.69,12.81,12.92
"2016-05-01 12:00:00",123,48.8,10.39,12.84,13.28
"2016-05-01 13:00:00",124,48.69,10.39,13.25,13.79
"2016-05-01 14:00:00",125,48.45,10.79,13.45,14.37
"2016-05-01 15:00:00",126,48.41,11.12,13.39,14.37
"2016-05-01 16:00:00",127,48.45,11.26,13.13,13.49
"2016-05-01 17:00:00",128,48.45,11.36,13.1,14.37
"2016-05-01 18:00:00",129,48.22,11.8,13.41,14.38
"2016-05-01 19:00:00",130,48.03,12.41,13.18,14.37
"2016-05-01 20:00:00",131,48.23,12.49,12.92,13.18
"2016-05-01 21:00:00",132,48.54,12.04,12.86,12.94
"2016-05-01 22:00:00",133,48.61,11.8,12.83,12.9
"2016-05-01 23:00:00",134,48.58,11.74,12.81,12.87
"2016-05-02 00:00:00",135,48.64,11.51,12.79,12.87
"2016-05-02 01:00:00",136,48.7,11.29,12.75,12.82
"2016-05-02 02:00:00",137,48.73,11.14,12.72,12.79
"2016-05-02 03:00:00",138,48.71,11.13,12.69,12.76
"2016-05-02 04:00:00",139,48.62,11.22,12.67,12.74
"2016-05-02 05:00:00",140,48.64,11.17,12.66,12.72
"2016-05-02 06:00:00",141,48.68,11.01,12.65,12.71
"2016-05-02 07:00:00",142,48.71,10.86,12.65,12.71
"2016-05-02 08:00:00",143,48.69,10.8,12.65,12.71
"2016-05-02 09:00:00",144,48.67,10.79,12.66,12.73
"2016-05-02 10:00:00",145,48.68,10.75,12.66,12.97
"2016-05-02 11:00:00",146,48.58,10.88,12.95,13.32
"2016-05-02 12:00:00",147,48.34,11.42,13.15,14.36
"2016-05-02 13:00:00",148,47.92,12.39,13.07,13.44
"2016-05-02 14:00:00",149,48.12,12.56,13.39,14.37
"2016-05-02 15:00:00",150,47.89,13.05,13.44,14.37
"2016-05-02 16:00:00",151,47.67,13.87,13.25,14.37
"2016-05-02 17:00:00",152,48.06,13.67,13.13,13.33
"2016-05-02 18:00:00",153,48.43,12.94,12.98,13.24
"2016-05-02 19:00:00",154,48.63,12.28,12.94,13.05
"2016-05-02 20:00:00",155,48.69,11.86,12.86,12.98
"2016-05-02 21:00:00",156,48.78,11.48,12.83,12.9
"2016-05-02 22:00:00",157,48.87,11.08,12.8,12.87
"2016-05-02 23:00:00",158,48.93,10.66,12.77,12.84
"2016-05-03 00:00:00",159,49,10.2,12.74,12.83
"2016-05-03 01:00:00",160,49.1,9.77,12.71,12.78
"2016-05-03 02:00:00",161,49.03,9.64,12.68,12.74
"2016-05-03 03:00:00",162,48.95,9.67,12.65,12.72
"2016-05-03 04:00:00",163,48.92,9.65,12.64,12.7
"2016-05-03 05:00:00",164,49.01,9.33,12.63,12.69
"2016-05-03 06:00:00",165,49.23,8.75,12.62,12.69
"2016-05-03 07:00:00",166,49.25,8.45,12.62,12.7
"2016-05-03 08:00:00",167,49.11,8.52,12.64,12.76
"2016-05-03 09:00:00",168,48.96,8.77,12.69,12.88
"2016-05-03 10:00:00",169,48.73,9.27,12.83,13.46
"2016-05-03 11:00:00",170,48.11,10.58,13.43,13.81
"2016-05-03 12:00:00",171,47.47,12.78,13.43,14.36
"2016-05-03 13:00:00",172,46.62,16,13.42,14.35
"2016-05-03 14:00:00",173,46.53,18.66,13.42,14.34
"2016-05-03 15:00:00",174,46.37,20.75,13.41,14.34
"2016-05-03 16:00:00",175,46.36,22.92,13.39,14.34
"2016-05-03 17:00:00",176,46.56,24.38,13.37,14.33
"2016-05-03 18:00:00",177,46.75,26.25,13.39,14.33
"2016-05-03 19:00:00",178,47.89,26.27,13.09,13.55
"2016-05-03 20:00:00",179,48.84,23.62,12.93,13.1
"2016-05-03 21:00:00",180,49.35,20.45,12.89,12.96
"2016-05-03 22:00:00",181,49.53,17.91,12.85,12.92
"2016-05-03 23:00:00",182,49.49,16.11,12.83,12.9
"2016-05-04 00:00:00",183,49.41,14.79,12.82,12.91
"2016-05-04 01:00:00",184,49.33,13.84,12.8,12.86
"2016-05-04 02:00:00",185,49.24,13.12,12.78,12.85
"2016-05-04 03:00:00",186,49.16,12.55,12.76,12.83
"2016-05-04 04:00:00",187,49.05,12.16,12.74,12.81
"2016-05-04 05:00:00",188,49.01,11.82,12.71,12.79
"2016-05-04 06:00:00",189,49,11.45,12.69,12.76
"2016-05-04 07:00:00",190,48.96,11.18,12.69,12.8
"2016-05-04 08:00:00",191,48.81,11.26,12.75,12.96
"2016-05-04 09:00:00",192,48.45,11.83,12.93,13.52
"2016-05-04 10:00:00",193,47.81,13.46,13.41,14.34
"2016-05-04 11:00:00",194,47,16.19,13.39,14.33
"2016-05-04 12:00:00",195,46.38,19.42,13.39,14.33
"2016-05-04 13:00:00",196,46.59,21.64,13.41,14.35
"2016-05-04 14:00:00",197,47.34,21.59,13.41,14.34
"2016-05-04 15:00:00",198,47.52,21.46,13.41,14.34
"2016-05-04 16:00:00",199,47.44,21.86,13.4,14.33
"2016-05-04 17:00:00",200,47.52,22.03,13.41,14.34
"2016-05-04 18:00:00",201,47.48,21.73,13.42,14.35
"2016-05-04 19:00:00",202,47.75,21.74,13.24,14.34
"2016-05-04 20:00:00",203,47.99,21.34,12.96,14.34
"2016-05-04 21:00:00",204,48.73,19.16,12.89,12.98
"2016-05-04 22:00:00",205,49.2,16.54,12.85,12.93
"2016-05-04 23:00:00",206,49.33,14.64,12.84,12.9
"2016-05-05 00:00:00",207,49.4,13.22,12.81,12.91
"2016-05-05 01:00:00",208,49.36,12.21,12.81,12.87
"2016-05-05 02:00:00",209,49.22,11.7,12.79,12.85
"2016-05-05 03:00:00",210,49.12,11.35,12.77,12.83
"2016-05-05 04:00:00",211,49.14,10.74,12.75,12.81
"2016-05-05 05:00:00",212,49.16,10.27,12.72,12.79
"2016-05-05 06:00:00",213,49,10.24,12.71,12.77
"2016-05-05 07:00:00",214,49,10.05,12.7,12.82
"2016-05-05 08:00:00",215,48.74,10.32,12.79,13.4
"2016-05-05 09:00:00",216,48.04,12.22,13.37,14.3
"2016-05-05 10:00:00",217,47.19,14.47,13.42,14.35
"2016-05-05 11:00:00",218,47.16,15.76,13.41,14.35
"2016-05-05 12:00:00",219,47.23,16.59,13.42,14.36
"2016-05-05 13:00:00",220,47.07,17.65,13.41,14.35
"2016-05-05 14:00:00",221,47.21,18.46,13.39,14.35
"2016-05-05 15:00:00",222,47.6,18.22,13.4,14.35
"2016-05-05 16:00:00",223,47.62,18.14,13.42,14.35
"2016-05-05 17:00:00",224,47.67,18.11,13.43,14.36
"2016-05-05 18:00:00",225,47.92,17.6,13.28,13.92
"2016-05-05 19:00:00",226,48.15,16.88,13.03,13.32
"2016-05-05 20:00:00",227,48.33,16.11,12.91,13.05
"2016-05-05 21:00:00",228,48.46,15.3,12.87,12.94
"2016-05-05 22:00:00",229,48.56,14.56,12.84,12.92
"2016-05-05 23:00:00",230,48.64,13.96,12.84,12.9
"2016-05-06 00:00:00",231,48.63,13.5,12.82,12.91
"2016-05-06 01:00:00",232,48.73,12.95,12.8,12.86
"2016-05-06 02:00:00",233,48.75,12.54,12.78,12.84
"2016-05-06 03:00:00",234,48.66,12.38,12.75,12.82
"2016-05-06 04:00:00",235,48.69,12.11,12.73,12.79
"2016-05-06 05:00:00",236,48.75,11.74,12.71,12.77
"2016-05-06 06:00:00",237,48.8,11.39,12.69,12.75
"2016-05-06 07:00:00",238,48.76,11.27,12.68,12.81
"2016-05-06 08:00:00",239,48.61,11.47,12.75,13.27
"2016-05-06 09:00:00",240,48.1,12.49,13.08,13.68
"2016-05-06 10:00:00",241,47.6,13.91,13.49,14.11
"2016-05-06 11:00:00",242,47.26,15.45,13.4,14.35
"2016-05-06 12:00:00",243,47.23,16.54,13.42,14.35
"2016-05-06 13:00:00",244,47.25,17.25,13.4,14.35
"2016-05-06 14:00:00",245,47.39,17.6,13.42,14.36
"2016-05-06 15:00:00",246,47.68,17.38,13.43,14.36
"2016-05-06 16:00:00",247,47.92,16.77,13.12,14.37
"2016-05-06 17:00:00",248,48.29,15.77,13.44,14.37
"2016-05-06 18:00:00",249,47.92,16.06,13.41,14.36
"2016-05-06 19:00:00",250,47.11,18.04,13.12,14.35
"2016-05-06 20:00:00",251,47.78,18.11,12.95,13.12
"2016-05-06 21:00:00",252,48.27,16.81,12.88,12.96
"2016-05-06 22:00:00",253,48.45,15.75,12.86,12.93
"2016-05-06 23:00:00",254,48.67,14.64,12.84,12.91
"2016-05-07 00:00:00",255,48.81,13.74,12.83,12.92
"2016-05-07 01:00:00",256,48.75,13.25,12.81,12.87
"2016-05-07 02:00:00",257,48.73,12.86,12.79,12.86
"2016-05-07 03:00:00",258,48.69,12.62,12.76,12.83
"2016-05-07 04:00:00",259,48.64,12.45,12.74,12.8
"2016-05-07 05:00:00",260,48.74,12.04,12.72,12.78
"2016-05-07 06:00:00",261,48.82,11.55,12.69,12.75
"2016-05-07 07:00:00",262,48.89,11.05,12.69,12.92
"2016-05-07 08:00:00",263,48.49,11.8,12.86,13.38
"2016-05-07 09:00:00",264,47.5,14.13,13.36,14.05
"2016-05-07 10:00:00",265,46.63,16.86,13.42,14.34
"2016-05-07 11:00:00",266,47.14,17.61,13.3,14.36
"2016-05-07 12:00:00",267,47.64,17.26,13.42,14.35
"2016-05-07 13:00:00",268,47.61,17.64,13.42,14.34
"2016-05-07 14:00:00",269,47.45,18.42,13.4,14.34
"2016-05-07 15:00:00",270,47.29,19.25,13.4,14.34
"2016-05-07 16:00:00",271,47.31,19.76,13.4,14.34
"2016-05-07 17:00:00",272,47.18,20.36,13.4,14.34
"2016-05-07 18:00:00",273,47.57,20.43,13.41,14.34
"2016-05-07 19:00:00",274,47.68,20.21,13.12,14.34
"2016-05-07 20:00:00",275,48.4,18.76,12.95,13.13
"2016-05-07 21:00:00",276,48.79,17,12.9,12.97
"2016-05-07 22:00:00",277,48.82,15.88,12.87,12.94
"2016-05-07 23:00:00",278,48.73,15.24,12.85,12.91
"2016-05-08 00:00:00",279,48.61,14.89,12.84,12.93
"2016-05-08 01:00:00",280,48.56,14.61,12.82,12.88
"2016-05-08 02:00:00",281,48.49,14.37,12.8,12.87
"2016-05-08 03:00:00",282,48.54,13.89,12.78,12.85
"2016-05-08 04:00:00",283,48.65,13.28,12.75,12.82
"2016-05-08 05:00:00",284,48.64,12.99,12.73,12.79
"2016-05-08 06:00:00",285,48.55,12.81,12.7,12.76
"2016-05-08 07:00:00",286,48.76,11.87,12.69,12.74
"2016-05-08 08:00:00",287,49.07,10.59,12.68,12.77
"2016-05-08 09:00:00",288,49.18,9.76,12.71,13.66
"2016-05-08 10:00:00",289,48.84,10.05,13.45,14.37
"2016-05-08 11:00:00",290,48.3,11.34,13.43,14.37
"2016-05-08 12:00:00",291,48.02,12.43,13.44,14.37
"2016-05-08 13:00:00",292,47.92,13.16,13.44,14.36
"2016-05-08 14:00:00",293,47.69,13.93,13.43,14.36
"2016-05-08 15:00:00",294,47.22,15.24,13.43,14.36
"2016-05-08 16:00:00",295,47.1,16.41,13.43,14.35
"2016-05-08 17:00:00",296,47.67,16.19,13.18,14.37
"2016-05-08 18:00:00",297,48.16,15.2,13.26,14.36
"2016-05-08 19:00:00",298,48.38,14.35,12.98,14.36
"2016-05-08 20:00:00",299,48.37,13.74,13.04,14.37
"2016-05-08 21:00:00",300,48.35,13.57,12.9,13.11
"2016-05-08 22:00:00",301,48.91,12.36,12.87,12.94
"2016-05-08 23:00:00",302,49,11.61,12.85,12.92
"2016-05-09 00:00:00",303,48.95,11.25,12.83,12.93
"2016-05-09 01:00:00",304,48.84,11.18,12.82,12.88
"2016-05-09 02:00:00",305,48.74,11.18,12.8,12.86
"2016-05-09 03:00:00",306,48.68,11.18,12.77,12.84
"2016-05-09 04:00:00",307,48.7,11.04,12.74,12.81
"2016-05-09 05:00:00",308,48.83,10.55,12.7,12.77
"2016-05-09 06:00:00",309,49.07,9.69,12.67,12.74
"2016-05-09 07:00:00",310,49.29,8.99,12.67,12.95
"2016-05-09 08:00:00",311,48.65,10.19,12.92,13.49
"2016-05-09 09:00:00",312,47.49,12.91,13.42,14.35
"2016-05-09 10:00:00",313,46.54,16.07,13.41,14.34
"2016-05-09 11:00:00",314,46.44,18.37,13.41,14.35
"2016-05-09 12:00:00",315,47.26,18.58,13.42,14.36
"2016-05-09 13:00:00",316,47.8,17.85,13.43,14.36
"2016-05-09 14:00:00",317,48.05,17.21,13.43,14.35
"2016-05-09 15:00:00",318,47.95,17.05,13.43,14.35
"2016-05-09 16:00:00",319,47.42,17.72,13.41,14.36
"2016-05-09 17:00:00",320,47.09,18.81,13.42,14.36
"2016-05-09 18:00:00",321,47.16,19.4,13.43,14.36
"2016-05-09 19:00:00",322,47.27,19.54,13.43,14.37
"2016-05-09 20:00:00",323,47.45,19.48,13.27,14.36
"2016-05-09 21:00:00",324,48.13,17.94,12.93,13.27
"2016-05-09 22:00:00",325,49.22,14.7,12.88,12.95
"2016-05-09 23:00:00",326,49.78,12.02,12.85,12.92
"2016-05-10 00:00:00",327,49.94,10.31,12.83,12.92
"2016-05-10 01:00:00",328,49.79,9.47,12.82,12.88
"2016-05-10 02:00:00",329,49.67,8.86,12.8,12.86
"2016-05-10 03:00:00",330,49.6,8.32,12.77,12.84
"2016-05-10 04:00:00",331,49.6,7.789,12.74,12.81
"2016-05-10 05:00:00",332,49.59,7.348,12.71,12.78
"2016-05-10 06:00:00",333,49.6,6.959,12.68,12.75
"2016-05-10 07:00:00",334,49.56,6.763,12.68,12.94
"2016-05-10 08:00:00",335,49.12,7.477,12.91,13.58
"2016-05-10 09:00:00",336,48.34,9.07,13.45,14.37
"2016-05-10 10:00:00",337,47.51,11.58,13.42,14.36
"2016-05-10 11:00:00",338,46.41,15.51,13.41,14.34
"2016-05-10 12:00:00",339,46.03,18.88,13.39,14.33
"2016-05-10 13:00:00",340,46.4,20.91,13.4,14.34
"2016-05-10 14:00:00",341,46.7,22.39,13.38,14.33
"2016-05-10 15:00:00",342,46.38,24.61,13.39,14.32
"2016-05-10 16:00:00",343,46.31,26.91,13.39,14.32
"2016-05-10 17:00:00",344,46.27,29.49,13.36,14.31
"2016-05-10 18:00:00",345,46.68,32,13.37,14.3
"2016-05-10 19:00:00",346,47.8,33.41,13.38,14.32
"2016-05-10 20:00:00",347,48.87,32.24,13.16,14.32
"2016-05-10 21:00:00",348,49.32,29.01,12.95,13.18
"2016-05-10 22:00:00",349,50.25,23.02,12.92,12.98
"2016-05-10 23:00:00",350,50.68,18.01,12.88,12.95
"2016-05-11 00:00:00",351,50.74,14.67,12.86,12.95
"2016-05-11 01:00:00",352,50.4,12.82,12.84,12.9
"2016-05-11 02:00:00",353,50.01,11.64,12.82,12.88
"2016-05-11 03:00:00",354,49.84,10.69,12.79,12.86
"2016-05-11 04:00:00",355,49.7,9.92,12.77,12.83
"2016-05-11 05:00:00",356,49.57,9.3,12.73,12.8
"2016-05-11 06:00:00",357,49.49,8.78,12.7,12.77
"2016-05-11 07:00:00",358,49.42,8.46,12.71,13
"2016-05-11 08:00:00",359,48.86,9.4,12.98,13.56
"2016-05-11 09:00:00",360,47.98,11.18,13.43,14.35
"2016-05-11 10:00:00",361,47.21,13.97,13.41,14.34
"2016-05-11 11:00:00",362,46.2,18.1,13.4,14.33
"2016-05-11 12:00:00",363,45.91,21.6,13.39,14.33
"2016-05-11 13:00:00",364,46.49,23.71,13.38,14.32
"2016-05-11 14:00:00",365,46.84,24.34,13.37,14.32
"2016-05-11 15:00:00",366,46.8,25.48,13.37,14.32
"2016-05-11 16:00:00",367,46.89,26.32,13.37,14.32
"2016-05-11 17:00:00",368,47.25,26.71,13.39,14.32
"2016-05-11 18:00:00",369,47.85,26.03,13.38,14.33
"2016-05-11 19:00:00",370,48.21,24.78,13.19,14.32
"2016-05-11 20:00:00",371,48.52,22.98,12.98,13.22
"2016-05-11 21:00:00",372,48.83,20.53,12.92,13.03
"2016-05-11 22:00:00",373,49.15,17.92,12.88,12.95
"2016-05-11 23:00:00",374,49.31,15.66,12.86,12.93
"2016-05-12 00:00:00",375,49.41,13.8,12.84,12.93
"2016-05-12 01:00:00",376,49.49,12.58,12.63,12.81
"2016-05-12 02:00:00",377,49.24,11.87,12.74,12.81
"2016-05-12 03:00:00",378,49,11.65,12.71,12.77
"2016-05-12 04:00:00",379,48.84,11.5,12.69,12.75
"2016-05-12 05:00:00",380,48.75,11.29,12.68,12.74
"2016-05-12 06:00:00",381,48.68,11.07,12.67,12.74
"2016-05-12 07:00:00",382,48.62,10.91,12.69,12.91
"2016-05-12 08:00:00",383,48.23,11.55,12.88,13.5
"2016-05-12 09:00:00",384,47.47,13.18,13.46,13.81
"2016-05-12 10:00:00",385,46.79,15.41,13.41,14.33
"2016-05-12 11:00:00",386,46.38,17.7,13.39,14.33
"2016-05-12 12:00:00",387,46.14,19.95,13.38,14.32
"2016-05-12 13:00:00",388,46.39,21.8,13.21,14.32
"2016-05-12 14:00:00",389,46.84,22.36,13.38,14.32
"2016-05-12 15:00:00",390,46.81,23.14,13.37,14.32
"2016-05-12 16:00:00",391,46.52,24.58,13.37,14.32
"2016-05-12 17:00:00",392,46.65,25.91,13.37,14.31
"2016-05-12 18:00:00",393,46.87,26.6,13.38,14.31
"2016-05-12 19:00:00",394,47.03,27.2,13.38,14.32
"2016-05-12 20:00:00",395,47.82,26.46,13,14.32
"2016-05-12 21:00:00",396,48.81,23.77,12.93,13.03
"2016-05-12 22:00:00",397,48.96,21.32,12.9,12.98
"2016-05-12 23:00:00",398,48.88,19.72,12.89,12.96
"2016-05-13 00:00:00",399,48.7,18.67,12.87,12.96
"2016-05-13 01:00:00",400,48.64,18.03,12.72,12.87
"2016-05-13 02:00:00",401,48.32,17.58,12.81,12.88
"2016-05-13 03:00:00",402,48.21,17.26,12.78,12.85
"2016-05-13 04:00:00",403,48.16,16.95,12.75,12.82
