"TOA5","OwascoMetInternet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","22473","WindCorrected"
"TIMESTAMP","RECORD","W_DirCorr","W_SpdRaw_WVc"
"2016-04-26 12:05:30",15347,327.7,5.635
"2016-04-26 12:35:30",15348,345.2,3.867
"2016-04-26 13:05:30",15349,320.6,2.594
"2016-04-26 13:35:30",15350,324.1,5.186
"2016-04-26 14:05:30",15351,333,4.386
"2016-04-26 14:35:30",15352,317.3,4.61
"2016-04-26 15:05:30",15353,305.3,5.547
"2016-04-26 15:35:30",15354,308.7,6.096
"2016-04-26 16:05:30",15355,313.5,5.43
"2016-04-26 16:35:30",15356,329.6,5.704
"2016-04-26 17:05:30",15357,302.8,4.88
"2016-04-26 17:35:30",15358,321.8,5.414
"2016-04-26 18:05:30",15359,311.5,5.511
"2016-04-26 18:35:30",15360,315.1,4.769
"2016-04-26 19:05:30",15361,324.6,4.546
"2016-04-26 19:35:30",15362,321.7,4.487
"2016-04-26 20:05:30",15363,312.3,3.504
"2016-04-26 20:35:30",15364,319.2,2.943
"2016-04-26 21:05:30",15365,312.6,2.738
"2016-04-26 21:35:30",15366,311.8,1.115
"2016-04-26 22:05:30",15367,318.7,1.031
"2016-04-26 22:35:30",15368,311.2,0.729
"2016-04-26 23:05:30",15369,348.9,0.983
"2016-04-26 23:35:30",15370,76.04,0.6
"2016-04-27 00:05:30",15371,222,0.567
"2016-04-27 00:35:30",15372,134.2,0.641
"2016-04-27 01:05:30",15373,207.1,0.599
"2016-04-27 01:35:30",15374,210.2,1.025
"2016-04-27 02:05:30",15375,296.1,0.803
"2016-04-27 02:35:30",15376,241.7,0.657
"2016-04-27 03:05:30",15377,179.9,2.024
"2016-04-27 03:35:30",15378,187.6,2.565
"2016-04-27 04:05:30",15379,170.1,2.861
"2016-04-27 04:35:30",15380,176.5,2.074
"2016-04-27 05:05:30",15381,172.7,2.915
"2016-04-27 05:35:30",15382,177.3,2.119
"2016-04-27 06:05:30",15383,179.9,2.355
"2016-04-27 06:35:30",15384,164.3,2.134
"2016-04-27 07:05:30",15385,182.8,2.622
"2016-04-27 07:35:30",15386,195.3,1.946
"2016-04-27 08:05:30",15387,195.7,2.051
"2016-04-27 08:35:30",15388,189.5,0.63
"2016-04-27 09:05:30",15389,300.7,1.531
"2016-04-27 09:35:30",15390,349.1,1.873
"2016-04-27 10:05:30",15391,59.77,1.748
"2016-04-27 10:35:30",15392,82.7,1.164
"2016-04-27 11:05:30",15393,21.59,1.289
"2016-04-27 11:35:30",15394,58.94,1.208
"2016-04-27 12:05:30",15395,46.56,0.694
"2016-04-27 12:35:30",15396,63.3,1.291
"2016-04-27 13:05:30",15397,86.4,0.92
"2016-04-27 13:35:30",15398,66.58,0.274
"2016-04-27 14:05:30",15399,28.83,0.902
"2016-04-27 14:35:30",15400,157.6,0.434
"2016-04-27 15:05:30",15401,270.5,3.245
"2016-04-27 15:35:30",15402,301.3,3.918
"2016-04-27 16:05:30",15403,312.4,4.162
"2016-04-27 16:35:30",15404,279,3.999
"2016-04-27 17:05:30",15405,289,4.359
"2016-04-27 17:35:30",15406,257.9,2.184
"2016-04-27 18:05:30",15407,356.1,4.366
"2016-04-27 18:35:30",15408,354,2.203
"2016-04-27 19:05:30",15409,347.4,4.194
"2016-04-27 19:35:30",15410,351.6,4.596
"2016-04-27 20:05:30",15411,10.43,3.845
"2016-04-27 20:35:30",15412,27.59,3.026
"2016-04-27 21:05:30",15413,53.44,0.632
"2016-04-27 21:35:30",15414,224,0.542
"2016-04-27 22:05:30",15415,144.5,0.527
"2016-04-27 22:35:30",15416,145.9,1.035
"2016-04-27 23:05:30",15417,146.2,0.833
"2016-04-27 23:35:30",15418,148.2,1.765
"2016-04-28 00:05:30",15419,191.8,0.898
"2016-04-28 00:35:30",15420,187.6,1.297
"2016-04-28 01:05:30",15421,153.8,0.855
"2016-04-28 01:35:30",15422,167.9,2.662
"2016-04-28 02:05:30",15423,114.8,0.806
"2016-04-28 02:35:30",15424,150.7,1.34
"2016-04-28 03:05:30",15425,143.3,1.629
"2016-04-28 03:35:30",15426,173.2,2.906
"2016-04-28 04:05:30",15427,140.2,1.329
"2016-04-28 04:35:30",15428,159.2,2.067
"2016-04-28 05:05:30",15429,177.8,3.188
"2016-04-28 05:35:30",15430,147.3,2.494
"2016-04-28 06:05:30",15431,159.5,2.581
"2016-04-28 06:35:30",15432,184.7,2.295
"2016-04-28 07:05:30",15433,143.6,0.684
"2016-04-28 07:35:30",15434,88.9,0.099
"2016-04-28 08:05:30",15435,267.5,0.605
"2016-04-28 08:35:30",15436,273.1,0.64
"2016-04-28 09:05:30",15437,93.4,1.575
"2016-04-28 09:35:30",15438,50.02,0.916
"2016-04-28 10:05:30",15439,34.89,2.566
"2016-04-28 10:35:30",15440,32.87,2.477
"2016-04-28 11:05:30",15441,27.18,3.357
"2016-04-28 11:35:30",15442,42.56,3.292
"2016-04-28 12:05:30",15443,16.64,1.32
"2016-04-28 12:35:30",15444,9.01,1.611
"2016-04-28 13:05:30",15445,357,2.892
"2016-04-28 13:35:30",15446,300.3,2.055
"2016-04-28 14:05:30",15447,2.78,3.479
"2016-04-28 14:35:30",15448,336.6,3.322
"2016-04-28 15:05:30",15449,326.6,3.355
"2016-04-28 15:35:30",15450,328.8,2.168
"2016-04-28 16:05:30",15451,326.9,1.781
"2016-04-28 16:35:30",15452,339.8,2.293
"2016-04-28 17:05:30",15453,344.5,5.583
"2016-04-28 17:35:30",15454,346.4,4.364
"2016-04-28 18:05:30",15455,344.2,4.395
"2016-04-28 18:35:30",15456,344.1,4.439
"2016-04-28 19:05:30",15457,345.9,4.345
"2016-04-28 19:35:30",15458,351.1,3.208
"2016-04-28 20:05:30",15459,344.2,3.268
"2016-04-28 20:35:30",15460,353.8,1.969
"2016-04-28 21:05:30",15461,344.4,1.753
"2016-04-28 21:35:30",15462,331.8,1.977
"2016-04-28 22:05:30",15463,347.6,2.059
"2016-04-28 22:35:30",15464,334.3,2.268
"2016-04-28 23:05:30",15465,341.3,2.405
"2016-04-28 23:35:30",15466,347.1,2.645
"2016-04-29 00:05:30",15467,4.319,2.267
"2016-04-29 00:35:30",15468,347.8,1.533
"2016-04-29 01:05:30",15469,11.15,2.039
"2016-04-29 01:35:30",15470,343.5,1.685
"2016-04-29 02:05:30",15471,336.9,1.762
"2016-04-29 02:35:30",15472,341,1.402
"2016-04-29 03:05:30",15473,321.7,0.792
"2016-04-29 03:35:30",15474,311.9,1.7
"2016-04-29 04:05:30",15475,314.5,1.335
"2016-04-29 04:35:30",15476,288,0.679
"2016-04-29 05:05:30",15477,312.1,1.654
"2016-04-29 05:35:30",15478,302.5,1.129
"2016-04-29 06:05:30",15479,285.9,0.572
"2016-04-29 06:35:30",15480,180.5,0.453
"2016-04-29 07:05:30",15481,345.9,0.161
"2016-04-29 07:35:30",15482,312.4,1.258
"2016-04-29 08:05:30",15483,268.3,0.863
"2016-04-29 08:35:30",15484,125.2,1.414
"2016-04-29 09:05:30",15485,227,0.305
"2016-04-29 09:35:30",15486,326.5,0.528
"2016-04-29 10:05:30",15487,25.21,1.3
"2016-04-29 10:35:30",15488,313.1,1.781
"2016-04-29 11:05:30",15489,347.5,0.935
"2016-04-29 11:35:30",15490,326.8,2.168
"2016-04-29 12:05:30",15491,308.9,1.23
"2016-04-29 12:35:30",15492,41.54,1.623
"2016-04-29 13:05:30",15493,38.91,2.153
"2016-04-29 13:35:30",15494,26.39,2.46
"2016-04-29 14:05:30",15495,32.29,3.264
"2016-04-29 14:35:30",15496,28.27,2.424
"2016-04-29 15:05:30",15497,19.03,3.268
"2016-04-29 15:35:30",15498,119.8,1.228
"2016-04-29 16:05:30",15499,56.21,5.687
"2016-04-29 16:35:30",15500,48.38,4.366
"2016-04-29 17:05:30",15501,50.75,3.741
"2016-04-29 17:35:30",15502,42.94,2.798
"2016-04-29 18:05:30",15503,34.42,2.535
"2016-04-29 18:35:30",15504,57.76,0.476
"2016-04-29 19:05:30",15505,249.2,1.152
"2016-04-29 19:35:30",15506,194.5,0.56
"2016-04-29 20:05:30",15507,174.3,0.888
"2016-04-29 20:35:30",15508,140.7,1.534
"2016-04-29 21:05:30",15509,185.4,2.619
"2016-04-29 21:35:30",15510,190.1,3.29
"2016-04-29 22:05:30",15511,217.2,2.715
"2016-04-29 22:35:30",15512,253.8,3.072
"2016-04-29 23:05:30",15513,220.8,1.261
"2016-04-29 23:35:30",15514,146.1,1.11
"2016-04-30 00:05:30",15515,65.18,0.743
"2016-04-30 00:35:30",15516,118.1,0.522
"2016-04-30 01:05:30",15517,162.3,1.593
"2016-04-30 01:35:30",15518,181,3.21
"2016-04-30 02:05:30",15519,172.7,3.063
"2016-04-30 02:35:30",15520,179.4,3.085
"2016-04-30 03:05:30",15521,182.7,1.688
"2016-04-30 03:35:30",15522,168.8,2.163
"2016-04-30 04:05:30",15523,162.1,2.703
"2016-04-30 04:35:30",15524,175,2.684
"2016-04-30 05:05:30",15525,151.1,1.656
"2016-04-30 05:35:30",15526,193.8,1.19
"2016-04-30 06:05:30",15527,237.4,0.989
"2016-04-30 06:35:30",15528,153,0.825
"2016-04-30 07:05:30",15529,176.9,1.261
"2016-04-30 07:35:30",15530,196.3,1.115
"2016-04-30 08:05:30",15531,189.6,1.195
"2016-04-30 08:35:30",15532,178.4,0.508
"2016-04-30 09:05:30",15533,155.6,1.314
"2016-04-30 09:35:30",15534,18.18,0.361
"2016-04-30 10:05:30",15535,40.03,1.384
"2016-04-30 10:35:30",15536,350.1,1.24
"2016-04-30 11:05:30",15537,318.4,2.113
"2016-04-30 11:35:30",15538,309.1,2.061
"2016-04-30 12:05:30",15539,302.5,1.918
"2016-04-30 12:35:30",15540,327.4,2.017
"2016-04-30 13:05:30",15541,338,2.581
"2016-04-30 13:35:30",15542,319.7,2.303
"2016-04-30 14:05:30",15543,327.8,2.586
"2016-04-30 14:35:30",15544,330.7,1.447
"2016-04-30 15:05:30",15545,261.4,2.762
"2016-04-30 15:35:30",15546,316.5,0.321
"2016-04-30 16:05:30",15547,192.4,1.012
"2016-04-30 16:35:30",15548,184.5,2.101
"2016-04-30 17:05:30",15549,171.3,2.425
"2016-04-30 17:35:30",15550,181.3,1.157
"2016-04-30 18:05:30",15551,163.7,2.197
"2016-04-30 18:35:30",15552,182.4,2.084
"2016-04-30 19:05:30",15553,179.5,2.684
"2016-04-30 19:35:30",15554,195.8,3.873
"2016-04-30 20:05:30",15555,186,3.445
"2016-04-30 20:35:30",15556,196.9,4.168
"2016-04-30 21:05:30",15557,188.8,4.108
"2016-04-30 21:35:30",15558,191.3,3.737
"2016-04-30 22:05:30",15559,155.9,1.889
"2016-04-30 22:35:30",15560,143.3,1.07
"2016-04-30 23:05:30",15561,187.3,1.381
"2016-04-30 23:35:30",15562,186.8,2.684
"2016-05-01 00:05:30",15563,168.1,2.477
"2016-05-01 00:35:30",15564,166.1,2.723
"2016-05-01 01:05:30",15565,166.1,1.248
"2016-05-01 01:35:30",15566,179.6,1.557
"2016-05-01 02:05:30",15567,175.4,1.882
"2016-05-01 02:35:30",15568,181.4,2.085
"2016-05-01 03:05:30",15569,173.7,2.628
"2016-05-01 03:35:30",15570,162.6,4.303
"2016-05-01 04:05:30",15571,168.1,4.248
"2016-05-01 04:35:30",15572,167.9,3.426
"2016-05-01 05:05:30",15573,178.9,3.834
"2016-05-01 05:35:30",15574,180.7,4.046
"2016-05-01 06:05:30",15575,182.2,3.447
"2016-05-01 06:35:30",15576,168,3.016
"2016-05-01 07:05:30",15577,161.2,3.936
"2016-05-01 07:35:30",15578,156.4,4.812
"2016-05-01 08:05:30",15579,147.2,3.943
"2016-05-01 08:35:30",15580,159.1,8.81
"2016-05-01 09:05:30",15581,148.6,5.116
"2016-05-01 09:35:30",15582,153.3,6.51
"2016-05-01 10:05:30",15583,160.9,6.74
"2016-05-01 10:35:30",15584,161.5,6.883
"2016-05-01 11:05:30",15585,168.4,7.228
"2016-05-01 11:35:30",15586,164.7,7.55
"2016-05-01 12:05:30",15587,164,7.725
"2016-05-01 12:35:30",15588,164.4,9.79
"2016-05-01 13:05:30",15589,159.5,9.91
"2016-05-01 13:35:30",15590,164.3,10.01
"2016-05-01 14:05:30",15591,165.7,9.27
"2016-05-01 14:35:30",15592,163.5,10.03
"2016-05-01 15:05:30",15593,161.5,9.06
"2016-05-01 15:35:30",15594,158.8,8.18
"2016-05-01 16:05:30",15595,160.1,7.894
"2016-05-01 16:35:30",15596,161.5,8.69
"2016-05-01 17:05:30",15597,165.8,8.79
"2016-05-01 17:35:30",15598,168.2,9.28
"2016-05-01 18:05:30",15599,168.9,9.82
"2016-05-01 18:35:30",15600,164.3,9.76
"2016-05-01 19:05:30",15601,169.5,9.47
"2016-05-01 19:35:30",15602,165.4,8.39
"2016-05-01 20:05:30",15603,166.3,8.99
"2016-05-01 20:35:30",15604,162.9,8.71
"2016-05-01 21:05:30",15605,157.9,7.425
"2016-05-01 21:35:30",15606,160.4,6.718
"2016-05-01 22:05:30",15607,164.1,6.116
"2016-05-01 22:35:30",15608,172.9,5.326
"2016-05-01 23:05:30",15609,176.6,5.078
"2016-05-01 23:35:30",15610,179,4.192
"2016-05-02 00:05:30",15611,187.1,3.892
"2016-05-02 00:35:30",15612,170.9,4.14
"2016-05-02 01:05:30",15613,168,3.69
"2016-05-02 01:35:30",15614,200.3,2.412
"2016-05-02 02:05:30",15615,235.1,1.044
"2016-05-02 02:35:30",15616,277.6,1.799
"2016-05-02 03:05:30",15617,318.5,1.484
"2016-05-02 03:35:30",15618,352.4,0.85
"2016-05-02 04:05:30",15619,329.2,1.273
"2016-05-02 04:35:30",15620,5.7,0.442
"2016-05-02 05:05:30",15621,174.3,0.831
"2016-05-02 05:35:30",15622,139,0.111
"2016-05-02 06:05:30",15623,265.5,0.825
"2016-05-02 06:35:30",15624,357.1,0.997
"2016-05-02 07:05:30",15625,353.4,1.494
"2016-05-02 07:35:30",15626,325.9,2.251
"2016-05-02 08:05:30",15627,348.3,3.671
"2016-05-02 08:35:30",15628,338.1,2.898
"2016-05-02 09:05:30",15629,335.7,3.327
"2016-05-02 09:35:30",15630,326.6,3.186
"2016-05-02 10:05:30",15631,9.28,1.387
"2016-05-02 10:35:30",15632,351.2,3.598
"2016-05-02 11:05:30",15633,332.4,3.563
"2016-05-02 11:35:30",15634,330,1.871
"2016-05-02 12:05:30",15635,328.9,3.418
"2016-05-02 12:35:30",15636,319.2,4.076
"2016-05-02 13:05:30",15637,319.6,4.41
"2016-05-02 13:35:30",15638,316.5,5.823
"2016-05-02 14:05:30",15639,327.4,4.071
"2016-05-02 14:35:30",15640,9.09,2.982
"2016-05-02 15:05:30",15641,328.4,3.991
"2016-05-02 15:35:30",15642,335.2,4.891
"2016-05-02 16:05:30",15643,328.9,3.974
"2016-05-02 16:35:30",15644,323,5.145
"2016-05-02 17:05:30",15645,319,4.317
"2016-05-02 17:35:30",15646,323,4.338
"2016-05-02 18:05:30",15647,336.2,3.346
"2016-05-02 18:35:30",15648,339.5,2.71
"2016-05-02 19:05:30",15649,353.4,2.087
"2016-05-02 19:35:30",15650,343.4,1.767
"2016-05-02 20:05:30",15651,350.2,2.033
"2016-05-02 20:35:30",15652,353.4,3.387
"2016-05-02 21:05:30",15653,12.34,3.336
"2016-05-02 21:35:30",15654,9.53,2.264
"2016-05-02 22:05:30",15655,320.2,1.59
"2016-05-02 22:35:30",15656,14.17,0.627
"2016-05-02 23:05:30",15657,49.65,0.569
"2016-05-02 23:35:30",15658,14.64,0.499
"2016-05-03 00:05:30",15659,181.7,0.549
"2016-05-03 00:35:30",15660,169.1,0.568
"2016-05-03 01:05:30",15661,140.1,1.041
"2016-05-03 01:35:30",15662,111,0.031
"2016-05-03 02:05:30",15663,20.39,0.452
"2016-05-03 02:35:30",15664,9.93,1.872
"2016-05-03 03:05:30",15665,87.6,0.867
"2016-05-03 03:35:30",15666,114.5,0.021
"2016-05-03 04:05:30",15667,55.47,0.973
"2016-05-03 04:35:30",15668,19.45,0.127
"2016-05-03 05:05:30",15669,121.7,0.208
"2016-05-03 05:35:30",15670,7.392,1.53
"2016-05-03 06:05:30",15671,7.5,3.741
"2016-05-03 06:35:30",15672,42.88,1.49
"2016-05-03 07:05:30",15673,319.3,0.503
"2016-05-03 07:35:30",15674,352.4,3.572
"2016-05-03 08:05:30",15675,16.6,1.626
"2016-05-03 08:35:30",15676,110.7,1.141
"2016-05-03 09:05:30",15677,143.1,1.775
"2016-05-03 09:35:30",15678,174,0.681
"2016-05-03 10:05:30",15679,319.9,1.017
"2016-05-03 10:35:30",15680,313.3,1.476
"2016-05-03 11:05:30",15681,32.66,3.403
"2016-05-03 11:35:30",15682,310.3,2.405
"2016-05-03 12:05:30",15683,293.5,0.788
"2016-05-03 12:35:30",15684,50.89,2.569
"2016-05-03 13:05:30",15685,317.5,2.28
"2016-05-03 13:35:30",15686,330,1.878
"2016-05-03 14:05:30",15687,315.9,2.035
"2016-05-03 14:35:30",15688,328.3,2.211
"2016-05-03 15:05:30",15689,328.7,2.212
"2016-05-03 15:35:30",15690,344,1.71
"2016-05-03 16:05:30",15691,343.4,1.737
"2016-05-03 16:35:30",15692,351,1.03
"2016-05-03 17:05:30",15693,312,0.895
"2016-05-03 17:35:30",15694,296,0.021
"2016-05-03 18:05:30",15695,0.474,0.454
"2016-05-03 18:35:30",15696,4.13,1.113
"2016-05-03 19:05:30",15697,25.31,0.681
"2016-05-03 19:35:30",15698,291.6,1.862
"2016-05-03 20:05:30",15699,286.2,1.029
"2016-05-03 20:35:30",15700,149.1,0.15
"2016-05-03 21:05:30",15701,147,0.48
"2016-05-03 21:35:30",15702,113.4,0.888
"2016-05-03 22:05:30",15703,322.1,1.619
"2016-05-03 22:35:30",15704,214.4,0.821
"2016-05-03 23:05:30",15705,350.2,0.633
"2016-05-03 23:35:30",15706,275.6,0.31
"2016-05-04 00:05:30",15707,173.4,1.36
"2016-05-04 00:35:30",15708,140.3,0.422
"2016-05-04 01:05:30",15709,201.5,1.233
"2016-05-04 01:35:30",15710,148,0.816
"2016-05-04 02:05:30",15711,153.8,1.944
"2016-05-04 02:35:30",15712,181.6,2.281
"2016-05-04 03:05:30",15713,170.1,2.033
"2016-05-04 03:35:30",15714,168.2,3.187
"2016-05-04 04:05:30",15715,187.1,2.409
"2016-05-04 04:35:30",15716,180.6,2.954
"2016-05-04 05:05:30",15717,170.8,2.587
"2016-05-04 05:35:30",15718,170,2.276
"2016-05-04 06:05:30",15719,170.7,2.674
"2016-05-04 06:35:30",15720,154.5,2.32
"2016-05-04 07:05:30",15721,160.3,2.802
"2016-05-04 07:35:30",15722,152.5,2.792
"2016-05-04 08:05:30",15723,163.2,2.664
"2016-05-04 08:35:30",15724,216.8,1.127
"2016-05-04 09:05:30",15725,178.7,0.367
"2016-05-04 09:35:30",15726,311.3,0.578
"2016-05-04 10:05:30",15727,346,1.175
"2016-05-04 10:35:30",15728,356.1,1.745
"2016-05-04 11:05:30",15729,46.32,0.053
"2016-05-04 11:35:30",15730,292.5,0.861
"2016-05-04 12:05:30",15731,16.75,1.71
"2016-05-04 12:35:30",15732,356.8,1.949
"2016-05-04 13:05:30",15733,355.8,1.77
"2016-05-04 13:35:30",15734,351,2.194
"2016-05-04 14:05:30",15735,345.2,3
"2016-05-04 14:35:30",15736,23.03,2.337
"2016-05-04 15:05:30",15737,23.52,1.682
"2016-05-04 15:35:30",15738,124.6,2.334
"2016-05-04 16:05:30",15739,163.2,1.182
"2016-05-04 16:35:30",15740,154.4,4.851
"2016-05-04 17:05:30",15741,191.1,4.007
"2016-05-04 17:35:30",15742,183.3,3.169
"2016-05-04 18:05:30",15743,144.7,2.56
"2016-05-04 18:35:30",15744,106.3,3.675
"2016-05-04 19:05:30",15745,99,4.783
"2016-05-04 19:35:30",15746,98.4,3.06
"2016-05-04 20:05:30",15747,76.8,2.98
"2016-05-04 20:35:30",15748,88.2,2.182
"2016-05-04 21:05:30",15749,163.4,1.696
"2016-05-04 21:35:30",15750,201.7,0.161
"2016-05-04 22:05:30",15751,181.2,1.331
"2016-05-04 22:35:30",15752,13.06,0.711
"2016-05-04 23:05:30",15753,267.7,0.706
"2016-05-04 23:35:30",15754,208.1,0.182
"2016-05-05 00:05:30",15755,311.2,0.229
"2016-05-05 00:35:30",15756,61.49,0.227
"2016-05-05 01:05:30",15757,120.5,0.505
"2016-05-05 01:35:30",15758,107.1,2.983
"2016-05-05 02:05:30",15759,113.8,1.482
"2016-05-05 02:35:30",15760,87.8,0.887
"2016-05-05 03:05:30",15761,71.61,0.356
"2016-05-05 03:35:30",15762,124,1.195
"2016-05-05 04:05:30",15763,140.3,1.32
"2016-05-05 04:35:30",15764,163.1,2.383
"2016-05-05 05:05:30",15765,137.7,2.661
"2016-05-05 05:35:30",15766,96.7,1.208
"2016-05-05 06:05:30",15767,154.1,0.73
"2016-05-05 06:35:30",15768,47.8,0.32
"2016-05-05 07:05:30",15769,303.1,0.656
"2016-05-05 07:35:30",15770,317.5,1.578
"2016-05-05 08:05:30",15771,55.89,3.675
"2016-05-05 08:35:30",15772,41.08,3.984
"2016-05-05 09:05:30",15773,45.43,3.321
"2016-05-05 09:35:30",15774,71.57,3.447
"2016-05-05 10:05:30",15775,55.72,3.694
"2016-05-05 10:35:30",15776,53.11,2.85
"2016-05-05 11:05:30",15777,63.38,3.123
"2016-05-05 11:35:30",15778,42.97,3.553
"2016-05-05 12:05:30",15779,19.8,2.951
"2016-05-05 12:35:30",15780,4.852,3.161
"2016-05-05 13:05:30",15781,30.62,3.125
"2016-05-05 13:35:30",15782,4.978,4.14
"2016-05-05 14:05:30",15783,9.36,4.379
"2016-05-05 14:35:30",15784,348.3,3.797
"2016-05-05 15:05:30",15785,351.1,4.445
"2016-05-05 15:35:30",15786,336.9,4.007
"2016-05-05 16:05:30",15787,350.5,5.297
"2016-05-05 16:35:30",15788,350.3,4.817
"2016-05-05 17:05:30",15789,346,3.531
"2016-05-05 17:35:30",15790,345,4.486
"2016-05-05 18:05:30",15791,346.7,4.22
"2016-05-05 18:35:30",15792,344.7,4.198
"2016-05-05 19:05:30",15793,341.4,3.8
"2016-05-05 19:35:30",15794,345.6,3.312
"2016-05-05 20:05:30",15795,354.1,2.501
"2016-05-05 20:35:30",15796,344.2,2.574
"2016-05-05 21:05:30",15797,335.7,3.205
"2016-05-05 21:35:30",15798,335.4,3.053
"2016-05-05 22:05:30",15799,349.4,2.867
"2016-05-05 22:35:30",15800,344.4,2.539
"2016-05-05 23:05:30",15801,339.2,2.631
"2016-05-05 23:35:30",15802,341.9,1.357
"2016-05-06 00:05:30",15803,317.6,1.269
"2016-05-06 00:35:30",15804,321.9,1.974
"2016-05-06 01:05:30",15805,0.505,0.844
"2016-05-06 01:35:30",15806,323.3,2.621
"2016-05-06 02:05:30",15807,311.2,2.322
"2016-05-06 02:35:30",15808,299.8,3.802
"2016-05-06 03:05:30",15809,334.5,2.926
"2016-05-06 03:35:30",15810,310.6,0.908
"2016-05-06 04:05:30",15811,327.5,2.197
"2016-05-06 04:35:30",15812,321.3,1.649
"2016-05-06 05:05:30",15813,318.6,1.826
"2016-05-06 05:35:30",15814,339.2,3.461
"2016-05-06 06:05:30",15815,349.2,3.339
"2016-05-06 06:35:30",15816,332.3,3.589
"2016-05-06 07:05:30",15817,330.6,2.796
"2016-05-06 07:35:30",15818,329.7,3.234
"2016-05-06 08:05:30",15819,324.7,3.609
"2016-05-06 08:35:30",15820,349.1,2.997
"2016-05-06 09:05:30",15821,343.3,2.852
"2016-05-06 09:35:30",15822,21.71,3.399
"2016-05-06 10:05:30",15823,352.7,4.843
"2016-05-06 10:35:30",15824,345.8,5.678
"2016-05-06 11:05:30",15825,8.8,5.917
"2016-05-06 11:35:30",15826,354.2,5.785
"2016-05-06 12:05:30",15827,350.8,6.442
"2016-05-06 12:35:30",15828,5.25,5.784
"2016-05-06 13:05:30",15829,348.7,5.84
"2016-05-06 13:35:30",15830,335.8,6.747
"2016-05-06 14:05:30",15831,354,6.044
"2016-05-06 14:35:30",15832,352.8,5.644
"2016-05-06 15:05:30",15833,358,4.604
"2016-05-06 15:35:30",15834,358.9,2.561
"2016-05-06 16:05:30",15835,298.7,0.74
"2016-05-06 16:35:30",15836,321.1,1.324
"2016-05-06 17:05:30",15837,13.25,1.3
"2016-05-06 17:35:30",15838,323.9,1.8
"2016-05-06 18:05:30",15839,159.1,0.923
"2016-05-06 18:35:30",15840,83,3.988
"2016-05-06 19:05:30",15841,60.04,4.459
"2016-05-06 19:35:30",15842,76.01,3.717
"2016-05-06 20:05:30",15843,57.13,3.736
"2016-05-06 20:35:30",15844,56.26,1.766
"2016-05-06 21:05:30",15845,21.36,1.59
"2016-05-06 21:35:30",15846,37.25,2.018
"2016-05-06 22:05:30",15847,319.9,0.475
"2016-05-06 22:35:30",15848,277.7,1.148
"2016-05-06 23:05:30",15849,164.4,0.888
"2016-05-06 23:35:30",15850,320.9,3.021
"2016-05-07 00:05:30",15851,151.5,2.052
