"TOA5","OwascoMetInternet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","22473","TRB_Avg"
"2016-04-26 03:05:30",15329,6.725,94.7,981.5924,0,0,"2016-04-26 03:00:30"
"2016-04-26 03:35:30",15330,6.832,95.4,980.8343,0,0,"2016-04-26 03:30:30"
"2016-04-26 04:05:30",15331,6.771,95.7,980.4092,0,0,"2016-04-26 04:00:30"
"2016-04-26 04:35:30",15332,7.013,95.4,980.1505,0,0,"2016-04-26 04:30:30"
"2016-04-26 05:05:30",15333,6.742,96,979.1486,0,0,"2016-04-26 05:00:30"
"2016-04-26 05:35:30",15334,6.925,96.9,979.2943,0,0,"2016-04-26 05:30:30"
"2016-04-26 06:05:30",15335,6.566,97.2,979.3451,0,0,"2016-04-26 06:00:30"
"2016-04-26 06:35:30",15336,6.494,97,979.3998,5.738,0,"2016-04-26 06:30:30"
"2016-04-26 07:05:30",15337,6.345,97.3,979.0743,13.99,0,"2016-04-26 07:00:30"
"2016-04-26 07:35:30",15338,6.241,97.4,978.4658,33.46,0,"2016-04-26 07:30:30"
"2016-04-26 08:05:30",15339,6.523,98.2,979.068,19.35,0,"2016-04-26 08:00:30"
"2016-04-26 08:35:30",15340,6.867,97.9,978.8503,18.38,0,"2016-04-26 08:30:30"
"2016-04-26 09:05:30",15341,6.32,96.9,979.288,54.74,0,"2016-04-26 09:00:30"
"2016-04-26 09:35:30",15342,5.932,98.3,979.6807,54.73,0,"2016-04-26 09:30:30"
"2016-04-26 10:05:30",15343,5.419,98.7,980.0005,46.88,0,"2016-04-26 10:00:30"
"2016-04-26 10:35:30",15344,5.107,97.7,980.4924,54.36,0,"2016-04-26 10:30:30"
"2016-04-26 11:05:30",15345,5.196,95.9,980.5547,52.2,0,"2016-04-26 11:00:30"
"2016-04-26 11:35:30",15346,5.262,96.6,981.3513,26.77,0,"2016-04-26 11:30:30"
"2016-04-26 12:05:30",15347,5.245,96.1,981.9352,73.42,0,"2016-04-26 12:00:30"
"2016-04-26 12:35:30",15348,4.778,95.2,981.2626,293.8,0,"2016-04-26 12:30:30"
"2016-04-26 13:05:30",15349,5.305,91.5,981.8524,296.7,0,"2016-04-26 13:00:30"
"2016-04-26 13:35:30",15350,5.146,92,982.4529,166.8,0,"2016-04-26 13:30:30"
"2016-04-26 14:05:30",15351,4.563,93.4,982.5126,188.6,0,"2016-04-26 14:00:30"
"2016-04-26 14:35:30",15352,4.46,94.5,982.9119,148.6,0,"2016-04-26 14:30:30"
"2016-04-26 15:05:30",15353,4.2,95.2,983.46,112.2,0,"2016-04-26 15:00:30"
"2016-04-26 15:35:30",15354,3.505,96.7,983.9415,102.6,0,"2016-04-26 15:30:30"
"2016-04-26 16:05:30",15355,3.59,93.4,984.2958,95.7,0,"2016-04-26 16:00:30"
"2016-04-26 16:35:30",15356,3.66,91.9,984.5587,90.1,0,"2016-04-26 16:30:30"
"2016-04-26 17:05:30",15357,3.548,88.9,984.9741,83,0,"2016-04-26 17:00:30"
"2016-04-26 17:35:30",15358,3.629,88.8,985.5743,57,0,"2016-04-26 17:30:30"
"2016-04-26 18:05:30",15359,3.632,88.3,985.9739,33.31,0,"2016-04-26 18:00:30"
"2016-04-26 18:35:30",15360,3.393,83.8,986.118,43.94,0,"2016-04-26 18:30:30"
"2016-04-26 19:05:30",15361,3.491,79.51,986.4224,35.99,0,"2016-04-26 19:00:30"
"2016-04-26 19:35:30",15362,3.455,74.14,986.2399,16.34,0,"2016-04-26 19:30:30"
"2016-04-26 20:05:30",15363,3.513,72.66,986.546,2.431,0,"2016-04-26 20:00:30"
"2016-04-26 20:35:30",15364,3.593,73.07,986.9653,0,0,"2016-04-26 20:30:30"
"2016-04-26 21:05:30",15365,3.613,71.1,987.3126,0,0,"2016-04-26 21:00:30"
"2016-04-26 21:35:30",15366,3.276,70.7,987.3008,0,0,"2016-04-26 21:30:30"
"2016-04-26 22:05:30",15367,2.854,75.06,987.7108,0,0,"2016-04-26 22:00:30"
"2016-04-26 22:35:30",15368,2.568,74.39,987.588,0,0,"2016-04-26 22:30:30"
"2016-04-26 23:05:30",15369,2.5,75.37,987.8021,0,0,"2016-04-26 23:00:30"
"2016-04-26 23:35:30",15370,2.221,80.7,987.5685,0,0,"2016-04-26 23:30:30"
"2016-04-27 00:05:30",15371,2.054,81.4,987.6666,0,0,"2016-04-27 00:00:30"
"2016-04-27 00:35:30",15372,1.729,87.3,987.6385,0,0,"2016-04-27 00:30:30"
"2016-04-27 01:05:30",15373,1.659,89.3,987.7804,0,0,"2016-04-27 01:00:30"
"2016-04-27 01:35:30",15374,1.794,86.4,988.3852,0,0,"2016-04-27 01:30:30"
"2016-04-27 02:05:30",15375,1.717,87.8,988.7073,0,0,"2016-04-27 02:00:30"
"2016-04-27 02:35:30",15376,1.531,90.2,989.025,0,0,"2016-04-27 02:30:30"
"2016-04-27 03:05:30",15377,1.757,92.5,989.0572,0,0,"2016-04-27 03:00:30"
"2016-04-27 03:35:30",15378,1.45,94.2,988.8226,0,0,"2016-04-27 03:30:30"
"2016-04-27 04:05:30",15379,1.297,95.6,988.9163,0,0,"2016-04-27 04:00:30"
"2016-04-27 04:35:30",15380,1.206,94.9,988.8968,0,0,"2016-04-27 04:30:30"
"2016-04-27 05:05:30",15381,1.09,95.7,988.814,0,0,"2016-04-27 05:00:30"
"2016-04-27 05:35:30",15382,0.912,95.3,989.0131,0,0,"2016-04-27 05:30:30"
"2016-04-27 06:05:30",15383,0.941,96.5,989.1894,3.926,0,"2016-04-27 06:00:30"
"2016-04-27 06:35:30",15384,1.06,96.3,989.6311,53.28,0,"2016-04-27 06:30:30"
"2016-04-27 07:05:30",15385,1.09,95.9,989.7983,63.58,0,"2016-04-27 07:00:30"
"2016-04-27 07:35:30",15386,1.508,92.7,989.8451,97.2,0,"2016-04-27 07:30:30"
"2016-04-27 08:05:30",15387,1.98,90.7,990.2606,82.2,0,"2016-04-27 08:00:30"
"2016-04-27 08:35:30",15388,2.227,90.2,989.8149,120.1,0,"2016-04-27 08:30:30"
"2016-04-27 09:05:30",15389,2.459,86.8,989.9449,230.8,0,"2016-04-27 09:00:30"
"2016-04-27 09:35:30",15390,2.746,85.1,989.7521,309.3,0,"2016-04-27 09:30:30"
"2016-04-27 10:05:30",15391,3.04,82.2,989.58,722.6,0,"2016-04-27 10:00:30"
"2016-04-27 10:35:30",15392,3.782,77.68,989.8578,749.9,0,"2016-04-27 10:30:30"
"2016-04-27 11:05:30",15393,4.177,75.97,989.7109,805,0,"2016-04-27 11:00:30"
"2016-04-27 11:35:30",15394,4.869,65.68,989.5641,851,0,"2016-04-27 11:30:30"
"2016-04-27 12:05:30",15395,6.042,62.48,989.5444,880,0,"2016-04-27 12:00:30"
"2016-04-27 12:35:30",15396,6.513,55.21,989.3027,904,0,"2016-04-27 12:30:30"
"2016-04-27 13:05:30",15397,7.156,53.1,988.7903,906,0,"2016-04-27 13:00:30"
"2016-04-27 13:35:30",15398,7.799,49.67,988.2784,899,0,"2016-04-27 13:30:30"
"2016-04-27 14:05:30",15399,8.15,46.99,988.1365,880,0,"2016-04-27 14:00:30"
"2016-04-27 14:35:30",15400,9.4,34.66,988.0137,847,0,"2016-04-27 14:30:30"
"2016-04-27 15:05:30",15401,9.79,33.86,987.7284,803,0,"2016-04-27 15:00:30"
"2016-04-27 15:35:30",15402,9.89,28.53,987.879,738.1,0,"2016-04-27 15:30:30"
"2016-04-27 16:05:30",15403,10.01,29.86,987.787,664.6,0,"2016-04-27 16:00:30"
"2016-04-27 16:35:30",15404,10.59,30.18,987.5646,582.8,0,"2016-04-27 16:30:30"
"2016-04-27 17:05:30",15405,10.68,32.6,987.3986,480.9,0,"2016-04-27 17:00:30"
"2016-04-27 17:35:30",15406,11.06,31.82,987.197,392.5,0,"2016-04-27 17:30:30"
"2016-04-27 18:05:30",15407,9.42,46.78,987.1912,303.7,0,"2016-04-27 18:00:30"
"2016-04-27 18:35:30",15408,9.49,50.36,987.3048,219.2,0,"2016-04-27 18:30:30"
"2016-04-27 19:05:30",15409,9.39,49.93,987.3923,138.4,0,"2016-04-27 19:00:30"
"2016-04-27 19:35:30",15410,8.43,46.46,987.745,36.13,0,"2016-04-27 19:30:30"
"2016-04-27 20:05:30",15411,7.978,43.1,987.9699,3.148,0,"2016-04-27 20:00:30"
"2016-04-27 20:35:30",15412,7.329,41.61,988.5464,0,0,"2016-04-27 20:30:30"
"2016-04-27 21:05:30",15413,6.676,41.01,988.9653,0,0,"2016-04-27 21:00:30"
"2016-04-27 21:35:30",15414,5.326,65.85,989.1802,0,0,"2016-04-27 21:30:30"
"2016-04-27 22:05:30",15415,4.622,62.65,989.5024,0,0,"2016-04-27 22:00:30"
"2016-04-27 22:35:30",15416,4.227,65.97,989.5659,0,0,"2016-04-27 22:30:30"
"2016-04-27 23:05:30",15417,4.33,67.91,989.6533,0,0,"2016-04-27 23:00:30"
"2016-04-27 23:35:30",15418,4.433,64.92,989.9467,0,0,"2016-04-27 23:30:30"
"2016-04-28 00:05:30",15419,4.472,64.57,990.0198,0,0,"2016-04-28 00:00:30"
"2016-04-28 00:35:30",15420,4.267,66.81,989.8307,0,0,"2016-04-28 00:30:30"
"2016-04-28 01:05:30",15421,4.095,62.05,989.9091,0,0,"2016-04-28 01:00:30"
"2016-04-28 01:35:30",15422,4.047,65.74,990.0067,0,0,"2016-04-28 01:30:30"
"2016-04-28 02:05:30",15423,3.628,67.61,990.0369,0,0,"2016-04-28 02:00:30"
"2016-04-28 02:35:30",15424,3.242,69.73,990.0456,0,0,"2016-04-28 02:30:30"
"2016-04-28 03:05:30",15425,3.073,70.77,990.3316,0,0,"2016-04-28 03:00:30"
"2016-04-28 03:35:30",15426,2.866,75.1,990.5016,0,0,"2016-04-28 03:30:30"
"2016-04-28 04:05:30",15427,2.356,72.06,990.5446,0,0,"2016-04-28 04:00:30"
"2016-04-28 04:35:30",15428,2.277,74.1,990.8826,0,0,"2016-04-28 04:30:30"
"2016-04-28 05:05:30",15429,2.153,77.98,991.011,0,0,"2016-04-28 05:00:30"
"2016-04-28 05:35:30",15430,1.5,76.6,991.3295,0,0,"2016-04-28 05:30:30"
"2016-04-28 06:05:30",15431,1.478,75.42,991.693,7.155,0,"2016-04-28 06:00:30"
"2016-04-28 06:35:30",15432,1.658,76.68,992.3033,63.86,0,"2016-04-28 06:30:30"
"2016-04-28 07:05:30",15433,2.018,75.07,992.8807,89.4,0,"2016-04-28 07:00:30"
"2016-04-28 07:35:30",15434,3.194,69.38,993.1571,124.5,0,"2016-04-28 07:30:30"
"2016-04-28 08:05:30",15435,3.212,69.98,993.3971,206.3,0,"2016-04-28 08:00:30"
"2016-04-28 08:35:30",15436,4.611,58.76,993.4852,428.8,0,"2016-04-28 08:30:30"
"2016-04-28 09:05:30",15437,5.824,46.98,993.5438,444.9,0,"2016-04-28 09:00:30"
"2016-04-28 09:35:30",15438,6.668,39.86,993.5045,572.3,0,"2016-04-28 09:30:30"
"2016-04-28 10:05:30",15439,6.735,34.97,993.4067,625.1,0,"2016-04-28 10:00:30"
"2016-04-28 10:35:30",15440,7.023,36.03,993.1611,646,0,"2016-04-28 10:30:30"
"2016-04-28 11:05:30",15441,7.408,36.03,993.0681,621.1,0,"2016-04-28 11:00:30"
"2016-04-28 11:35:30",15442,7.87,35.01,992.8657,767.1,0,"2016-04-28 11:30:30"
"2016-04-28 12:05:30",15443,8.23,38.36,992.8301,735.8,0,"2016-04-28 12:00:30"
"2016-04-28 12:35:30",15444,8.42,34.19,992.4492,640.7,0,"2016-04-28 12:30:30"
"2016-04-28 13:05:30",15445,8.75,36.36,992.0682,972,0,"2016-04-28 13:00:30"
"2016-04-28 13:35:30",15446,8.8,36.95,991.7824,906,0,"2016-04-28 13:30:30"
"2016-04-28 14:05:30",15447,9.5,36.22,991.2134,775.1,0,"2016-04-28 14:00:30"
"2016-04-28 14:35:30",15448,9.41,43.6,990.8409,625.9,0,"2016-04-28 14:30:30"
"2016-04-28 15:05:30",15449,9.86,36.65,990.457,412.2,0,"2016-04-28 15:00:30"
"2016-04-28 15:35:30",15450,10.22,36.56,990.0788,236.5,0,"2016-04-28 15:30:30"
"2016-04-28 16:05:30",15451,10.32,36.78,989.9598,161.4,0,"2016-04-28 16:00:30"
"2016-04-28 16:35:30",15452,10.14,46.62,990.0167,277.8,0,"2016-04-28 16:30:30"
"2016-04-28 17:05:30",15453,9.44,56.51,990.1884,193.7,0,"2016-04-28 17:00:30"
"2016-04-28 17:35:30",15454,8.73,59.38,990.4684,135.9,0,"2016-04-28 17:30:30"
"2016-04-28 18:05:30",15455,8.37,58.4,990.628,67.51,0,"2016-04-28 18:00:30"
"2016-04-28 18:35:30",15456,7.979,60.03,990.6091,67.02,0,"2016-04-28 18:30:30"
"2016-04-28 19:05:30",15457,7.972,54.4,991.0523,28.93,0,"2016-04-28 19:00:30"
"2016-04-28 19:35:30",15458,7.729,56.75,991.1382,14.41,0,"2016-04-28 19:30:30"
"2016-04-28 20:05:30",15459,7.385,59.22,991.5956,2.634,0,"2016-04-28 20:00:30"
"2016-04-28 20:35:30",15460,7.282,61.15,991.6257,0,0,"2016-04-28 20:30:30"
"2016-04-28 21:05:30",15461,7.168,62.52,991.8307,0,0,"2016-04-28 21:00:30"
"2016-04-28 21:35:30",15462,7.131,58.38,992.1052,0,0,"2016-04-28 21:30:30"
"2016-04-28 22:05:30",15463,6.981,63.91,992.1088,0,0,"2016-04-28 22:00:30"
"2016-04-28 22:35:30",15464,7.012,60.87,991.9277,0,0,"2016-04-28 22:30:30"
"2016-04-28 23:05:30",15465,7,61.22,991.8989,0,0,"2016-04-28 23:00:30"
"2016-04-28 23:35:30",15466,6.941,60.88,991.6594,0,0,"2016-04-28 23:30:30"
"2016-04-29 00:05:30",15467,6.867,56.06,991.5623,0,0,"2016-04-29 00:00:30"
"2016-04-29 00:35:30",15468,6.719,51.72,991.6089,0,0,"2016-04-29 00:30:30"
"2016-04-29 01:05:30",15469,6.556,53.02,991.388,0,0,"2016-04-29 01:00:30"
"2016-04-29 01:35:30",15470,6.404,55.93,991.4936,0,0,"2016-04-29 01:30:30"
"2016-04-29 02:05:30",15471,6.25,57.28,991.5595,0,0,"2016-04-29 02:00:30"
"2016-04-29 02:35:30",15472,6.059,55.23,991.3931,0,0,"2016-04-29 02:30:30"
"2016-04-29 03:05:30",15473,5.948,58.54,991.2416,0,0,"2016-04-29 03:00:30"
"2016-04-29 03:35:30",15474,5.672,59.12,991.2429,0,0,"2016-04-29 03:30:30"
"2016-04-29 04:05:30",15475,5.595,57.72,991.3376,0,0,"2016-04-29 04:00:30"
"2016-04-29 04:35:30",15476,5.482,58.92,991.2196,0,0,"2016-04-29 04:30:30"
"2016-04-29 05:05:30",15477,5.442,61.03,991.309,0,0,"2016-04-29 05:00:30"
"2016-04-29 05:35:30",15478,5.33,61.22,991.4314,0,0,"2016-04-29 05:30:30"
"2016-04-29 06:05:30",15479,5.369,57.9,991.7915,1.538,0,"2016-04-29 06:00:30"
"2016-04-29 06:35:30",15480,5.487,59.04,991.8971,8.56,0,"2016-04-29 06:30:30"
"2016-04-29 07:05:30",15481,5.579,62.16,992.1555,27.27,0,"2016-04-29 07:00:30"
"2016-04-29 07:35:30",15482,5.69,64.64,992.5877,43.33,0,"2016-04-29 07:30:30"
"2016-04-29 08:05:30",15483,5.666,61.28,992.3712,63.25,0,"2016-04-29 08:00:30"
"2016-04-29 08:35:30",15484,5.84,66.76,992.2774,130.3,0,"2016-04-29 08:30:30"
"2016-04-29 09:05:30",15485,6.402,66.58,992.3165,163.2,0,"2016-04-29 09:00:30"
"2016-04-29 09:35:30",15486,6.277,68.91,992.3236,120.6,0,"2016-04-29 09:30:30"
"2016-04-29 10:05:30",15487,6.407,70.26,992.4196,141.7,0,"2016-04-29 10:00:30"
"2016-04-29 10:35:30",15488,6.578,69.59,992.4764,334.5,0,"2016-04-29 10:30:30"
"2016-04-29 11:05:30",15489,7.317,71.21,992.254,227,0,"2016-04-29 11:00:30"
"2016-04-29 11:35:30",15490,7.776,69.52,992.0853,263.2,0,"2016-04-29 11:30:30"
"2016-04-29 12:05:30",15491,9.21,63.14,991.8488,403.8,0,"2016-04-29 12:00:30"
"2016-04-29 12:35:30",15492,10.16,56.97,991.6355,201.7,0,"2016-04-29 12:30:30"
"2016-04-29 13:05:30",15493,10.57,54.64,991.2803,148.2,0,"2016-04-29 13:00:30"
"2016-04-29 13:35:30",15494,10.78,55.36,991.2244,200.1,0,"2016-04-29 13:30:30"
"2016-04-29 14:05:30",15495,10.53,57.04,991.2882,142.6,0,"2016-04-29 14:00:30"
"2016-04-29 14:35:30",15496,10.74,57.72,991.5699,105.6,0,"2016-04-29 14:30:30"
"2016-04-29 15:05:30",15497,10.13,67.24,991.442,165.9,0,"2016-04-29 15:00:30"
"2016-04-29 15:35:30",15498,11.03,64.67,991.1893,167.3,0,"2016-04-29 15:30:30"
"2016-04-29 16:05:30",15499,9.96,70.26,990.9318,224.5,0,"2016-04-29 16:00:30"
"2016-04-29 16:35:30",15500,9.8,75.37,991.2321,101.6,0,"2016-04-29 16:30:30"
"2016-04-29 17:05:30",15501,9.54,79.44,991.3746,69.09,0,"2016-04-29 17:00:30"
"2016-04-29 17:35:30",15502,9.6,78.62,991.456,47.15,0,"2016-04-29 17:30:30"
"2016-04-29 18:05:30",15503,9.52,78.11,991.9313,28.92,0,"2016-04-29 18:00:30"
"2016-04-29 18:35:30",15504,9.48,78.57,992.0746,36.99,0,"2016-04-29 18:30:30"
"2016-04-29 19:05:30",15505,9.23,80.2,992.3107,18.22,0,"2016-04-29 19:00:30"
"2016-04-29 19:35:30",15506,9.2,81.7,992.3759,21.4,0,"2016-04-29 19:30:30"
"2016-04-29 20:05:30",15507,9.02,83.2,992.6823,1.759,0,"2016-04-29 20:00:30"
"2016-04-29 20:35:30",15508,8.6,89.6,992.8443,0,0,"2016-04-29 20:30:30"
"2016-04-29 21:05:30",15509,7.969,96.9,993.647,0,0,"2016-04-29 21:00:30"
"2016-04-29 21:35:30",15510,8.58,80.8,994.2214,0,0,"2016-04-29 21:30:30"
"2016-04-29 22:05:30",15511,8.36,86.8,994.7715,0,0,"2016-04-29 22:00:30"
"2016-04-29 22:35:30",15512,8.34,89.8,995.1127,0,0,"2016-04-29 22:30:30"
"2016-04-29 23:05:30",15513,8.09,91.3,995.4185,0,0,"2016-04-29 23:00:30"
"2016-04-29 23:35:30",15514,7.389,90.3,994.8828,0,0,"2016-04-29 23:30:30"
"2016-04-30 00:05:30",15515,7.124,93.7,994.8569,0,0,"2016-04-30 00:00:30"
"2016-04-30 00:35:30",15516,7.084,94.2,994.8486,0,0,"2016-04-30 00:30:30"
"2016-04-30 01:05:30",15517,6.98,97.7,995.0408,0,0,"2016-04-30 01:00:30"
"2016-04-30 01:35:30",15518,7.1,98.6,994.7081,0,0,"2016-04-30 01:30:30"
"2016-04-30 02:05:30",15519,7.249,97.8,994.8134,0,0,"2016-04-30 02:00:30"
"2016-04-30 02:35:30",15520,7.205,97.7,994.9596,0,0,"2016-04-30 02:30:30"
"2016-04-30 03:05:30",15521,7.149,96.2,995.3196,0,0,"2016-04-30 03:00:30"
"2016-04-30 03:35:30",15522,7.086,96.1,995.3809,0,0,"2016-04-30 03:30:30"
"2016-04-30 04:05:30",15523,7.21,93,995.6896,0,0,"2016-04-30 04:00:30"
"2016-04-30 04:35:30",15524,7.349,85.7,996.1368,0,0,"2016-04-30 04:30:30"
"2016-04-30 05:05:30",15525,7.272,86.4,996.1894,0,0,"2016-04-30 05:00:30"
"2016-04-30 05:35:30",15526,7.207,87.6,996.1752,0,0,"2016-04-30 05:30:30"
"2016-04-30 06:05:30",15527,6.558,93.4,996.3529,4.68,0,"2016-04-30 06:00:30"
"2016-04-30 06:35:30",15528,6.288,95.1,996.5953,29.48,0,"2016-04-30 06:30:30"
"2016-04-30 07:05:30",15529,6.206,94.6,997.0231,45.84,0,"2016-04-30 07:00:30"
"2016-04-30 07:35:30",15530,6.777,94.2,996.6549,131.1,0,"2016-04-30 07:30:30"
"2016-04-30 08:05:30",15531,7.022,92.7,997.1456,162,0,"2016-04-30 08:00:30"
"2016-04-30 08:35:30",15532,7.713,90.1,997.2481,482.9,0,"2016-04-30 08:30:30"
"2016-04-30 09:05:30",15533,8.25,86.3,997.204,524.7,0,"2016-04-30 09:00:30"
"2016-04-30 09:35:30",15534,8.85,81.7,997.2512,389,0,"2016-04-30 09:30:30"
"2016-04-30 10:05:30",15535,8.98,80.8,997.1592,632.5,0,"2016-04-30 10:00:30"
"2016-04-30 10:35:30",15536,9.4,80.6,997.0679,735.8,0,"2016-04-30 10:30:30"
"2016-04-30 11:05:30",15537,9.71,74.13,996.6225,795.2,0,"2016-04-30 11:00:30"
"2016-04-30 11:35:30",15538,10.52,67.31,996.2889,839,0,"2016-04-30 11:30:30"
"2016-04-30 12:05:30",15539,11.81,58.88,996.3505,884,0,"2016-04-30 12:00:30"
"2016-04-30 12:35:30",15540,12.2,53.87,995.8641,913,0,"2016-04-30 12:30:30"
"2016-04-30 13:05:30",15541,12.2,54.92,995.8609,782.7,0,"2016-04-30 13:00:30"
"2016-04-30 13:35:30",15542,13.3,50.82,995.4672,937,0,"2016-04-30 13:30:30"
"2016-04-30 14:05:30",15543,13.63,48.15,995.6754,900,0,"2016-04-30 14:00:30"
"2016-04-30 14:35:30",15544,13.99,47.92,995.5825,339.9,0,"2016-04-30 14:30:30"
"2016-04-30 15:05:30",15545,14.46,50.59,995.3756,372.5,0,"2016-04-30 15:00:30"
"2016-04-30 15:35:30",15546,14.8,52.61,995.2929,392.3,0,"2016-04-30 15:30:30"
"2016-04-30 16:05:30",15547,14.7,52.73,995.0876,441.5,0,"2016-04-30 16:00:30"
"2016-04-30 16:35:30",15548,14.81,51.25,994.8036,369.5,0,"2016-04-30 16:30:30"
"2016-04-30 17:05:30",15549,13.73,57.95,994.8823,483.5,0,"2016-04-30 17:00:30"
"2016-04-30 17:35:30",15550,14.82,51.8,994.7196,427.5,0,"2016-04-30 17:30:30"
"2016-04-30 18:05:30",15551,13.87,60.08,994.9933,121.7,0,"2016-04-30 18:00:30"
"2016-04-30 18:35:30",15552,13.23,64.91,994.9158,94.6,0,"2016-04-30 18:30:30"
"2016-04-30 19:05:30",15553,13.27,64.56,995.0413,49.81,0,"2016-04-30 19:00:30"
"2016-04-30 19:35:30",15554,13.59,59.86,995.3098,21.7,0,"2016-04-30 19:30:30"
"2016-04-30 20:05:30",15555,12.99,62.48,995.3008,2.323,0,"2016-04-30 20:00:30"
"2016-04-30 20:35:30",15556,12.56,63.56,995.2419,0,0,"2016-04-30 20:30:30"
"2016-04-30 21:05:30",15557,12.04,65.95,995.3509,0,0,"2016-04-30 21:00:30"
"2016-04-30 21:35:30",15558,11.74,66.98,995.4212,0,0,"2016-04-30 21:30:30"
"2016-04-30 22:05:30",15559,10.56,77.09,995.2318,0,0,"2016-04-30 22:00:30"
"2016-04-30 22:35:30",15560,10.92,72.53,995.1391,0,0,"2016-04-30 22:30:30"
"2016-04-30 23:05:30",15561,9.95,81.7,995.0406,0,0,"2016-04-30 23:00:30"
"2016-04-30 23:35:30",15562,10.22,76.51,994.8109,0,0,"2016-04-30 23:30:30"
"2016-05-01 00:05:30",15563,10.09,78.31,994.6226,0,0,"2016-05-01 00:00:30"
"2016-05-01 00:35:30",15564,10.05,78.2,994.2794,0,0,"2016-05-01 00:30:30"
"2016-05-01 01:05:30",15565,9.44,84.2,993.9194,0,0,"2016-05-01 01:00:30"
"2016-05-01 01:35:30",15566,9.91,78.26,993.6179,0,0,"2016-05-01 01:30:30"
"2016-05-01 02:05:30",15567,9.69,80.5,993.5215,0,0,"2016-05-01 02:00:30"
"2016-05-01 02:35:30",15568,9.81,79.84,993.2614,0,0,"2016-05-01 02:30:30"
"2016-05-01 03:05:30",15569,9.91,80.5,993.1693,0,0,"2016-05-01 03:00:30"
"2016-05-01 03:35:30",15570,10.29,76.68,992.9716,0,0,"2016-05-01 03:30:30"
"2016-05-01 04:05:30",15571,9.7,83.6,992.8777,0,0,"2016-05-01 04:00:30"
