"TOA5","OwascoMetInternet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","22473","TRB_Avg"
"2019-04-18 05:05:30",43485,9.78,75.72,986.9895,0,0,"2019-04-18 05:00:30"
"2019-04-18 05:35:30",43486,8.12,81.2,987.0712,0,0,"2019-04-18 05:30:30"
"2019-04-18 06:05:30",43487,9.8,72.52,986.5753,0.008,0,"2019-04-18 06:00:30"
"2019-04-18 06:35:30",43488,10.11,69.92,986.3815,3.807,0,"2019-04-18 06:30:30"
"2019-04-18 07:05:30",43489,9.52,72.1,986.4385,28.08,0,"2019-04-18 07:00:30"
"2019-04-18 07:35:30",43490,9.27,73.38,986.7056,84.3,0,"2019-04-18 07:30:30"
"2019-04-18 08:05:30",43491,9.92,72.51,986.5048,78.95,0,"2019-04-18 08:00:30"
"2019-04-18 08:35:30",43492,10.69,70.37,986.2516,316.6,0,"2019-04-18 08:30:30"
"2019-04-18 09:05:30",43493,10.62,71.84,985.8049,410.9,0,"2019-04-18 09:00:30"
"2019-04-18 09:35:30",43494,11.06,70.83,985.3215,499,0,"2019-04-18 09:30:30"
"2019-04-18 10:05:30",43495,11.51,69.95,985.4232,502.8,0,"2019-04-18 10:00:30"
"2019-04-18 10:35:30",43496,11.91,69.48,985.225,751.8,0,"2019-04-18 10:30:30"
"2019-04-18 11:05:30",43497,11.63,71.4,985.408,299.4,0,"2019-04-18 11:00:30"
"2019-04-18 11:35:30",43498,11.43,72.69,985.3192,510.5,0,"2019-04-18 11:30:30"
"2019-04-18 12:05:30",43499,12.2,71.27,985.0007,668.1,0,"2019-04-18 12:00:30"
"2019-04-18 12:35:30",43500,13.17,68.87,984.5063,747.8,0,"2019-04-18 12:30:30"
"2019-04-18 13:05:30",43501,13.36,68.37,983.8297,760.2,0,"2019-04-18 13:00:30"
"2019-04-18 13:35:30",43502,13.91,66.19,983.5324,636.9,0,"2019-04-18 13:30:30"
"2019-04-18 14:05:30",43503,13.41,67.89,983.0518,606.8,0,"2019-04-18 14:00:30"
"2019-04-18 14:35:30",43504,13.06,68.51,981.8373,643.6,0,"2019-04-18 14:30:30"
"2019-04-18 15:05:30",43505,13.85,66.38,981.2098,617.5,0,"2019-04-18 15:00:30"
"2019-04-18 15:35:30",43506,14.13,66.83,981.5985,169.6,0,"2019-04-18 15:30:30"
"2019-04-18 16:05:30",43507,15.77,62.77,982.1686,24.19,0,"2019-04-18 16:00:30"
"2019-04-18 16:35:30",43508,12.51,72.27,981.0013,97,0,"2019-04-18 16:30:30"
"2019-04-18 17:05:30",43509,12.22,75.07,980.3868,155.7,0,"2019-04-18 17:00:30"
"2019-04-18 17:35:30",43510,13.37,69.76,979.7811,121.1,0,"2019-04-18 17:30:30"
"2019-04-18 18:05:30",43511,13,71.9,979.5022,21.3,0,"2019-04-18 18:00:30"
"2019-04-18 18:35:30",43512,12,74.84,979.4745,26.39,0,"2019-04-18 18:30:30"
"2019-04-18 19:05:30",43513,11.96,74.51,979.2071,7.786,0,"2019-04-18 19:00:30"
"2019-04-18 19:35:30",43514,14.17,67.93,979.7599,3.143,0,"2019-04-18 19:30:30"
"2019-04-18 20:05:30",43515,13.3,69.53,979.4887,0.66,0,"2019-04-18 20:00:30"
"2019-04-18 20:35:30",43516,12.08,73.64,979.4664,0.001,0,"2019-04-18 20:30:30"
"2019-04-18 21:05:30",43517,12.45,72.41,979.7764,0,0,"2019-04-18 21:00:30"
"2019-04-18 21:35:30",43518,15.16,64.96,979.8168,0,0,"2019-04-18 21:30:30"
"2019-04-18 22:05:30",43519,14.7,66.79,979.4749,0,0,"2019-04-18 22:00:30"
"2019-04-18 22:35:30",43520,13.7,70.37,979.1959,0,0,"2019-04-18 22:30:30"
"2019-04-18 23:05:30",43521,13.38,73.06,978.9565,0,0,"2019-04-18 23:00:30"
"2019-04-18 23:35:30",43522,13.48,73.65,979.019,0,0,"2019-04-18 23:30:30"
"2019-04-19 00:05:30",43523,13.68,73.9,978.7091,0,0,"2019-04-19 00:00:30"
"2019-04-19 00:35:30",43524,13.15,75.6,978.4667,0,0,"2019-04-19 00:30:30"
"2019-04-19 01:05:30",43525,12.05,78.83,978.3587,0,0,"2019-04-19 01:00:30"
"2019-04-19 01:35:30",43526,11.96,81.4,977.8041,0,0,"2019-04-19 01:30:30"
"2019-04-19 02:05:30",43527,11.69,82.8,977.5135,0,0,"2019-04-19 02:00:30"
"2019-04-19 02:35:30",43528,12.22,80.7,977.2975,0,0,"2019-04-19 02:30:30"
"2019-04-19 03:05:30",43529,12.59,78.41,977.2698,0,0,"2019-04-19 03:00:30"
"2019-04-19 03:35:30",43530,12.26,78.92,976.9371,0,0,"2019-04-19 03:30:30"
"2019-04-19 04:05:30",43531,10.95,80.2,976.7321,0,0,"2019-04-19 04:00:30"
"2019-04-19 04:35:30",43532,12.96,74.02,977.0452,0,0,"2019-04-19 04:30:30"
"2019-04-19 05:05:30",43533,12.83,73.64,976.6337,0,0,"2019-04-19 05:00:30"
"2019-04-19 05:35:30",43534,12.94,72.43,976.2032,0,0,"2019-04-19 05:30:30"
"2019-04-19 06:05:30",43535,13.12,70.83,976.2909,0.057,0,"2019-04-19 06:00:30"
"2019-04-19 06:35:30",43536,13.48,70,976.2768,5.858,0,"2019-04-19 06:30:30"
"2019-04-19 07:05:30",43537,13.47,70.19,976.2547,32.26,0,"2019-04-19 07:00:30"
"2019-04-19 07:35:30",43538,14.07,68.93,975.9867,76.12,0,"2019-04-19 07:30:30"
"2019-04-19 08:05:30",43539,13.47,72.04,976.3687,106.5,0,"2019-04-19 08:00:30"
"2019-04-19 08:35:30",43540,14.58,70,976.6669,106.2,0,"2019-04-19 08:30:30"
"2019-04-19 09:05:30",43541,14.49,70.97,977.0696,151.6,0,"2019-04-19 09:00:30"
"2019-04-19 09:35:30",43542,13.49,74.99,977.1205,125.1,0,"2019-04-19 09:30:30"
"2019-04-19 10:05:30",43543,14.93,72.43,977.3132,119.5,0,"2019-04-19 10:00:30"
"2019-04-19 10:35:30",43544,15.32,72.03,977.2917,207.8,0,"2019-04-19 10:30:30"
"2019-04-19 11:05:30",43545,14.72,74.06,977.1368,196.5,0,"2019-04-19 11:00:30"
"2019-04-19 11:35:30",43546,14.74,73.96,977.4054,165.9,0,"2019-04-19 11:30:30"
"2019-04-19 12:05:30",43547,14.34,77.16,977.3226,135.2,0,"2019-04-19 12:00:30"
"2019-04-19 12:35:30",43548,14,78.72,976.9132,149.7,0,"2019-04-19 12:30:30"
"2019-04-19 13:05:30",43549,15.07,74.9,976.6176,244.7,0,"2019-04-19 13:00:30"
"2019-04-19 13:35:30",43550,14.52,76.46,976.6074,119.3,0,"2019-04-19 13:30:30"
"2019-04-19 14:05:30",43551,13.95,77.79,976.4531,380.9,0,"2019-04-19 14:00:30"
"2019-04-19 14:35:30",43552,15.4,73.48,976.6387,386.4,0,"2019-04-19 14:30:30"
"2019-04-19 15:05:30",43553,16.72,69.19,976.2122,243.8,0,"2019-04-19 15:00:30"
"2019-04-19 15:35:30",43554,14.51,78.4,975.7855,140.6,0,"2019-04-19 15:30:30"
"2019-04-19 16:05:30",43555,16.38,73.01,975.8704,134.3,0,"2019-04-19 16:00:30"
"2019-04-19 16:35:30",43556,15.52,80,976.2245,94,0,"2019-04-19 16:30:30"
"2019-04-19 17:05:30",43557,12.66,92,976.8356,59.88,0,"2019-04-19 17:00:30"
"2019-04-19 17:35:30",43558,12.9,100,977.0298,48.13,0,"2019-04-19 17:30:30"
"2019-04-19 18:05:30",43559,13.69,100,977.2654,45.86,0,"2019-04-19 18:00:30"
"2019-04-19 18:35:30",43560,12.28,100,977.4177,19.44,0,"2019-04-19 18:30:30"
"2019-04-19 19:05:30",43561,10.32,100,976.6547,4.553,0,"2019-04-19 19:00:30"
"2019-04-19 19:35:30",43562,14.3,100,976.637,2.189,0,"2019-04-19 19:30:30"
"2019-04-19 20:05:30",43563,11.36,100,976.6047,0.087,0,"2019-04-19 20:00:30"
"2019-04-19 20:35:30",43564,9.1,100,976.3724,0,0,"2019-04-19 20:30:30"
"2019-04-19 21:05:30",43565,8.72,100,976.1995,0,0,"2019-04-19 21:00:30"
"2019-04-19 21:35:30",43566,8.4,100,976.7709,0,0,"2019-04-19 21:30:30"
"2019-04-19 22:05:30",43567,7.985,100,976.6835,0,0,"2019-04-19 22:00:30"
"2019-04-19 22:35:30",43568,7.903,100,977.2749,0,0,"2019-04-19 22:30:30"
"2019-04-19 23:05:30",43569,7.104,100,976.7789,0,0,"2019-04-19 23:00:30"
"2019-04-19 23:35:30",43570,6.521,100,977.1033,0,0,"2019-04-19 23:30:30"
"2019-04-20 00:05:30",43571,6.289,100,976.999,0,0,"2019-04-20 00:00:30"
"2019-04-20 00:35:30",43572,6.147,100,976.8887,0,0,"2019-04-20 00:30:30"
"2019-04-20 01:05:30",43573,6.417,100,976.9409,0,0,"2019-04-20 01:00:30"
"2019-04-20 01:35:30",43574,6.617,100,976.944,0,0,"2019-04-20 01:30:30"
"2019-04-20 02:05:30",43575,6.46,100,976.8964,0,0,"2019-04-20 02:00:30"
"2019-04-20 02:35:30",43576,6.36,100,977.054,0,0,"2019-04-20 02:30:30"
"2019-04-20 03:05:30",43577,6.121,100,977.339,0,0,"2019-04-20 03:00:30"
"2019-04-20 03:35:30",43578,6.146,100,977.5908,0,0,"2019-04-20 03:30:30"
"2019-04-20 04:05:30",43579,6.173,100,977.9398,0,0,"2019-04-20 04:00:30"
"2019-04-20 04:35:30",43580,5.949,100,978.279,0,0,"2019-04-20 04:30:30"
"2019-04-20 05:05:30",43581,5.782,100,978.5265,0,0,"2019-04-20 05:00:30"
"2019-04-20 05:35:30",43582,5.766,100,978.6262,0,0,"2019-04-20 05:30:30"
"2019-04-20 06:05:30",43583,5.626,100,978.6463,0.052,0,"2019-04-20 06:00:30"
"2019-04-20 06:35:30",43584,5.547,100,978.8971,4.315,0,"2019-04-20 06:30:30"
"2019-04-20 07:05:30",43585,5.373,100,978.9091,29.71,0,"2019-04-20 07:00:30"
"2019-04-20 07:35:30",43586,5.56,100,979.3446,34.9,0,"2019-04-20 07:30:30"
"2019-04-20 08:05:30",43587,5.66,100,979.2584,83.8,0,"2019-04-20 08:00:30"
"2019-04-20 08:35:30",43588,5.594,100,979.4047,92.3,0,"2019-04-20 08:30:30"
"2019-04-20 09:05:30",43589,5.642,100,979.4567,141,0,"2019-04-20 09:00:30"
"2019-04-20 09:35:30",43590,5.772,100,979.5678,100.5,0,"2019-04-20 09:30:30"
"2019-04-20 10:05:30",43591,5.766,100,979.46,199.1,0,"2019-04-20 10:00:30"
"2019-04-20 10:35:30",43592,5.592,100,979.1829,368.4,0,"2019-04-20 10:30:30"
"2019-04-20 11:05:30",43593,6.242,100,978.8702,458.9,0,"2019-04-20 11:00:30"
"2019-04-20 11:35:30",43594,6.636,100,978.6611,578,0,"2019-04-20 11:30:30"
"2019-04-20 12:05:30",43595,7.453,100,978.7397,408.1,0,"2019-04-20 12:00:30"
"2019-04-20 12:35:30",43596,8.98,100,978.5255,470.4,0,"2019-04-20 12:30:30"
"2019-04-20 13:05:30",43597,8.56,100,978.0848,535,0,"2019-04-20 13:00:30"
"2019-04-20 13:35:30",43598,10.74,95.1,977.4457,565.1,0,"2019-04-20 13:30:30"
"2019-04-20 14:05:30",43599,10.51,87.3,976.9395,729,0,"2019-04-20 14:00:30"
"2019-04-20 14:35:30",43600,11.83,92.2,976.4732,752.5,0,"2019-04-20 14:30:30"
"2019-04-20 15:05:30",43601,13.83,89.1,976.3479,65.41,0,"2019-04-20 15:00:30"
"2019-04-20 15:35:30",43602,14.36,100,975.6074,655,0,"2019-04-20 15:30:30"
"2019-04-20 16:05:30",43603,14.03,100,975.0619,341.5,0,"2019-04-20 16:00:30"
"2019-04-20 16:35:30",43604,13.76,100,974.6187,174.6,0,"2019-04-20 16:30:30"
"2019-04-20 17:05:30",43605,14.48,94.5,974.8644,126.6,0,"2019-04-20 17:00:30"
"2019-04-20 17:35:30",43606,16.78,90.5,975.1974,325.3,0,"2019-04-20 17:30:30"
"2019-04-20 18:05:30",43607,16.29,89.7,975.4135,178.1,0,"2019-04-20 18:00:30"
"2019-04-20 18:35:30",43608,16.27,96.5,975.698,258.8,0,"2019-04-20 18:30:30"
"2019-04-20 19:05:30",43609,15.41,96.6,975.9589,90.2,0,"2019-04-20 19:00:30"
"2019-04-20 19:35:30",43610,14.93,86.3,976.8655,32.4,0,"2019-04-20 19:30:30"
"2019-04-20 20:05:30",43611,12.54,89.4,978.1075,1.716,0,"2019-04-20 20:00:30"
"2019-04-20 20:35:30",43612,9.57,99.5,979.3871,0,0,"2019-04-20 20:30:30"
"2019-04-20 21:05:30",43613,8.82,100,980.3852,0,0,"2019-04-20 21:00:30"
"2019-04-20 21:35:30",43614,8.33,100,981.0198,0,0,"2019-04-20 21:30:30"
"2019-04-20 22:05:30",43615,8.34,100,981.5016,0,0,"2019-04-20 22:00:30"
"2019-04-20 22:35:30",43616,7.915,100,982.1758,0,0,"2019-04-20 22:30:30"
"2019-04-20 23:05:30",43617,7.784,100,982.5816,0,0,"2019-04-20 23:00:30"
"2019-04-20 23:35:30",43618,7.433,100,982.6279,0,0,"2019-04-20 23:30:30"
"2019-04-21 00:05:30",43619,7.591,100,982.6631,0,0,"2019-04-21 00:00:30"
"2019-04-21 00:35:30",43620,7.02,100,982.6096,0,0,"2019-04-21 00:30:30"
"2019-04-21 01:05:30",43621,7.297,100,983.0703,0,0,"2019-04-21 01:00:30"
"2019-04-21 01:35:30",43622,7.378,100,983.3679,0,0,"2019-04-21 01:30:30"
"2019-04-21 02:05:30",43623,7.582,100,983.6514,0,0,"2019-04-21 02:00:30"
"2019-04-21 02:35:30",43624,7.062,100,984.2468,0,0,"2019-04-21 02:30:30"
"2019-04-21 03:05:30",43625,6.863,100,984.1443,0,0,"2019-04-21 03:00:30"
"2019-04-21 03:35:30",43626,7.195,100,984.4286,0,0,"2019-04-21 03:30:30"
"2019-04-21 04:05:30",43627,6.489,100,984.1378,0,0,"2019-04-21 04:00:30"
"2019-04-21 04:35:30",43628,6.465,100,984.3278,0,0,"2019-04-21 04:30:30"
"2019-04-21 05:05:30",43629,6.252,100,984.9183,0,0,"2019-04-21 05:00:30"
"2019-04-21 05:35:30",43630,6.511,100,985.2455,0,0,"2019-04-21 05:30:30"
"2019-04-21 06:05:30",43631,6.745,100,985.7336,0.248,0,"2019-04-21 06:00:30"
"2019-04-21 06:35:30",43632,6.374,100,986.5527,2.519,0,"2019-04-21 06:30:30"
"2019-04-21 07:05:30",43633,6.527,100,986.9879,15.57,0,"2019-04-21 07:00:30"
"2019-04-21 07:35:30",43634,6.633,100,987.8021,47.14,0,"2019-04-21 07:30:30"
"2019-04-21 08:05:30",43635,7.005,100,988.4479,110.2,0,"2019-04-21 08:00:30"
"2019-04-21 08:35:30",43636,7.245,100,988.7469,212.3,0,"2019-04-21 08:30:30"
"2019-04-21 09:05:30",43637,7.431,100,989.096,154.8,0,"2019-04-21 09:00:30"
"2019-04-21 09:35:30",43638,7.673,100,989.4536,152,0,"2019-04-21 09:30:30"
"2019-04-21 10:05:30",43639,7.841,100,989.7019,114.6,0,"2019-04-21 10:00:30"
"2019-04-21 10:35:30",43640,7.685,100,990.1842,110.4,0,"2019-04-21 10:30:30"
"2019-04-21 11:05:30",43641,7.755,100,990.5005,109.2,0,"2019-04-21 11:00:30"
"2019-04-21 11:35:30",43642,7.255,100,990.8341,83.1,0,"2019-04-21 11:30:30"
"2019-04-21 12:05:30",43643,8.18,100,990.5958,260.5,0,"2019-04-21 12:00:30"
"2019-04-21 12:35:30",43644,8.59,100,990.7962,211.8,0,"2019-04-21 12:30:30"
"2019-04-21 13:05:30",43645,8.09,100,990.9076,190.2,0,"2019-04-21 13:00:30"
"2019-04-21 13:35:30",43646,8.82,100,991.1032,160.6,0,"2019-04-21 13:30:30"
"2019-04-21 14:05:30",43647,9.44,100,991.5033,113.5,0,"2019-04-21 14:00:30"
"2019-04-21 14:35:30",43648,9.9,98,991.6365,116.6,0,"2019-04-21 14:30:30"
"2019-04-21 15:05:30",43649,9.66,96.7,991.8953,109.5,0,"2019-04-21 15:00:30"
"2019-04-21 15:35:30",43650,8.9,98.5,992.1536,77.38,0,"2019-04-21 15:30:30"
"2019-04-21 16:05:30",43651,9.95,97.6,992.12,187.2,0,"2019-04-21 16:00:30"
"2019-04-21 16:35:30",43652,10.21,91.3,992.4222,175.6,0,"2019-04-21 16:30:30"
"2019-04-21 17:05:30",43653,9.04,95.1,992.6662,113,0,"2019-04-21 17:00:30"
"2019-04-21 17:35:30",43654,9.15,91.5,993.0862,70.76,0,"2019-04-21 17:30:30"
"2019-04-21 18:05:30",43655,8.76,89.2,993.364,43.42,0,"2019-04-21 18:00:30"
"2019-04-21 18:35:30",43656,10.52,80.7,993.4343,75.81,0,"2019-04-21 18:30:30"
"2019-04-21 19:05:30",43657,8.62,87.5,993.8805,90.6,0,"2019-04-21 19:00:30"
"2019-04-21 19:35:30",43658,8.45,88.5,994.1786,35.49,0,"2019-04-21 19:30:30"
"2019-04-21 20:05:30",43659,8.03,91.1,994.5557,1.88,0,"2019-04-21 20:00:30"
"2019-04-21 20:35:30",43660,7.914,92.7,995.0299,0,0,"2019-04-21 20:30:30"
"2019-04-21 21:05:30",43661,8.49,92.3,995.6601,0,0,"2019-04-21 21:00:30"
"2019-04-21 21:35:30",43662,9.43,88.5,996.1398,0,0,"2019-04-21 21:30:30"
"2019-04-21 22:05:30",43663,8.16,95.8,996.4453,0,0,"2019-04-21 22:00:30"
"2019-04-21 22:35:30",43664,8.61,93.2,996.4842,0,0,"2019-04-21 22:30:30"
"2019-04-21 23:05:30",43665,8.62,96.6,996.4304,0,0,"2019-04-21 23:00:30"
"2019-04-21 23:35:30",43666,8.01,100,996.1416,0,0,"2019-04-21 23:30:30"
"2019-04-22 00:05:30",43667,7.514,100,996.1138,0,0,"2019-04-22 00:00:30"
"2019-04-22 00:35:30",43668,7.878,99.2,996.5521,0,0,"2019-04-22 00:30:30"
"2019-04-22 01:05:30",43669,8.61,96,996.9088,0,0,"2019-04-22 01:00:30"
"2019-04-22 01:35:30",43670,8.58,99.7,996.8909,0,0,"2019-04-22 01:30:30"
"2019-04-22 02:05:30",43671,8.28,99.7,996.7971,0,0,"2019-04-22 02:00:30"
"2019-04-22 02:35:30",43672,8.26,100,996.6183,0,0,"2019-04-22 02:30:30"
"2019-04-22 03:05:30",43673,7.844,100,996.3932,0,0,"2019-04-22 03:00:30"
"2019-04-22 03:35:30",43674,8.58,98.6,996.5278,0,0,"2019-04-22 03:30:30"
"2019-04-22 04:05:30",43675,7.089,100,996.4683,0,0,"2019-04-22 04:00:30"
"2019-04-22 04:35:30",43676,6.584,100,996.4653,0,0,"2019-04-22 04:30:30"
"2019-04-22 05:05:30",43677,7.232,100,996.6669,0,0,"2019-04-22 05:00:30"
"2019-04-22 05:35:30",43678,7.934,100,996.707,0,0,"2019-04-22 05:30:30"
"2019-04-22 06:05:30",43679,7.16,100,996.803,0.246,0,"2019-04-22 06:00:30"
"2019-04-22 06:35:30",43680,7.254,100,997.1021,2.891,0,"2019-04-22 06:30:30"
"2019-04-22 07:05:30",43681,7.202,100,997.556,4.153,0,"2019-04-22 07:00:30"
"2019-04-22 07:35:30",43682,7.04,100,997.996,7.091,0,"2019-04-22 07:30:30"
"2019-04-22 08:05:30",43683,8.11,93.8,998.2885,34.14,0,"2019-04-22 08:00:30"
"2019-04-22 08:35:30",43684,8.11,92.9,998.5084,56.97,0,"2019-04-22 08:30:30"
"2019-04-22 09:05:30",43685,8.16,89.8,998.7111,59.36,0,"2019-04-22 09:00:30"
"2019-04-22 09:35:30",43686,8.2,88.8,998.7631,81.3,0,"2019-04-22 09:30:30"
"2019-04-22 10:05:30",43687,7.873,92.2,998.6714,95.1,0,"2019-04-22 10:00:30"
"2019-04-22 10:35:30",43688,8.5,89.6,998.4255,175.8,0,"2019-04-22 10:30:30"
"2019-04-22 11:05:30",43689,7.893,91.5,998.3967,144.4,0,"2019-04-22 11:00:30"
"2019-04-22 11:35:30",43690,7.792,92.7,998.2603,158,0,"2019-04-22 11:30:30"
"2019-04-22 12:05:30",43691,8.41,90.2,998.1293,219.1,0,"2019-04-22 12:00:30"
"2019-04-22 12:35:30",43692,8.76,86.6,997.73,294.2,0,"2019-04-22 12:30:30"
"2019-04-22 13:05:30",43693,9.84,80.3,997.403,482.6,0,"2019-04-22 13:00:30"
"2019-04-22 13:35:30",43694,9.56,81.9,996.9757,266.4,0,"2019-04-22 13:30:30"
"2019-04-22 14:05:30",43695,10.44,76.9,996.6843,469.6,0,"2019-04-22 14:00:30"
"2019-04-22 14:35:30",43696,9.76,80,996.4886,568.7,0,"2019-04-22 14:30:30"
"2019-04-22 15:05:30",43697,11.58,73.25,996.2343,489.1,0,"2019-04-22 15:00:30"
"2019-04-22 15:35:30",43698,11.43,73.96,996.045,292.1,0,"2019-04-22 15:30:30"
"2019-04-22 16:05:30",43699,11.69,72.43,995.633,620.3,0,"2019-04-22 16:00:30"
"2019-04-22 16:35:30",43700,10.79,75.47,995.3536,527.9,0,"2019-04-22 16:30:30"
"2019-04-22 17:05:30",43701,10,79,995.0613,491.1,0,"2019-04-22 17:00:30"
"2019-04-22 17:35:30",43702,11.67,72.62,994.9216,357.5,0,"2019-04-22 17:30:30"
"2019-04-22 18:05:30",43703,10.86,77.11,994.9183,299.1,0,"2019-04-22 18:00:30"
"2019-04-22 18:35:30",43704,11.84,72.24,994.762,208.3,0,"2019-04-22 18:30:30"
"2019-04-22 19:05:30",43705,12.01,71.48,994.5439,119.2,0,"2019-04-22 19:00:30"
"2019-04-22 19:35:30",43706,11.44,74.04,994.4092,41.81,0,"2019-04-22 19:30:30"
"2019-04-22 20:05:30",43707,10.48,78.63,994.3118,2.186,0,"2019-04-22 20:00:30"
"2019-04-22 20:35:30",43708,10.31,80.5,994.3204,0,0,"2019-04-22 20:30:30"
"2019-04-22 21:05:30",43709,9.07,93.3,994.4189,0,0,"2019-04-22 21:00:30"
"2019-04-22 21:35:30",43710,8.62,99.2,994.4785,0,0,"2019-04-22 21:30:30"
"2019-04-22 22:05:30",43711,8.37,100,994.4377,0,0,"2019-04-22 22:00:30"
"2019-04-22 22:35:30",43712,7.885,100,994.1492,0,0,"2019-04-22 22:30:30"
"2019-04-22 23:05:30",43713,7.425,100,994.2075,0,0,"2019-04-22 23:00:30"
"2019-04-22 23:35:30",43714,6.855,100,993.9459,0,0,"2019-04-22 23:30:30"
"2019-04-23 00:05:30",43715,7.179,100,993.8121,0,0,"2019-04-23 00:00:30"
"2019-04-23 00:35:30",43716,7.233,100,993.8436,0,0,"2019-04-23 00:30:30"
"2019-04-23 01:05:30",43717,6.38,100,993.6299,0,0,"2019-04-23 01:00:30"
"2019-04-23 01:35:30",43718,6.556,100,993.2333,0,0,"2019-04-23 01:30:30"
"2019-04-23 02:05:30",43719,6.043,100,992.8703,0,0,"2019-04-23 02:00:30"
"2019-04-23 02:35:30",43720,5.76,100,992.4948,0,0,"2019-04-23 02:30:30"
"2019-04-23 03:05:30",43721,6.294,100,992.2863,0,0,"2019-04-23 03:00:30"
"2019-04-23 03:35:30",43722,6.155,100,991.9477,0,0,"2019-04-23 03:30:30"
"2019-04-23 04:05:30",43723,5.996,100,991.9661,0,0,"2019-04-23 04:00:30"
"2019-04-23 04:35:30",43724,6.024,100,991.7781,0,0,"2019-04-23 04:30:30"
"2019-04-23 05:05:30",43725,5.859,100,991.952,0,0,"2019-04-23 05:00:30"
"2019-04-23 05:35:30",43726,5.781,100,991.5972,0,0,"2019-04-23 05:30:30"
"2019-04-23 06:05:30",43727,5.963,100,991.2558,0.977,0,"2019-04-23 06:00:30"
"2019-04-23 06:35:30",43728,5.71,100,991.388,14.74,0,"2019-04-23 06:30:30"
"2019-04-23 07:05:30",43729,5.826,100,990.9064,103.2,0,"2019-04-23 07:00:30"
"2019-04-23 07:35:30",43730,6.229,100,990.9784,54.78,0,"2019-04-23 07:30:30"
"2019-04-23 08:05:30",43731,6.349,100,990.636,252.7,0,"2019-04-23 08:00:30"
"2019-04-23 08:35:30",43732,7.421,99.8,990.1165,248,0,"2019-04-23 08:30:30"
