"TOA5","OwascoMetInternet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","22473","WindMax"
"TIMESTAMP","RECORD","W_SpdRaw_Max","W_SpdRaw_TMx"
"2019-04-21 00:35:30",43620,2.45,"2019-04-21 00:31:30"
"2019-04-21 01:05:30",43621,1.137,"2019-04-21 01:00:00"
"2019-04-21 01:35:30",43622,1.49,"2019-04-21 01:32:00"
"2019-04-21 02:05:30",43623,2.666,"2019-04-21 02:00:15"
"2019-04-21 02:35:30",43624,3.45,"2019-04-21 02:30:35"
"2019-04-21 03:05:30",43625,1.94,"2019-04-21 03:00:00"
"2019-04-21 03:35:30",43626,0.784,"2019-04-21 03:35:30"
"2019-04-21 04:05:30",43627,1.254,"2019-04-21 04:05:15"
"2019-04-21 04:35:30",43628,3.489,"2019-04-21 04:34:45"
"2019-04-21 05:05:30",43629,3.352,"2019-04-21 05:00:00"
"2019-04-21 05:35:30",43630,2.724,"2019-04-21 05:30:00"
"2019-04-21 06:05:30",43631,1.725,"2019-04-21 06:05:30"
"2019-04-21 06:35:30",43632,3.371,"2019-04-21 06:35:25"
"2019-04-21 07:05:30",43633,4.39,"2019-04-21 07:00:10"
"2019-04-21 07:35:30",43634,3.352,"2019-04-21 07:30:00"
"2019-04-21 08:05:30",43635,1.686,"2019-04-21 08:00:00"
"2019-04-21 08:35:30",43636,1.411,"2019-04-21 08:30:00"
"2019-04-21 09:05:30",43637,3.352,"2019-04-21 09:05:30"
"2019-04-21 09:35:30",43638,3.352,"2019-04-21 09:30:00"
"2019-04-21 10:05:30",43639,1.803,"2019-04-21 10:00:00"
"2019-04-21 10:35:30",43640,2.411,"2019-04-21 10:31:30"
"2019-04-21 11:05:30",43641,2.724,"2019-04-21 11:02:00"
"2019-04-21 11:35:30",43642,2.332,"2019-04-21 11:30:00"
"2019-04-21 12:05:30",43643,2.489,"2019-04-21 12:00:10"
"2019-04-21 12:35:30",43644,2.293,"2019-04-21 12:30:00"
"2019-04-21 13:05:30",43645,1.882,"2019-04-21 13:00:00"
"2019-04-21 13:35:30",43646,0.882,"2019-04-21 13:31:05"
"2019-04-21 14:05:30",43647,2.979,"2019-04-21 14:04:35"
"2019-04-21 14:35:30",43648,3.136,"2019-04-21 14:30:10"
"2019-04-21 15:05:30",43649,3.489,"2019-04-21 15:04:30"
"2019-04-21 15:35:30",43650,3.273,"2019-04-21 15:34:10"
"2019-04-21 16:05:30",43651,3.214,"2019-04-21 16:00:00"
"2019-04-21 16:35:30",43652,2.293,"2019-04-21 16:35:30"
"2019-04-21 17:05:30",43653,3.489,"2019-04-21 17:02:30"
"2019-04-21 17:35:30",43654,4.175,"2019-04-21 17:35:20"
"2019-04-21 18:05:30",43655,4.077,"2019-04-21 18:00:00"
"2019-04-21 18:35:30",43656,4.488,"2019-04-21 18:30:15"
"2019-04-21 19:05:30",43657,3.665,"2019-04-21 19:04:45"
"2019-04-21 19:35:30",43658,3.587,"2019-04-21 19:30:00"
"2019-04-21 20:05:30",43659,3.175,"2019-04-21 20:00:00"
"2019-04-21 20:35:30",43660,2.724,"2019-04-21 20:30:00"
"2019-04-21 21:05:30",43661,2.234,"2019-04-21 21:02:25"
"2019-04-21 21:35:30",43662,1.842,"2019-04-21 21:30:00"
"2019-04-21 22:05:30",43663,1.47,"2019-04-21 22:00:00"
"2019-04-21 22:35:30",43664,1.215,"2019-04-21 22:30:10"
"2019-04-21 23:05:30",43665,1.137,"2019-04-21 23:05:30"
"2019-04-21 23:35:30",43666,1.137,"2019-04-21 23:30:00"
"2019-04-22 00:05:30",43667,1.803,"2019-04-22 00:01:35"
"2019-04-22 00:35:30",43668,1.372,"2019-04-22 00:30:00"
"2019-04-22 01:05:30",43669,0.941,"2019-04-22 01:00:00"
"2019-04-22 01:35:30",43670,0.96,"2019-04-22 01:32:40"
"2019-04-22 02:05:30",43671,0.666,"2019-04-22 02:00:00"
"2019-04-22 02:35:30",43672,1.274,"2019-04-22 02:32:55"
"2019-04-22 03:05:30",43673,0.941,"2019-04-22 03:00:00"
"2019-04-22 03:35:30",43674,1.686,"2019-04-22 03:31:10"
"2019-04-22 04:05:30",43675,2.352,"2019-04-22 04:00:15"
"2019-04-22 04:35:30",43676,2.332,"2019-04-22 04:35:20"
"2019-04-22 05:05:30",43677,2.313,"2019-04-22 05:00:00"
"2019-04-22 05:35:30",43678,1.431,"2019-04-22 05:31:00"
"2019-04-22 06:05:30",43679,3.077,"2019-04-22 06:05:25"
"2019-04-22 06:35:30",43680,3.685,"2019-04-22 06:35:30"
"2019-04-22 07:05:30",43681,3.685,"2019-04-22 07:00:00"
"2019-04-22 07:35:30",43682,2.587,"2019-04-22 07:32:05"
"2019-04-22 08:05:30",43683,2.43,"2019-04-22 08:00:10"
"2019-04-22 08:35:30",43684,3.116,"2019-04-22 08:31:05"
"2019-04-22 09:05:30",43685,3.567,"2019-04-22 09:03:35"
"2019-04-22 09:35:30",43686,3.45,"2019-04-22 09:33:00"
"2019-04-22 10:05:30",43687,3.254,"2019-04-22 10:00:00"
"2019-04-22 10:35:30",43688,2.979,"2019-04-22 10:31:15"
"2019-04-22 11:05:30",43689,3.646,"2019-04-22 11:05:10"
"2019-04-22 11:35:30",43690,3.528,"2019-04-22 11:30:00"
"2019-04-22 12:05:30",43691,3.077,"2019-04-22 12:03:25"
"2019-04-22 12:35:30",43692,3.646,"2019-04-22 12:33:15"
"2019-04-22 13:05:30",43693,4.136,"2019-04-22 13:03:50"
"2019-04-22 13:35:30",43694,2.803,"2019-04-22 13:32:35"
"2019-04-22 14:05:30",43695,5.037,"2019-04-22 14:01:20"
"2019-04-22 14:35:30",43696,3.45,"2019-04-22 14:33:30"
"2019-04-22 15:05:30",43697,4.41,"2019-04-22 15:00:30"
"2019-04-22 15:35:30",43698,5.312,"2019-04-22 15:31:35"
"2019-04-22 16:05:30",43699,4.782,"2019-04-22 16:00:00"
"2019-04-22 16:35:30",43700,3.528,"2019-04-22 16:32:35"
"2019-04-22 17:05:30",43701,4.371,"2019-04-22 17:05:20"
"2019-04-22 17:35:30",43702,4.038,"2019-04-22 17:30:00"
"2019-04-22 18:05:30",43703,3.234,"2019-04-22 18:00:20"
"2019-04-22 18:35:30",43704,2.783,"2019-04-22 18:30:00"
"2019-04-22 19:05:30",43705,1.764,"2019-04-22 19:00:00"
"2019-04-22 19:35:30",43706,1.176,"2019-04-22 19:30:00"
"2019-04-22 20:05:30",43707,1.352,"2019-04-22 20:00:15"
"2019-04-22 20:35:30",43708,1.235,"2019-04-22 20:30:00"
"2019-04-22 21:05:30",43709,1.45,"2019-04-22 21:00:10"
"2019-04-22 21:35:30",43710,1.019,"2019-04-22 21:31:25"
"2019-04-22 22:05:30",43711,1.196,"2019-04-22 22:02:05"
"2019-04-22 22:35:30",43712,1.117,"2019-04-22 22:30:10"
"2019-04-22 23:05:30",43713,1.49,"2019-04-22 23:00:30"
"2019-04-22 23:35:30",43714,0.862,"2019-04-22 23:30:00"
"2019-04-23 00:05:30",43715,0.902,"2019-04-23 00:02:00"
"2019-04-23 00:35:30",43716,0.431,"2019-04-23 00:30:00"
"2019-04-23 01:05:30",43717,0.725,"2019-04-23 01:05:30"
"2019-04-23 01:35:30",43718,1.862,"2019-04-23 01:34:05"
"2019-04-23 02:05:30",43719,1.999,"2019-04-23 02:05:20"
"2019-04-23 02:35:30",43720,2.803,"2019-04-23 02:35:25"
"2019-04-23 03:05:30",43721,2.901,"2019-04-23 03:05:15"
"2019-04-23 03:35:30",43722,3.685,"2019-04-23 03:33:15"
"2019-04-23 04:05:30",43723,3.528,"2019-04-23 04:01:00"
"2019-04-23 04:35:30",43724,3.508,"2019-04-23 04:30:40"
"2019-04-23 05:05:30",43725,3.606,"2019-04-23 05:02:30"
"2019-04-23 05:35:30",43726,3.861,"2019-04-23 05:31:15"
"2019-04-23 06:05:30",43727,3.94,"2019-04-23 06:01:25"
"2019-04-23 06:35:30",43728,4.88,"2019-04-23 06:34:40"
"2019-04-23 07:05:30",43729,5.919,"2019-04-23 07:05:30"
"2019-04-23 07:35:30",43730,6.272,"2019-04-23 07:30:55"
"2019-04-23 08:05:30",43731,5.214,"2019-04-23 08:00:40"
"2019-04-23 08:35:30",43732,5.253,"2019-04-23 08:31:25"
"2019-04-23 09:05:30",43733,6.292,"2019-04-23 09:01:00"
"2019-04-23 09:35:30",43734,6.056,"2019-04-23 09:30:00"
"2019-04-23 10:05:30",43735,6.037,"2019-04-23 10:00:00"
"2019-04-23 10:35:30",43736,5.41,"2019-04-23 10:30:55"
"2019-04-23 11:05:30",43737,4.332,"2019-04-23 11:00:00"
"2019-04-23 11:35:30",43738,3.528,"2019-04-23 11:33:05"
"2019-04-23 12:05:30",43739,3.763,"2019-04-23 12:00:45"
"2019-04-23 12:35:30",43740,5.39,"2019-04-23 12:33:20"
"2019-04-23 13:05:30",43741,4.332,"2019-04-23 13:00:00"
"2019-04-23 13:35:30",43742,6.272,"2019-04-23 13:34:40"
"2019-04-23 14:05:30",43743,6.076,"2019-04-23 14:04:20"
"2019-04-23 14:35:30",43744,7.879,"2019-04-23 14:35:00"
"2019-04-23 15:05:30",43745,7.174,"2019-04-23 15:00:00"
"2019-04-23 15:35:30",43746,9.33,"2019-04-23 15:33:00"
"2019-04-23 16:05:30",43747,6.86,"2019-04-23 16:05:00"
"2019-04-23 16:35:30",43748,7.82,"2019-04-23 16:32:25"
"2019-04-23 17:05:30",43749,7.036,"2019-04-23 17:03:35"
"2019-04-23 17:35:30",43750,8.08,"2019-04-23 17:31:25"
"2019-04-23 18:05:30",43751,7.154,"2019-04-23 18:00:00"
"2019-04-23 18:35:30",43752,7.154,"2019-04-23 18:33:25"
"2019-04-23 19:05:30",43753,9.55,"2019-04-23 19:02:45"
"2019-04-23 19:35:30",43754,7.918,"2019-04-23 19:30:00"
"2019-04-23 20:05:30",43755,5.978,"2019-04-23 20:00:00"
"2019-04-23 20:35:30",43756,7.252,"2019-04-23 20:30:15"
"2019-04-23 21:05:30",43757,5.762,"2019-04-23 21:00:00"
"2019-04-23 21:35:30",43758,4.43,"2019-04-23 21:30:00"
"2019-04-23 22:05:30",43759,9.84,"2019-04-23 22:02:00"
"2019-04-23 22:35:30",43760,7.566,"2019-04-23 22:30:00"
"2019-04-23 23:05:30",43761,5.488,"2019-04-23 23:00:15"
"2019-04-23 23:35:30",43762,8.19,"2019-04-23 23:35:00"
"2019-04-24 00:05:30",43763,7.742,"2019-04-24 00:00:30"
"2019-04-24 00:35:30",43764,10.39,"2019-04-24 00:34:35"
"2019-04-24 01:05:30",43765,11.07,"2019-04-24 01:01:35"
"2019-04-24 01:35:30",43766,6.919,"2019-04-24 01:30:00"
"2019-04-24 02:05:30",43767,6.821,"2019-04-24 02:00:15"
"2019-04-24 02:35:30",43768,11.62,"2019-04-24 02:34:25"
"2019-04-24 03:05:30",43769,10.37,"2019-04-24 03:03:10"
"2019-04-24 03:35:30",43770,9.53,"2019-04-24 03:35:05"
"2019-04-24 04:05:30",43771,9.27,"2019-04-24 04:03:20"
"2019-04-24 04:35:30",43772,9.94,"2019-04-24 04:34:30"
"2019-04-24 05:05:30",43773,7.958,"2019-04-24 05:01:05"
"2019-04-24 05:35:30",43774,9.74,"2019-04-24 05:34:15"
"2019-04-24 06:05:30",43775,8.57,"2019-04-24 06:00:35"
"2019-04-24 06:35:30",43776,7.938,"2019-04-24 06:35:25"
"2019-04-24 07:05:30",43777,7.546,"2019-04-24 07:00:00"
"2019-04-24 07:35:30",43778,7.566,"2019-04-24 07:30:40"
"2019-04-24 08:05:30",43779,7.37,"2019-04-24 08:01:10"
"2019-04-24 08:35:30",43780,8.02,"2019-04-24 08:30:45"
"2019-04-24 09:05:30",43781,7.958,"2019-04-24 09:01:25"
"2019-04-24 09:35:30",43782,7.644,"2019-04-24 09:32:15"
"2019-04-24 10:05:30",43783,8.13,"2019-04-24 10:03:45"
"2019-04-24 10:35:30",43784,9.29,"2019-04-24 10:34:15"
"2019-04-24 11:05:30",43785,8.25,"2019-04-24 11:02:20"
"2019-04-24 11:35:30",43786,7.781,"2019-04-24 11:33:20"
"2019-04-24 12:05:30",43787,7.899,"2019-04-24 12:05:00"
"2019-04-24 12:35:30",43788,8.9,"2019-04-24 12:33:05"
"2019-04-24 13:05:30",43789,7.624,"2019-04-24 13:04:20"
"2019-04-24 13:35:30",43790,9.17,"2019-04-24 13:30:20"
"2019-04-24 14:05:30",43791,7.546,"2019-04-24 14:05:20"
"2019-04-24 14:35:30",43792,7.566,"2019-04-24 14:30:20"
"2019-04-24 15:05:30",43793,6.194,"2019-04-24 15:03:55"
"2019-04-24 15:35:30",43794,6.076,"2019-04-24 15:34:05"
"2019-04-24 16:05:30",43795,4.626,"2019-04-24 16:00:10"
"2019-04-24 16:35:30",43796,6.429,"2019-04-24 16:34:50"
"2019-04-24 17:05:30",43797,5.978,"2019-04-24 17:00:00"
"2019-04-24 17:35:30",43798,5.037,"2019-04-24 17:34:00"
"2019-04-24 18:05:30",43799,5.233,"2019-04-24 18:02:55"
"2019-04-24 18:35:30",43800,5.214,"2019-04-24 18:35:25"
"2019-04-24 19:05:30",43801,5.018,"2019-04-24 19:00:00"
"2019-04-24 19:35:30",43802,5.057,"2019-04-24 19:31:20"
"2019-04-24 20:05:30",43803,4.704,"2019-04-24 20:00:15"
"2019-04-24 20:35:30",43804,3.842,"2019-04-24 20:30:15"
"2019-04-24 21:05:30",43805,3.077,"2019-04-24 21:04:30"
"2019-04-24 21:35:30",43806,2.862,"2019-04-24 21:30:00"
"2019-04-24 22:05:30",43807,2.176,"2019-04-24 22:00:00"
"2019-04-24 22:35:30",43808,1.078,"2019-04-24 22:30:00"
"2019-04-24 23:05:30",43809,1.156,"2019-04-24 23:05:30"
"2019-04-24 23:35:30",43810,1.156,"2019-04-24 23:30:00"
"2019-04-25 00:05:30",43811,1.137,"2019-04-25 00:05:25"
"2019-04-25 00:35:30",43812,3.195,"2019-04-25 00:34:50"
"2019-04-25 01:05:30",43813,3.685,"2019-04-25 01:04:40"
"2019-04-25 01:35:30",43814,4.136,"2019-04-25 01:33:50"
"2019-04-25 02:05:30",43815,3.724,"2019-04-25 02:00:00"
"2019-04-25 02:35:30",43816,3.646,"2019-04-25 02:34:05"
"2019-04-25 03:05:30",43817,3.724,"2019-04-25 03:00:45"
"2019-04-25 03:35:30",43818,3.41,"2019-04-25 03:30:10"
"2019-04-25 04:05:30",43819,6.037,"2019-04-25 04:01:20"
"2019-04-25 04:35:30",43820,5.449,"2019-04-25 04:35:15"
"2019-04-25 05:05:30",43821,5.821,"2019-04-25 05:00:30"
"2019-04-25 05:35:30",43822,5.41,"2019-04-25 05:34:05"
"2019-04-25 06:05:30",43823,5.664,"2019-04-25 06:01:25"
"2019-04-25 06:35:30",43824,6.35,"2019-04-25 06:32:10"
"2019-04-25 07:05:30",43825,6.272,"2019-04-25 07:05:05"
"2019-04-25 07:35:30",43826,6.174,"2019-04-25 07:32:35"
"2019-04-25 08:05:30",43827,5.919,"2019-04-25 08:03:55"
"2019-04-25 08:35:30",43828,4.959,"2019-04-25 08:32:00"
"2019-04-25 09:05:30",43829,4.41,"2019-04-25 09:00:00"
"2019-04-25 09:35:30",43830,3.234,"2019-04-25 09:30:00"
"2019-04-25 10:05:30",43831,2.509,"2019-04-25 10:00:00"
"2019-04-25 10:35:30",43832,2.293,"2019-04-25 10:30:35"
"2019-04-25 11:05:30",43833,2.568,"2019-04-25 11:04:30"
"2019-04-25 11:35:30",43834,2.43,"2019-04-25 11:30:00"
