"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","DbgMoveSequence"
"TIMESTAMP","RECORD","DbgStr","DbgStr2"
"2019-04-15 00:13:16",3004,"36.11; 35.91; 35.76; 35.55; 35.36; 35.27; 35.06; (-1)34.9; (-1)34.59; ","[ (-1)  Curr( 34.59) PrevDpt( 34.9) ]; "
"2019-04-15 00:14:42",3005,"34.63; 34.43; 34.2; 34.11; 33.94; 33.66; 33.55; (-1)33.42; (-1)33.09; ","[ (-1)  Curr( 33.09) PrevDpt( 33.42) ]; "
"2019-04-15 00:16:08",3006,"33; 32.94; 32.68; 32.45; 32.38; 32.19; 31.95; (-1)31.86; (-1)31.58; ","[ (-1)  Curr( 31.58) PrevDpt( 31.86) ]; "
"2019-04-15 00:17:33",3007,"31.52; 31.34; 31.23; 31.08; 30.87; 30.7; 30.55; (-1)30.39; (-1)30.18; (-1)29.99; ","[ (-1)  Curr( 29.99) PrevDpt( 30.18) ]; "
"2019-04-15 00:19:03",3008,"30.01; 29.81; 29.62; 29.49; 29.25; 29.07; (-1)28.98; (-1)28.62; (-1)28.54; ","[ (-1)  Curr( 28.54) PrevDpt( 28.62) ]; "
"2019-04-15 00:20:32",3009,"28.52; 28.33; 28.12; 27.94; 27.75; 27.59; (-1)27.4; (-1)27.11; (-1)27.09; ","[ (-1)  Curr( 27.09) PrevDpt( 27.11) ]; "
"2019-04-15 00:22:00",3010,"27.01; 26.83; 26.68; 26.45; 26.25; 26.02; (-1)25.9; (-1)25.67; (-1)25.53; ","[ (-1)  Curr( 25.53) PrevDpt( 25.67) ]; "
"2019-04-15 00:23:28",3011,"25.51; 25.33; 25.08; 24.9; 24.76; 24.59; (-1)24.38; (-1)24.13; (-1)24.08; ","[ (-1)  Curr( 24.08) PrevDpt( 24.13) ]; "
"2019-04-15 00:24:56",3012,"23.97; 23.86; 23.67; 23.46; 23.26; 23.1; (-1)23.02; (-1)22.6; ","[ (-1)  Curr( 22.6) PrevDpt( 23.02) ]; "
"2019-04-15 00:26:21",3013,"22.6; 22.41; 22.13; 21.94; 21.86; 21.63; (-1)21.44; (-1)21.22; (-1)21.06; ","[ (-1)  Curr( 21.06) PrevDpt( 21.22) ]; "
"2019-04-15 00:27:50",3014,"20.97; 20.72; 20.62; 20.44; 20.2; 20.09; (-1)19.94; (-1)19.6; ","[ (-1)  Curr( 19.6) PrevDpt( 19.94) ]; "
"2019-04-15 00:29:15",3015,"19.53; 19.34; 19.18; 19.01; 18.74; 18.54; (-1)18.51; (-1)18.18; (-1)18.05; ","[ (-1)  Curr( 18.05) PrevDpt( 18.18) ]; "
"2019-04-15 00:30:44",3016,"18.04; 17.81; 17.61; 17.48; 17.28; 17.05; (-1)16.92; (-1)16.61; (-1)16.53; ","[ (-1)  Curr( 16.53) PrevDpt( 16.61) ]; "
"2019-04-15 00:32:12",3017,"16.5; 16.35; 16.18; 15.9; 15.73; 15.63; (-1)15.4; (-1)15.17; (-1)15.02; ","[ (-1)  Curr( 15.02) PrevDpt( 15.17) ]; "
"2019-04-15 00:33:40",3018,"14.95; 14.84; 14.54; 14.41; 14.19; 13.93; (-1)13.81; (-1)13.63; (-1)13.51; ","[ (-1)  Curr( 13.51) PrevDpt( 13.63) ]; "
"2019-04-15 00:35:08",3019,"13.43; 13.29; 13.08; 12.9; 12.73; 12.49; (-1)12.37; (-1)12.03; ","[ (-1)  Curr( 12.03) PrevDpt( 12.37) ]; "
"2019-04-15 00:36:32",3020,"12.05; 11.83; 11.57; 11.52; 11.25; 11.06; (-1)10.96; (-1)10.56; ","[ (-1)  Curr( 10.56) PrevDpt( 10.96) ]; "
"2019-04-15 00:37:57",3021,"10.53; 10.36; 10.21; 9.96; 9.729999; 9.58; (-1)9.45; (-1)9.03; ","[ (-1)  Curr( 9.03) PrevDpt( 9.45) ]; "
"2019-04-15 00:39:22",3022,"9.04; 8.8; 8.67; 8.439999; 8.270001; 8.09; (-1)7.9; (-1)7.54; ","[ (-1)  Curr( 7.54) PrevDpt( 7.9) ]; "
"2019-04-15 00:40:46",3023,"7.58; 7.39; 7.15; 6.97; 6.79; 6.51; (-1)6.32; (-1)6.12; (-1)6.09; ","[ (-1)  Curr( 6.09) PrevDpt( 6.12) ]; "
"2019-04-15 00:42:14",3024,"5.98; 5.79; 5.6; 5.41; 5.23; 5; (-1)4.85; (-1)4.58; ","[ (-1)  Curr( 4.58) PrevDpt( 4.85) ]; "
"2019-04-15 00:43:38",3025,"4.51; 4.27; 4.18; 3.96; 3.73; 3.53; (-1)3.41; (-1)3.15; (-1)3; ","[ (-1)  Curr( 3) PrevDpt( 3.15) ]; "
"2019-04-15 00:45:06",3026,"2.9; 2.76; 2.57; 2.34; 2.17; 1.96; (-1)1.77; (-1)1.49; ","[ (-1)  Curr( 1.49) PrevDpt( 1.77) ]; "
"2019-04-15 00:46:30",3027,"(-1)1.11; (-1)1.02; ","[ (-1)  Curr( 1.02) PrevDpt( 1.11) ]; "
"2019-04-16 00:00:28",3028,"43.39; 43.38; 43.38; 43.38; ",""
"2019-04-16 00:00:45",3029,"42.83; 42.83; 42.83; 42.83; ",""
"2019-04-16 00:01:02",3030,"42.24; 42.24; 42.24; 42.25; ",""
"2019-04-16 00:01:19",3031,"41.64; 41.64; 41.64; 41.64; ",""
"2019-04-16 00:01:36",3032,"41.05; 41.05; 41.05; 41.05; ",""
"2019-04-16 00:01:53",3033,"40.44; 40.44; 40.44; 40.44; ",""
"2019-04-16 00:02:10",3034,"39.83; 39.83; 39.83; 39.83; ",""
"2019-04-16 00:02:27",3035,"39.22; 39.21; 39.22; 39.22; ",""
"2019-04-16 00:02:44",3036,"38.61; 38.61; 38.61; 38.61; ",""
"2019-04-16 00:03:01",3037,"38.01; 38.01; 38.01; 38.01; ",""
"2019-04-16 00:03:18",3038,"37.39; 37.38; 37.39; 37.39; ",""
"2019-04-16 00:03:35",3039,"36.76; 36.76; 36.76; 36.76; ",""
"2019-04-16 00:03:52",3040,"36.15; 36.15; 36.15; 36.15; ",""
"2019-04-16 00:04:09",3041,"35.53; 35.53; 35.53; 35.53; ",""
"2019-04-16 00:04:26",3042,"34.91; 34.91; 34.91; 34.91; ",""
"2019-04-16 00:04:43",3043,"34.29; 34.29; 34.29; 34.29; ",""
"2019-04-16 00:05:00",3044,"33.65; 33.65; 33.65; 33.65; ",""
"2019-04-16 00:05:17",3045,"33.01; 33.01; 33.01; 33.01; ",""
"2019-04-16 00:05:34",3046,"32.39; 32.39; 32.39; 32.39; ",""
"2019-04-16 00:05:51",3047,"31.74; 31.74; 31.74; 31.74; ",""
"2019-04-16 00:06:08",3048,"31.09; 31.09; 31.09; 31.09; ",""
"2019-04-16 00:06:25",3049,"30.5; 30.49; 30.49; 30.5; ",""
"2019-04-16 00:06:42",3050,"29.88; 29.88; 29.88; 29.88; ",""
"2019-04-16 00:06:59",3051,"29.26; 29.26; 29.26; 29.26; ",""
"2019-04-16 00:07:16",3052,"28.61; 28.61; 28.61; 28.61; ",""
"2019-04-16 00:07:33",3053,"27.94; 27.95; 27.94; 27.94; ",""
"2019-04-16 00:07:50",3054,"27.28; 27.27; 27.28; 27.27; ",""
"2019-04-16 00:08:07",3055,"26.6; 26.6; 26.6; 26.6; ",""
"2019-04-16 00:08:24",3056,"25.94; 25.94; 25.94; 25.94; ",""
"2019-04-16 00:08:41",3057,"25.29; 25.29; 25.29; 25.29; ",""
"2019-04-16 00:08:58",3058,"24.64; 24.64; 24.64; 24.64; ",""
"2019-04-16 00:09:15",3059,"23.99; 23.99; 23.99; 23.99; ",""
"2019-04-16 00:09:32",3060,"23.34; 23.34; 23.34; 23.34; ",""
"2019-04-16 00:09:49",3061,"22.69; 22.7; 22.7; 22.7; ",""
"2019-04-16 00:10:06",3062,"22.05; 22.05; 22.05; 22.05; ",""
"2019-04-16 00:10:23",3063,"21.4; 21.4; 21.4; 21.41; ",""
"2019-04-16 00:10:40",3064,"20.72; 20.72; 20.72; 20.73; ",""
"2019-04-16 00:10:57",3065,"20.05; 20.05; 20.05; 20.05; ",""
"2019-04-16 00:11:14",3066,"19.41; 19.41; 19.41; 19.41; ",""
"2019-04-16 00:11:31",3067,"18.75; 18.75; 18.75; 18.75; ",""
"2019-04-16 00:11:48",3068,"18.13; 18.13; 18.13; 18.13; ",""
"2019-04-16 00:12:05",3069,"17.49; 17.49; 17.5; 17.5; ",""
"2019-04-16 00:12:22",3070,"16.85; 16.85; 16.85; 16.85; ",""
"2019-04-16 00:12:39",3071,"16.2; 16.2; 16.2; 16.2; ",""
"2019-04-16 00:12:56",3072,"15.55; 15.54; 15.55; 15.55; ",""
"2019-04-16 00:13:13",3073,"14.87; 14.87; 14.88; 14.88; ",""
"2019-04-16 00:13:30",3074,"14.19; 14.19; 14.19; 14.19; ",""
"2019-04-16 00:13:47",3075,"13.51; 13.51; 13.51; 13.51; ",""
"2019-04-16 00:14:04",3076,"12.82; 12.82; 12.82; 12.82; ",""
"2019-04-16 00:14:21",3077,"12.13; 12.13; 12.12; 12.13; ",""
"2019-04-16 00:14:38",3078,"11.44; 11.44; 11.44; 11.44; ",""
"2019-04-16 00:14:55",3079,"10.75; 10.75; 10.75; 10.75; ",""
"2019-04-16 00:15:12",3080,"10.07; 10.07; 10.07; 10.07; ",""
"2019-04-16 00:15:29",3081,"9.39; 9.39; 9.39; 9.38; ",""
"2019-04-16 00:15:46",3082,"8.7; 8.7; 8.7; 8.7; ",""
"2019-04-16 00:16:03",3083,"8.01; 8.01; 8.01; 8.01; ",""
"2019-04-16 00:16:20",3084,"7.31; 7.32; 7.32; 7.31; ",""
"2019-04-16 00:16:37",3085,"6.61; 6.6; 6.6; 6.6; ",""
"2019-04-16 00:16:54",3086,"5.89; 5.89; 5.89; 5.89; ",""
"2019-04-16 00:17:11",3087,"5.18; 5.18; 5.17; 5.17; ",""
"2019-04-16 00:17:28",3088,"4.49; 4.49; 4.49; 4.49; ",""
"2019-04-16 00:17:45",3089,"3.82; 3.82; 3.82; 3.82; ",""
"2019-04-16 00:18:02",3090,"3.12; 3.13; 3.13; 3.13; ",""
"2019-04-21 00:00:00",3091,"44; 44; 44; ",""
"2019-04-21 00:00:28",3092,"43.43; 43.43; 43.43; 43.43; ",""
"2019-04-21 00:00:45",3093,"42.85; 42.85; 42.85; 42.85; ",""
"2019-04-21 00:01:02",3094,"42.25; 42.25; 42.25; 42.25; ",""
"2019-04-21 00:01:19",3095,"41.63; 41.63; 41.63; 41.63; ",""
"2019-04-21 00:01:36",3096,"41.02; 41.02; 41.01; 41.02; ",""
"2019-04-21 00:01:53",3097,"40.38; 40.38; 40.38; 40.38; ",""
"2019-04-21 00:02:10",3098,"39.75; 39.75; 39.75; 39.75; ",""
"2019-04-21 00:02:27",3099,"39.12; 39.12; 39.12; 39.12; ",""
"2019-04-21 00:02:44",3100,"38.5; 38.5; 38.5; 38.5; ",""
"2019-04-21 00:03:01",3101,"37.88; 37.88; 37.88; 37.88; ",""
"2019-04-21 00:03:18",3102,"37.24; 37.24; 37.24; 37.24; ",""
"2019-04-21 00:03:35",3103,"36.6; 36.6; 36.6; 36.6; ",""
"2019-04-21 00:03:52",3104,"35.98; 35.98; 35.98; 35.98; ",""
"2019-04-21 00:04:09",3105,"35.35; 35.35; 35.35; 35.35; ",""
"2019-04-21 00:04:26",3106,"34.71; 34.72; 34.71; 34.71; ",""
"2019-04-21 00:04:43",3107,"34.07; 34.07; 34.07; 34.07; ",""
"2019-04-21 00:05:00",3108,"33.41; 33.41; 33.41; 33.41; ",""
"2019-04-21 00:05:17",3109,"32.75; 32.75; 32.75; 32.76; ",""
"2019-04-21 00:05:34",3110,"32.1; 32.11; 32.1; 32.1; ",""
"2019-04-21 00:05:51",3111,"31.44; 31.44; 31.44; 31.44; ",""
"2019-04-21 00:06:08",3112,"30.81; 30.81; 30.81; 30.81; ",""
"2019-04-21 00:06:25",3113,"30.19; 30.19; 30.19; 30.2; ",""
"2019-04-21 00:06:42",3114,"29.56; 29.56; 29.56; 29.56; ",""
"2019-04-21 00:06:59",3115,"28.9; 28.89; 28.9; 28.89; ",""
"2019-04-21 00:07:16",3116,"28.23; 28.22; 28.23; 28.22; ",""
"2019-04-21 00:07:33",3117,"27.55; 27.55; 27.55; 27.55; ",""
"2019-04-21 00:07:50",3118,"26.87; 26.87; 26.86; 26.86; ",""
"2019-04-21 00:08:07",3119,"26.18; 26.18; 26.18; 26.18; ",""
"2019-04-21 00:08:24",3120,"25.51; 25.51; 25.51; 25.51; ",""
"2019-04-21 00:08:41",3121,"24.84; 24.84; 24.84; 24.84; ",""
"2019-04-21 00:08:58",3122,"24.18; 24.17; 24.18; 24.18; ",""
"2019-04-21 00:09:15",3123,"23.51; 23.51; 23.5; 23.51; ",""
"2019-04-21 00:09:32",3124,"22.84; 22.84; 22.84; 22.84; ",""
"2019-04-21 00:09:49",3125,"22.18; 22.18; 22.18; 22.18; ",""
"2019-04-21 00:10:06",3126,"21.53; 21.53; 21.53; 21.53; ",""
"2019-04-21 00:10:23",3127,"20.84; 20.84; 20.84; 20.84; ",""
"2019-04-21 00:10:40",3128,"20.19; 20.19; 20.19; 20.19; ",""
"2019-04-21 00:10:57",3129,"19.52; 19.52; 19.52; 19.52; ",""
"2019-04-21 00:11:14",3130,"18.84; 18.84; 18.84; 18.84; ",""
"2019-04-21 00:11:31",3131,"18.2; 18.2; 18.2; 18.2; ",""
"2019-04-21 00:11:48",3132,"17.56; 17.56; 17.56; 17.56; ",""
"2019-04-21 00:12:05",3133,"16.89; 16.89; 16.89; 16.89; ",""
"2019-04-21 00:12:22",3134,"16.22; 16.22; 16.22; 16.22; ",""
"2019-04-21 00:12:39",3135,"15.54; 15.54; 15.54; 15.54; ",""
"2019-04-21 00:12:56",3136,"14.85; 14.85; 14.85; 14.85; ",""
"2019-04-21 00:13:13",3137,"14.14; 14.14; 14.14; 14.14; ",""
"2019-04-21 00:13:30",3138,"13.45; 13.45; 13.45; 13.45; ",""
"2019-04-21 00:13:47",3139,"12.76; 12.75; 12.75; 12.76; ",""
"2019-04-21 00:14:04",3140,"12.05; 12.05; 12.05; 12.05; ",""
"2019-04-21 00:14:21",3141,"11.35; 11.35; 11.35; 11.35; ",""
"2019-04-21 00:14:38",3142,"10.65; 10.65; 10.65; 10.65; ",""
"2019-04-21 00:14:55",3143,"9.96; 9.96; 9.96; 9.95; ",""
"2019-04-21 00:15:12",3144,"9.26; 9.26; 9.26; 9.26; ",""
"2019-04-21 00:15:29",3145,"8.560001; 8.560001; 8.560001; 8.560001; ",""
"2019-04-21 00:15:46",3146,"7.85; 7.85; 7.85; 7.85; ",""
"2019-04-21 00:16:03",3147,"7.13; 7.13; 7.13; 7.13; ",""
"2019-04-21 00:16:20",3148,"6.41; 6.41; 6.4; 6.41; ",""
"2019-04-21 00:16:37",3149,"5.69; 5.69; 5.69; 5.69; ",""
"2019-04-21 00:16:54",3150,"4.98; 4.98; 4.98; 4.98; ",""
"2019-04-21 00:17:11",3151,"4.27; 4.26; 4.26; 4.26; ",""
"2019-04-21 00:17:28",3152,"3.58; 3.58; 3.58; 3.58; ",""
"2019-04-21 00:17:45",3153,"2.86; 2.86; 2.86; 2.86; ",""
"2019-04-21 12:00:00",3154,"44; 44.21; 44.37; 44.54; 44.75; 44.92; 45.1; 45.31; 45.48; 45.69; 45.86; (1)46.02; (1)46.34; (1)46.45; ","[ (1)  Curr( 46.45) PrevDpt( 46.34) ]; "
"2019-04-21 12:00:00",3155,"46.43; 46.24; 46.08; 45.91; 45.73; 45.55; (-1)45.42; (-1)45.16; (-1)45.05; ","[ (-1)  Curr( 45.05) PrevDpt( 45.16) ]; "
"2019-04-21 12:00:00",3156,"45.01; 44.85; 44.67; 44.5; 44.32; 44.17; 44.02; (-1)43.86; (-1)43.63; (-1)43.54; ","[ (-1)  Curr( 43.54) PrevDpt( 43.63) ]; "
"2019-04-21 12:00:00",3157,"43.5; 43.34; 43.16; 43.01; 42.84; 42.66; 42.49; (-1)42.36; (-1)42.11; (-1)42.03; ","[ (-1)  Curr( 42.03) PrevDpt( 42.11) ]; "
"2019-04-21 12:00:00",3158,"41.98; 41.82; 41.64; 41.48; 41.28; 41.11; (-1)40.98; (-1)40.63; (-1)40.54; ","[ (-1)  Curr( 40.54) PrevDpt( 40.63) ]; "
"2019-04-21 12:00:00",3159,"40.49; 40.32; 40.15; 39.97; 39.79; 39.6; (-1)39.46; (-1)39.13; (-1)39.04; ","[ (-1)  Curr( 39.04) PrevDpt( 39.13) ]; "
"2019-04-21 12:00:00",3160,"39; 38.84; 38.65; 38.48; 38.32; 38.13; (-1)37.98; (-1)37.64; (-1)37.53; ","[ (-1)  Curr( 37.53) PrevDpt( 37.64) ]; "
"2019-04-21 12:00:00",3161,"37.5; 37.33; 37.16; 36.96; 36.79; 36.61; (-1)36.45; (-1)36.14; (-1)36.04; ","[ (-1)  Curr( 36.04) PrevDpt( 36.14) ]; "
"2019-04-21 12:00:00",3162,"36; 35.83; 35.67; 35.48; 35.28; 35.11; (-1)34.97; (-1)34.63; (-1)34.54; ","[ (-1)  Curr( 34.54) PrevDpt( 34.63) ]; "
"2019-04-21 12:00:00",3163,"34.51; 34.32; 34.15; 33.95; 33.77; 33.6; (-1)33.45; (-1)33.13; (-1)33.03; ","[ (-1)  Curr( 33.03) PrevDpt( 33.13) ]; "
"2019-04-21 12:00:00",3164,"33; 32.82; 32.65; 32.47; 32.28; 32.11; (-1)31.96; (-1)31.64; (-1)31.55; ","[ (-1)  Curr( 31.55) PrevDpt( 31.64) ]; "
"2019-04-21 12:00:00",3165,"31.53; 31.35; 31.18; 30.98; 30.81; 30.65; (-1)30.49; (-1)30.14; (-1)30.04; ","[ (-1)  Curr( 30.04) PrevDpt( 30.14) ]; "
"2019-04-21 12:00:00",3166,"30; 29.82; 29.61; 29.44; 29.27; 29.06; (-1)28.91; (-1)28.61; (-1)28.52; ","[ (-1)  Curr( 28.52) PrevDpt( 28.61) ]; "
"2019-04-21 12:00:00",3167,"28.49; 28.31; 28.11; 27.93; 27.76; 27.55; (-1)27.4; (-1)27.11; (-1)27.02; ","[ (-1)  Curr( 27.02) PrevDpt( 27.11) ]; "
"2019-04-21 12:00:00",3168,"26.98; 26.79; 26.61; 26.41; 26.23; 26.02; (-1)25.88; (-1)25.61; (-1)25.52; ","[ (-1)  Curr( 25.52) PrevDpt( 25.61) ]; "
"2019-04-21 12:00:00",3169,"25.48; 25.29; 25.11; 24.94; 24.73; 24.55; (-1)24.4; (-1)24.1; ","[ (-1)  Curr( 24.1) PrevDpt( 24.4) ]; "
"2019-04-21 12:00:00",3170,"24.07; 23.88; 23.68; 23.5; 23.33; 23.12; (-1)22.98; (-1)22.63; (-1)22.54; ","[ (-1)  Curr( 22.54) PrevDpt( 22.63) ]; "
"2019-04-21 12:00:00",3171,"22.5; 22.31; 22.14; 21.94; 21.76; 21.58; (-1)21.42; (-1)21.12; (-1)21.02; ","[ (-1)  Curr( 21.02) PrevDpt( 21.12) ]; "
"2019-04-21 12:00:00",3172,"20.98; 20.8; 20.6; 20.43; 20.24; 20.07; (-1)19.92; (-1)19.61; (-1)19.53; ","[ (-1)  Curr( 19.53) PrevDpt( 19.61) ]; "
"2019-04-21 12:00:00",3173,"19.5; 19.3; 19.15; 18.94; 18.78; 18.61; (-1)18.46; (-1)18.13; (-1)18.04; ","[ (-1)  Curr( 18.04) PrevDpt( 18.13) ]; "
"2019-04-21 12:00:00",3174,"18.02; 17.83; 17.64; 17.44; 17.28; 17.07; (-1)16.92; (-1)16.62; (-1)16.53; ","[ (-1)  Curr( 16.53) PrevDpt( 16.62) ]; "
"2019-04-21 12:00:00",3175,"16.5; 16.3; 16.11; 15.94; 15.74; 15.56; (-1)15.4; (-1)15.1; ","[ (-1)  Curr( 15.1) PrevDpt( 15.4) ]; "
"2019-04-21 12:00:00",3176,"15.06; 14.88; 14.67; 14.49; 14.32; 14.11; (-1)13.95; (-1)13.61; (-1)13.52; ","[ (-1)  Curr( 13.52) PrevDpt( 13.61) ]; "
"2019-04-21 12:00:00",3177,"13.48; 13.3; 13.08; 12.89; 12.68; 12.49; (-1)12.33; (-1)12.08; ","[ (-1)  Curr( 12.08) PrevDpt( 12.33) ]; "
"2019-04-21 12:00:00",3178,"12.04; 11.85; 11.64; 11.45; 11.27; 11.06; (-1)10.9; (-1)10.59; ","[ (-1)  Curr( 10.59) PrevDpt( 10.9) ]; "
"2019-04-21 12:00:00",3179,"10.55; 10.37; 10.18; 9.97; 9.79; 9.58; (-1)9.43; (-1)9.1; ","[ (-1)  Curr( 9.1) PrevDpt( 9.43) ]; "
"2019-04-21 12:00:00",3180,"9.060001; 8.85; 8.65; 8.46; 8.25; 8.060001; (-1)7.89; (-1)7.59; ","[ (-1)  Curr( 7.59) PrevDpt( 7.89) ]; "
"2019-04-21 12:00:00",3181,"7.53; 7.35; 7.16; 6.94; 6.76; 6.55; (-1)6.4; (-1)6.09; ","[ (-1)  Curr( 6.09) PrevDpt( 6.4) ]; "
"2019-04-21 12:00:00",3182,"6.06; 5.87; 5.66; 5.47; 5.26; 5.08; (-1)4.91; (-1)4.6; ","[ (-1)  Curr( 4.6) PrevDpt( 4.91) ]; "
"2019-04-21 12:00:00",3183,"4.57; 4.37; 4.19; 3.97; 3.79; 3.6; (-1)3.43; (-1)3.09; ","[ (-1)  Curr( 3.09) PrevDpt( 3.43) ]; "
"2019-04-21 12:00:00",3184,"3.05; 2.86; 2.66; 2.43; 2.25; 2.03; (-1)1.87; (-1)1.56; ","[ (-1)  Curr( 1.56) PrevDpt( 1.87) ]; "
"2019-04-21 12:00:00",3185,"(-1)1.11; (-1)1.01; ","[ (-1)  Curr( 1.01) PrevDpt( 1.11) ]; "
"2019-04-25 00:00:00",0,"43.98; 43.98; 43.98; ",""
"2019-04-25 00:00:28",1,"43.44; 43.44; 43.44; 43.44; ",""
"2019-04-25 00:00:45",2,"42.87; 42.87; 42.87; 42.87; ",""
"2019-04-25 00:01:02",3,"42.27; 42.27; 42.27; 42.27; ",""
"2019-04-25 00:01:19",4,"41.68; 41.67; 41.67; 41.67; ",""
"2019-04-25 00:01:36",5,"41.08; 41.08; 41.08; 41.08; ",""
"2019-04-25 00:01:53",6,"40.49; 40.49; 40.48; 40.49; ",""
"2019-04-25 00:02:10",7,"39.9; 39.9; 39.89; 39.89; ",""
"2019-04-25 00:02:27",8,"39.28; 39.29; 39.29; 39.29; ",""
"2019-04-25 00:02:44",9,"38.69; 38.69; 38.69; 38.69; ",""
"2019-04-25 00:03:01",10,"38.09; 38.09; 38.09; 38.09; ",""
"2019-04-25 00:03:18",11,"37.48; 37.48; 37.48; 37.48; ",""
"2019-04-25 00:03:35",12,"36.86; 36.87; 36.87; 36.86; ",""
"2019-04-25 00:03:52",13,"36.26; 36.26; 36.26; 36.26; ",""
"2019-04-25 00:04:09",14,"35.65; 35.65; 35.65; 35.65; ",""
"2019-04-25 00:04:26",15,"35.03; 35.04; 35.04; 35.04; ",""
"2019-04-25 00:04:43",16,"34.41; 34.41; 34.41; 34.41; ",""
"2019-04-25 00:05:00",17,"33.77; 33.77; 33.78; 33.77; ",""
"2019-04-25 00:05:17",18,"33.14; 33.14; 33.14; 33.14; ",""
"2019-04-25 00:05:34",19,"32.53; 32.53; 32.53; 32.53; ",""
"2019-04-25 00:05:51",20,"31.9; 31.9; 31.91; 31.9; ",""
"2019-04-25 00:06:08",21,"31.31; 31.31; 31.31; 31.31; ",""
"2019-04-25 00:06:25",22,"30.7; 30.7; 30.7; 30.7; ",""
"2019-04-25 00:06:42",23,"30.08; 30.07; 30.07; 30.07; ",""
"2019-04-25 00:06:59",24,"29.43; 29.43; 29.43; 29.43; ",""
"2019-04-25 00:07:16",25,"28.79; 28.79; 28.79; 28.79; ",""
"2019-04-25 00:07:33",26,"28.15; 28.15; 28.15; 28.16; ",""
"2019-04-25 00:07:50",27,"27.5; 27.5; 27.5; 27.5; ",""
"2019-04-25 00:08:07",28,"26.84; 26.84; 26.84; 26.84; ",""
"2019-04-25 00:08:24",29,"26.2; 26.2; 26.2; 26.2; ",""
"2019-04-25 00:08:41",30,"25.56; 25.56; 25.56; 25.56; ",""
"2019-04-25 00:08:58",31,"24.92; 24.92; 24.93; 24.92; ",""
"2019-04-25 00:09:15",32,"24.28; 24.28; 24.28; 24.28; ",""
"2019-04-25 00:09:32",33,"23.64; 23.64; 23.64; 23.64; ",""
"2019-04-25 00:09:49",34,"23; 23; 23; 23; ",""
"2019-04-25 00:10:06",35,"22.36; 22.36; 22.36; 22.36; ",""
"2019-04-25 00:10:23",36,"21.7; 21.69; 21.7; 21.7; ",""
"2019-04-25 00:10:40",37,"21.08; 21.07; 21.08; 21.08; ",""
"2019-04-25 00:10:57",38,"20.42; 20.42; 20.42; 20.42; ",""
"2019-04-25 00:11:14",39,"19.8; 19.8; 19.8; 19.8; ",""
"2019-04-25 00:11:31",40,"19.19; 19.19; 19.19; 19.18; ",""
"2019-04-25 00:11:48",41,"18.56; 18.56; 18.56; 18.56; ",""
