"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","SondeHourly"
"TIMESTAMP","RECORD","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)"
"2019-04-14 07:55:00",14065,3.56,4.93,316.21,0.25,0.5,107.02,14.18,1.41,6.19,11.45
"2019-04-14 08:55:00",14066,3.58,4.93,316.26,0.3,0.53,106.93,14.16,1.4,6.18,11.18
"2019-04-14 09:55:00",14067,3.61,4.92,316.23,0.25,0.43,107.04,14.16,1.4,6.18,11.36
"2019-04-14 10:55:00",14068,3.61,4.91,316.28,0.3,0.42,106.98,14.16,1.41,6.19,11.76
"2019-04-14 11:55:00",14069,3.61,4.91,316.3,0.23,0.55,107.06,14.17,1.4,6.18,11.22
"2019-04-14 12:55:00",14070,3.67,44.08,316.53,0.21,0.68,106.75,14.1,1.38,6.19,11.22
"2019-04-14 13:55:00",14071,3.68,44.12,316.46,0.27,0.61,106.9,14.12,1.35,6.18,10.79
"2019-04-14 14:55:00",14072,3.65,44.1,316.55,0.25,0.66,106.83,14.12,1.36,6.19,10.88
"2019-04-14 15:55:00",14073,3.67,44.09,316.46,0.28,0.65,106.82,14.11,1.34,6.18,10.49
"2019-04-14 16:55:00",14074,3.68,44.09,316.48,0.27,0.66,106.72,14.09,1.37,6.18,10.26
"2019-04-14 17:55:00",14075,3.69,44.1,316.49,0.26,0.63,106.87,14.11,1.35,6.18,10.11
"2019-04-14 18:55:00",14076,3.67,44.1,316.45,0.27,0.65,106.87,14.12,1.37,6.18,10.16
"2019-04-14 19:55:00",14077,3.69,44.09,316.41,0.28,0.57,106.86,14.11,1.37,6.18,10.17
"2019-04-14 20:55:00",14078,3.67,44.09,316.48,0.28,0.57,106.78,14.11,1.35,6.19,9.99
"2019-04-14 21:55:00",14079,3.68,44.09,316.44,0.27,0.6,106.71,14.09,1.37,6.18,10.11
"2019-04-14 22:55:00",14080,3.67,44.09,316.38,0.25,0.63,106.85,14.11,1.36,6.19,10.02
"2019-04-14 23:55:00",14081,3.68,44.08,316.42,0.26,0.6,106.67,14.09,1.38,6.18,10.07
"2019-04-15 00:55:00",14082,3.68,44,316.35,0.27,0.57,106.7,14.09,1.32,6.18,10.02
"2019-04-15 01:55:00",14083,3.69,43.99,316.33,0.29,0.63,106.79,14.1,1.35,6.19,10.07
"2019-04-15 02:55:00",14084,3.71,43.99,316.32,0.24,0.61,106.73,14.08,1.37,6.18,9.92
"2019-04-15 03:55:00",14085,3.81,43.99,316.26,0.25,0.64,106.83,14.06,1.34,6.18,10.05
"2019-04-15 04:55:00",14086,3.73,43.98,316.3,0.29,0.65,106.84,14.09,1.34,6.18,9.92
"2019-04-15 05:55:00",14087,3.82,43.99,316.24,0.23,0.61,106.83,14.05,1.34,6.19,10.2
"2019-04-15 06:55:00",14088,3.93,44,316.27,0.16,0.57,106.72,14,1.34,6.19,10.3
"2019-04-15 07:55:00",14089,3.88,44,316.25,0.24,0.57,106.74,14.02,1.35,6.19,10.43
"2019-04-15 08:55:00",14090,3.91,44,316.25,0.22,0.54,106.81,14.02,1.35,6.19,10.67
"2019-04-15 09:55:00",14091,3.96,44,316.28,0.17,0.53,106.72,13.99,1.35,6.19,10.43
"2019-04-15 10:55:00",14092,4,43.99,316.25,0.2,0.55,106.58,13.96,1.32,6.19,10.73
"2019-04-15 11:55:00",14093,3.97,43.99,316.27,0.23,0.55,106.67,13.98,1.3,6.18,10.87
"2019-04-15 12:55:00",14094,3.97,43.93,316.27,0.19,0.51,106.52,13.96,1.32,6.18,10.65
"2019-04-15 13:55:00",14095,3.98,43.92,316.26,0.2,0.57,106.47,13.95,1.32,6.18,10.55
"2019-04-15 14:55:00",14096,3.98,43.94,316.27,0.24,0.55,106.6,13.97,1.32,6.19,10.35
"2019-04-15 15:55:00",14097,3.89,43.94,316.23,0.2,0.59,106.74,14.02,1.35,6.18,10.28
"2019-04-15 16:55:00",14098,3.9,43.94,316.35,0.22,0.55,106.49,13.98,1.39,6.18,10.19
"2019-04-15 17:55:00",14099,3.99,43.94,316.26,0.19,0.57,106.45,13.94,1.35,6.18,10.08
"2019-04-15 18:55:00",14100,4.07,43.93,316.18,0.21,0.53,106.45,13.92,1.35,6.19,10.09
"2019-04-15 19:55:00",14101,4.03,43.94,316.26,0.2,0.47,106.44,13.93,1.33,6.18,10.04
"2019-04-15 20:55:00",14102,4.03,43.94,316.26,0.26,0.52,106.4,13.92,1.32,6.18,10.07
"2019-04-15 21:55:00",14103,4.05,43.94,316.18,0.21,0.48,106.44,13.92,1.33,6.18,10.06
"2019-04-15 22:55:00",14104,4,43.94,316.25,0.18,1.35,106.66,13.97,1.35,6.19,10.02
"2019-04-15 23:55:00",14105,4.01,43.94,316.12,0.21,0.56,106.54,13.95,1.36,6.19,10.04
"2019-04-16 00:55:00",14106,4.04,3.13,315.03,0.16,0.58,106.86,13.98,1.39,6.19,9.92
"2019-04-16 01:55:00",14107,4.06,3.14,315.16,0.13,0.63,106.96,13.99,1.48,6.19,10.01
"2019-04-16 02:55:00",14108,4.06,3.15,315.17,0.27,0.77,106.92,13.98,1.48,6.18,10.03
"2019-04-16 03:55:00",14109,4.05,3.15,314.69,0.27,0.57,106.97,13.99,1.53,6.18,10.04
"2019-04-16 04:55:00",14110,4.04,3.15,314.42,0.28,0.57,106.84,13.98,1.44,6.19,10.02
"2019-04-16 05:55:00",14111,4.03,3.15,315.08,0.15,0.57,106.91,13.99,1.42,6.18,10.05
"2019-04-16 06:55:00",14112,4.03,3.16,314.75,0.38,0.79,106.82,13.98,1.55,6.18,10.16
"2019-04-20 10:55:00",14113,4.03,3.15,314.82,0.11,0.66,107.03,14.01,1.47,6.19,10.42
"2019-04-20 11:55:00",14114,4.29,3.15,314.62,0.17,0.39,107.33,13.95,1.47,6.18,11.21
"2019-04-20 12:55:00",14115,4.24,3.14,315.12,0.18,0.42,107.04,13.93,1.5,6.19,11.18
"2019-04-20 13:55:00",14116,4.53,3.13,314.83,0.16,0.42,107.94,13.94,1.4,6.19,11.53
"2019-04-20 15:55:00",14117,3.99,43.92,316.31,0.36,0.52,106.64,13.97,1.34,6.18,11.21
"2019-04-20 16:55:00",14118,4.11,43.92,316.11,0.41,0.53,106.64,13.93,1.35,6.19,11.42
"2019-04-20 17:55:00",14119,4.07,43.92,316.11,0.45,0.5,106.57,13.93,1.34,6.18,10.97
"2019-04-20 18:55:00",14120,4.03,43.93,315.81,0.44,0.55,106.44,13.93,1.36,6.18,10.95
"2019-04-20 19:55:00",14121,3.99,43.93,315.95,0.37,0.51,106.61,13.96,1.34,6.19,10.43
"2019-04-20 20:55:00",14122,4.06,43.97,316.21,0.4,0.49,106.63,13.94,1.35,6.19,10.3
"2019-04-20 21:55:00",14123,4.04,43.99,315.45,0.59,0.51,106.54,13.94,1.38,6.18,10.27
"2019-04-20 22:55:00",14124,4.05,44.01,316.11,0.37,0.5,106.49,13.93,1.34,6.19,10.24
"2019-04-20 23:55:00",14125,4.06,44,316.08,0.41,0.54,106.4,13.91,1.34,6.19,9.95
"2019-04-21 00:55:00",14126,4.41,2.86,314.65,0.28,0.96,107.52,13.93,1.66,6.18,10.15
"2019-04-21 01:55:00",14127,4.32,2.87,314.67,0.25,0.84,107.25,13.93,1.55,6.19,10.14
"2019-04-21 02:55:00",14128,4.42,2.88,314.71,0.26,0.83,107.77,13.96,1.53,6.19,10.2
"2019-04-21 03:55:00",14129,4.34,2.88,315.08,0.18,0.95,107.29,13.93,1.59,6.18,10.19
"2019-04-21 04:55:00",14130,4.45,2.88,315.02,0.24,1.03,107.73,13.94,1.57,6.18,10.14
"2019-04-21 05:55:00",14131,4.43,2.89,314.85,0.32,0.95,107.71,13.95,1.53,6.18,10.13
"2019-04-21 06:55:00",14132,4.49,2.91,314.66,0.26,0.74,107.78,13.94,1.43,6.18,10.11
"2019-04-21 07:55:00",14133,4.22,2.92,315.3,0.22,0.54,106.78,13.9,1.43,6.18,10.22
"2019-04-21 08:55:00",14134,4.29,2.93,314.6,0.28,0.51,107.11,13.92,1.38,6.18,10.23
"2019-04-21 09:55:00",14135,4.46,2.93,314.34,0.36,0.55,107.78,13.94,1.42,6.18,10.5
"2019-04-21 10:55:00",14136,4.08,43.98,316.27,0.54,0.52,106.42,13.91,1.34,6.18,10.43
"2019-04-21 11:55:00",14137,4.1,43.99,316.33,0.43,0.47,106.56,13.92,1.35,6.18,10.69
"2019-04-21 12:55:00",14138,4.08,43.92,316.13,0.25,0.49,106.4,13.9,1.34,6.18,10.63
"2019-04-21 13:55:00",0,4.01,43.92,316.09,0.34,0.4,106.26,13.91,1.29,6.18,10.57
"2019-04-21 14:55:00",1,3.92,43.93,316.02,0.31,0.5,106.77,14.01,1.33,6.19,10.52
"2019-04-21 15:55:00",2,3.97,43.93,316.19,0.36,0.37,106.25,13.93,1.3,6.19,10.8
"2019-04-21 16:55:00",3,3.97,43.94,316.2,0.25,0.39,106.36,13.94,1.31,6.19,10.67
"2019-04-21 17:55:00",4,3.98,43.94,316.34,0.45,0.37,105.91,13.88,1.3,6.18,10.39
"2019-04-21 18:55:00",5,4.01,43.95,316.58,0.53,0.4,105.96,13.87,1.29,6.19,10.48
"2019-04-21 19:55:00",6,4,43.96,316.39,0.38,0.39,106.38,13.93,1.29,6.18,10.24
"2019-04-21 20:55:00",7,3.99,43.97,316.2,0.36,0.41,106.38,13.93,1.3,6.19,10.04
"2019-04-21 21:55:00",8,4,43.98,316.34,0.38,0.45,106.2,13.91,1.31,6.18,10.04
"2019-04-21 22:55:00",9,4.03,43.98,316.68,0.74,0.37,105.93,13.86,1.28,6.18,10.05
"2019-04-21 23:55:00",10,4.02,43.97,316.64,0.67,0.42,106,13.87,1.29,6.19,10.04
"2019-04-22 00:55:00",11,4.67,1.03,314.16,0.3,1.1,108.23,13.93,1.56,6.18,10
"2019-04-22 01:55:00",12,4.56,1.03,313.85,0.53,0.96,108.09,13.95,1.48,6.18,10.04
"2019-04-22 02:55:00",13,4.53,1.03,313.96,0.24,0.92,108.25,13.98,1.45,6.18,9.98
"2019-04-22 03:55:00",14,4.57,1.03,313.65,0.35,1.01,108.25,13.97,1.58,6.18,9.91
"2019-04-22 04:55:00",15,4.99,1.03,314.16,0.36,1.85,109.45,13.97,1.76,6.19,10.02
"2019-04-22 05:55:00",16,5.08,1.03,313.47,0.38,1.74,109.43,13.93,1.75,6.19,10.04
"2019-04-22 06:55:00",17,5.02,1.03,313.56,0.36,1.56,109,13.9,1.63,6.18,10.02
"2019-04-22 07:55:00",18,5.02,1.05,313.61,0.46,1.24,109,13.9,1.62,6.19,9.98
"2019-04-22 08:55:00",19,4.95,1.05,313.76,0.37,1.06,108.96,13.92,1.5,6.19,10.02
"2019-04-22 09:55:00",20,4.87,1.05,314.22,0.36,0.96,108.82,13.93,1.49,6.18,10.01
"2019-04-22 10:55:00",21,4.87,1.05,314.22,0.27,1.12,109.04,13.95,1.53,6.19,10.16
"2019-04-22 11:55:00",22,4.63,1.04,314.4,0.25,0.81,108.65,14,1.43,6.18,10.43
"2019-04-22 12:55:00",23,4.57,1.04,314.18,0.22,0.63,108.56,14.01,1.52,6.18,10.87
"2019-04-22 13:55:00",24,4.43,1.03,314.51,0.24,0.69,108.42,14.04,1.45,6.18,10.88
"2019-04-22 14:55:00",25,4.44,1.02,314.52,0.25,0.61,108.61,14.06,1.48,6.18,10.97
"2019-04-22 15:55:00",26,4.56,1.02,314.16,0.28,0.56,108.85,14.05,1.48,6.19,11.54
"2019-04-22 16:55:00",27,4.83,1.01,313.96,0.38,0.53,109.39,14.02,1.36,6.18,11.21
"2019-04-22 17:55:00",28,4.85,1.01,313.93,0.32,0.62,109.34,14,1.39,6.19,11.87
"2019-04-22 18:55:00",29,4.74,1.01,314.49,0.25,0.77,109.24,14.03,1.46,6.18,11.48
"2019-04-22 19:55:00",30,4.69,1,314,0.36,0.95,109.34,14.06,1.5,6.19,11.11
"2019-04-22 20:55:00",31,4.66,1,314.51,0.18,1.1,109.22,14.06,1.61,6.18,10.45
"2019-04-22 21:55:00",32,4.6,1,314.08,0.18,0.99,109.15,14.07,1.62,6.19,10.27
"2019-04-22 22:55:00",33,4.58,1,314.03,0.25,1.16,109.07,14.07,1.59,6.18,10.19
"2019-04-22 23:55:00",34,4.61,1,314.07,0.32,1.22,109.24,14.08,1.54,6.18,10.22
"2019-04-23 00:55:00",35,4.68,1,314.39,0.18,0.99,109.33,14.07,1.49,6.18,10.21
"2019-04-23 01:55:00",36,5.05,0.99,313.83,0.35,1.59,110.37,14.06,1.61,6.18,10.21
"2019-04-23 02:55:00",37,5.06,0.98,313.85,0.32,1.39,110.25,14.04,1.59,6.18,10.19
"2019-04-23 03:55:00",38,5.05,0.98,313.89,0.21,1.34,110.26,14.05,1.61,6.18,10.09
"2019-04-23 04:55:00",39,5.06,0.98,313.69,0.29,1.41,110.22,14.04,1.54,6.18,10.11
"2019-04-23 05:55:00",40,5.02,0.97,313.82,0.17,1.3,110.08,14.04,1.57,6.18,10.12
"2019-04-23 06:55:00",41,4.99,0.98,313.6,0.31,0.97,109.99,14.04,1.56,6.18,10.12
"2019-04-23 07:55:00",42,4.83,0.96,314.24,0.17,1.04,109.62,14.05,1.56,6.18,10.04
"2019-04-23 08:55:00",43,4.79,0.97,314.01,0.14,0.57,109.35,14.03,1.46,6.19,10.96
"2019-04-23 09:55:00",44,4.79,0.95,313.94,0.21,0.52,109.32,14.02,1.39,6.19,10.99
"2019-04-23 10:55:00",45,4.92,0.94,313.89,0.33,0.53,109.47,13.99,1.44,6.19,11.47
"2019-04-23 11:55:00",46,5.17,0.92,314.35,0.47,0.63,109.98,13.97,1.47,6.18,12.13
"2019-04-23 12:55:00",47,5.37,0.91,314.36,0.37,0.58,110.25,13.93,1.43,6.18,11.18
"2019-04-23 13:55:00",48,5.69,0.91,313.96,0.44,0.53,110.9,13.9,1.44,6.18,11.06
"2019-04-23 14:55:00",49,5.48,0.89,314.55,0.37,0.64,110.14,13.88,1.41,6.18,11.17
"2019-04-23 15:55:00",50,5.37,0.85,314.18,0.4,0.9,110.09,13.91,1.52,6.19,11.55
"2019-04-23 16:55:00",51,5.19,0.84,314.56,0.34,0.82,109.83,13.94,1.47,6.18,10.47
"2019-04-23 17:55:00",52,5.18,0.87,314.45,0.35,0.68,109.85,13.95,1.42,6.19,10.47
"2019-04-23 18:55:00",53,5.12,0.85,314.51,0.41,0.75,109.56,13.94,1.5,6.18,10.21
"2019-04-23 19:55:00",54,4.96,0.85,314.64,0.35,0.74,108.95,13.91,1.34,6.19,10.24
"2019-04-23 20:55:00",55,4.84,0.86,314.4,0.25,0.69,108.59,13.91,1.43,6.19,10.2
"2019-04-23 21:55:00",56,4.81,0.88,314.42,0.28,0.7,108.58,13.92,1.39,6.18,10.2
"2019-04-23 22:55:00",57,4.73,0.88,314.36,0.26,0.64,108.45,13.94,1.38,6.19,10.18
"2019-04-23 23:55:00",58,4.67,0.88,314.72,0.33,0.6,108.41,13.95,1.43,6.19,10.09
"2019-04-24 00:55:00",59,4.6,0.89,314.74,0.34,0.71,108.18,13.95,1.48,6.19,10.11
"2019-04-24 01:55:00",60,4.49,0.9,314.82,0.21,0.61,107.97,13.96,1.4,6.19,10.08
"2019-04-24 02:55:00",61,4.53,0.92,314.74,0.22,0.66,108.07,13.96,1.42,6.19,10.07
"2019-04-24 03:55:00",62,4.49,0.9,314.39,0.25,0.66,107.9,13.95,1.45,6.18,10.07
"2019-04-24 04:55:00",63,4.73,0.91,314.37,0.3,0.75,108.6,13.95,1.46,6.18,10.02
"2019-04-24 05:55:00",64,4.74,0.89,314.35,0.36,0.77,108.3,13.91,1.4,6.19,10.04
"2019-04-24 06:55:00",65,4.76,0.9,314.72,0.29,0.67,108.39,13.92,1.44,6.19,10.02
"2019-04-24 07:55:00",66,4.81,0.9,314.09,0.29,0.78,108.34,13.89,1.46,6.18,10.05
"2019-04-24 08:55:00",67,4.83,0.9,314.7,0.25,0.7,108.33,13.88,1.43,6.19,10.09
"2019-04-24 09:55:00",68,4.87,0.92,314.14,0.33,0.72,108.39,13.88,1.46,6.18,10.3
"2019-04-24 10:55:00",69,4.9,0.92,314.57,0.32,0.75,108.47,13.88,1.49,6.18,10.54
"2019-04-24 11:55:00",70,4.82,0.93,314.12,0.27,0.79,108.4,13.89,1.45,6.19,10.69
"2019-04-24 12:55:00",71,4.81,0.92,314.74,0.29,0.58,108.33,13.89,1.45,6.18,10.6
"2019-04-24 13:55:00",72,3.84,43.92,316.23,0.49,0.37,105.71,13.9,1.33,6.18,11.37
"2019-04-24 14:55:00",73,3.83,43.98,316.06,0.52,0.4,105.71,13.9,1.35,6.18,12.17
"2019-04-24 15:55:00",74,3.85,43.97,316.03,0.56,0.39,105.67,13.9,1.35,6.18,12.13
"2019-04-24 16:55:00",75,3.88,43.98,316.3,0.59,0.36,105.22,13.82,1.33,6.19,11.7
"2019-04-24 17:55:00",76,3.98,43.97,316.18,0.5,0.34,105.81,13.86,1.33,6.18,11.03
"2019-04-24 18:55:00",77,3.93,43.97,316.13,0.56,0.34,105.01,13.78,1.31,6.18,10.66
"2019-04-24 19:55:00",78,3.99,43.97,316.37,0.55,0.34,105.77,13.86,1.32,6.19,10.34
"2019-04-24 20:55:00",79,3.91,43.97,316.07,0.65,0.34,104.42,13.71,1.32,6.18,10.19
"2019-04-24 21:55:00",80,3.9,43.98,315.75,0.67,0.37,104.71,13.75,1.34,6.18,10.16
"2019-04-24 22:55:00",81,3.93,43.98,316.42,0.53,0.36,104.62,13.73,1.32,6.18,9.94
"2019-04-24 23:55:00",82,3.95,43.98,316.46,0.58,0.51,104.99,13.77,1.36,6.18,10.22
"2019-04-25 00:55:00",83,4.91,3.1,315.55,0.35,0.92,108.35,13.86,1.54,6.18,10.17
"2019-04-25 01:55:00",84,4.88,3.1,314.65,0.38,0.91,108.23,13.85,1.43,6.19,10.17
"2019-04-25 02:55:00",85,4.89,3.1,315.11,0.35,1,108.24,13.85,1.55,6.18,10.11
"2019-04-25 03:55:00",86,4.94,3.1,314.96,0.41,1.02,108.37,13.85,1.5,6.19,10.08
"2019-04-25 04:55:00",87,5.05,3.11,314.89,0.38,1.21,108.44,13.82,1.49,6.19,10.06
"2019-04-25 05:55:00",88,5.08,3.09,314.67,0.38,0.94,108.54,13.82,1.46,6.19,10.07
"2019-04-25 06:55:00",89,4.99,3.11,314.47,0.31,0.87,108.33,13.82,1.43,6.19,9.98
"2019-04-25 07:55:00",90,5,3.13,314.6,0.39,0.88,108.3,13.82,1.41,6.19,10
"2019-04-25 08:55:00",91,3.88,43.95,316.31,0.62,0.39,104.64,13.75,1.32,6.18,11.02
"2019-04-25 09:55:00",92,3.89,43.93,316.28,0.64,0.35,104.44,13.72,1.33,6.19,11.29
"2019-04-25 10:55:00",93,3.9,43.94,316.63,0.58,0.5,104.61,13.74,1.34,6.18,11.46
"2019-04-25 11:55:00",94,3.92,43.93,316.67,0.63,0.64,104.74,13.75,1.35,6.18,10.82
"2019-04-25 12:55:00",95,3.96,43.98,316.69,0.32,0.35,105.18,13.79,1.34,6.18,11.2
"2019-04-25 13:55:00",96,3.95,43.98,316.58,0.43,0.37,104.9,13.76,1.3,6.19,11.83
"2019-04-25 14:55:00",97,3.96,43.97,316.34,0.33,0.38,105.47,13.83,1.28,6.18,11.34
"2019-04-25 15:55:00",98,3.96,43.96,316.28,0.25,0.35,105.63,13.85,1.31,6.19,11.06
"2019-04-25 16:55:00",99,3.97,43.96,316.28,0.28,0.35,105.71,13.86,1.32,6.19,11.21
"2019-04-25 17:55:00",100,3.97,43.96,316.26,0.29,0.36,105.83,13.87,1.29,6.19,10.95
"2019-04-25 18:55:00",101,3.95,43.96,316.56,0.44,0.38,104.94,13.76,1.28,6.18,10.58
"2019-04-25 19:55:00",102,3.97,43.96,316.31,0.39,0.33,105.72,13.86,1.3,6.19,10.25
"2019-04-25 20:55:00",103,3.96,43.96,316.33,0.38,0.35,105.48,13.83,1.3,6.18,10.21
"2019-04-25 21:55:00",104,3.96,43.96,316.32,0.39,0.35,105.36,13.81,1.32,6.19,10.22
"2019-04-25 22:55:00",105,3.95,43.95,316.39,0.43,0.52,105.16,13.79,1.33,6.18,10.17
"2019-04-25 23:55:00",106,3.95,43.94,316.41,0.43,0.35,104.92,13.76,1.32,6.18,10.19
"2019-04-26 00:55:00",107,3.93,43.9,316.39,0.38,0.34,105.27,13.81,1.3,6.19,10.11
"2019-04-26 01:55:00",108,3.92,43.89,316.36,0.33,0.36,105.38,13.83,1.28,6.19,10.13
"2019-04-26 02:55:00",109,3.93,43.88,316.29,0.33,0.36,105.45,13.84,1.3,6.19,10.11
"2019-04-26 03:55:00",110,3.92,43.87,316.39,0.37,0.39,105.1,13.79,1.29,6.18,10.02
"2019-04-26 04:55:00",111,3.9,43.86,316.41,0.33,0.34,105.17,13.81,1.32,6.19,10.06
"2019-04-26 05:55:00",112,3.9,43.85,316.33,0.35,0.35,105.23,13.82,1.3,6.19,9.92
"2019-04-26 06:55:00",113,3.9,43.84,316.3,0.31,0.35,105.5,13.85,1.29,6.19,10.05
"2019-04-26 07:55:00",114,3.99,43.82,316.06,0.29,0.36,105.98,13.88,1.31,6.19,9.96
"2019-04-26 08:55:00",115,4.04,43.82,316.02,0.24,0.34,106.11,13.88,1.32,6.18,10.13
"2019-04-26 09:55:00",116,4.06,43.79,315.95,0.31,0.32,106.06,13.87,1.29,6.18,10.24
"2019-04-26 10:55:00",117,3.99,43.78,316.16,0.26,0.35,106.16,13.9,1.3,6.19,10.58
"2019-04-26 11:55:00",118,3.95,43.76,316.41,0.35,0.33,105.45,13.83,1.32,6.19,11.02
"2019-04-26 12:55:00",119,3.99,44.06,316.12,0.25,0.34,106.29,13.92,1.31,6.19,10.82
"2019-04-26 13:55:00",120,4.37,44.05,315.74,0.28,0.51,106.97,13.87,1.29,6.18,10.92
"2019-04-26 14:55:00",121,4.55,44.04,315.57,0.3,0.52,107.49,13.88,1.31,6.18,11.34
"2019-04-26 15:55:00",122,4.54,44.04,315.59,0.31,0.51,107.44,13.87,1.27,6.18,10.83
"2019-04-26 16:55:00",123,4.53,44.04,315.58,0.25,0.54,107.36,13.87,1.31,6.18,10.7
"2019-04-26 17:55:00",124,4.56,44.06,315.55,0.31,0.53,107.45,13.87,1.3,6.18,10.17
"2019-04-26 18:55:00",125,4.61,44.08,315.49,0.28,0.58,107.53,13.86,1.29,6.19,10.24
"2019-04-26 19:55:00",126,4.57,44.1,315.56,0.27,0.63,107.46,13.86,1.29,6.19,10.23
"2019-04-26 20:55:00",127,4.71,44.11,315.34,0.27,0.75,107.43,13.81,1.31,6.18,10.06
"2019-04-26 21:55:00",128,4.74,44.11,315.33,0.31,0.71,107.49,13.81,1.33,6.18,10.16
"2019-04-26 22:55:00",129,4.71,44.1,315.37,0.31,0.71,107.44,13.81,1.34,6.18,10.04
"2019-04-26 23:55:00",130,4.72,44.11,315.38,0.31,0.68,107.33,13.79,1.34,6.18,10.02
"2019-04-27 00:55:00",131,4.62,43.97,315.44,0.39,0.57,107.27,13.82,1.3,6.18,10.02
"2019-04-27 01:55:00",132,4.73,43.98,315.29,0.33,0.66,107.39,13.8,1.31,6.19,9.99
"2019-04-27 02:55:00",133,4.68,43.97,315.4,0.31,0.65,107.3,13.8,1.3,6.18,10.02
"2019-04-27 03:55:00",134,4.64,43.98,315.46,0.34,0.56,107.22,13.81,1.3,6.18,9.99
"2019-04-27 04:55:00",135,4.56,43.98,315.63,0.29,0.48,106.93,13.8,1.29,6.18,9.94
"2019-04-27 05:55:00",136,4.47,43.98,315.71,0.31,0.46,106.84,13.82,1.32,6.18,10.02
"2019-04-27 06:55:00",137,4.51,43.99,315.78,0.32,0.45,106.65,13.78,1.25,6.18,9.97
"2019-04-27 07:55:00",138,4.52,44,315.78,0.23,0.47,106.72,13.79,1.26,6.18,10.03
"2019-04-27 08:55:00",139,4.55,44.01,315.81,0.23,0.48,106.59,13.76,1.27,6.18,9.99
"2019-04-27 09:55:00",140,4.53,44.01,315.86,0.25,0.44,106.42,13.75,1.3,6.18,10.11
