"TOA5","OwascoMetDirect","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","333","Compass_Raw"
"TIMESTAMP","RECORD","HEADING","PITCH","ROLL","bytesRead"
"TS","RN","","","",""
"","","Smp","Smp","Smp","Smp"
"2023-04-11 11:31:24",4278209,342.1,-0.1,-0.7,17
"2023-04-11 11:31:28",4278210,342.1,-0.1,-0.7,17
"2023-04-11 11:31:32",4278211,342.1,-0.1,-0.7,17
"2023-04-11 11:31:36",4278212,342,-0.1,-0.7,17
"2023-04-11 11:31:40",4278213,342,-0.1,-0.7,17
"2023-04-11 11:31:44",4278214,342.1,-0.1,-0.7,17
"2023-04-11 11:31:48",4278215,342.1,0,-0.7,17
"2023-04-11 11:31:52",4278216,342.2,-0.1,-0.7,17
"2023-04-11 11:31:56",4278217,342.1,0,-0.7,17
"2023-04-11 11:32:00",4278218,342,-0.1,-0.8,17
"2023-04-11 11:32:04",4278219,342.1,0,-0.7,17
"2023-04-11 11:32:08",4278220,342.1,-0.1,-0.7,17
"2023-04-11 11:32:12",4278221,342.2,0,-0.7,17
"2023-04-11 11:32:16",4278222,342.2,0,-0.7,17
"2023-04-11 11:32:20",4278223,342.4,-0.1,-0.5,17
"2023-04-11 11:32:24",4278224,342.1,0,-0.7,17
"2023-04-11 11:32:28",4278225,342.2,0,-0.7,17
"2023-04-11 11:32:32",4278226,342.1,0,-0.7,16
"2023-04-11 11:32:36",4278227,342.1,0,-0.7,17
"2023-04-11 11:32:40",4278228,342,-0.1,-0.7,17
"2023-04-11 11:32:44",4278229,342.1,0,-0.7,16
"2023-04-11 11:32:48",4278230,342.1,0,-0.7,16
"2023-04-11 11:32:52",4278231,342.2,0,-0.7,16
"2023-04-11 11:32:56",4278232,342.2,0,-0.7,16
"2023-04-11 11:33:00",4278233,342.2,0,-0.7,17
"2023-04-11 11:33:04",4278234,342.2,0,-0.6,17
"2023-04-11 11:33:08",4278235,342.2,0,-0.7,17
"2023-04-11 11:33:12",4278236,342.2,0,-0.7,16
"2023-04-11 12:00:02",4278237,340.7,0,-0.6,17
"2023-04-11 12:00:06",4278238,340.6,0,-0.6,16
"2023-04-11 12:00:10",4278239,340.7,0,-0.5,16
"2023-04-11 12:00:14",4278240,340.7,0,-0.5,17
"2023-04-11 12:00:18",4278241,340.7,0,-0.5,17
"2023-04-11 12:00:22",4278242,340.7,0,-0.5,17
"2023-04-11 12:00:26",4278243,340.7,0,-0.5,17
"2023-04-11 12:00:30",4278244,340.7,0,-0.6,16
"2023-04-11 12:00:34",4278245,340.6,0.1,-0.6,16
"2023-04-11 12:00:38",4278246,340.8,0,-0.6,16
"2023-04-11 12:00:42",4278247,340.6,0,-0.6,17
"2023-04-11 12:00:46",4278248,340.8,0,-0.5,16
"2023-04-11 12:00:50",4278249,340.8,0,-0.5,16
"2023-04-11 12:00:54",4278250,340.7,0,-0.5,16
"2023-04-11 12:00:58",4278251,340.7,0,-0.5,16
"2023-04-11 12:01:02",4278252,340.7,0.1,-0.6,16
"2023-04-11 12:01:06",4278253,340.8,0,-0.5,16
"2023-04-11 12:01:10",4278254,340.8,0,-0.5,16
"2023-04-11 12:01:14",4278255,340.8,0,-0.5,16
"2023-04-11 12:01:18",4278256,340.7,0,-0.6,16
"2023-04-11 12:01:22",4278257,340.7,0.1,-0.6,16
"2023-04-11 12:01:26",4278258,340.7,-0.1,-0.5,17
"2023-04-11 12:01:30",4278259,340.8,0,-0.5,17
"2023-04-11 12:01:34",4278260,340.8,0,-0.5,17
"2023-04-11 12:01:38",4278261,340.8,0,-0.5,16
"2023-04-11 12:01:42",4278262,340.8,0,-0.5,16
"2023-04-11 12:01:46",4278263,340.8,0,-0.5,16
"2023-04-11 12:01:50",4278264,340.9,0.1,-0.5,16
"2023-04-11 12:01:54",4278265,340.7,0,-0.5,16
"2023-04-11 12:01:58",4278266,340.8,0.1,-0.5,16
"2023-04-11 12:02:02",4278267,340.7,0.1,-0.6,16
"2023-04-11 12:02:06",4278268,340.8,0.1,-0.6,16
"2023-04-11 12:02:10",4278269,340.8,0,-0.5,16
"2023-04-11 12:02:14",4278270,340.9,0.1,-0.5,16
"2023-04-11 12:02:18",4278271,340.8,0,-0.5,16
"2023-04-11 12:02:22",4278272,340.8,0.1,-0.5,16
"2023-04-11 12:02:26",4278273,340.8,0,-0.5,16
"2023-04-11 12:02:30",4278274,340.9,0.1,-0.5,16
"2023-04-11 12:02:34",4278275,341,0,-0.5,16
"2023-04-11 12:02:38",4278276,340.9,0,-0.5,16
"2023-04-11 12:02:42",4278277,340.9,0,-0.5,16
"2023-04-11 12:02:46",4278278,341,0.1,-0.5,16
"2023-04-11 12:02:50",4278279,340.8,0.1,-0.6,16
"2023-04-11 12:02:54",4278280,340.9,0.1,-0.6,16
"2023-04-11 12:02:58",4278281,340.8,0.1,-0.6,16
"2023-04-11 12:03:02",4278282,340.9,0.1,-0.6,16
"2023-04-11 12:03:06",4278283,340.9,0.1,-0.6,16
"2023-04-11 12:03:10",4278284,340.8,0.1,-0.6,16
"2023-04-11 12:03:14",4278285,340.9,0.1,-0.6,16
"2023-04-11 12:03:18",4278286,340.8,0.1,-0.6,16
"2023-04-11 12:03:22",4278287,340.8,0.1,-0.6,16
"2023-04-11 12:03:26",4278288,340.8,0.1,-0.6,16
"2023-04-11 12:03:30",4278289,340.8,0.1,-0.6,16
"2023-04-11 12:03:34",4278290,340.9,0.1,-0.6,16
"2023-04-11 12:03:38",4278291,340.9,0.1,-0.5,16
"2023-04-11 12:03:42",4278292,340.9,0.1,-0.5,16
"2023-04-11 12:03:46",4278293,340.9,0.1,-0.5,16
"2023-04-11 12:03:50",4278294,340.8,0.1,-0.5,16
"2023-04-11 12:03:54",4278295,340.9,0.1,-0.5,16
"2023-04-11 12:03:58",4278296,340.9,0.1,-0.6,16
"2023-04-11 12:04:02",4278297,340.8,0.1,-0.5,16
"2023-04-11 12:04:06",4278298,340.9,0.1,-0.6,16
"2023-04-11 12:04:10",4278299,340.8,0.1,-0.6,16
"2023-04-11 12:04:14",4278300,340.8,0.1,-0.5,16
"2023-04-11 12:04:18",4278301,340.9,0.1,-0.5,16
"2023-04-11 12:04:22",4278302,340.9,0.1,-0.5,16
"2023-04-11 12:04:26",4278303,340.8,0.1,-0.6,16
"2023-04-11 12:04:30",4278304,340.9,0.1,-0.6,16
"2023-04-11 12:04:34",4278305,340.8,0.1,-0.6,16
"2023-04-11 12:04:38",4278306,340.8,0.1,-0.6,16
"2023-04-11 12:04:42",4278307,340.7,0.1,-0.6,16
"2023-04-11 12:04:46",4278308,340.8,0.1,-0.6,16
"2023-04-11 12:04:50",4278309,340.8,0.1,-0.6,16
"2023-04-11 12:04:54",4278310,340.8,0.1,-0.4,16
"2023-04-11 12:04:58",4278311,340.9,0.2,-0.4,16
"2023-04-11 12:05:02",4278312,340.9,0.1,-0.4,16
"2023-04-11 12:05:06",4278313,341,0.1,-0.4,16
"2023-04-11 12:05:10",4278314,341,0.1,-0.4,16
"2023-04-11 12:05:14",4278315,341,0.1,-0.4,16
"2023-04-11 12:05:18",4278316,341,0.1,-0.4,16
"2023-04-11 12:05:22",4278317,341,0.1,-0.4,16
"2023-04-11 12:05:26",4278318,340.9,0.1,-0.4,16
"2023-04-13 14:00:02",4278319,343.5,0.5,-0.4,16
"2023-04-13 14:00:06",4278320,343.6,0.5,-0.4,16
"2023-04-13 14:00:10",4278321,343.8,0.5,-0.4,16
"2023-04-13 14:00:14",4278322,343.6,0.5,-0.4,16
"2023-04-13 14:00:18",4278323,343.7,0.6,-0.4,16
"2023-04-13 14:00:22",4278324,343.7,0.6,-0.4,16
"2023-04-13 14:00:26",4278325,343.9,0.6,-0.4,16
"2023-04-13 14:00:30",4278326,343.9,0.6,-0.4,16
"2023-04-13 14:00:34",4278327,343.8,0.6,-0.4,16
"2023-04-13 14:00:38",4278328,343.8,0.6,-0.4,16
"2023-04-13 14:00:42",4278329,343.7,0.6,-0.4,16
"2023-04-13 14:00:46",4278330,343.9,0.6,-0.4,16
"2023-04-13 14:00:50",4278331,343.9,0.6,-0.4,16
"2023-04-13 14:00:54",4278332,343.9,0.6,-0.4,16
"2023-04-13 14:00:58",4278333,343.9,0.6,-0.4,16
"2023-04-13 14:01:02",4278334,343.8,0.6,-0.4,16
"2023-04-13 14:01:06",4278335,343.9,0.6,-0.4,16
"2023-04-13 14:01:10",4278336,343.9,0.6,-0.4,16
"2023-04-13 14:01:14",4278337,343.9,0.6,-0.4,16
"2023-04-13 14:01:18",4278338,343.9,0.6,-0.4,16
"2023-04-13 14:01:22",4278339,343.9,0.6,-0.4,16
"2023-04-13 14:01:26",4278340,343.9,0.6,-0.4,16
"2023-04-13 14:01:30",4278341,343.9,0.6,-0.4,16
"2023-04-13 14:01:34",4278342,343.8,0.6,-0.4,16
"2023-04-13 14:01:38",4278343,343.9,0.6,-0.4,16
"2023-04-13 14:01:42",4278344,343.9,0.6,-0.4,16
"2023-04-13 14:01:46",4278345,343.9,0.6,-0.4,16
"2023-04-13 14:01:50",4278346,343.9,0.6,-0.4,16
"2023-04-13 14:01:54",4278347,343.9,0.6,-0.4,16
"2023-04-13 14:01:58",4278348,343.9,0.6,-0.4,16
"2023-04-13 14:02:02",4278349,343.8,0.6,-0.4,16
"2023-04-13 14:02:06",4278350,344,0.6,-0.4,16
"2023-04-13 14:02:10",4278351,343.9,0.6,-0.4,16
"2023-04-13 14:02:14",4278352,343.9,0.6,-0.4,16
"2023-04-13 14:02:18",4278353,343.9,0.6,-0.4,16
"2023-04-13 14:02:22",4278354,343.8,0.6,-0.4,16
"2023-04-13 14:02:26",4278355,343.9,0.6,-0.4,16
"2023-04-13 14:02:30",4278356,343.9,0.6,-0.4,16
"2023-04-13 14:02:34",4278357,343.8,0.6,-0.4,16
"2023-04-13 14:02:38",4278358,343.8,0.6,-0.4,16
"2023-04-13 14:02:42",4278359,343.8,0.6,-0.4,16
"2023-04-13 14:02:46",4278360,343.9,0.6,-0.4,16
"2023-04-13 14:02:50",4278361,343.9,0.6,-0.4,16
"2023-04-13 14:02:54",4278362,343.9,0.6,-0.4,16
"2023-04-13 14:02:58",4278363,343.9,0.6,-0.4,16
"2023-04-13 14:03:02",4278364,343.9,0.6,-0.4,16
"2023-04-13 14:03:06",4278365,343.9,0.6,-0.4,16
"2023-04-13 14:03:10",4278366,344,0.6,-0.4,16
"2023-04-13 14:03:14",4278367,343.8,0.6,-0.4,16
"2023-04-13 14:03:18",4278368,343.8,0.6,-0.4,16
"2023-04-13 14:03:22",4278369,343.8,0.6,-0.4,16
"2023-04-13 14:03:26",4278370,343.7,0.6,-0.4,16
"2023-04-13 14:03:30",4278371,343.8,0.6,-0.4,16
"2023-04-13 14:03:34",4278372,343.8,0.7,-0.4,16
"2023-04-13 14:03:38",4278373,343.8,0.6,-0.4,16
"2023-04-13 14:03:42",4278374,343.8,0.6,-0.4,16
"2023-04-13 14:03:46",4278375,343.7,0.6,-0.4,16
"2023-04-13 14:03:50",4278376,343.8,0.6,-0.4,16
"2023-04-13 14:03:54",4278377,343.8,0.7,-0.4,16
"2023-04-13 14:03:58",4278378,343.8,0.7,-0.3,16
"2023-04-13 14:04:02",4278379,343.8,0.7,-0.4,16
"2023-04-13 14:04:06",4278380,343.8,0.7,-0.4,16
"2023-04-13 14:04:10",4278381,343.9,0.7,-0.3,16
"2023-04-13 14:04:14",4278382,343.9,0.7,-0.3,16
"2023-04-13 14:04:18",4278383,343.8,0.6,-0.4,16
"2023-04-13 14:04:22",4278384,343.9,0.7,-0.4,16
"2023-04-13 14:04:26",4278385,343.8,0.6,-0.4,16
"2023-04-13 14:04:30",4278386,343.8,0.6,-0.4,16
"2023-04-13 14:04:34",4278387,343.8,0.6,-0.4,16
"2023-04-13 14:04:38",4278388,343.8,0.6,-0.4,16
"2023-04-13 14:04:42",4278389,343.8,0.6,-0.4,16
"2023-04-13 14:04:46",4278390,343.8,0.6,-0.4,16
"2023-04-13 14:04:50",4278391,343.8,0.6,-0.4,16
"2023-04-13 14:04:54",4278392,343.8,0.6,-0.4,16
"2023-04-13 14:04:58",4278393,343.8,0.6,-0.4,16
"2023-04-13 14:05:02",4278394,343.8,0.6,-0.4,16
"2023-04-13 14:05:06",4278395,343.8,0.6,-0.4,16
"2023-04-13 14:05:10",4278396,343.8,0.6,-0.4,16
"2023-04-13 14:05:14",4278397,343.8,0.6,-0.4,16
"2023-04-13 14:05:18",4278398,343.8,0.6,-0.4,16
"2023-04-13 14:05:22",4278399,343.7,0.6,-0.4,16
"2023-04-13 14:05:26",4278400,343.8,0.6,-0.4,16
